time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,3.3534169853147985e-11,1.036824708410625e-11,2.3165922769041736e-11
5.317724787430056e-05,3.792604859572632e-11,1.1727021617913355e-11,2.6199026977812965e-11
5.655639382969606e-05,4.2892740648252346e-11,1.3263949006181921e-11,2.9628791642070424e-11
6.0150267471166206e-05,4.850940059414384e-11,1.5002388760338227e-11,3.3507011833805614e-11
6.397251366039366e-05,5.4860993342976285e-11,1.696842819930234e-11,3.789256514367394e-11
6.803764432121665e-05,6.20435720195388e-11,1.9191265264108017e-11,4.2852306755430785e-11
7.236109353705672e-05,7.016572070237748e-11,2.1705325304929193e-11,4.8460395397448285e-11
7.695927614951026e-05,7.93501850781506e-11,2.4548779699907658e-11,5.4801405378242944e-11
8.184965008058509e-05,8.973571363088554e-11,2.7764804137632786e-11,6.197090949325276e-11
8.705078261520076e-05,1.0147913755211488e-10,3.1402234756844954e-11,7.007690279526992e-11
9.258242089560768e-05,1.1475771938160099e-10,3.551631032022099e-11,7.924140906138e-11
9.846556689537109e-05,1.2977180646500558e-10,4.0168176224733575e-11,8.9603630240272e-11
0.0001047225571575,1.4674782253662598e-10,4.5428479927557674e-11,1.0131934260906831e-10
0.0001113771475999,1.6594165062225707e-10,5.137754243647437e-11,1.145641081857827e-10
0.0001184546037091,1.8764245133191243e-10,5.810561481893048e-11,1.2953683651298196e-10
0.0001259817964658,2.1217696449215878e-10,6.571477848002884e-11,1.4646218601212994e-10
0.0001339873043662,2.3991437899624546e-10,7.431831995471783e-11,1.6559605904152763e-10
0.0001425015219259,2.712718084206823e-10,8.404719151395682e-11,1.8722461690672548e-10
0.0001515567750783,3.067204902041244e-10,9.504841136426185e-11,2.1167207883986256e-10
0.0001611874439074,3.467927557531874e-10,1.07488477582627e-10,2.393042781705604e-10
0.0001714300931778,3.920899109552561e-10,1.2155563129242707e-10,2.70534279662829e-10
0.0001823236111606,4.432911114898033e-10,1.3746152871052957e-10,3.0582958277927377e-10
0.0001939093572805,5.011633725571879e-10,1.5544607535497123e-10,3.4571729720221666e-10
0.000206231319145,5.665728504580036e-10,1.7578038933532387e-10,3.9079246112267977e-10
0.0002193362795524,6.404975567274552e-10,1.9877084424497083e-10,4.417267124824844e-10
0.0002332739941117,7.240416826574691e-10,2.2476363204394072e-10,4.992780506135284e-10
0.0002480973801501,8.184517347588018e-10,2.541499120603069e-10,5.643018226984948e-10
0.0002638627176241,9.251347044872508e-10,2.8737162048666705e-10,6.377630840005837e-10
0.0002806298627977,1.0456785240152624e-09,3.2492802400156154e-10,7.207505000137008e-10
0.0002984624754985,1.1818750901928556e-09,3.673831115044402e-10,8.144919786884155e-10
0.0003174282608152,1.3357461681492884e-09,4.153739295519145e-10,9.203722385973739e-10
0.0003375992261536,1.5095725221036663e-09,4.696199800499953e-10,1.0399525420536711e-09
0.0003590519546268,1.705926685859982e-09,5.309338132496178e-10,1.1749928726103641e-09
0.0003818678958189,1.927709765235432e-09,6.002329652761923e-10,1.3274767999592397e-09
0.0004061336750239,2.1781928293328915e-09,6.785539035145159e-10,1.4996389258183758e-09
0.000431941422137,2.4610633462091206e-09,7.670728307885585e-10,1.693990515420562e-09
0.0004593891214431,2.7804773624694995e-09,8.671057577120503e-10,1.913371604757449e-09
0.0004885809836348,3.1411180067740395e-09,9.801435145271184e-10,2.160974492246921e-09
0.0005196278414683,3.548261126582549e-09,1.107868566355376e-09,2.440392560227173e-09
0.000552647570563,4.00784889492749e-09,1.2521793592427324e-09,2.755669535684758e-09
