time_s,cell,z_m,concentration_mol_m3,loading_mol_kg
0.0,0,0.000177005525,0.0,0.0
0.0,1,0.000531016575,0.0,0.0
0.0,2,0.000885027625,0.0,0.0
0.0,3,0.001239038675,0.0,0.0
0.0,4,0.0015930497250000002,0.0,0.0
0.0,5,0.001947060775,0.0,0.0
0.0,6,0.002301071825,0.0,0.0
0.0,7,0.002655082875,0.0,0.0
0.0,8,0.0030090939250000002,0.0,0.0
0.0,9,0.003363104975,0.0,0.0
0.0,10,0.0037171160250000002,0.0,0.0
0.0,11,0.004071127075,0.0,0.0
0.0,12,0.004425138125,0.0,0.0
0.0,13,0.0047791491750000005,0.0,0.0
0.0,14,0.005133160225,0.0,0.0
0.0,15,0.005487171275,0.0,0.0
0.0,16,0.005841182325,0.0,0.0
0.0,17,0.0061951933750000006,0.0,0.0
0.0,18,0.006549204425,0.0,0.0
0.0,19,0.006903215475,0.0,0.0
0.0,20,0.007257226525,0.0,0.0
0.0,21,0.007611237575000001,0.0,0.0
0.0,22,0.007965248625,0.0,0.0
0.0,23,0.008319259675000001,0.0,0.0
0.0,24,0.008673270725,0.0,0.0
0.0,25,0.009027281775,0.0,0.0
0.0,26,0.009381292825,0.0,0.0
0.0,27,0.009735303875,0.0,0.0
0.0,28,0.010089314925,0.0,0.0
0.0,29,0.010443325975,0.0,0.0
0.0,30,0.010797337025000001,0.0,0.0
0.0,31,0.011151348075000001,0.0,0.0
0.0,32,0.011505359125,0.0,0.0
0.0,33,0.011859370175,0.0,0.0
0.0,34,0.012213381225,0.0,0.0
0.0,35,0.012567392275,0.0,0.0
0.0,36,0.012921403325,0.0,0.0
0.0,37,0.013275414375,0.0,0.0
0.0,38,0.013629425425000001,0.0,0.0
0.0,39,0.013983436475000001,0.0,0.0
0.0,40,0.014337447525,0.0,0.0
0.0,41,0.014691458575,0.0,0.0
0.0,42,0.015045469625,0.0,0.0
0.0,43,0.015399480675,0.0,0.0
0.0,44,0.015753491725,0.0,0.0
0.0,45,0.016107502775,0.0,0.0
0.0,46,0.016461513825,0.0,0.0
0.0,47,0.016815524875,0.0,0.0
0.0,48,0.017169535925,0.0,0.0
0.0,49,0.017523546975000002,0.0,0.0
0.0,50,0.017877558025,0.0,0.0
0.0,51,0.018231569075000002,0.0,0.0
0.0,52,0.018585580125,0.0,0.0
0.0,53,0.018939591175,0.0,0.0
0.0,54,0.019293602225,0.0,0.0
0.0,55,0.019647613275,0.0,0.0
0.0,56,0.020001624325,0.0,0.0
0.0,57,0.020355635375,0.0,0.0
0.0,58,0.020709646425000002,0.0,0.0
0.0,59,0.021063657475,0.0,0.0
0.0,60,0.021417668525,0.0,0.0
0.0,61,0.021771679575,0.0,0.0
0.0,62,0.022125690625,0.0,0.0
0.0,63,0.022479701675,0.0,0.0
0.0,64,0.022833712725,0.0,0.0
0.0,65,0.023187723775000002,0.0,0.0
0.0,66,0.023541734825,0.0,0.0
0.0,67,0.023895745875000002,0.0,0.0
0.0,68,0.024249756925,0.0,0.0
0.0,69,0.024603767975,0.0,0.0
0.0,70,0.024957779025,0.0,0.0
0.0,71,0.025311790075,0.0,0.0
0.0,72,0.025665801125000002,0.0,0.0
0.0,73,0.026019812175,0.0,0.0
0.0,74,0.026373823225000002,0.0,0.0
0.0,75,0.026727834275,0.0,0.0
0.0,76,0.027081845325,0.0,0.0
0.0,77,0.027435856375,0.0,0.0
0.0,78,0.027789867425,0.0,0.0
0.0,79,0.028143878475000002,0.0,0.0
0.0,80,0.028497889525,0.0,0.0
0.0,81,0.028851900575000002,0.0,0.0
0.0,82,0.029205911625,0.0,0.0
0.0,83,0.029559922675000003,0.0,0.0
0.0,84,0.029913933725,0.0,0.0
0.0,85,0.030267944775,0.0,0.0
0.0,86,0.030621955825,0.0,0.0
0.0,87,0.030975966875,0.0,0.0
0.0,88,0.031329977925,0.0,0.0
0.0,89,0.031683988975,0.0,0.0
0.0,90,0.032038000025,0.0,0.0
0.0,91,0.032392011075000005,0.0,0.0
0.0,92,0.032746022125,0.0,0.0
0.0,93,0.033100033175,0.0,0.0
0.0,94,0.033454044225,0.0,0.0
0.0,95,0.033808055275,0.0,0.0
0.0,96,0.034162066325000004,0.0,0.0
0.0,97,0.034516077375,0.0,0.0
0.0,98,0.034870088425,0.0,0.0
0.0,99,0.035224099475,0.0,0.0
5e-05,0,0.000177005525,0.004972581029381374,7.152602909170438e-10
5e-05,1,0.000531016575,1.1855320169135784e-06,1.8363531131597873e-13
5e-05,2,0.000885027625,3.0411739762005825e-10,5.650697128288279e-17
5e-05,3,0.001239038675,9.357827387004357e-14,1.786922765388807e-20
5e-05,4,0.0015930497250000002,2.959490060396077e-17,5.162738411952886e-24
5e-05,5,0.001947060775,8.55229845894077e-21,1.15250507453215e-27
5e-05,6,0.002301071825,1.9103402419534978e-24,3.812403335609965e-32
5e-05,7,0.002655082875,6.415677834295759e-29,-1.7995298389527696e-34
5e-05,8,0.0030090939250000002,-2.974534594860883e-31,-1.6167077836923192e-37
5e-05,9,0.003363104975,-2.6744423770413773e-34,-1.0570510332461416e-40
5e-05,10,0.0037171160250000002,-1.7490612329423424e-37,-6.098838997111777e-44
5e-05,11,0.004071127075,-1.0092732119080818e-40,-3.289437533852098e-47
5e-05,12,0.004425138125,-5.443953078245199e-44,-1.7007785569470108e-50
5e-05,13,0.0047791491750000005,-2.814888014251393e-47,-8.54253970952148e-54
5e-05,14,0.005133160225,-1.4138880164013914e-50,-4.200991701649035e-57
5e-05,15,0.005487171275,-6.953297078388321e-54,-2.0329709686675645e-60
5e-05,16,0.005841182325,-3.364950151227391e-57,-9.714343477070503e-64
5e-05,17,0.0061951933750000006,-1.6079320660084926e-60,-4.594696412060299e-67
5e-05,18,0.006549204425,-7.605304424271268e-64,-2.1549666240793925e-70
5e-05,19,0.006903215475,-3.567015035279857e-67,-1.0035873029753107e-73
5e-05,20,0.007257226525,-1.661205828815216e-70,-4.64578226891389e-77
5e-05,21,0.007611237575000001,-7.690073252293319e-74,-2.1395099494269496e-80
5e-05,22,0.007965248625,-3.5415128678726484e-77,-9.808746867221348e-84
5e-05,23,0.008319259675000001,-1.623643082735428e-80,-4.479144391308144e-87
5e-05,24,0.008673270725,-7.414371280000203e-84,-2.0382447736064754e-90
5e-05,25,0.009027281775,-3.373941772277505e-87,-9.246184960115828e-94
5e-05,26,0.009381292825,-1.5305431998586451e-90,-4.18266857752042e-97
5e-05,27,0.009735303875,-6.923697114657555e-94,-1.8873311145849424e-100
5e-05,28,0.010089314925,-3.1241663225630383e-97,-8.496673805748368e-104
5e-05,29,0.010443325975,-1.406488872819669e-100,-3.817198145268635e-107
5e-05,30,0.010797337025000001,-6.31878026699281e-104,-1.7116411351584396e-110
5e-05,31,0.011151348075000001,-2.8333639143114353e-107,-7.661623569546007e-114
5e-05,32,0.011505359125,-1.2682692419843174e-110,-3.4239610129546886e-117
5e-05,33,0.011859370175,-5.667876638931055e-114,-1.527881739807012e-120
5e-05,34,0.012213381225,-2.529194208040669e-117,-6.808490227688791e-124
5e-05,35,0.012567392275,-1.127052261052529e-120,-3.030081268148519e-127
5e-05,36,0.012921403325,-5.015892910233858e-124,-1.3469083284922587e-130
5e-05,37,0.013275414375,-2.2296295451726204e-127,-5.980483342205065e-134
5e-05,38,0.013629425425000001,-9.89991819032646e-131,-2.652649887702901e-137
5e-05,39,0.013983436475000001,-4.391125620350284e-134,-1.17543071890708e-140
5e-05,40,0.014337447525,-1.945779106712971e-137,-5.203710533897181e-144
5e-05,41,0.014691458575,-8.614105106434919e-141,-2.3017148643934211e-147
5e-05,42,0.015045469625,-3.810211339954582e-144,-1.0172636982452611e-150
5e-05,43,0.015399480675,-1.6839592108447876e-147,-4.4924037234974135e-154
5e-05,44,0.015753491725,-7.436648452739227e-151,-1.9824636072073354e-157
5e-05,45,0.016107502775,-3.2817396584519346e-154,-8.742375997470776e-161
5e-05,46,0.016461513825,-1.4472007841318737e-157,-3.852715022030964e-164
5e-05,47,0.016815524875,-6.3777366231529385e-161,-1.696803832712787e-167
5e-05,48,0.017169535925,-2.8088703768157604e-164,-7.468560442331053e-171
5e-05,49,0.017523546975000002,-1.236338265489436e-167,-3.2854503905466684e-174
5e-05,50,0.017877558025,-5.438706945651356e-171,-1.444498413046354e-177
5e-05,51,0.018231569075000002,-2.39121227655003e-174,-6.347664834833766e-181
5e-05,52,0.018585580125,-1.0507886037698573e-177,-2.788018098619531e-184
5e-05,53,0.018939591175,-4.615271415309674e-181,-1.2239710667848581e-187
5e-05,54,0.019293602225,-2.026156968436864e-184,-5.370928464286033e-191
5e-05,55,0.019647613275,-8.89101966097453e-188,-2.3557998537392513e-194
5e-05,56,0.020001624325,-3.899786656196482e-191,-1.0328705080264144e-197
5e-05,57,0.020355635375,-1.709812867289025e-194,-4.5266720297913924e-201
5e-05,58,0.020709646425000002,-7.493452690777787e-198,-1.9831000735039688e-204
5e-05,59,0.021063657475,-3.282825494475032e-201,-8.68458506232163e-208
5e-05,60,0.021417668525,-1.4376476488747464e-204,-3.8018798887879724e-211
5e-05,61,0.021771679575,-6.2936413076242274e-208,-1.6637891560639198e-214
5e-05,62,0.022125690625,-2.7542419406941164e-211,-7.27870566542111e-218
5e-05,63,0.022479701675,-1.2049198277006823e-214,-3.1832526101850785e-221
5e-05,64,0.022833712725,-5.269571304390224e-218,-1.3917267249305997e-224
5e-05,65,0.023187723775000002,-2.3038719144935323e-221,-6.082853234284536e-228
5e-05,66,0.023541734825,-1.006959207334245e-224,-2.657881266852285e-231
5e-05,67,0.023895745875000002,-4.399874462669179e-228,-1.161028348898226e-234
5e-05,68,0.024249756925,-1.9219748372830874e-231,-5.0702925914319705e-238
5e-05,69,0.024603767975,-8.393402586004235e-235,-2.2136549178358474e-241
5e-05,70,0.024957779025,-3.664503214132378e-238,-9.662223818462648e-245
5e-05,71,0.025311790075,-1.5994933135727734e-241,-4.216362551588392e-248
5e-05,72,0.025665801125000002,-6.979807216184332e-245,-1.8394828083789243e-251
5e-05,73,0.026019812175,-3.0450985573628448e-248,-8.02330967517661e-255
5e-05,74,0.026373823225000002,-1.328187262979541e-251,-3.4987618153287994e-258
5e-05,75,0.026727834275,-5.791889481239494e-255,-1.5253905037369606e-261
5e-05,76,0.027081845325,-2.5251492631213767e-258,-6.648998713823815e-265
5e-05,77,0.027435856375,-1.1006833314566977e-261,-2.897627851208366e-268
5e-05,78,0.027789867425,-4.7967697123817827e-265,-1.262532602849836e-271
5e-05,79,0.028143878475000002,-2.0900129695406616e-268,-5.499948437589219e-275
5e-05,80,0.028497889525,-9.104688914420879e-272,-2.3954821740295547e-278
5e-05,81,0.028851900575000002,-3.965514555235261e-275,-1.0431524292980294e-281
5e-05,82,0.029205911625,-1.726849491123341e-278,-4.541770837059586e-285
5e-05,83,0.029559922675000003,-7.51851440181323e-282,-1.977093915642057e-288
5e-05,84,0.029913933725,-3.2729111897012504e-285,-8.6051009089018e-292
5e-05,85,0.030267944775,-1.424501755811344e-288,-3.7446660523277307e-295
5e-05,86,0.030621955825,-6.198979675944306e-292,-1.6292978317131693e-298
5e-05,87,0.030975966875,-2.697166106423407e-295,-7.087937183433595e-302
5e-05,88,0.031329977925,-1.1733488896713163e-298,-3.0829956040538206e-305
5e-05,89,0.031683988975,-5.103643174099715e-302,-1.3407914314424166e-308
5e-05,90,0.032038000025,-2.2195693108092703e-305,-5.83023919867e-312
5e-05,91,0.032392011075000005,-9.65148065885284e-309,-2.53483587e-315
5e-05,92,0.032746022125,-4.19621275567e-312,-1.10193e-318
5e-05,93,0.033100033175,-1.82415061e-315,-4.8e-322
5e-05,94,0.033454044225,-7.9312e-319,0.0
5e-05,95,0.033808055275,-3.6e-322,0.0
5e-05,96,0.034162066325000004,0.0,0.0
5e-05,97,0.034516077375,0.0,0.0
5e-05,98,0.034870088425,0.0,0.0
5e-05,99,0.035224099475,0.0,0.0
5.317724787430056e-05,0,0.000177005525,0.005288248607874285,8.089362059630722e-10
5.317724787430056e-05,1,0.000531016575,1.340786882923681e-06,2.1954632159835242e-13
5.317724787430056e-05,2,0.000885027625,3.63580912612553e-10,6.915654755230718e-17
5.317724787430056e-05,3,0.001239038675,1.145258926895563e-13,2.1999173490585392e-20
5.317724787430056e-05,4,0.0015930497250000002,3.643484877461916e-17,6.363793977950977e-24
5.317724787430056e-05,5,0.001947060775,1.054189686079492e-20,1.4209714045429703e-27
5.317724787430056e-05,6,0.002301071825,2.355337893200395e-24,4.700186407787e-32
5.317724787430056e-05,7,0.002655082875,7.909695275184177e-29,-2.218910844958221e-34
5.317724787430056e-05,8,0.0030090939250000002,-3.6677508530112393e-31,-1.9934788553066656e-37
5.317724787430056e-05,9,0.003363104975,-3.297716744607181e-34,-1.303394903834211e-40
5.317724787430056e-05,10,0.0037171160250000002,-2.156676854609291e-37,-7.520162563994906e-44
5.317724787430056e-05,11,0.004071127075,-1.2444825365347916e-40,-4.056035090227134e-47
5.317724787430056e-05,12,0.004425138125,-6.712656643477015e-44,-2.0971419691796617e-50
5.317724787430056e-05,13,0.0047791491750000005,-3.470892650377746e-47,-1.0533363367577077e-53
5.317724787430056e-05,14,0.005133160225,-1.7433920993330568e-50,-5.180025332313635e-57
5.317724787430056e-05,15,0.005487171275,-8.573750572993393e-54,-2.5067512305301026e-60
5.317724787430056e-05,16,0.005841182325,-4.1491457882402424e-57,-1.1978253915204028e-63
5.317724787430056e-05,17,0.0061951933750000006,-1.9826577689485318e-60,-5.665482223975487e-67
5.317724787430056e-05,18,0.006549204425,-9.377707069074912e-64,-2.6571777560615102e-70
5.317724787430056e-05,19,0.006903215475,-4.3983015334781435e-67,-1.2374715357231966e-73
5.317724787430056e-05,20,0.007257226525,-2.048346887253181e-70,-5.7284735487430766e-77
5.317724787430056e-05,21,0.007611237575000001,-9.482231121424823e-74,-2.638118930922305e-80
5.317724787430056e-05,22,0.007965248625,-4.366856131396917e-77,-1.2094657847219799e-83
5.317724787430056e-05,23,0.008319259675000001,-2.002030210129497e-80,-5.5230010106797765e-87
5.317724787430056e-05,24,0.008673270725,-9.142277295739698e-84,-2.513254086313045e-90
5.317724787430056e-05,25,0.009027281775,-4.160232890554619e-87,-1.14009918900466e-93
