time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0011574933359255,1.6756715501295655e-08,3.76160138590533e-09,1.2995114115390325e-08
0.0012310462007473,1.887695190557785e-08,4.249497750471264e-09,1.4627454155106587e-08
0.0013092729792371,2.1260551425492952e-08,4.8003063036924515e-09,1.64602451218005e-08
0.0013924706750403,2.393931571509453e-08,5.42206591794658e-09,1.851724979714795e-08
0.0014809551648862,2.6948720505765423e-08,6.123829244212102e-09,2.082489126155332e-08
0.0015750623978776,3.032831098817538e-08,6.915782903927373e-09,2.341252808424801e-08
0.0016751496709886,3.4122134207356824e-08,7.809397913352967e-09,2.631273629400386e-08
0.0017815969856142,3.837921159261844e-08,8.817577722690242e-09,2.95616338699282e-08
0.0018948084903223,4.3154054694977816e-08,9.954835721688515e-09,3.31992189732893e-08
0.002015214015284,4.8507225157236295e-08,1.1237487245720671e-08,3.726973791151562e-08
0.0021432707042104,5.450594551011809e-08,1.2683870715345178e-08,4.182207479477291e-08
0.0022794647499905,6.12247580016058e-08,1.4314595442019155e-08,4.691016255958665e-08
0.0024243132406195,6.874624028117528e-08,1.615280769146144e-08,5.2593432589713846e-08
0.0025783661224274,7.716177624224779e-08,1.822448110900062e-08,5.893729513324717e-08
0.0027422082880605,8.65723854835034e-08,2.0558779168765344e-08,6.601360631473805e-08
0.002916461797143,9.70896143017087e-08,2.3188411119374803e-08,7.390120318233389e-08
0.0031017882380521,1.0883649078942195e-07,2.6150039598109613e-08,8.268645119131234e-08
0.0032988912397697,1.2194854197558076e-07,2.9484764438475214e-08,9.246377753710555e-08
0.0035085191433519,1.3657488154360286e-07,3.323861406303554e-08,1.0333626748056733e-07
0.003731467843155,1.5287936328085076e-07,3.746311748683375e-08,1.1541624579401702e-07
0.0039685838086087,1.7104180412442528e-07,4.221593050304452e-08,1.2882587362138076e-07
0.0042207672980064,1.9125927650546008e-07,4.756152360809225e-08,1.4369775289736782e-07
0.0044889757765166,2.137474689761354e-07,5.357196831136105e-08,1.6017550066477436e-07
0.0047742275513911,2.387421216922124e-07,6.032773208943251e-08,1.784143896027799e-07
0.0050776056381728,2.6650051056285525e-07,6.791866003867581e-08,1.9858185052417944e-07
0.0054002618725812,2.973030215956432e-07,7.644496776831895e-08,2.2085805382732425e-07
0.0057434212836877,3.3145478224160413e-07,8.601834434162784e-08,2.4543643789997626e-07
0.0061083867449839,3.692873573476775e-07,9.676323784000651e-08,2.72524119507671e-07
0.006496543921002,4.1116051173678953e-07,1.0881813623337941e-07,3.0234237550341014e-07
0.0069093665282681,4.5746403158781633e-07,1.2233711045620403e-07,3.351269211316123e-07
0.0073484219305622,5.08619625149563e-07,1.3749136817618797e-07,3.71128256973375e-07
0.007815377089729,5.650828131636188e-07,1.5447108297458874e-07,4.106117301890301e-07
0.008312004894633,6.273449549628311e-07,1.7348725964252956e-07,4.538576953203015e-07
0.008840190892286,6.95935325676896e-07,1.947738694866995e-07,5.011614561901965e-07
0.0094019404467045,7.714232504643894e-07,2.1859008853409353e-07,5.528331619302959e-07
0.0099993863526764,8.544203109911442e-07,2.452228307188807e-07,6.091974802722635e-07
0.0106347969333434,9.455826447722804e-07,2.7498936993241936e-07,6.705932748398611e-07
0.0113105846523451,1.0456132676724465e-06,3.0824031855838127e-07,7.373729491140652e-07
0.0120293152732203,1.1552645223703277e-06,3.4536273668812077e-07,8.09901785682207e-07
0.0127937176008429,1.2753406535369874e-06,3.867835582126941e-07,8.885570953242933e-07
0.0136066938418765,1.4067005916940113e-06,4.329732742208971e-07,9.737273174731143e-07
0.0144713306235837,1.5502608923109691e-06,4.844499233631355e-07,1.0658109689478337e-06
0.0153909107128253,1.7069988254223584e-06,5.417832685777186e-07,1.1652155568446396e-06
0.0163689254797428,1.877955694227185e-06,6.055995112663284e-07,1.2723561829608568e-06
0.0174090881534448,2.064240270339305e-06,6.765861549519759e-07,1.3876541153873293e-06
0.0185153479200257,2.2670327371089874e-06,7.554972789571205e-07,1.511535458151867e-06
0.0196919049164424,2.487589184583967e-06,8.431593214327985e-07,1.6444298631511682e-06
0.0209432261771763,2.7272464606692525e-06,9.404770595115344e-07,1.7867694011577182e-06
0.0222740625942249,2.9874274124313307e-06,1.0484400971382102e-06,1.9389873152931202e-06
0.0236894669548157,3.269646549801636e-06,1.1681298034657964e-06,2.1015167463358398e-06
0.0251948131253257,3.575516240202113e-06,1.3007264354000416e-06,2.2747898048020713e-06
0.0267958164542425,3.906754073896051e-06,1.4475170469863916e-06,2.4592370269096595e-06
0.0284985554716303,4.265191160858204e-06,1.609903622601658e-06,2.655287538256546e-06
0.0303094949674878,4.652780830411511e-06,1.7894117532037452e-06,2.863369077207766e-06
0.0322355105366193,5.071608359106622e-06,1.9876997294312065e-06,3.0839086296754157e-06
0.0342839146832086,5.523900476250658e-06,2.206568075210861e-06,3.3173324010397967e-06
0.0364624845842072,6.012037073019906e-06,2.447969613234894e-06,3.5640674597850116e-06
0.038779491616945,6.53856422013648e-06,2.7140192205115584e-06,3.824544999624921e-06
0.0412437327630729,7.106207222708252e-06,3.0070047942564045e-06,4.099202428451847e-06
0.0438645640080667,7.717884657386276e-06,3.3293982363738014e-06,4.3884864210124744e-06
0.0466519358631018,8.376722129063797e-06,3.6838667943469185e-06,4.692855334716878e-06
