time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.00022985764004579756,7.34670466973904e-10,2.0643544599149116e-13,7.348769024198955e-10,7.348769024198957e-10,7.348769024198955e-10,-2.0679515313825692e-25,2.814010788164598e-16,3.25187608796906e-11
5.3177247874300556e-05,0.00024442628829982873,7.812347474295595e-10,2.3346868939573364e-13,7.814682161189552e-10,7.814682161189551e-10,7.814682161189552e-10,1.0339757656912846e-25,1.3231194108269307e-16,3.677717480585941e-11
5.655639382969606e-05,0.00025991577759641813,8.307422179336736e-10,2.640394354930474e-13,8.310062573691666e-10,8.310062573691668e-10,8.310062573691666e-10,-2.0679515313825692e-25,2.4884909265657923e-16,4.1592834139350306e-11
6.0150267471166206e-05,0.0002763839797485135,8.833778482433296e-10,2.9861011618315475e-13,8.836764583595128e-10,8.836764583595132e-10,8.836764583595128e-10,-4.1359030627651384e-25,4.680336364785781e-16,4.703858350380817e-11
6.397251366039366e-05,0.00029389236049442524,9.393380950116904e-10,3.3770342428674395e-13,9.396757984359771e-10,9.396757984359774e-10,9.396757984359771e-10,-2.0679515313825692e-25,2.2007074512555558e-16,5.319676012948847e-11
6.803764432121665e-05,0.0003125061967052926,9.988315960260097e-10,3.819102622328486e-13,9.992135062882425e-10,9.99213506288243e-10,9.992135062882425e-10,-4.1359030627651384e-25,4.139158484885467e-16,6.016044597090091e-11
7.236109353705672e-05,0.0003322948063674252,1.0620799052766688e-09,4.3189858410445317e-13,1.0625118038607731e-09,1.0625118038607735e-09,1.0625118038607731e-09,-4.1359030627651384e-25,3.8925714027239994e-16,6.80348605507823e-11
7.695927614951026e-05,0.00035333179133310584,1.129318268836741e-09,4.884234720206517e-13,1.1298066923087616e-09,1.1298066923087618e-09,1.1298066923087616e-09,-2.0679515313825692e-25,1.8303587201777916e-16,7.693894824303809e-11
8.184965008058509e-05,0.00037569529432298737,1.20079644629247e-09,5.523383111423299e-13,1.2013487846036122e-09,1.2013487846036124e-09,1.2013487846036122e-09,-2.0679515313825692e-25,1.7213581583344208e-16,8.700713861644625e-11
8.705078261520076e-05,0.00039946826949024543,1.276779575519798e-09,6.246076668376444e-13,1.2774041831866355e-09,1.2774041831866357e-09,1.2774041831866355e-09,-2.0679515313825692e-25,1.6188701732789224e-16,9.839137491122532e-11
9.258242089560769e-05,0.00042473876819952675,1.3575490860903933e-09,7.063217207491053e-13,1.3582554078111424e-09,1.3582554078111428e-09,1.3582554078111424e-09,-4.1359030627651384e-25,3.045011298302308e-16,1.11263388081708e-10
9.846556689537107e-05,0.0004516002405987227,1.4434036631546666e-09,7.987125092231749e-13,1.4442023756638898e-09,1.4442023756638902e-09,1.4442023756638898e-09,-4.1359030627651384e-25,2.86379743757442e-16,1.2581725475632056e-10
0.00010472255715757342,0.0004801518532800219,1.534660262749306e-09,9.031723182869855e-13,1.535563435067593e-09,1.5355634350675934e-09,1.535563435067593e-09,-4.1359030627651384e-25,2.693410749639973e-16,1.4227229490782732e-10
0.0001113771475999778,0.0005104988239036361,1.6316551813208703e-09,1.0212744383164243e-12,1.6326764557591868e-09,1.6326764557591876e-09,1.6326764557591868e-09,-8.271806125530277e-25,5.066408654545044e-16,1.6087634123415513e-10
0.00011845460370913158,0.0005427527733544625,1.734745181288111e-09,1.1547966110917359e-12,1.7358999778992027e-09,1.7358999778992029e-09,1.7358999778992027e-09,-2.0679515313825692e-25,1.1912849574923189e-16,1.819094326577862e-10
