time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,5.711943705548591e-05,1.8256501496525988e-10,5.200982577756451e-14,1.8261702479103745e-10,1.8261702479117662e-10,-1.391731380620469e-22,7.621038521528428e-13,8.214975007862655e-12,0.005710338111929719,0.0
5.317724787430056e-05,6.0746170243573705e-05,1.9415677134260429e-10,5.882383603230849e-14,1.942155951786366e-10,1.942155951788039e-10,-1.6729727888884985e-22,8.613998208270978e-13,9.291250944364415e-12,0.006072801085872109,0.0
5.655639382969606e-05,6.460298108947983e-05,2.064839014072274e-10,6.653121719196136e-14,2.0655043262441935e-10,2.0655043262461862e-10,-1.9927297944285282e-22,9.647667008522237e-13,1.05086352108184e-11,0.006458244248088542,0.0
6.0150267471166206e-05,6.870443965297413e-05,2.195929739510685e-10,7.524910645746865e-14,2.1966822305752598e-10,2.1966822305776155e-10,-2.355655288186169e-22,1.0723696196908517e-12,1.1885629679974072e-11,0.006868120988666231,0.0
6.397251366039366e-05,7.306603526304057e-05,2.3353349593224085e-10,8.511000043388754e-14,2.3361860593267474e-10,2.336186059329516e-10,-2.7684701126384145e-22,1.1850383669496614e-12,1.3443162249260406e-11,0.007303976150488296,0.0
6.803764432121665e-05,7.770423406937399e-05,2.4835809642099486e-10,9.626376914159116e-14,2.4845436019013645e-10,2.4845436019046024e-10,-3.2378951102622577e-22,1.303215249585538e-12,1.5204904954747247e-11,0.007767451722213546,0.0
7.236109353705672e-05,8.26365401377647e-05,2.6412272187264766e-10,1.0887993411827094e-13,2.642316018067659e-10,2.6423160180714285e-10,-3.769358653827578e-22,1.4265358980712512e-12,1.7197633798365184e-11,0.008260292877492902,0.0
7.695927614951026e-05,8.788156029972134e-05,2.808868433998002e-10,1.2315024524126278e-13,2.810099936450415e-10,2.810099936454788e-10,-4.373200500991288e-22,1.556243763525543e-12,1.9451635758132798e-11,0.008784354380388564,0.0
8.184965008058509e-05,9.345907585207439e-05,2.9871368593844713e-10,1.3928736056862755e-13,2.9885297329901575e-10,2.988529732995181e-10,-5.023571257611106e-22,1.6809507371293088e-12,2.200050026847084e-11,0.009341607807633611,0.0
8.705078261520076e-05,9.939011220289119e-05,3.1767045085009247e-10,1.5753313759387314e-13,3.1782798398768633e-10,3.1782798398825683e-10,-5.704961287201663e-22,1.7949839455963232e-12,2.4882428827556393e-11,0.009934148243664755,0.0
9.258242089560768e-05,0.00010569701166485216,3.3782854858377297e-10,1.7816928451853616e-13,3.3800671786829153e-10,3.380067178689375e-10,-6.4597635961563005e-22,1.911134677110495e-12,2.814191737054276e-11,0.010564201212294014,0.0
9.846556689537109e-05,0.00011240352412363439,3.592638884701398e-10,2.015091082084207e-13,3.5946539757834824e-10,3.594653975790785e-10,-7.302453845194697e-22,2.031476157197644e-12,3.182845285559396e-11,0.011234132032280972,0.0
0.0001047225571575,0.0001195348910372445,3.820571471999358e-10,2.2790699007065067e-13,3.8228505419000647e-10,3.8228505419083044e-10,-8.239752876793847e-22,2.155394982478362e-12,3.5998009982860404e-11,0.011946453911929831,0.0
0.0001113771475999,0.0001271179379086906,4.062940643849391e-10,2.5776377151807026e-13,4.065518281564572e-10,4.0655182815738554e-10,-9.283551412259199e-22,2.2834853441282085e-12,4.0713901830965246e-11,0.012703837030145925,0.0
0.0001184546037091,0.00013518117233119758,4.320657559298579e-10,2.9153284557998544e-13,4.323572887754379e-10,4.323572887764827e-10,-1.0447808124427585e-21,2.416475539013944e-12,4.6047742029617926e-11,0.013509118152952975,0.0
0.0001259817964658,0.00014375489747685673,4.594690767644941e-10,3.297129777958512e-13,4.5979878974228996e-10,4.5979878974345633e-10,-1.1663763624880536e-21,2.5367103796398215e-12,5.207831081659371e-11,0.014365312243203447,0.0
0.0001339873043662,0.0001528713002498366,4.886069025988361e-10,3.728884900220099e-13,4.889797910888582e-10,4.889797910901557e-10,-1.297536188365993e-21,2.6535579015918055e-12,5.889790208779853e-11,0.015275619945290954,0.0
0.0001425015219259,0.0001625645824044,5.195885490021666e-10,4.217168633904452e-13,5.20010265865557e-10,5.20010265866998e-10,-1.4409486270673742e-21,2.7710003468199276e-12,6.661036527911565e-11,0.016243441138779978,0.0
0.0001515567750783,0.000172871084118372,5.525301663683001e-10,4.769387957806285e-13,5.530071051640807e-10,5.530071051656781e-10,-1.5973891604164656e-21,2.888550880260202e-12,7.533269394853655e-11,0.017272386985111902,0.0
0.0001611874439074,0.00018382941430579965,5.87555156420611e-10,5.393903897550909e-13,5.88094546810366e-10,5.880945468121344e-10,-1.768408752061804e-21,3.0070143680939767e-12,8.519695086598047e-11,0.01836629258029026,0.0
0.0001714300931778,0.00019548059860617056,6.247946452148362e-10,6.100021164659733e-13,6.254046473313021e-10,6.254046473332502e-10,-1.9481137401389493e-21,3.1149652444154073e-12,9.635010436187535e-11,0.019529231825181955,0.0
