time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,3.2518760879690596e-11,8.214975007862655e-12,2.430378587182794e-11
5.317724787430056e-05,3.677717480585941e-11,9.291250944364415e-12,2.7485923861494997e-11
5.655639382969606e-05,4.159283413935031e-11,1.05086352108184e-11,3.1084198928531916e-11
6.0150267471166206e-05,4.7038583503808165e-11,1.1885629679974072e-11,3.515295382383409e-11
6.397251366039366e-05,5.319676012948847e-11,1.3443162249260406e-11,3.975359788022806e-11
6.803764432121665e-05,6.016044597090091e-11,1.5204904954747247e-11,4.4955541016153665e-11
7.236109353705672e-05,6.803486055078229e-11,1.7197633798365184e-11,5.083722675241711e-11
7.695927614951026e-05,7.693894824303809e-11,1.9451635758132798e-11,5.7487312484905294e-11
8.184965008058509e-05,8.700713861644625e-11,2.200050026847084e-11,6.500663834797541e-11
8.705078261520076e-05,9.839137491122532e-11,2.4882428827556393e-11,7.350894608366892e-11
9.258242089560768e-05,1.11263388081708e-10,2.814191737054276e-11,8.312147071116524e-11
9.846556689537109e-05,1.2581725475632056e-10,3.182845285559396e-11,9.39888019007266e-11
0.0001047225571575,1.4227229490782732e-10,3.5998009982860404e-11,1.0627428492496691e-10
0.0001113771475999,1.608763412341551e-10,4.0713901830965246e-11,1.2016243940318985e-10
0.0001184546037091,1.8190943265778618e-10,4.6047742029617926e-11,1.3586169062816826e-10
0.0001259817964658,2.0568797418352927e-10,5.207831081659371e-11,1.5360966336693555e-10
0.0001339873043662,2.3256943568383468e-10,5.889790208779853e-11,1.7367153359603616e-10
0.0001425015219259,2.629576506182608e-10,6.661036527911565e-11,1.9634728533914516e-10
0.0001515567750783,2.9730879496158417e-10,7.533269394853655e-11,2.2197610101304762e-10
0.0001611874439074,3.3613812742632956e-10,8.519695086598047e-11,2.5094117656034907e-10
0.0001714300931778,3.8002758944050925e-10,9.635010436187535e-11,2.836774850786339e-10
0.0001823236111606,4.296343730412705e-10,1.0896190575072697e-10,3.206724672905435e-10
0.0001939093572805,4.857005780021364e-10,1.2322282993110276e-10,3.624777480710336e-10
0.000206231319145,5.490640907395096e-10,1.3934869496322553e-10,4.0971539577628405e-10
0.0002193362795524,6.206708423855786e-10,1.5758301924311126e-10,4.630878231424673e-10
0.0002332739941117,7.015886129606998e-10,1.782003432721371e-10,5.233882696885627e-10
0.0002480973801501,7.930225724849436e-10,2.0151149203254043e-10,5.915110804524032e-10
0.0002638627176241,8.963327775940978e-10,2.27867711361877e-10,6.684650662322208e-10
0.0002806298627977,1.013053854633687e-09,2.5766589975601505e-10,7.55387954877672e-10
0.0002984624754985,1.1449171492534291e-09,2.913545122955093e-10,8.535626369579198e-10
0.0003174282608152,1.2938756207872584e-09,3.2944022200625616e-10,9.644353987810023e-10
0.0003375992261536,1.4621318446366775e-09,3.724954345763626e-10,1.089636410060315e-09
0.0003590519546268,1.652169455451966e-09,4.2116676423964883e-10,1.2310026912123171e-09
0.0003818678958189,1.866788489080066e-09,4.761845919470087e-10,1.3906038971330573e-09
0.0004061336750239,2.109145037937553e-09,5.383738418226774e-10,1.5707711961148757e-09
0.000431941422137,2.3827957751385407e-09,6.086661285474212e-10,1.7741296465911195e-09
0.0004593891214431,2.6917478788010662e-09,6.8811344686367e-10,2.003634431937396e-09
0.0004885809836348,3.0405150071111193e-09,7.779072162377405e-10,2.262607790873379e-09
0.0005196278414683,3.434180047641054e-09,8.793887854942202e-10,2.554791262146834e-09
0.000552647570563,3.878465313270637e-09,9.940707909687708e-10,2.884394522301866e-09
0.0005877655369391,4.3798112148263294e-09,1.123662494468098e-09,3.2561487203582315e-09
0.0006251150729957,4.945464121939145e-09,1.270092885442534e-09,3.6753712364966106e-09
0.0006648379837331,5.5835746867676114e-09,1.4355385991679038e-09,4.148036087599707e-09
0.0007070850851445,6.303307583489262e-09,1.6224553142411579e-09,4.680852269248105e-09
0.000752016776819,7.114964003114375e-09,1.833616423812997e-09,5.281347579301378e-09
0.0007998036509307,8.030118212011984e-09,2.072156509827614e-09,5.9579617021843694e-09
0.0008506271399262,9.061769966912436e-09,2.3415939321402756e-09,6.720176034772161e-09
0.0009046802053693,1.0224513614525293e-08,2.6459030637926017e-09,7.57861055073269e-09
0.0009621680705579,1.1534726979397241e-08,2.9895637968856502e-09,8.54516318251159e-09
0.0010233089996959,1.3010780292855238e-08,3.377627721225722e-09,9.633152571629516e-09
0.0010883351265767,1.4673268826956382e-08,3.815799062316154e-09,1.0857469764640228e-08
0.0011574933359255,1.6545270555201e-08,4.310485682295626e-09,1.2234784872905374e-08
0.0012310462007473,1.865263121398621e-08,4.868912949211743e-09,1.3783718264774468e-08
0.0013092729792371,2.1024279857285963e-08,5.499216318962511e-09,1.552506353832345e-08
0.0013924706750403,2.3692578098587843e-08,6.210553731635228e-09,1.7482024366952614e-08
0.0014809551648862,2.6693703859656867e-08,7.013236378830992e-09,1.9680467480825874e-08
0.0015750623978776,3.0068074648439355e-08,7.918864845944824e-09,2.214920980249453e-08
0.0016751496709886,3.386081461154871e-08,8.940488407992975e-09,2.4920326203555734e-08
0.0017815969856142,3.812226463359025e-08,1.0092776211083707e-08,2.802948842250654e-08
0.0018948084903223,4.290854332804772e-08,1.1392222839326726e-08,3.1516320488720996e-08
0.002015214015284,4.8282161815251083e-08,1.2857363790403096e-08,3.5424798024847986e-08
0.0021432707042104,5.43126930004067e-08,1.4509017763154692e-08,3.9803675237252005e-08
0.0022794647499905,6.107750271849172e-08,1.6370554490602193e-08,4.470694822788953e-08
0.0024243132406195,6.866254552265783e-08,1.8468214088044256e-08,5.0194331434613574e-08
0.0025783661224274,7.716322835645148e-08,2.0831430104299234e-08,5.6331798252152245e-08
0.0027422082880605,8.66853465603017e-08,2.349320353251987e-08,6.319214302778184e-08
0.002916461797143,9.734609605246613e-08,2.6490532955973486e-08,7.085556309649264e-08
0.0031017882380521,1.0927516519463665e-07,2.986485912943902e-08,7.941030606519763e-08
0.0032988912397697,1.2261590786595312e-07,3.366259083135392e-08,8.89533170345992e-08
0.0035085191433519,1.375266064522581e-07,3.793565677529547e-08,9.959094967696264e-08
0.003731467843155,1.5418181628853586e-07,4.274214850116127e-08,1.114396677873746e-07
0.0039685838086087,1.7277381142440036e-07,4.8147012971819626e-08,1.2462679845258074e-07
0.0042207672980064,1.93514116479474e-07,5.4222776484492466e-08,1.3929133999498153e-07
0.0044889757765166,2.166351351971946e-07,6.105046120424208e-08,1.5558467399295254e-07
0.0047742275513911,2.423918734391297e-07,6.872043501669777e-08,1.7367143842243192e-07
0.0050776056381728,2.710637639782576e-07,7.733347986086334e-08,1.9373028411739427e-07
0.0054002618725812,3.029565667712022e-07,8.700189034506378e-08,2.1595467642613843e-07
0.0057434212836877,3.384043876215272e-07,9.785071045706055e-08,2.4055367716446666e-07
0.0061083867449839,3.7777177457286003e-07,1.1001906901316821e-07,2.677527055596918e-07
0.006496543921002,4.2145589416108396e-07,1.2366166600126781e-07,2.977942281598161e-07
0.0069093665282681,4.6988883319169757e-07,1.389503907885901e-07,3.3093844240310746e-07
0.0073484219305622,5.235399448649153e-07,1.5607605489420962e-07,3.6746388997070564e-07
0.007815377089729,5.829182979355533e-07,1.7525033956503926e-07,4.076679583705141e-07
0.008312004894633,6.485751726829727e-07,1.9670785364263226e-07,4.518673190403404e-07
0.008840190892286,7.211066585478642e-07,2.207084550361206e-07,5.003982035117436e-07
0.0094019404467045,8.011562860565692e-07,2.475396764563842e-07,5.53616609600185e-07
0.0099993863526764,8.894177690612169e-07,2.7751945458824224e-07,6.118983144729746e-07
0.0106347969333434,9.866378417707197e-07,3.109990264960781e-07,6.756388152746416e-07
0.0113105846523451,1.093619098323386e-06,3.4836607962453894e-07,7.45253018698847e-07
0.0120293152732203,1.2112229843637764e-06,3.9004819170292806e-07,8.211747926608483e-07
0.0127937176008429,1.3403726861796266e-06,4.3651652000064345e-07,9.038561661789831e-07
0.0136066938418765,1.482056297922453e-06,4.882897472171937e-07,9.937665507052592e-07
0.0144713306235837,1.6373300631917813e-06,5.459384183867107e-07,1.0913916448050705e-06
0.0153909107128253,1.807321784305814e-06,6.100896127083183e-07,1.1972321715974956e-06
0.0163689254797428,1.993234360489207e-06,6.814318192671352e-07,1.3118025412220716e-06
0.0174090881534448,2.19634955888774e-06,7.607204469058829e-07,1.4356291119818572e-06
0.0185153479200257,2.41803180127714e-06,8.487835049410806e-07,1.5692482963360593e-06
