time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.07664978234892111,2.4322749316130774e-07,0.0,2.4322749316130774e-07,0.0,0.0,0.0,0.0,0.0
5e-05,0.07685590850014083,2.4388157912867473e-07,1.0364077260836637e-10,2.439852199012831e-07,7.577267399753078e-10,7.577267399753657e-10,5.790264287871194e-23,7.64162590864807e-14,1.6326021365423692e-08
5.3177247874300556e-05,0.07686860590097586,2.4392187091920723e-07,1.1023524208603547e-10,2.4403210616129324e-07,8.046129999855129e-10,8.046129999855065e-10,-6.4106497472859645e-24,7.967370335057212e-15,1.7364815720931702e-08
5.655639382969606e-05,0.07688205980483662,2.4396456326886573e-07,1.172498613786087e-10,2.4408181313024435e-07,8.543199689365726e-10,8.543199689366135e-10,4.084204274480574e-23,4.7806494322779934e-14,1.846979421114048e-08
6.0150267471166206e-05,0.07689631211325883,2.440097891409173e-07,1.2471146864750131e-10,2.4413450060956485e-07,9.070074482570446e-10,9.070074482571099e-10,6.534726839168919e-23,7.204711330348982e-14,1.9645184519669573e-08
6.397251366039366e-05,0.07691140666442688,2.440576876440636e-07,1.3264862483024876e-10,2.441903362688938e-07,9.628431075861186e-10,9.628431075860681e-10,-5.045801736573469e-23,5.2405232969091616e-14,2.089548571059083e-08
6.803764432121665e-05,0.07692738927644978,2.441084041697649e-07,1.410917252057623e-10,2.4424949589497067e-07,1.0220027336628897e-09,1.0220027336629356e-09,4.5908523996693036e-23,4.492015773006144e-14,2.2225485802754592e-08
7.236109353705672e-05,0.0769443077862304,2.441620905155817e-07,1.500731182843857e-10,2.443121636338661e-07,1.0846704725583025e-09,1.0846704725583645e-09,6.203854594147708e-23,5.719575438902608e-14,2.364028049795583e-08
7.695927614951026e-05,0.07696221208253559,2.442189049901135e-07,1.596272325202375e-10,2.443785322226337e-07,1.1510390613259721e-09,1.1510390613259703e-09,-1.8611563782443123e-24,1.6169358979879451e-15,2.514529314130642e-08
8.184965008058509e-05,0.0769811541325126,2.442790124971416e-07,1.6979071136908545e-10,2.444488032085107e-07,1.221310047202927e-09,1.22131004720297e-09,4.301339185275744e-23,3.521906001777862e-14,2.6746295996238137e-08
8.705078261520076e-05,0.07700118800095439,2.443425845967627e-07,1.8060255725118464e-10,2.4452318715401387e-07,1.295693992706078e-09,1.2956939927061353e-09,5.728225741929717e-23,4.420971135295588e-14,2.8449432922260727e-08
9.258242089560769e-05,0.07702236986130404,2.4440979954030793e-07,1.9210428501923376e-10,2.4460190382532717e-07,1.3744106640194402e-09,1.3744106640194365e-09,-3.7223127564886245e-24,2.708297348045005e-15,3.026124355001457e-08
9.846556689537107e-05,0.0770447579974597,2.444808422760708e-07,2.0434008557069766e-10,2.446851823616415e-07,1.457689200333688e-09,1.4576892003337698e-09,8.168408548961148e-23,5.603669525088622e-14,3.218868905431542e-08
0.00010472255715757342,0.07706841279595637,2.4455590442449795e-07,2.173570002858406e-10,2.447732614247838e-07,1.545768263476038e-09,1.5457682634760684e-09,3.0398887511323767e-23,1.966587633450556e-14,3.423917963252022e-08
0.0001113771475999778,0.07709339672684264,2.446351842175066e-07,2.312051070277382e-10,2.4486638932453435e-07,1.6388961632265673e-09,1.6388961632266095e-09,4.218621124020441e-23,2.5740624810024245e-14,3.64206038041945e-08
0.00011845460370913158,0.07711977431371371,2.447188864033927e-07,2.4593771847492934e-10,2.4496482412186763e-07,1.7373309605598416e-09,1.73733096055989e-09,4.839006583435212e-23,2.785310740030641e-14,3.874135965347994e-08
0.0001259817964658508,0.07714761209105103,2.4480722211145923e-07,2.6161159363030576e-10,2.450688337050895e-07,1.84134054378178e-09,1.8413405437817706e-09,-9.305781891221561e-24,5.053808173967196e-15,4.121038814704988e-08
0.00013398730436628458,0.07717697854970242,2.449004086790125e-07,2.782871633850192e-10,2.451786958423975e-07,1.951202681089745e-09,1.9512026810897765e-09,3.143286327701505e-23,1.6109481388914102e-14,4.383720866608263e-08
0.0001425015219259054,0.07720794406910907,2.4499866943630246e-07,2.96028771098521e-10,2.45294698207401e-07,2.067205046093226e-09,2.067205046093247e-09,2.1093105620102206e-23,1.0203683306581258e-14,4.663195690365235e-08
0.00015155677507837893,0.07724058083710457,2.451022334520266e-07,3.1490492920314906e-10,2.4541713838122976e-07,2.1896452199220068e-09,2.189645219922024e-09,1.737079286361358e-23,7.933154058734764e-15,4.960542528638801e-08
0.0001611874439074515,0.07727496275825113,2.4521133524245935e-07,3.3498859291127144e-10,2.455463238353706e-07,2.318830674062856e-09,2.318830674062865e-09,9.098986738083304e-24,3.923954793189279e-15,5.276910609021407e-08
0.0001714300931778293,0.07731116534972546,2.4532621444107416e-07,3.56357452201386e-10,2.4568257189327557e-07,2.4550787319678243e-09,2.455078731967832e-09,7.858215819253763e-24,3.2007999242269213e-15,5.6135237435485233e-08
