time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.057288107291473406,1.8466622969184074e-07,0.0,1.8466622969184074e-07,0.0,0.0,0.0,0.0,0.0
5e-05,0.05755184979928832,1.8551639453111272e-07,8.385466003189893e-11,1.8560024919114463e-07,9.340194993038745e-10,9.340194993038894e-10,1.4889251025954498e-23,1.5941049450307228e-14,1.3209212328475144e-08
5.3177247874300556e-05,0.057568108124904836,1.8556880268063368e-07,8.919440925673557e-11,1.8565799708989041e-07,9.917673980496851e-10,9.917673980496754e-10,-9.719372197498075e-24,9.800052125741644e-15,1.4050356771310476e-08
5.655639382969606e-05,0.057585336186505014,1.8562433674051135e-07,9.48749103114316e-11,1.857192116508228e-07,1.0529819589820429e-09,1.0529819589820495e-09,6.617444900424222e-24,6.2844807966335075e-15,1.4945178174617853e-08
6.0150267471166206e-05,0.05760358774702665,1.8568317001371367e-07,1.0091799846495974e-10,1.8578408801217863e-07,1.1178583203379242e-09,1.117858320337893e-09,-3.1226068123876795e-23,2.793383343466753e-14,1.5897116140966774e-08
6.397251366039366e-05,0.05762291904308601,1.8574548377702541e-07,1.0734691917046146e-10,1.8585283069619587e-07,1.1866010043551476e-09,1.1866010043551302e-09,-1.737079286361358e-23,1.4639118625264986e-14,1.6909832412305754e-08
6.803764432121665e-05,0.05764338883520808,1.8581146744296374e-07,1.1418642041140288e-10,1.8592565386337513e-07,1.2594241715343916e-09,1.2594241715343902e-09,-1.4475660719677984e-24,1.149387239570119e-15,1.798722541679825e-08
7.236109353705672e-05,0.05766505845030651,1.858813186967107e-07,1.2146285123044123e-10,1.8600278154794114e-07,1.3365518561004248e-09,1.3365518561004017e-09,-2.3161057151484775e-23,1.7328962618076313e-14,1.9133445789590587e-08
7.695927614951026e-05,0.05768799181500647,1.859552436035285e-07,1.2920426686722417e-10,1.8608444787039572e-07,1.4182181785549846e-09,1.4182181785549852e-09,6.203854594147708e-25,4.374400700792583e-16,2.0352912934652575e-08
8.184965008058509e-05,0.05771225547832262,1.8603345668186094e-07,1.3744054096130352e-10,1.8617089722282224e-07,1.5046675309815217e-09,1.504667530981498e-09,-2.357464745776129e-23,1.5667678721280788e-14,2.165033269955088e-08
8.705078261520076e-05,0.05773791862206319,1.8611618093687079e-07,1.462034853085273e-10,1.8626238442217932e-07,1.5961547303385765e-09,1.5961547303385806e-09,4.1359030627651384e-24,2.5911667485318416e-15,2.3030716240084668e-08
9.258242089560769e-05,0.057765053057291585,1.8620364784903373e-07,1.5552697769344126e-10,1.8635917482672716e-07,1.692945134886444e-09,1.6929451348864231e-09,-2.088631046696395e-23,1.233726364579731e-14,2.4499400157095368e-08
9.846556689537107e-05,0.05779373320492956,1.8629609731161352e-07,1.6544709835750575e-10,1.8646154440997102e-07,1.7953147181303086e-09,1.7953147181302802e-09,-2.83309359799412e-23,1.5780484443109694e-14,2.60620679936339e-08
0.00010472255715757342,0.0578240360587225,1.8639377751128175e-07,1.7600227570117393e-10,1.8656977978698292e-07,1.9035500951421814e-09,1.903550095142179e-09,-2.481541837659083e-24,1.303638839866586e-15,2.7724773186692754e-08
0.0001113771475999778,0.05785604112851432,1.8649694474526643e-07,1.8723344186048665e-10,1.866841781871269e-07,2.017948495286229e-09,2.017948495286166e-09,-6.28657265540301e-23,3.11532859737895e-14,2.9493963574422084e-08
