time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,3.042032308168713e-11,1.0847001920378723e-11,1.9573321161308408e-11
5.317724787430056e-05,3.4403954184789564e-11,1.2268579721733519e-11,2.2135374463056045e-11
5.655639382969606e-05,3.890887785937559e-11,1.3876545812485011e-11,2.503233204689058e-11
6.0150267471166206e-05,4.4003233845936986e-11,1.5695273548344138e-11,2.830796029759285e-11
6.397251366039366e-05,4.9764053444547823e-11,1.7751335997596303e-11,3.201271744695152e-11
6.803764432121665e-05,5.6278416652405e-11,2.00767700999057e-11,3.62016465524993e-11
7.236109353705672e-05,6.364475944203338e-11,2.2706883026488425e-11,4.093787641554495e-11
7.695927614951026e-05,7.197435024774389e-11,2.5681610752212346e-11,4.629273949553154e-11
8.184965008058509e-05,8.139295762170211e-11,2.9046124960376577e-11,5.2346832661325535e-11
8.705078261520076e-05,9.204273362101159e-11,3.2851519525786796e-11,5.91912140952248e-11
9.258242089560768e-05,1.040843405107712e-10,3.715480343724454e-11,6.692953707352666e-11
9.846556689537109e-05,1.1769935185948027e-10,4.2020562215059174e-11,7.567878964442109e-11
0.0001047225571575,1.330929639041827e-10,4.7523413943805286e-11,8.556954996037741e-11
0.0001113771475999,1.5049705568940302e-10,5.374683930427729e-11,9.675021638512573e-11
0.0001184546037091,1.7017364314344548e-10,6.078526181104546e-11,1.0938838133240002e-10
0.0001259817964658,1.9241877817082872e-10,6.87440454896445e-11,1.2367473268118423e-10
0.0001339873043662,2.1756694677904215e-10,7.774354056247006e-11,1.398234062165721e-10
0.0001425015219259,2.4599603353946244e-10,8.792006710858458e-11,1.5807596643087786e-10
0.0001515567750783,2.7813291958076034e-10,9.94274498041179e-11,1.7870546977664245e-10
0.0001611874439074,3.1445979880890314e-10,1.1244034449206327e-10,2.0201945431683987e-10
0.0001714300931778,3.55521299488556e-10,1.2715430151675665e-10,2.2836699797179937e-10
0.0001823236111606,4.0193251438642525e-10,1.4379128772796586e-10,2.5814122665845936e-10
0.0001939093572805,4.543880533859291e-10,1.6260215377201664e-10,2.9178589961391243e-10
0.000206231319145,5.136722464312667e-10,1.8387037638185766e-10,3.2980187004940904e-10
0.0002193362795524,5.806706408724446e-10,2.0791628221037881e-10,3.727543586620658e-10
0.0002332739941117,6.563829542622072e-10,2.3510181448594666e-10,4.2128113977626055e-10
0.0002480973801501,7.419376635716642e-10,2.658359114305193e-10,4.761017521411449e-10
0.0002638627176241,8.386084336141321e-10,3.0058057396090035e-10,5.380278596532318e-10
0.0002806298627977,9.47832611402237e-10,3.3985770981511607e-10,6.07974901587121e-10
0.0002984624754985,1.0712320408975603e-09,3.842568520117173e-10,6.869751888858429e-10
0.0003174282608152,1.2106364813264775e-09,4.344438615987874e-10,7.761926197276901e-10
0.0003375992261536,1.3681099490468742e-09,4.911707381119344e-10,8.769392109349399e-10
0.0003590519546268,1.5459803338281266e-09,5.552866761981636e-10,9.906936576299631e-10
0.0003818678958189,1.7468726919595466e-09,6.277505236437496e-10,1.1191221683157971e-09
0.0004061336750239,1.973746649480825e-09,7.096468888198939e-10,1.264099760660931e-09
0.000431941422137,2.229938417306588e-09,8.022005884866241e-10,1.427737828819964e-09
0.0004593891214431,2.519207958367188e-09,9.067890810897804e-10,1.6124188772774077e-09
0.0004885809836348,2.8457919202909515e-09,1.0249698486511802e-09,1.8208220716397713e-09
0.0005196278414683,3.2144630126349037e-09,1.158500417956198e-09,2.0559625946787058e-09
0.000552647570563,3.630596569138075e-09,1.3093637425411214e-09,2.3212328265969536e-09
0.0005877655369391,4.100245151075103e-09,1.4797967405156536e-09,2.6204484105594497e-09
0.0006251150729957,4.630222073519341e-09,1.6723312233803952e-09,2.9578908501389455e-09
0.0006648379837331,5.2281949406949e-09,1.8898116789437654e-09,3.338383261751135e-09
0.0007070850851445,5.9027902231876064e-09,2.1354466669531778e-09,3.767343556234428e-09
0.000752016776819,6.663710217518164e-09,2.412854782408885e-09,4.250855435109279e-09
0.0007998036509307,7.521863672295826e-09,2.7261160210990374e-09,4.795747651196788e-09
0.0008506271399262,8.489511617014243e-09,3.0798395277375003e-09,5.409672089276743e-09
0.0009046802053693,9.580430054877534e-09,3.4791993519705253e-09,6.101230702907009e-09
0.0009621680705579,1.0810091187019897e-08,3.9300301096962764e-09,6.88006107732362e-09
0.0010233089996959,1.2195865431768673e-08,4.4389079596135656e-09,7.756957472155108e-09
0.0010883351265767,1.3757245880008761e-08,5.013239811564062e-09,8.7440060684447e-09
0.0011574933359255,1.5516098150423734e-08,5.661354469264982e-09,9.854743681158752e-09
0.0012310462007473,1.749693758434891e-08,6.392626885508552e-09,1.1104310698840358e-08
0.0013092729792371,1.9727236757390267e-08,7.217603787014823e-09,1.2509632970375444e-08
0.0013924706750403,2.223776627664133e-08,8.148147713213812e-09,1.4089618563427518e-08
0.0014809551648862,2.5062971913110535e-08,9.197594615180523e-09,1.586537729793001e-08
0.0015750623978776,2.8241391307070226e-08,1.0380930783337353e-08,1.7860460523732873e-08
0.0016751496709886,3.1816114226230736e-08,1.1714994456380243e-08,2.0101119769850495e-08
0.0017815969856142,3.5835289435217426e-08,1.3218696014358092e-08,2.2616593420859334e-08
0.0018948084903223,4.0352683691430334e-08,1.491326002177213e-08,2.5439423669658203e-08
0.002015214015284,4.5428295240199856e-08,1.6822506345365256e-08,2.86057888948346e-08
0.0021432707042104,5.1129027468948164e-08,1.897315185403098e-08,3.2155875614917184e-08
0.0022794647499905,5.7529427203491327e-08,2.139514431971001e-08,3.6134282883781315e-08
0.0024243132406195,6.471249203077419e-08,2.4122048959218634e-08,4.059044307155556e-08
0.0025783661224274,7.277055160401944e-08,2.719145330447014e-08,4.55790982995493e-08
0.0027422082880605,8.180622892870584e-08,3.064543791910219e-08,5.116079100960365e-08
0.002916461797143,9.193348498232694e-08,3.4531085431164834e-08,5.740239955116211e-08
0.0031017882380521,1.0327875435945837e-07,3.8901042547168394e-08,6.437771181228996e-08
0.0032988912397697,1.159821747717836e-07,4.381414779650124e-08,7.216802697528235e-08
0.0035085191433519,1.301989159506938e-07,4.9336119560927274e-08,8.086279638976651e-08
0.003731467843155,1.461006140188106e-07,5.554031457965536e-08,9.056029943915525e-08
0.0039685838086087,1.6387691329215382e-07,6.250856718662178e-08,1.0136834610553204e-07
0.0042207672980064,1.837371254265503e-07,7.033210588365003e-08,1.1340501954290028e-07
0.0044889757765166,2.0591199723659794e-07,7.911256797173113e-08,1.2679942926486682e-07
0.0047742275513911,2.306556140160241e-07,8.896310703403376e-08,1.4169250698199031e-07
0.0050776056381728,2.58247416360437e-07,1.000096111923232e-07,1.582378051681138e-07
0.0054002618725812,2.889943470455658e-07,1.1239203729848411e-07,1.766023097470817e-07
0.0057434212836877,3.232331264093347e-07,1.2626587378518672e-07,1.9696725262414796e-07
0.0061083867449839,3.613326631081625e-07,1.4180372702575243e-07,2.1952893608241007e-07
0.006496543921002,4.036965720408417e-07,1.5919706877547555e-07,2.4449950326536615e-07
0.0069093665282681,4.5076584836534006e-07,1.786581471593469e-07,2.7210770120599316e-07
0.0073484219305622,5.030216622386706e-07,2.0042203166489386e-07,3.0259963057377673e-07
0.007815377089729,5.609882786306111e-07,2.2474891143502613e-07,3.3623936719558497e-07
0.008312004894633,6.252361054969724e-07,2.519265200566625e-07,3.733095854403099e-07
0.008840190892286,6.963848637686215e-07,2.822728242847845e-07,4.1411203948383695e-07
0.0094019404467045,7.751068814007894e-07,3.161389407658529e-07,4.589679406349365e-07
0.0099993863526764,8.621304775778754e-07,3.539122606462212e-07,5.082182169316542e-07
0.0106347969333434,9.5824345766692e-07,3.9601989949750213e-07,5.622235581694179e-07
0.0113105846523451,1.0642968055589666e-06,4.429323859118887e-07,6.21364419647078e-07
0.0120293152732203,1.181208435240232e-06,4.951676749411394e-07,6.860407602990925e-07
0.0127937176008429,1.3099670604193623e-06,5.532954438577551e-07,7.566716165616072e-07
0.0136066938418765,1.4516362481314966e-06,6.17941867833455e-07,8.336943802980416e-07
0.0144713306235837,1.6073584184469774e-06,6.897946380771957e-07,9.175637803697817e-07
0.0153909107128253,1.7783591781818325e-06,7.696084307869517e-07,1.0087507473948808e-06
0.0163689254797428,1.965951812835075e-06,8.582107878564555e-07,1.1077410249786195e-06
0.0174090881534448,2.171541999935296e-06,9.565084915686362e-07,1.21503350836666e-06
0.0185153479200257,2.396632707427092e-06,1.0654942062541676e-06,1.3311385011729244e-06
0.0196919049164424,2.6428294481766763e-06,1.1862538423944247e-06,1.4565756057822515e-06
0.0209432261771763,2.91184550521541e-06,1.3199742908056247e-06,1.5918712144097852e-06
0.0222740625942249,3.205507855981794e-06,1.4679517630592707e-06,1.7375560929225233e-06
0.0236894669548157,3.5257636453320487e-06,1.6316006457590746e-06,1.894162999572974e-06
0.0251948131253257,3.874687186217073e-06,1.8124629327270239e-06,2.062224253490049e-06
0.0267958164542425,4.2544874229280855e-06,2.0122182741028277e-06,2.242269148825258e-06
0.0284985554716303,4.6675161684974455e-06,2.2326941338866e-06,2.4348220346108455e-06
0.0303094949674878,5.116276593605713e-06,2.475877098287763e-06,2.64039949531795e-06
0.0322355105366193,5.603433243271958e-06,2.7439246130036807e-06,2.859508630268277e-06
0.0342839146832086,6.131823319436505e-06,3.039177316644647e-06,3.0926460027918577e-06
0.0364624845842072,6.70446867472448e-06,3.364171851225939e-06,3.3402968234985416e-06
0.038779491616945,7.324588880031683e-06,3.721654275571595e-06,3.602934604460088e-06
0.0412437327630729,7.995614674325579e-06,4.114593604052072e-06,3.881021070273507e-06
0.0438645640080667,8.721203638161631e-06,4.546196200531155e-06,4.175007437630476e-06
0.0466519358631018,9.505257476163884e-06,5.019920764558591e-06,4.485336711605293e-06
0.0496164311441627,1.035194005113698e-05,5.5394937127727085e-06,4.812446338364271e-06
0.0527693051518261,1.1265696492200604e-05,6.1089246360597074e-06,5.156771856140896e-06
0.0561225284042652,1.2251272189744227e-05,6.73252215394259e-06,5.518750035801638e-06
0.0596888320857217,1.331373443555446e-05,7.414909346499474e-06,5.898825089054987e-06
0.0634817563829987,1.44584947533201e-05,8.1610400014325e-06,6.297454751887599e-06
0.0675157018934936,1.5691332192379096e-05,8.976215006642078e-06,6.715117185737018e-06
0.0718059842999539,1.701841620516133e-05,9.866098207191792e-06,7.1523179979695385e-06
0.0763688925195356,1.8446328247888525e-05,1.0836731919286208e-05,7.609596328602317e-06
0.0812217505479433,1.9982086524520543e-05,1.1894551562765306e-05,8.087534961755237e-06
0.0863829832334518,2.1633171347822627e-05,1.3046400081871089e-05,8.586771265951538e-06
0.0918721862305363,2.3407548385471203e-05,1.4299542451380775e-05,9.108005934090428e-06
0.0977102003987026,2.5313690881259337e-05,1.5661678798093917e-05,9.65201208316542e-06
0.1039191909289878,2.736060301214824e-05,1.714095656351483e-05,1.0219646448633408e-05
0.110522731498551,2.9557845892151424e-05,1.8745980717677835e-05,1.081186517447359e-05
0.1175458937728643,3.191556051998583e-05,2.048582471054243e-05,1.14297358094434e-05
0.1250153425953162,3.444449197742792e-05,2.237004106138936e-05,1.2074450916038557e-05
0.1329594372256346,3.715601229600174e-05,2.4408670157411153e-05,1.274734213859059e-05
0.1414083390115016,4.006214763989212e-05,2.6612248829840788e-05,1.3449898810051336e-05
0.1503941259021549,4.317560655555313e-05,2.899181956364747e-05,1.418378699190566e-05
0.1599509142387531,4.650980690050833e-05,3.155894130487506e-05,1.4950865595633267e-05
0.1701149882839033,5.007890646040516e-05,3.4325702626299056e-05,1.5753203834106105e-05
0.1809249379821373,5.3897837049159474e-05,3.730473519963601e-05,1.6593101849523466e-05
0.1924218054743714,5.798234298555571e-05,4.050923211251809e-05,1.747311087303762e-05
0.2046492409226218,6.234902249358159e-05,4.395297212217738e-05,1.839605037140421e-05
0.2176536682365943,6.701537325220887e-05,4.7650350693922496e-05,1.936502255828637e-05
0.2314844613313631,7.199984591183423e-05,5.161641586493046e-05,2.0383430046903773e-05
0.2461941315853368,7.732190407697415e-05,5.586691435073321e-05,2.1454989726240933e-05
0.2618385272102325,8.300209218332078e-05,6.041834841431917e-05,2.2583743769001612e-05
0.2784770452900065,8.906210971567061e-05,6.528804505680161e-05,2.3774064658869004e-05
0.2961728572937903,9.552489652779828e-05,7.049423249641943e-05,2.5030664031378843e-05
0.3149931489190346,0.0001024147279426,7.605613098903295e-05,2.6358596953567043e-05
0.3350093751754794,0.0001097573198194,8.199405746314449e-05,2.7763262356255507e-05
0.3562975316784205,0.00011757994124,8.832953999658568e-05,2.9250401243414314e-05
0.3789384431812964,0.0001259115383424,9.508543979202283e-05,3.082609855037716e-05
0.4030180704430672,0.0001347828704009,0.000102286083419139,3.249678698176099e-05
0.4286278365954661,0.0001442266509424,0.00010995740654762313,3.4269244394776884e-05
0.455864974249246,0.0001542776964514,0.00011812709670363788,3.615059974776211e-05
0.4848328946572759,0.0001649730834253,0.00012682473751113896,3.814834591416103e-05
0.5156415803360923,0.000176352314488,0.0001360819621565351,4.0270352331464885e-05
0.5484080026365689,0.0001884574846491,0.00014593260279875903,4.252488185034096e-05
0.583256565849098,0.0002013334537678,0.00015641283622964408,4.4920617538155916e-05
0.6203195795294159,0.0002150280267798,0.0001675613304778307,4.746669630196931e-05
0.6597377608383529,0.0002295921365279,0.0001794193994545241,5.0172737073375906e-05
0.7016607688027423,0.0002450800310102,0.00019203114848896194,5.3048882521238065e-05
0.7462477725259145,0.0002615494705218,0.0002054436262259984,5.61058442958016e-05
0.7936680555051042,0.0002790619330328,0.00021970698759590736,5.9354945436892635e-05
0.8441016583501812,0.0002976828259365,0.0002348746608569027,6.280816507959729e-05
0.8977400623439151,0.0003174817114573,0.000251003525691554,6.647818576574602e-05
0.9547869164390482,0.000338532548794,0.00026815410031411606,7.037844847988394e-05
1.0154588104523672,0.0003609139473358,0.0002863907549036254,7.452319243217458e-05
1.0799860973913584,0.0003847094357503,0.00030578192974642815,7.892750600387184e-05
1.1486137680355757,0.0004100077520441,0.00032640037044118274,8.360738160291726e-05
1.2216023810932433,0.0004369031498773,0.00034832338804244875,8.857976183485126e-05
1.2992290524646235,0.0004654957248803,0.0003716331327837594,9.386259209654058e-05
1.3817885073680785,0.0004958917613415,0.0003964168829980784,9.94748783434216e-05
1.469594199323442,0.000528204099861,0.00042276735774334385,0.00010543674211765616
