time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,7.543030897438014e-05,2.431469884651367e-10,6.875623790784789e-14,2.4321574470304457e-10,2.4321574470327184e-10,-2.2726787329894435e-22,9.34429115911948e-13,1.0847001920378723e-11,0.007540041429713036,0.0
5.317724787430056e-05,8.021890696205892e-05,2.5858286822627854e-10,7.776723857254151e-14,2.586606354648511e-10,2.5866063546511616e-10,-2.650596875349608e-22,1.0247391801939172e-12,1.2268579721733519e-11,0.008018509446653582,0.0
5.655639382969606e-05,8.531119051912936e-05,2.7499766790226494e-10,8.795970464703831e-14,2.75085627606912e-10,2.7508562760722007e-10,-3.0807307938771824e-22,1.1199170311711057e-12,1.3876545812485011e-11,0.00852729465296858,0.0
6.0150267471166206e-05,9.072637824144935e-05,2.9245333797121164e-10,9.948813230052633e-14,2.9255282610351214e-10,2.9255282610386856e-10,-3.564114464337858e-22,1.2182806475683977e-12,1.5695273548344138e-11,0.009068312192371373,0.0
6.397251366039366e-05,9.648490457829034e-05,3.1101574817260207e-10,1.1252096109062562e-13,3.111282691336927e-10,3.111282691340971e-10,-4.043879219618614e-22,1.2997466385401615e-12,1.7751335997596303e-11,0.009643598206898425,0.0
6.803764432121665e-05,0.0001026084811322067,3.307548851052931e-10,1.2726126459117348e-13,3.3088214636988424e-10,3.308821463703419e-10,-4.576376738949626e-22,1.3830836112346442e-12,2.00767700999057e-11,0.010255315012960155,0.0
7.236109353705672e-05,0.00010912019025448088,3.517451539291911e-10,1.4393284549731143e-13,3.518890867746884e-10,3.5188908677520504e-10,-5.1662599132765035e-22,1.4681500812148889e-12,2.2706883026488425e-11,0.010905761116449501,0.0
7.695927614951026e-05,0.00011604456601660188,3.7406563937400817e-10,1.6278884724989563e-13,3.7422842822125805e-10,3.742284282218403e-10,-5.822317536607624e-22,1.5558191461489371e-12,2.5681610752212346e-11,0.011597378919786301,0.0
8.184965008058509e-05,0.0001234076844867059,3.978003967422419e-10,1.8411560104222807e-13,3.979845123432841e-10,3.9798451234393914e-10,-6.550236475654288e-22,1.6458521054190065e-12,2.9046124960376577e-11,0.01233276358232638,0.0
8.705078261520076e-05,0.00013123725948390653,4.2303876056994236e-10,2.0823697725227685e-13,4.2324699754719466e-10,4.232469975479307e-10,-7.360356488073409e-22,1.7390215478704925e-12,3.2851519525786796e-11,0.013114672406631544,0.0
9.258242089560768e-05,0.00013956274806084304,4.4987568464605305e-10,2.355143405802325e-13,4.5011119898663326e-10,4.5011119898745657e-10,-8.233032034316854e-22,1.829110684834635e-12,3.715480343724454e-11,0.01394603540409517,0.0
9.846556689537109e-05,0.00014841545423799395,4.784120763963779e-10,2.663570813288154e-13,4.786784334777067e-10,4.78678433478622e-10,-9.152753477899251e-22,1.912088123833976e-12,4.2020562215059174e-11,0.014829965195152615,0.0
0.0001047225571575,0.00015782863579211087,5.087551411123993e-10,3.0123818353664735e-13,5.090563792959359e-10,5.090563792969516e-10,-1.0156743946385489e-21,1.995210031630049e-12,4.7523413943805286e-11,0.01576976698257313,0.0
0.0001113771475999,0.0001678376367434441,5.410188090192609e-10,3.4068680886439203e-13,5.413594958281253e-10,5.413594958292501e-10,-1.1248622354955485e-21,2.077847057568453e-12,5.374683930427729e-11,0.016768952167711508,0.0
0.0001184546037091,0.0001784800114628707,5.753241353307967e-10,3.8530148266306756e-13,5.757094368134597e-10,5.757094368147041e-10,-1.244389834009461e-21,2.161489380640422e-12,6.078526181104546e-11,0.01783125017208046,0.0
0.0001259817964658,0.00018979566768869617,6.11799761259238e-10,4.357500792503673e-13,6.122355113384884e-10,6.122355113398599e-10,-1.371568853189489e-21,2.240263473426835e-12,6.87440454896445e-11,0.01896062276884179,0.0
0.0001339873043662,0.00020182699815091688,6.505823383014643e-10,4.927954664292141e-13,6.510751337678934e-10,6.510751337693998e-10,-1.5063992930356325e-21,2.313710376733839e-12,7.774354056247006e-11,0.0201612760814176,0.0
0.0001425015219259,0.00021461903710873493,6.918170328322607e-10,5.573017406436239e-13,6.923743345729044e-10,6.923743345745543e-10,-1.6499151293135828e-21,2.3829813540494857e-12,8.792006710858458e-11,0.021437675983527093,0.0
