time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.00019717782330260923,6.377586901225774e-10,1.6826042507370407e-13,6.379269505476511e-10,6.379269505476512e-10,6.379269505476511e-10,-1.0339757656912846e-25,1.6208372522960993e-16,2.650523751968646e-11
5.3177247874300556e-05,0.00020967504876790062,6.781801432526227e-10,1.9029557929506624e-13,6.783704388319178e-10,6.783704388319178e-10,6.783704388319178e-10,0.0,0.0,2.997632702967844e-11
5.655639382969606e-05,0.00022296217821898536,7.211564888288079e-10,2.1521440850707647e-13,7.213717032373149e-10,7.21371703237315e-10,7.213717032373149e-10,-1.0339757656912846e-25,1.433346721324235e-16,3.390166768353403e-11
6.0150267471166206e-05,0.0002370888553847339,7.668482962243361e-10,2.433938801912547e-13,7.670916901045274e-10,7.670916901045276e-10,7.670916901045274e-10,-2.0679515313825692e-25,2.6958335725169703e-16,3.8340641315279304e-11
6.397251366039366e-05,0.0002521078072218924,8.15426107310019e-10,2.75260159948947e-13,8.157013674699679e-10,8.15701367469968e-10,8.157013674699679e-10,-1.0339757656912846e-25,1.2675910657086804e-16,4.336037969687697e-11
6.803764432121665e-05,0.0002680750306654425,8.67071040486022e-10,3.112950118674262e-13,8.673823354978894e-10,8.673823354978895e-10,8.673823354978894e-10,-1.0339757656912846e-25,1.1920645871785803e-16,4.903677275643121e-11
7.236109353705672e-05,0.0002850499900437631,9.219754292082118e-10,3.5204303438327364e-13,9.223274722425951e-10,9.223274722425953e-10,9.223274722425951e-10,-2.0679515313825692e-25,2.242101198996538e-16,5.545560840817151e-11
7.695927614951026e-05,0.0003030958257251675,9.803434968416445e-10,3.9811983246823765e-13,9.807416166741128e-10,9.80741616674113e-10,9.807416166741128e-10,-2.0679515313825692e-25,2.1085589682585287e-16,6.271385987671287e-11
8.184965008058509e-05,0.0003222795745485693,1.0423920696290456e-09,4.5022124507047155e-13,1.042842290874116e-09,1.0428422908741162e-09,1.042842290874116e-09,-2.0679515313825692e-25,1.9829954629565325e-16,7.092113925050789e-11
8.705078261520076e-05,0.0003426724025815563,1.1083513295314784e-09,5.091337684165127e-13,1.108860463299895e-09,1.1088604632998954e-09,1.108860463299895e-09,-4.1359030627651384e-25,3.729867913638984e-16,8.020133941336201e-11
9.258242089560769e-05,0.000364349850795197,1.1784656088473338e-09,5.757463256956294e-13,1.1790413551730295e-09,1.1790413551730297e-09,1.1790413551730295e-09,-2.0679515313825692e-25,1.7539262064977255e-16,9.069448806494375e-11
9.846556689537107e-05,0.0003873920942225448,1.2529942284434527e-09,6.510635575518751e-13,1.2536452920010045e-09,1.2536452920010045e-09,1.2536452920010045e-09,0.0,0.0,1.0255884130665606e-10
0.00010472255715757342,0.00041188421524121147,1.3322123816696212e-09,7.362208242354569e-13,1.3329486024938567e-09,1.3329486024938565e-09,1.3329486024938567e-09,2.0679515313825692e-25,1.5514113053673424e-16,1.1597324685678419e-10
0.0001113771475999778,0.00043791649151211465,1.416412065677496e-09,8.325011452068589e-13,1.4172445668227027e-09,1.4172445668227027e-09,1.4172445668227027e-09,0.0,0.0,1.3113981246305092e-10
