time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,2.8874330021618544e-11,9.39760111317766e-12,1.9476728908440883e-11
5.317724787430056e-05,3.265478685674586e-11,1.0629037446793756e-11,2.2025749409952103e-11
5.655639382969606e-05,3.6929801235670726e-11,1.2021928570121174e-11,2.4907872665549554e-11
6.0150267471166206e-05,4.176398821783141e-11,1.3597444382504552e-11,2.816654383532686e-11
6.397251366039366e-05,4.723038824477068e-11,1.5379530663078557e-11,3.185085758169212e-11
6.803764432121665e-05,5.3411562385688506e-11,1.739527306064266e-11,3.601628932504585e-11
7.236109353705672e-05,6.040082960468685e-11,1.9674450115336903e-11,4.072637948934995e-11
7.695927614951026e-05,6.830366339338903e-11,2.225174109750503e-11,4.6051922295884e-11
8.184965008058509e-05,7.723926914079301e-11,2.516669337116842e-11,5.207257576962459e-11
8.705078261520076e-05,8.734236516869128e-11,2.846356510024821e-11,5.887880006844307e-11
9.258242089560768e-05,9.876519309788328e-11,3.219241674297503e-11,6.657277635490825e-11
9.846556689537109e-05,1.11679787108998e-10,3.640987181913645e-11,7.526991528986155e-11
0.0001047225571575,1.2628053523725472e-10,4.117994973775238e-11,8.510058549950234e-11
0.0001113771475999,1.4278706970070706e-10,4.65727276065511e-11,9.621434209415596e-11
0.0001184546037091,1.6144752782464848e-10,5.2671543646636705e-11,1.0877598417801177e-10
0.0001259817964658,1.8254223115583602e-10,5.956890890533734e-11,1.2297332225049868e-10
0.0001339873043662,2.0638783508888996e-10,6.736946074401345e-11,1.3901837434487652e-10
0.0001425015219259,2.3334200843959176e-10,7.619091277562155e-11,1.5715109566397021e-10
0.0001515567750783,2.6380871030286606e-10,8.616528979345919e-11,1.7764342050940688e-10
0.0001611874439074,2.982441381020149e-10,9.744419598704311e-11,2.0079994211497177e-10
0.0001714300931778,3.3716343210022003e-10,1.1019799073115486e-10,2.2696544136906518e-10
0.0001823236111606,3.8114822973193914e-10,1.2461993532284916e-10,2.5652829440909e-10
0.0001939093572805,4.3085517633637006e-10,1.409274535513526e-10,2.899277227850175e-10
0.000206231319145,4.870255106659652e-10,1.593662579071583e-10,3.2765925275880684e-10
0.0002193362795524,5.50495856909089e-10,1.8021436155880442e-10,3.7028149535028455e-10
0.0002332739941117,6.222103751110464e-10,2.0378593574376207e-10,4.184244393672843e-10
0.0002480973801501,7.032344311281901e-10,2.3043599068545863e-10,4.727984404427315e-10
0.0002638627176241,7.947699784809145e-10,2.605656580386856e-10,5.342043204422288e-10
0.0002806298627977,8.98172852903123e-10,2.946281512506143e-10,6.035447016525088e-10
0.0002984624754985,1.014972218409401e-09,3.331354897333064e-10,6.818367286760946e-10
0.0003174282608152,1.146892416068593e-09,3.766660834008978e-10,7.702263326676951e-10
0.0003375992261536,1.2958775104637044e-09,4.258732860510267e-10,8.700042244126777e-10
0.0003590519546268,1.4641188487831275e-09,4.814950394145908e-10,9.826238093685368e-10
0.0003818678958189,1.6540859926300056e-09,5.443647446174356e-10,1.1097212480125701e-09
0.0004061336750239,1.868561414796426e-09,6.154235144448179e-10,1.2531379003516082e-09
0.000431941422137,2.1106794069935852e-09,6.957357301121483e-10,1.4149436768814368e-09
0.0004593891214431,2.3839696733096133e-09,7.86504516606902e-10,1.5974651567027113e-09
0.0004885809836348,2.6924061668609942e-09,8.890816642706752e-10,1.8033245025903191e-09
