time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,5.871077040289936e-05,1.879881048714126e-10,5.352434549004516e-14,1.8804162921690264e-10,1.8804162921704974e-10,-1.4710890206372752e-22,7.823209290211209e-13,8.443643369054453e-12,0.005869371079439785,0.0
5.317724787430056e-05,6.243849176672089e-05,1.999240285505691e-10,6.053705721082677e-14,1.9998456560777993e-10,1.9998456560795602e-10,-1.7608607289722577e-22,8.804983142670111e-13,9.549921947113496e-12,0.006241919712423839,0.0
5.655639382969606e-05,6.640269063513105e-05,2.1261713796629945e-10,6.846919573596864e-14,2.1268560716203542e-10,2.1268560716224442e-10,-2.089923516403509e-22,9.826351412718014e-13,1.0801243158929009e-11,0.006638086793023971,0.0
6.0150267471166206e-05,7.061834145868433e-05,2.2611538034467325e-10,7.74413149591925e-14,2.2619282165963243e-10,2.2619282165987883e-10,-2.463964249642331e-22,1.0893202673546113e-12,1.2216624781851049e-11,0.007059365924173673,0.0
6.397251366039366e-05,7.510136335422805e-05,2.4046972767237743e-10,8.75897762044157e-14,2.4055731744858187e-10,2.405573174488707e-10,-2.8884113014586035e-22,1.2007164579695321e-12,1.3817578267873072e-11,0.007507344671645338,0.0
6.803764432121665e-05,7.9868679230928e-05,2.5573436601444154e-10,9.906882098581796e-14,2.558334348354274e-10,2.5583343483576446e-10,-3.370760996153588e-22,1.3175607786830095e-12,1.56284357284205e-11,0.007983710410593058,0.0
7.236109353705672e-05,8.493827855507834e-05,2.71966896483116e-10,1.1205291556232973e-13,2.720789493986783e-10,2.720789493990702e-10,-3.9192851398528143e-22,1.4404955431168714e-12,1.76767197956125e-11,0.008490256527311654,0.0
7.695927614951026e-05,9.032928396940025e-05,2.892285485485751e-10,1.2673940292622773e-13,2.893552879515013e-10,2.893552879519553e-10,-4.540187587150431e-22,1.5690701971564748e-12,1.9993561982275825e-11,0.00902888899664654,0.0
8.184965008058509e-05,9.606202809138636e-05,3.0758442594226837e-10,1.4334263458207935e-13,3.0772776857685046e-10,3.0772776857736766e-10,-5.171946779987806e-22,1.6806890076569401e-12,2.261277695057245e-11,0.009601634273047978,0.0
8.705078261520076e-05,0.00010215811310147306,3.271036974544104e-10,1.621198119314701e-13,3.272658172663419e-10,3.2726581726692824e-10,-5.863676567235275e-22,1.7917167812404546e-12,2.5574939076314475e-11,0.010210644364559901,0.0
9.258242089560768e-05,0.00010864050256050714,3.47859890927594e-10,1.8335704905084625e-13,3.4804324797664485e-10,3.4804324797730825e-10,-6.633988512675282e-22,1.9060816583081092e-12,2.892518380585365e-11,0.010858206507253332,0.0
9.846556689537109e-05,0.00011553360372850186,3.699311568361445e-10,2.0737679162926775e-13,3.7013853362777376e-10,3.7013853362852277e-10,-7.490120446667666e-22,2.023599211149649e-12,3.271437801816596e-11,0.011546751152259577,0.0
0.0001047225571575,0.000122863356408115,3.9340055275721366e-10,2.3454375828581243e-13,3.936350965154995e-10,3.936350965163439e-10,-8.443963090517876e-22,2.145124549423219e-12,3.7000057287415874e-11,0.012278860657953168,0.0
0.0001113771475999,0.00013065732791555648,4.1835634746150783e-10,2.6527048317835376e-13,4.1862161794468616e-10,4.186216179456369e-10,-9.507407165531362e-22,2.2711218814232412e-12,4.184730024790982e-11,0.013057278610429627,0.0
0.0001184546037091,0.00013894481642613793,4.4489235181908093e-10,3.0001972353851656e-13,4.4519237154261946e-10,4.451923715436863e-10,-1.0668561950402674e-21,2.396393701313855e-12,4.7329108390735935e-11,0.013884920092140693,0.0
0.0001259817964658,0.00014775696024306963,4.731082686709831e-10,3.393078598368827e-13,4.734475765308199e-10,4.734475765320081e-10,-1.1881415523558551e-21,2.5095525064442465e-12,5.35269424511245e-11,0.014764882510747774,0.0
0.0001339873043662,0.0001571268325012631,5.031099960647362e-10,3.837396623395718e-13,5.034937357270758e-10,5.034937357283961e-10,-1.3202836552112013e-21,2.6222444521602016e-12,6.053620694828204e-11,0.01570045388691712,0.0
0.0001425015219259,0.00016708958045361542,5.350100732400438e-10,4.3398909412639846e-13,5.354440623341703e-10,5.354440623356352e-10,-1.464936864831412e-21,2.7359288633088584e-12,6.846322179771173e-11,0.01669512747367818,0.0
0.0001515567750783,0.00017768254628707178,5.689280674740413e-10,4.908184608999228e-13,5.694188859349411e-10,5.694188859365641e-10,-1.6229283618290403e-21,2.8501484617246117e-12,7.742824325722828e-11,0.017752613202986833,0.0
0.0001611874439074,0.00018894540768241985,6.049910241447021e-10,5.550810929427448e-13,6.055461052376448e-10,6.055461052394372e-10,-1.792396989825842e-21,2.959967827911494e-12,8.756588701463357e-11,0.018876851681794385,0.0
0.0001714300931778,0.00020092031356476863,6.433339013951275e-10,6.277439678991724e-13,6.439616453630266e-10,6.439616453649985e-10,-1.971895182749849e-21,3.0621314125504718e-12,9.902869700670312e-11,0.02007202701905947,0.0
0.0001823236111606,0.00021365203001504245,6.841000373327503e-10,7.09909343128402e-13,6.848099466758788e-10,6.848099466780413e-10,-2.1625603139433217e-21,3.1578985153964687e-12,1.1199055799478728e-10,0.02134258070818402,0.0
0.0001939093572805,0.00022718810892968628,7.274416900668477e-10,8.028179661030395e-13,7.282445080329507e-10,7.282445080353147e-10,-2.363978793099984e-21,3.246133361825981e-12,1.266472020158465e-10,0.022693228429581377,0.0
0.000206231319145,0.00024157904972214961,7.735205554662751e-10,9.078787340328709e-13,7.74428434200308e-10,7.744284342025819e-10,-2.273919503908273e-21,2.936255183152845e-12,1.4322088728666363e-10,0.024128975293859888,6.070635349685916e-282
0.0002193362795524,0.0002568784883854175,8.225083725255129e-10,1.0266719750139115e-12,8.235350445005268e-10,8.235350445026304e-10,-2.1036236952989185e-21,2.554382730086964e-12,1.6196091581601026e-10,0.02565513456398065,1.3916368127838185e-281
0.0002332739941117,0.0002731433767040693,8.745874971901337e-10,1.160988778049047e-12,8.757484859681828e-10,8.757484859700388e-10,-1.855986499415856e-21,2.119314539676353e-12,1.831498378461012e-10,0.027277344396738974,2.3417564658236936e-281
