pore_id,x_m,y_m,z_m,volume_m3,inscribed_radius_m,component,inlet,outlet,wall,sobol_void_samples
0,-0.006504839064247952,-0.002062757022413948,0.0017729864995212987,6.547153696534708e-10,0.0002755009850287242,0,0,0,0,96
1,0.002063889778006846,-0.00691552338320867,0.03490754454458647,4.87474604244579e-09,0.0008394362027054229,0,0,0,0,718
2,0.0012893746966213778,-0.00612284839669963,0.0341332387501408,5.325922955212172e-10,0.0003504322226523278,0,0,0,0,78
3,-0.006194334365424898,-0.0016886011907744595,0.0021134138122957404,2.2049999496101347e-10,0.00031386198080393484,0,0,0,0,32
4,-0.006259996052078462,-0.0017944510845605984,0.001497493175463425,3.2226922340455815e-10,0.00027604521560152756,0,0,0,0,47
5,-0.006938685556292458,-0.0011763556168937588,0.0004302434635576841,3.1582383893646704e-09,0.0005139404089780387,0,0,0,0,465
6,-0.006029998168933697,-0.0015131242825696712,0.001834742782843134,1.5943845789488667e-10,0.0003322158924693163,0,0,0,0,23
7,0.0048736165263587455,0.0041491505842748706,0.0012495536128612785,1.550284579956664e-09,0.00041243210602047084,0,1,0,1,228
8,-0.005028745067732289,0.003189763225915144,0.0006097907787637342,2.0693076450187419e-10,0.0005896746578654858,0,0,0,0,30
9,-0.00556677771657825,-0.0035894936541449674,0.0017072764423356026,3.697615300115457e-10,0.00026195335010599995,0,0,0,0,54
10,-0.006498685077530585,-0.0031968191439710144,0.001646787744712274,1.2110538184781818e-09,0.00037872907300049244,0,1,0,1,178
11,-0.0066145394581269765,-0.003043380889912965,0.0018064612314067949,1.1160692052642066e-09,0.0003922520776645451,0,0,0,0,164
12,-0.0008992728731181769,-0.0009205760620443839,0.03470076280666802,6.343615239647618e-10,0.0002870348811269346,0,0,0,0,93
13,-0.0064521551955825625,-0.0015022182386291865,0.006553131879662733,1.0346538225093709e-09,0.0003652676287531478,0,0,0,0,152
14,-0.006201433880156156,-0.0007922499026510797,0.006551391084486046,2.2049999496101347e-10,0.00044306950328879956,0,0,0,0,32
15,-0.005651564050314356,-0.0023399211915886547,0.0029450354193652135,2.4763845587929204e-10,0.00036608040458831193,0,0,0,0,36
16,-0.005651894466828129,-0.0027315128232482883,0.0030155620980751416,1.2551538174703843e-10,0.00043656663178633017,0,0,0,0,18
17,-0.005774505670071901,-0.0028090012763065616,0.0031747895041073417,4.579615279959511e-10,0.0003964243493481055,0,0,0,0,67
18,-0.006212868181042778,-0.000600386226664617,0.0015100403022380194,2.815615320271403e-10,0.0002818288913853385,0,0,0,0,41
19,-0.006008959947770667,-0.000886402240618786,0.0018356815081190837,2.408538406497224e-10,0.00033642096872872976,0,0,0,0,35
20,-0.006678066580674138,-0.00016823575075963646,0.0018738249202764723,1.109284590034637e-09,0.00029845658981762747,0,0,0,0,163
21,-0.006271883059835366,0.0009631560169811466,0.001410164373408832,9.668076702136745e-10,0.0003680769077899663,0,0,0,0,142
22,-0.0061947734973171785,0.0011290890627408134,0.0015223941537727704,7.802307514005092e-11,0.0004007107802463068,0,0,0,0,11
23,-0.006134619387752664,0.0009914088967456363,0.0012877481783077948,4.036846061593939e-10,0.00038984420343990856,0,0,0,0,59
24,-0.0063081690444157625,-0.00226910067855453,0.003710721492058098,8.175461351631422e-10,0.00027263828848535134,0,0,0,0,120
25,-0.006793767147443249,-0.0008476345665773255,0.004802481682554569,1.0414384377389406e-09,0.00021828504376662772,0,0,0,0,153
26,-0.006150674144289452,-0.00168802378001799,0.0034199474423847014,2.3406922542015275e-10,0.00034252924934324153,0,0,0,0,34
27,-0.005999666795871602,-0.001259771726951646,0.0037024337731576544,2.408538406497224e-10,0.00036779777368122857,0,0,0,0,35
28,-0.004925559781935604,0.003269302511398652,0.0006113218320800474,8.718230569996995e-10,0.0005615401472730568,0,0,0,0,128
29,-0.0035978630747576443,0.003126029496186922,0.001531286087207954,2.0693076450187419e-10,0.000313157469556783,0,0,0,0,30
30,-0.0035302427249353134,0.003281615051530776,0.0016798541897340114,2.408538406497224e-10,0.0003284602471300115,0,0,0,0,35
31,-0.005943687496621884,0.004457162112473979,0.03552012102094173,3.022546084773277e-09,0.0009202762306029379,0,0,0,0,445
32,-0.004601696265973698,0.00414990085504669,0.035668917749763364,1.0210845920502318e-09,0.0006377592205422193,0,0,0,0,150
33,-0.004064469862596899,0.004569381198203955,0.03504228841798665,1.6520538084002088e-09,0.0003196181961704806,0,0,0,0,243
34,-0.0003140249355765258,0.0035031994625641517,0.03542766474973017,1.4010230449061318e-09,0.0007563385005688804,0,0,0,0,206
35,-0.0055191370524004125,0.0034582797830875517,0.0012973470101661326,1.2788999707738782e-09,0.0003208199701709467,0,1,0,1,188
36,-0.005701862213919282,0.0028935687956200677,0.001636824824988809,2.7477691679757066e-10,0.00036777398908557923,0,0,0,0,40
37,-0.005141991459856981,0.0031938254592194493,0.00070629278563945,4.850999889142297e-10,0.0005368652738428093,0,0,0,0,71
38,-0.00508002497582474,0.0031503343501613837,0.00017635820918105306,1.3331768926104353e-09,0.0007278087569133307,0,0,0,0,196
39,0.0069360544478470594,-0.0015307630400735038,0.0018444487729663884,3.402484537629177e-09,0.0003205767539216942,0,0,0,0,501
40,0.006432398926064487,-0.0006497347541409521,0.021133192243743104,6.004384478169137e-10,0.00040736912030567556,0,0,0,0,88
41,0.006615746403828201,-0.0007185526873791871,0.01976912467744608,1.088930744345928e-09,0.0004250335499050832,0,0,0,0,160
42,0.0030963837638794483,-0.006542110841452191,0.011478878202190998,8.446845960814209e-10,0.00037130400331854177,0,0,0,0,124
43,0.0029670376388442627,-0.00697489056271171,0.01293115370689256,1.088930744345928e-09,0.0005693176143309449,0,0,0,0,160
44,0.00278907896823177,-0.006199275780503364,0.012159173348894792,3.7654614524111534e-10,0.00023832398089378918,0,0,0,0,55
45,0.0033873881151497112,-0.0037236656400872706,0.031510169796458154,2.612076863384314e-10,0.0003752339012671114,0,0,0,0,38
46,0.006159966537052951,0.0007365023287316443,0.03164659042778788,1.933615340427349e-10,0.00047273538858780284,0,0,0,0,28
47,0.00641291856638767,0.0012304680383735938,0.031916808066903744,5.054538346029386e-10,0.00032994243078691185,0,0,0,0,74
48,0.0031265109483640816,-0.002345358678836683,0.0017230945859633172,2.951307624862796e-10,0.0004511798371140812,0,0,0,0,43
49,-0.0061470726015713534,-0.001048322111881463,0.0076617469126726186,2.7477691679757066e-10,0.00023357627702447453,0,0,0,0,40
50,-0.00609737627172861,-0.002121091838376298,0.00787557266905294,2.3406922542015275e-10,0.0003239533710565635,0,0,0,0,34
51,-0.006652998997598794,-0.0018314414332396911,0.00794665557477208,7.564845980970155e-10,0.000334033006807579,0,0,0,0,111
52,-0.006375922820562078,-0.0017147145854525913,0.007713064918319156,2.0014614927230454e-10,0.0003055768119273565,0,0,0,0,29
53,-0.0062678149707194415,-0.002915071810169507,0.012823897806134164,1.2110538184781818e-09,0.00032386409614964964,0,0,0,0,178
54,-0.0010102513504522325,0.006528984436593801,0.01769389920566256,2.0693076450187419e-10,0.00018325892964573566,0,0,0,0,30
55,-0.00107463914174219,-0.005129698442082505,0.03462287047738049,4.308230670776725e-10,0.0002568548438426722,0,0,0,0,63
56,-0.00047452768964140993,-0.005513302482466723,0.035240086437755364,8.786076722292691e-10,0.00048709005939278065,0,0,0,0,129
57,0.0001449886695820128,-0.005275660275156852,0.03471282729397794,1.4620845819722586e-09,0.00028477406429213965,0,0,0,0,215
58,0.0005603448548746924,-0.006085963416346932,0.03393173947249636,1.8657691881316526e-10,0.00031946076398986555,0,0,0,0,27
59,-0.0005477047630191537,-0.006036631935643438,0.035083967794720713,9.803769006728137e-10,0.0003528717483256995,0,0,0,0,144
60,1.8273925080119565e-05,-0.006662135050331335,0.03423070189272925,1.3874538144469927e-09,0.00029451029735911877,0,0,0,0,204
61,-0.00011528090360062702,-0.006768792304663208,0.03404125350656908,8.98961517917978e-10,0.0003064485951324278,0,0,0,0,132
62,-0.0012808407391312455,-0.006524333303334802,0.03419430223123084,2.8834614725670994e-10,0.00033160233908388246,0,0,0,0,42
63,-0.0012717664261913638,-0.0065384490388893015,0.03417434002731439,5.190230650620779e-10,0.00033159521962629107,0,0,0,0,76
64,-0.0013918455486313505,-0.0005721530625943967,0.03494360309903674,8.786076722292691e-10,0.00037608932281039985,0,0,0,0,129
65,0.00020423415007044486,-0.0028949714028082872,0.035610149395039974,2.0048538003378302e-09,0.0009845688645617884,0,0,0,0,295
66,-0.006490208791037718,-0.0006273387485374863,0.008091541612795418,2.544230711088617e-10,0.0002453259346152265,0,0,0,0,37
67,-0.007141312020552993,-0.0015785468661983632,0.00847227539086922,2.2049999496101347e-10,0.0004645945431124111,0,0,0,0,32
68,-0.0051348815471609285,-0.003270682928774707,0.0025356268195163905,3.5619229955240636e-10,0.0003171479563284708,0,0,0,0,52
69,-0.005530706366643938,-0.002789217118363829,0.0030128174391640668,1.6622307312445633e-10,0.00043925358630737224,0,0,0,0,24
70,-0.0054426152747023655,-0.002351265104401557,0.0029244355284352096,2.408538406497224e-10,0.0003422724231880394,0,0,0,0,35
71,-0.006292413190755953,-0.001701316063230729,0.006272379642227288,4.172538366185332e-10,0.0004123064822447437,0,0,0,0,61
72,-0.006260375939903659,-0.002290154670613881,0.004482057468204723,6.88638445801319e-10,0.0002754358684660738,0,0,0,0,101
73,-0.006480408720823691,-0.0015173728294110786,0.005078087897268308,6.682846001126101e-10,0.00027107786630005046,0,0,0,0,98
74,-0.006106041739882392,-0.0018476516911399398,0.004749794324345766,1.7979230358359562e-10,0.00031681846031869165,0,0,0,0,26
75,-0.0068130392233331115,-0.000129975173040042,0.007865586272027365,9.464538245249656e-10,0.00025389797523964945,0,0,0,0,139
76,-0.006155304527887647,0.003900956042254978,0.004427524454893523,8.853922874588388e-10,0.0003930514624887828,0,0,0,0,130
77,-0.003587205174408012,0.0033089277212494006,0.002485487124749553,1.3229999697660807e-10,0.0003771194493317856,0,0,0,0,19
78,-0.003875199861459836,0.004073216498114596,0.0019119114909752276,2.8834614725670994e-10,0.00032519652169925187,0,0,0,0,42
79,-0.003005679663341444,0.0007453344400032625,0.002596690272080621,3.5619229955240636e-10,0.0003070287307433531,0,0,0,0,52
80,-0.002811871448843654,0.001263058758324313,0.002313241208598191,2.0693076450187419e-10,0.0003551775566331578,0,0,0,0,30
81,-0.004103331634561935,0.0022186751705313614,0.0019232703678073446,2.4763845587929204e-10,0.00034541261846916663,0,0,0,0,36
82,-0.004548769333584209,0.0020622454092932355,0.0017724205025100984,2.272846101905831e-10,0.00038915094063670644,0,0,0,0,33
83,-0.007764849109078857,0.0004253043675318543,0.0033394360713661477,1.726684575925475e-09,0.0005824760434334513,0,0,0,0,254
84,-0.006676148431789484,-0.00020092363911516483,0.0020275363445064823,5.190230650620779e-10,0.000300220667031161,0,0,0,0,76
85,-0.006201746593663947,-0.0007465589309403741,0.0021835441295208593,2.4763845587929204e-10,0.0002942096782628537,0,0,0,0,36
86,-0.006587027324814455,-0.0006614634805770792,0.0041053805827615504,3.697615300115457e-10,0.00023631145988904656,0,0,0,0,54
