pore_id,particle_index,particle_id
104,1765,1766
104,1803,1804
104,1824,1825
105,1727,1728
105,1797,1798
105,1803,1804
105,1824,1825
106,1795,1796
106,1812,1813
106,1827,1828
106,1845,1846
107,1795,1796
107,1812,1813
107,1813,1814
107,1827,1828
108,1712,1713
108,1763,1764
108,1802,1803
108,1815,1816
109,108,109
109,152,153
109,211,212
109,256,257
110,1753,1754
110,1759,1760
110,1774,1775
110,1800,1801
111,77,78
111,82,83
111,96,97
111,171,172
112,77,78
112,96,97
112,105,106
112,171,172
113,31,32
113,77,78
113,105,106
113,171,172
114,72,73
114,77,78
114,82,83
114,171,172
115,379,380
115,398,399
115,412,413
115,488,489
116,859,860
116,939,940
116,1004,1005
116,1236,1237
117,195,196
117,235,236
117,381,382
117,443,444
118,195,196
118,235,236
118,443,444
118,576,577
119,174,175
119,235,236
119,381,382
119,443,444
120,174,175
120,235,236
120,443,444
120,764,765
121,235,236
121,443,444
121,576,577
121,772,773
122,235,236
122,443,444
122,764,765
122,772,773
123,425,426
123,446,447
123,764,765
123,770,771
124,425,426
124,443,444
124,446,447
124,764,765
125,174,175
125,443,444
125,446,447
125,764,765
126,418,419
126,491,492
126,729,730
126,787,788
127,214,215
127,241,242
127,303,304
127,473,474
128,374,375
128,388,389
128,455,456
128,523,524
129,374,375
129,455,456
129,523,524
129,697,698
130,55,56
130,160,161
130,273,274
130,287,288
131,20,21
131,84,85
131,104,105
131,113,114
132,20,21
132,84,85
132,104,105
132,132,133
133,1532,1533
133,1552,1553
133,1681,1682
133,1822,1823
134,1712,1713
134,1802,1803
134,1815,1816
134,1817,1818
135,816,817
135,846,847
135,870,871
135,1042,1043
136,816,817
136,846,847
136,918,919
136,1042,1043
137,816,817
137,918,919
137,937,938
137,1042,1043
138,846,847
138,918,919
138,928,929
138,1042,1043
139,602,603
139,647,648
139,928,929
139,934,935
140,870,871
140,913,914
140,975,976
140,1060,1061
141,846,847
141,870,871
141,975,976
141,1042,1043
142,846,847
142,870,871
142,928,929
142,975,976
143,846,847
143,928,929
143,975,976
143,1042,1043
144,816,817
144,870,871
144,975,976
144,1042,1043
145,160,161
145,273,274
145,287,288
145,342,343
146,273,274
146,283,284
146,287,288
146,342,343
147,478,479
147,490,491
147,531,532
147,733,734
148,462,463
148,478,479
148,531,532
148,733,734
149,485,486
149,490,491
149,632,633
149,733,734
150,478,479
150,485,486
150,490,491
150,733,734
151,462,463
151,478,479
151,485,486
151,733,734
152,462,463
152,485,486
152,523,524
152,697,698
153,455,456
153,478,479
153,485,486
153,490,491
154,455,456
154,485,486
154,523,524
154,697,698
155,455,456
155,478,479
155,485,486
155,523,524
156,462,463
156,478,479
156,485,486
156,523,524
157,33,34
157,34,35
157,147,148
157,154,155
158,614,615
158,724,725
158,781,782
158,901,902
159,647,648
159,682,683
159,724,725
159,775,776
160,694,695
160,724,725
160,781,782
160,901,902
161,1771,1772
161,1806,1807
161,1822,1823
161,1835,1836
162,1542,1543
162,1771,1772
162,1806,1807
162,1822,1823
163,1771,1772
163,1802,1803
163,1815,1816
163,1817,1818
164,1644,1645
164,1771,1772
164,1806,1807
164,1835,1836
165,1644,1645
165,1771,1772
165,1817,1818
165,1835,1836
166,1458,1459
166,1542,1543
166,1681,1682
166,1806,1807
167,1518,1519
167,1645,1646
167,1728,1729
167,1805,1806
168,1544,1545
168,1645,1646
168,1728,1729
168,1805,1806
169,1518,1519
169,1645,1646
169,1728,1729
169,1777,1778
170,1467,1468
170,1539,1540
170,1728,1729
170,1777,1778
171,1539,1540
171,1607,1608
171,1623,1624
171,1777,1778
172,1539,1540
172,1607,1608
172,1645,1646
172,1777,1778
173,1539,1540
173,1645,1646
173,1728,1729
173,1777,1778
174,1486,1487
174,1684,1685
174,1772,1773
174,1783,1784
175,1486,1487
175,1772,1773
175,1783,1784
175,1848,1849
176,1486,1487
176,1518,1519
176,1684,1685
176,1772,1773
177,1486,1487
177,1518,1519
177,1684,1685
177,1728,1729
178,1486,1487
178,1772,1773
178,1799,1800
178,1848,1849
179,56,57
179,60,61
179,68,69
179,283,284
180,60,61
180,68,69
180,273,274
180,283,284
181,60,61
181,273,274
181,283,284
181,342,343
182,33,34
182,79,80
182,84,85
182,113,114
183,33,34
183,79,80
183,113,114
183,154,155
184,79,80
184,84,85
184,104,105
184,113,114
185,68,69
185,74,75
185,79,80
185,273,274
186,33,34
186,68,69
186,79,80
186,273,274
187,33,34
187,79,80
187,84,85
187,273,274
188,1072,1073
188,1254,1255
188,1435,1436
188,1452,1453
189,1619,1620
189,1629,1630
189,1673,1674
189,1731,1732
190,395,396
190,617,618
190,708,709
190,727,728
191,395,396
191,592,593
191,651,652
191,708,709
192,395,396
192,617,618
192,651,652
192,708,709
193,395,396
193,557,558
193,567,568
193,727,728
194,395,396
194,483,484
194,557,558
194,727,728
195,427,428
195,475,476
195,567,568
195,576,577
196,379,380
196,427,428
196,475,476
196,567,568
197,396,397
197,425,426
197,427,428
197,443,444
198,602,603
198,647,648
198,925,926
198,934,935
199,602,603
199,647,648
199,775,776
199,925,926
200,647,648
200,682,683
200,775,776
200,925,926
201,628,629
201,876,877
201,907,908
201,967,968
202,816,817
202,937,938
202,1042,1043
202,1232,1233
203,5,6
203,56,57
203,78,79
203,155,156
204,5,6
204,78,79
204,90,91
204,155,156
205,62,63
205,89,90
205,136,137
205,175,176
206,1497,1498
206,1682,1683
206,1706,1707
206,1838,1839
207,1497,1498
207,1682,1683
207,1740,1741
207,1838,1839
208,1682,1683
208,1740,1741
208,1813,1814
208,1838,1839
209,1587,1588
209,1682,1683
209,1706,1707
209,1838,1839
210,1682,1683
210,1812,1813
210,1813,1814
210,1838,1839
211,1587,1588
211,1682,1683
211,1812,1813
211,1838,1839
212,1766,1767
212,1796,1797
212,1825,1826
212,1847,1848
213,1587,1588
213,1590,1591
213,1601,1602
213,1706,1707
214,1587,1588
214,1590,1591
214,1682,1683
214,1706,1707
215,1532,1533
215,1587,1588
215,1590,1591
215,1601,1602
216,1532,1533
216,1590,1591
216,1601,1602
216,1675,1676
217,1682,1683
217,1740,1741
217,1784,1785
217,1813,1814
218,1668,1669
218,1682,1683
218,1784,1785
218,1813,1814
219,1668,1669
219,1682,1683
219,1715,1716
219,1784,1785
220,1740,1741
220,1784,1785
220,1813,1814
220,1832,1833
221,1784,1785
221,1813,1814
221,1832,1833
221,1833,1834
222,1740,1741
222,1761,1762
222,1784,1785
222,1832,1833
223,1578,1579
223,1812,1813
223,1813,1814
223,1827,1828
224,1578,1579
224,1812,1813
224,1822,1823
224,1827,1828
225,1578,1579
225,1682,1683
225,1812,1813
225,1813,1814
226,1578,1579
226,1668,1669
226,1682,1683
226,1813,1814
227,1578,1579
227,1813,1814
227,1827,1828
227,1833,1834
228,1578,1579
228,1668,1669
228,1784,1785
228,1813,1814
229,1578,1579
229,1784,1785
229,1813,1814
229,1833,1834
230,1523,1524
230,1560,1561
230,1734,1735
230,1792,1793
231,1497,1498
231,1523,1524
231,1734,1735
231,1792,1793
232,1497,1498
232,1734,1735
232,1740,1741
232,1792,1793
233,1734,1735
233,1740,1741
233,1761,1762
233,1784,1785
234,1734,1735
234,1740,1741
234,1761,1762
234,1837,1838
235,1734,1735
235,1761,1762
235,1792,1793
235,1837,1838
236,1734,1735
236,1740,1741
236,1792,1793
236,1837,1838
237,1497,1498
237,1523,1524
237,1706,1707
237,1734,1735
238,1497,1498
238,1682,1683
238,1734,1735
238,1740,1741
239,1682,1683
239,1715,1716
239,1734,1735
239,1784,1785
240,1682,1683
240,1734,1735
240,1740,1741
240,1784,1785
241,1497,1498
241,1682,1683
241,1706,1707
241,1734,1735
242,1682,1683
242,1706,1707
242,1715,1716
242,1734,1735
243,1769,1770
243,1776,1777
243,1809,1810
243,1849,1850
244,1749,1750
244,1782,1783
244,1787,1788
244,1790,1791
245,1745,1746
245,1749,1750
245,1787,1788
245,1796,1797
246,1749,1750
246,1787,1788
246,1796,1797
246,1825,1826
247,1749,1750
247,1782,1783
247,1787,1788
247,1825,1826
248,1723,1724
248,1749,1750
248,1825,1826
248,1828,1829
249,1749,1750
249,1782,1783
249,1825,1826
249,1828,1829
250,1749,1750
250,1782,1783
250,1790,1791
250,1828,1829
251,1723,1724
251,1769,1770
251,1791,1792
251,1828,1829
252,1736,1737
252,1790,1791
252,1791,1792
252,1828,1829
253,1557,1558
253,1736,1737
253,1791,1792
253,1828,1829
254,1486,1487
254,1549,1550
254,1772,1773
254,1799,1800
255,1518,1519
255,1549,1550
255,1728,1729
255,1805,1806
256,1486,1487
256,1518,1519
256,1549,1550
256,1728,1729
257,1549,1550
257,1772,1773
257,1799,1800
257,1840,1841
258,1549,1550
258,1772,1773
258,1805,1806
258,1840,1841
259,1518,1519
259,1549,1550
259,1772,1773
259,1805,1806
260,1486,1487
260,1518,1519
260,1549,1550
260,1772,1773
261,37,38
261,109,110
261,131,132
261,293,294
262,109,110
262,131,132
262,234,235
262,293,294
263,136,137
263,175,176
263,238,239
263,293,294
264,175,176
264,238,239
264,262,263
264,293,294
265,238,239
265,262,263
265,292,293
265,357,358
266,49,50
266,260,261
266,298,299
266,548,549
267,49,50
267,260,261
267,271,272
267,548,549
268,18,19
268,275,276
268,371,372
268,459,460
269,18,19
269,73,74
269,354,355
269,371,372
270,73,74
270,121,122
270,175,176
270,354,355
271,18,19
271,73,74
271,121,122
271,354,355
272,38,39
272,72,73
272,89,90
272,92,93
273,38,39
273,73,74
273,89,90
273,92,93
274,73,74
274,89,90
274,92,93
274,121,122
275,18,19
275,92,93
275,121,122
275,271,272
276,18,19
276,73,74
276,92,93
276,121,122
277,398,399
277,499,500
277,522,523
277,584,585
278,260,261
278,271,272
278,499,500
278,522,523
279,18,19
279,275,276
279,459,460
279,499,500
280,207,208
280,297,298
280,538,539
280,554,555
281,207,208
281,267,268
281,297,298
281,554,555
282,72,73
282,82,83
282,125,126
282,127,128
283,49,50
283,72,73
283,82,83
283,125,126
284,72,73
284,92,93
284,125,126
284,127,128
285,92,93
285,125,126
285,127,128
285,271,272
286,49,50
286,125,126
286,271,272
286,522,523
287,49,50
287,72,73
287,92,93
287,125,126
288,49,50
288,92,93
288,125,126
288,271,272
289,653,654
289,668,669
289,979,980
289,1236,1237
290,611,612
290,653,654
290,668,669
290,1236,1237
291,16,17
291,153,154
291,170,171
291,269,270
292,32,33
292,76,77
292,102,103
292,237,238
293,32,33
293,102,103
293,237,238
293,269,270
294,71,72
294,76,77
294,102,103
294,237,238
295,71,72
295,102,103
295,237,238
295,269,270
296,76,77
296,102,103
296,133,134
296,152,153
297,71,72
297,76,77
297,102,103
297,133,134
298,102,103
298,133,134
298,152,153
298,256,257
299,17,18
299,67,68
299,69,70
299,153,154
300,16,17
300,69,70
300,153,154
300,170,171
301,30,31
301,104,105
301,144,145
301,149,150
302,1072,1073
302,1254,1255
302,1313,1314
302,1435,1436
303,32,33
303,36,37
303,237,238
303,269,270
304,32,33
304,36,37
304,153,154
304,159,160
305,32,33
305,36,37
305,153,154
305,269,270
306,36,37
306,118,119
306,153,154
306,159,160
307,16,17
307,36,37
307,153,154
307,269,270
308,16,17
308,44,45
308,170,171
308,269,270
309,99,100
309,211,212
309,296,297
309,309,310
310,418,419
310,573,574
310,709,710
310,1013,1014
311,692,693
311,788,789
311,1017,1018
311,1032,1033
312,1356,1357
312,1378,1379
312,1452,1453
312,1625,1626
313,1356,1357
313,1378,1379
313,1452,1453
313,1559,1560
314,1356,1357
314,1378,1379
314,1380,1381
314,1559,1560
315,1254,1255
315,1356,1357
315,1452,1453
315,1625,1626
316,1356,1357
316,1378,1379
316,1624,1625
316,1625,1626
317,1356,1357
317,1378,1379
317,1380,1381
317,1624,1625
318,1356,1357
318,1380,1381
318,1581,1582
318,1624,1625
319,1378,1379
319,1380,1381
319,1607,1608
319,1624,1625
320,78,79
320,134,135
320,165,166
320,337,338
321,56,57
321,78,79
321,134,135
321,155,156
322,78,79
322,134,135
322,155,156
322,165,166
323,1712,1713
323,1757,1758
323,1763,1764
323,1848,1849
324,1712,1713
324,1757,1758
324,1763,1764
324,1802,1803
325,1712,1713
325,1757,1758
325,1783,1784
325,1848,1849
326,1486,1487
326,1757,1758
326,1783,1784
326,1848,1849
327,745,746
327,887,888
327,978,979
327,991,992
328,833,834
328,1098,1099
328,1200,1201
328,1320,1321
329,1098,1099
329,1200,1201
329,1320,1321
329,1437,1438
330,1079,1080
330,1107,1108
330,1221,1222
330,1399,1400
331,892,893
331,1030,1031
331,1038,1039
331,1200,1201
332,892,893
332,979,980
332,1004,1005
332,1030,1031
333,892,893
333,979,980
333,1004,1005
333,1236,1237
334,892,893
334,939,940
334,1004,1005
334,1236,1237
335,978,979
335,991,992
335,1000,1001
335,1003,1004
336,1262,1263
336,1295,1296
336,1436,1437
336,1579,1580
337,1636,1637
337,1655,1656
337,1753,1754
337,1778,1779
338,1655,1656
338,1753,1754
338,1774,1775
338,1800,1801
339,1584,1585
339,1636,1637
339,1655,1656
339,1754,1755
340,1636,1637
340,1655,1656
340,1754,1755
340,1778,1779
341,1636,1637
341,1754,1755
341,1781,1782
341,1831,1832
342,1529,1530
342,1636,1637
342,1754,1755
342,1781,1782
343,1460,1461
343,1754,1755
343,1781,1782
343,1831,1832
344,1741,1742
344,1781,1782
344,1830,1831
344,1846,1847
345,1519,1520
345,1584,1585
345,1636,1637
345,1754,1755
346,1519,1520
346,1529,1530
346,1584,1585
346,1636,1637
347,1519,1520
347,1529,1530
347,1636,1637
347,1754,1755
348,1519,1520
348,1529,1530
348,1754,1755
348,1781,1782
349,1460,1461
349,1519,1520
349,1754,1755
349,1781,1782
350,1482,1483
350,1719,1720
350,1759,1760
350,1800,1801
351,1482,1483
351,1759,1760
351,1774,1775
351,1800,1801
352,1256,1257
352,1342,1343
352,1353,1354
352,1478,1479
353,1098,1099
353,1106,1107
353,1178,1179
353,1450,1451
354,1106,1107
354,1178,1179
354,1215,1216
354,1450,1451
355,1098,1099
355,1106,1107
355,1445,1446
355,1450,1451
356,833,834
356,1098,1099
356,1445,1446
356,1450,1451
357,833,834
357,970,971
357,1445,1446
357,1450,1451
358,833,834
358,1098,1099
358,1320,1321
358,1450,1451
359,692,693
359,788,789
359,982,983
359,1032,1033
360,434,435
360,483,484
360,557,558
360,727,728
361,615,616
361,667,668
361,747,748
361,1013,1014
362,433,434
362,471,472
362,729,730
362,766,767
363,681,682
363,850,851
363,866,867
363,1008,1009
364,18,19
364,121,122
364,310,311
364,354,355
365,310,311
365,383,384
365,422,423
365,574,575
366,241,242
366,249,250
366,259,260
366,497,498
367,55,56
367,160,161
367,232,233
367,278,279
368,55,56
368,160,161
368,278,279
368,287,288
369,165,166
369,168,169
369,238,239
369,337,338
370,165,166
370,168,169
370,238,239
370,357,358
371,168,169
371,238,239
371,262,263
371,357,358
372,168,169
372,249,250
372,357,358
372,497,498
373,168,169
373,249,250
373,259,260
373,497,498
374,168,169
374,262,263
374,292,293
374,357,358
375,168,169
375,262,263
375,292,293
375,497,498
376,168,169
376,292,293
376,357,358
376,497,498
377,300,301
377,338,339
377,390,391
377,521,522
378,338,339
378,390,391
378,473,474
378,521,522
379,214,215
379,338,339
379,473,474
379,521,522
380,214,215
380,303,304
380,338,339
380,473,474
381,395,396
381,396,397
381,495,496
381,617,618
382,395,396
382,396,397
382,495,496
382,651,652
383,395,396
383,495,496
383,617,618
383,651,652
384,214,215
384,241,242
384,303,304
384,544,545
385,214,215
385,241,242
385,497,498
385,544,545
386,214,215
386,497,498
386,544,545
386,574,575
387,174,175
387,190,191
387,453,454
387,579,580
388,174,175
388,391,392
388,443,444
388,446,447
389,174,175
389,381,382
389,391,392
389,453,454
390,174,175
390,381,382
390,391,392
390,443,444
391,174,175
391,190,191
391,391,392
391,453,454
392,174,175
392,190,191
392,391,392
392,446,447
393,381,382
393,383,384
393,391,392
393,443,444
394,355,356
394,381,382
394,391,392
394,453,454
395,355,356
395,381,382
395,383,384
395,391,392
396,418,419
396,421,422
396,491,492
396,729,730
397,418,419
397,421,422
397,709,710
397,729,730
398,231,232
398,421,422
398,538,539
398,687,688
399,396,397
399,425,426
399,427,428
399,643,644
400,303,304
400,437,438
400,473,474
400,511,512
401,303,304
401,338,339
401,437,438
401,473,474
402,231,232
402,297,298
402,538,539
402,582,583
403,297,298
403,538,539
403,554,555
403,582,583
404,231,232
404,538,539
404,582,583
404,687,688
405,538,539
405,554,555
405,582,583
405,687,688
406,267,268
406,297,298
406,554,555
406,582,583
407,231,232
407,437,438
407,582,583
407,687,688
408,437,438
408,562,563
408,582,583
408,687,688
409,231,232
409,297,298
409,338,339
409,582,583
410,231,232
410,338,339
410,437,438
410,582,583
411,554,555
411,582,583
411,643,644
411,687,688
412,562,563
412,582,583
412,643,644
412,687,688
413,267,268
413,297,298
413,459,460
413,582,583
414,267,268
414,422,423
414,459,460
414,582,583
415,297,298
415,338,339
415,459,460
415,582,583
416,338,339
416,422,423
416,459,460
416,582,583
417,179,180
417,275,276
417,297,298
417,459,460
418,179,180
418,275,276
418,459,460
418,499,500
419,179,180
419,207,208
419,267,268
419,297,298
420,179,180
420,267,268
420,297,298
420,459,460
421,179,180
421,267,268
421,459,460
421,499,500
422,179,180
422,267,268
422,398,399
422,499,500
423,179,180
423,398,399
423,499,500
423,584,585
424,179,180
424,207,208
424,267,268
424,398,399
425,8,9
425,81,82
425,305,306
425,320,321
426,8,9
426,148,149
426,149,150
426,305,306
427,374,375
427,388,389
427,652,653
427,712,713
428,232,233
428,278,279
428,295,296
428,362,363
429,160,161
429,232,233
429,278,279
429,362,363
430,319,320
430,390,391
430,473,474
430,521,522
431,214,215
431,319,320
431,473,474
431,521,522
432,214,215
432,241,242
432,319,320
432,473,474
433,214,215
433,241,242
433,259,260
433,319,320
434,388,389
434,480,481
434,652,653
434,712,713
435,840,841
435,867,868
435,911,912
435,940,941
436,863,864
436,873,874
436,941,942
436,1005,1006
437,8,9
437,81,82
437,320,321
437,359,360
438,8,9
438,81,82
438,132,133
438,359,360
439,8,9
439,104,105
439,132,133
439,359,360
440,104,105
440,144,145
440,149,150
440,359,360
441,8,9
441,30,31
441,104,105
441,359,360
442,8,9
442,30,31
442,149,150
442,359,360
443,30,31
443,104,105
443,149,150
443,359,360
444,8,9
444,305,306
444,320,321
444,359,360
445,8,9
445,149,150
445,305,306
445,359,360
446,144,145
446,145,146
446,149,150
446,359,360
447,388,389
447,480,481
447,660,661
447,712,713
448,374,375
448,564,565
448,660,661
448,697,698
449,374,375
449,564,565
449,660,661
449,712,713
450,374,375
450,388,389
450,660,661
450,712,713
451,374,375
451,388,389
451,523,524
451,660,661
452,374,375
452,523,524
452,660,661
452,697,698
453,218,219
453,243,244
453,340,341
453,349,350
454,160,161
454,232,233
454,311,312
454,362,363
455,218,219
455,311,312
455,340,341
455,349,350
456,218,219
456,243,244
456,311,312
456,340,341
457,55,56
457,160,161
457,232,233
457,311,312
458,55,56
458,160,161
458,273,274
458,311,312
459,55,56
459,84,85
459,273,274
459,311,312
460,160,161
460,218,219
460,273,274
460,311,312
461,84,85
461,218,219
461,273,274
461,311,312
462,1469,1470
462,1532,1533
462,1552,1553
462,1681,1682
463,1469,1470
463,1552,1553
463,1681,1682
463,1822,1823
464,1469,1470
464,1644,1645
464,1806,1807
464,1835,1836
465,1469,1470
465,1681,1682
465,1806,1807
465,1822,1823
466,1469,1470
466,1806,1807
466,1822,1823
466,1835,1836
467,15,16
467,41,42
467,61,62
467,169,170
468,14,15
468,15,16
468,61,62
468,169,170
469,816,817
469,846,847
469,870,871
469,1127,1128
470,846,847
470,870,871
470,944,945
470,1127,1128
471,846,847
471,851,852
471,968,969
471,1127,1128
472,816,817
472,846,847
472,851,852
472,1127,1128
473,816,817
473,918,919
473,937,938
473,1202,1203
474,816,817
474,846,847
474,851,852
474,1202,1203
475,870,871
475,975,976
475,1060,1061
475,1205,1206
476,694,695
476,724,725
476,901,902
476,919,920
477,602,603
477,647,648
477,775,776
477,919,920
478,647,648
478,724,725
478,775,776
478,919,920
479,51,52
479,208,209
479,278,279
479,295,296
480,51,52
480,208,209
480,278,279
480,287,288
481,51,52
481,208,209
481,259,260
481,295,296
482,51,52
482,249,250
482,259,260
482,295,296
483,183,184
483,264,265
483,307,308
483,428,429
484,462,463
484,478,479
484,523,524
484,575,576
485,183,184
485,462,463
485,523,524
485,575,576
486,183,184
486,435,436
486,462,463
486,575,576
487,183,184
487,307,308
487,428,429
487,575,576
488,183,184
488,428,429
488,523,524
488,575,576
489,183,184
489,212,213
489,435,436
489,575,576
490,183,184
490,212,213
490,307,308
490,575,576
491,435,436
491,462,463
491,551,552
491,575,576
492,224,225
492,247,248
492,435,436
492,551,552
493,462,463
493,478,479
493,531,532
493,551,552
494,462,463
494,478,479
494,551,552
494,575,576
495,251,252
495,478,479
495,551,552
495,575,576
496,251,252
496,397,398
496,479,480
496,535,536
497,251,252
497,397,398
497,478,479
497,535,536
498,455,456
498,478,479
498,490,491
498,535,536
499,478,479
499,490,491
499,531,532
499,535,536
500,479,480
500,535,536
500,690,691
500,711,712
501,397,398
501,479,480
501,535,536
501,690,691
502,432,433
502,561,562
502,710,711
502,775,776
503,432,433
503,561,562
503,724,725
503,775,776
504,190,191
504,391,392
504,446,447
504,487,488
505,519,520
505,562,563
505,643,644
505,687,688
506,437,438
506,491,492
506,519,520
506,687,688
507,437,438
507,519,520
507,562,563
507,687,688
508,455,456
508,485,486
508,490,491
508,502,503
509,485,486
509,490,491
509,502,503
509,632,633
510,455,456
510,485,486
510,502,503
510,697,698
511,485,486
511,502,503
511,632,633
511,697,698
512,374,375
512,455,456
512,502,503
512,697,698
513,374,375
513,502,503
513,564,565
513,697,698
514,432,433
514,561,562
514,724,725
514,730,731
515,614,615
515,724,725
515,730,731
515,781,782
516,609,610
516,614,615
516,730,731
516,781,782
517,609,610
517,724,725
517,730,731
517,781,782
518,1747,1748
518,1771,1772
518,1815,1816
518,1817,1818
519,1747,1748
519,1771,1772
519,1817,1818
519,1835,1836
520,1747,1748
520,1771,1772
520,1822,1823
520,1835,1836
521,1469,1470
521,1747,1748
521,1822,1823
521,1835,1836
522,1469,1470
522,1552,1553
522,1747,1748
522,1822,1823
523,1469,1470
523,1552,1553
523,1747,1748
523,1835,1836
524,1747,1748
524,1812,1813
