effective_diffusivity_m2_s,normalized_rmse
1.6336495955869183e-07,0.38593193328877307
9.181895579395011e-07,0.021750411821876422
2.6688110011613023e-06,0.49709011469728587
6.066916613343563e-07,0.11361985004998693
1.3801613110184576e-06,0.17226331701431347
8.707678279665908e-07,0.014199646404724328
8.331632328362587e-07,0.021451669985133502
8.742178829441866e-07,0.014122420974605464
8.755610686812909e-07,0.014126055537242435
8.728767577691481e-07,0.014137649857698555
