time_s,cell,z_m,concentration_mol_m3,loading_mol_kg
0.0,0,0.00017861437000000002,0.0,0.0
0.0,1,0.00053584311,0.0,0.0
0.0,2,0.0008930718500000001,0.0,0.0
0.0,3,0.0012503005900000002,0.0,0.0
0.0,4,0.00160752933,0.0,0.0
0.0,5,0.00196475807,0.0,0.0
0.0,6,0.00232198681,0.0,0.0
0.0,7,0.0026792155500000004,0.0,0.0
0.0,8,0.0030364442900000003,0.0,0.0
0.0,9,0.0033936730300000006,0.0,0.0
0.0,10,0.0037509017700000005,0.0,0.0
0.0,11,0.00410813051,0.0,0.0
0.0,12,0.00446535925,0.0,0.0
0.0,13,0.004822587990000001,0.0,0.0
0.0,14,0.005179816730000001,0.0,0.0
0.0,15,0.005537045470000001,0.0,0.0
0.0,16,0.005894274210000001,0.0,0.0
0.0,17,0.0062515029500000005,0.0,0.0
0.0,18,0.00660873169,0.0,0.0
0.0,19,0.006965960430000001,0.0,0.0
0.0,20,0.007323189170000001,0.0,0.0
0.0,21,0.007680417910000001,0.0,0.0
0.0,22,0.00803764665,0.0,0.0
0.0,23,0.00839487539,0.0,0.0
0.0,24,0.00875210413,0.0,0.0
0.0,25,0.00910933287,0.0,0.0
0.0,26,0.00946656161,0.0,0.0
0.0,27,0.009823790350000002,0.0,0.0
0.0,28,0.010181019090000002,0.0,0.0
0.0,29,0.010538247830000002,0.0,0.0
0.0,30,0.010895476570000001,0.0,0.0
0.0,31,0.011252705310000001,0.0,0.0
0.0,32,0.011609934050000001,0.0,0.0
0.0,33,0.011967162790000001,0.0,0.0
0.0,34,0.012324391530000001,0.0,0.0
0.0,35,0.012681620270000001,0.0,0.0
0.0,36,0.01303884901,0.0,0.0
0.0,37,0.013396077750000002,0.0,0.0
0.0,38,0.013753306490000002,0.0,0.0
0.0,39,0.014110535230000002,0.0,0.0
0.0,40,0.014467763970000002,0.0,0.0
0.0,41,0.014824992710000002,0.0,0.0
0.0,42,0.015182221450000002,0.0,0.0
0.0,43,0.015539450190000002,0.0,0.0
0.0,44,0.01589667893,0.0,0.0
0.0,45,0.01625390767,0.0,0.0
0.0,46,0.01661113641,0.0,0.0
0.0,47,0.01696836515,0.0,0.0
0.0,48,0.01732559389,0.0,0.0
0.0,49,0.01768282263,0.0,0.0
0.0,50,0.01804005137,0.0,0.0
0.0,51,0.01839728011,0.0,0.0
0.0,52,0.01875450885,0.0,0.0
0.0,53,0.019111737590000004,0.0,0.0
0.0,54,0.019468966330000004,0.0,0.0
0.0,55,0.019826195070000004,0.0,0.0
0.0,56,0.020183423810000004,0.0,0.0
0.0,57,0.020540652550000003,0.0,0.0
0.0,58,0.020897881290000003,0.0,0.0
0.0,59,0.021255110030000003,0.0,0.0
0.0,60,0.021612338770000003,0.0,0.0
0.0,61,0.021969567510000003,0.0,0.0
0.0,62,0.022326796250000003,0.0,0.0
0.0,63,0.022684024990000003,0.0,0.0
0.0,64,0.023041253730000003,0.0,0.0
0.0,65,0.023398482470000002,0.0,0.0
0.0,66,0.023755711210000002,0.0,0.0
0.0,67,0.024112939950000002,0.0,0.0
0.0,68,0.024470168690000002,0.0,0.0
0.0,69,0.024827397430000002,0.0,0.0
0.0,70,0.025184626170000002,0.0,0.0
0.0,71,0.02554185491,0.0,0.0
0.0,72,0.02589908365,0.0,0.0
0.0,73,0.02625631239,0.0,0.0
0.0,74,0.02661354113,0.0,0.0
0.0,75,0.026970769870000005,0.0,0.0
0.0,76,0.027327998610000005,0.0,0.0
0.0,77,0.027685227350000004,0.0,0.0
0.0,78,0.028042456090000004,0.0,0.0
0.0,79,0.028399684830000004,0.0,0.0
0.0,80,0.028756913570000004,0.0,0.0
0.0,81,0.029114142310000004,0.0,0.0
0.0,82,0.029471371050000004,0.0,0.0
0.0,83,0.029828599790000004,0.0,0.0
0.0,84,0.030185828530000004,0.0,0.0
0.0,85,0.030543057270000003,0.0,0.0
0.0,86,0.030900286010000003,0.0,0.0
0.0,87,0.03125751475000001,0.0,0.0
0.0,88,0.03161474349000001,0.0,0.0
0.0,89,0.031971972230000006,0.0,0.0
0.0,90,0.032329200970000006,0.0,0.0
0.0,91,0.032686429710000006,0.0,0.0
0.0,92,0.033043658450000006,0.0,0.0
0.0,93,0.033400887190000006,0.0,0.0
0.0,94,0.033758115930000006,0.0,0.0
0.0,95,0.034115344670000006,0.0,0.0
0.0,96,0.034472573410000006,0.0,0.0
0.0,97,0.034829802150000005,0.0,0.0
0.0,98,0.035187030890000005,0.0,0.0
0.0,99,0.035544259630000005,0.0,0.0
5e-05,0,0.00017861437000000002,0.005709158656663836,8.210850061479938e-10
5e-05,1,0.00053584311,1.606832053863554e-06,2.4355601964291517e-13
5e-05,2,0.0008930718500000001,4.762174208055005e-10,8.095727919493026e-17
5e-05,3,0.0012503005900000002,1.5829481522811222e-13,2.662611500385292e-20
5e-05,4,0.00160752933,5.2067251364696705e-17,7.817672077324419e-24
5e-05,5,0.00196475807,1.5291120660236625e-20,1.6663968765346473e-27
5e-05,6,0.00232198681,3.2619720389697022e-24,-7.89609382531972e-32
5e-05,7,0.0026792155500000004,-1.5215236161876905e-28,-4.068658296052442e-34
5e-05,8,0.0030364442900000003,-7.942722872915626e-31,-3.494676013323697e-37
