time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,2.9251752488664145e-11,8.2132864315155e-12,2.1038466057148647e-11
5.317724787430056e-05,3.3082585074472954e-11,9.289341280934775e-12,2.379324379353818e-11
5.655639382969606e-05,3.741476003878611e-11,1.050647549996956e-11,2.690828453881655e-11
6.0150267471166206e-05,4.2313817641855294e-11,1.1883187165790012e-11,3.043063047606528e-11
6.397251366039366e-05,4.7853851972495626e-11,1.3440399882662048e-11,3.4413452089833575e-11
6.803764432121665e-05,5.4118624363171797e-11,1.5201780830669428e-11,3.8916843532502366e-11
7.236109353705672e-05,6.120282127946704e-11,1.7194100519140083e-11,4.4008720760326954e-11
7.695927614951026e-05,6.921347513718276e-11,1.944763971340402e-11,4.9765835423778735e-11
8.184965008058509e-05,7.827156902605231e-11,2.1995986536894166e-11,5.627558248915815e-11
8.705078261520076e-05,8.851384908596192e-11,2.48773268006776e-11,6.363652228528433e-11
9.258242089560768e-05,1.0009487109986552e-10,2.8136150362610816e-11,7.19587207372547e-11
9.846556689537109e-05,1.1318931135837052e-10,3.182193415420498e-11,8.136737720416554e-11
0.0001047225571575,1.279945756037423e-10,3.5990641536025934e-11,9.200393406771637e-11
0.0001113771475999,1.447337442067563e-10,4.070557276213557e-11,1.0402817144462072e-10
0.0001184546037091,1.6365889640829414e-10,4.6038326958108175e-11,1.1762056945018598e-10
0.0001259817964658,1.8505486200404843e-10,5.206768014527124e-11,1.3298718185877717e-10
0.0001339873043662,2.0924345477025263e-10,5.888589132466374e-11,1.503575634455889e-10
0.0001425015219259,2.365882488364945e-10,6.659679527167217e-11,1.6999145356482232e-10
0.0001515567750783,2.674999666454108e-10,7.531736216780013e-11,1.9218260447761065e-10
0.0001611874439074,3.0244255603719133e-10,8.517963554954849e-11,2.1726292048764284e-10
0.0001714300931778,3.419400430090073e-10,9.633054951276116e-11,2.456094934962461e-10
0.0001823236111606,3.865842579544027e-10,1.0893982427990425e-10,2.7764443367449843e-10
0.0001939093572805,4.3704354479062957e-10,1.2319789845747776e-10,3.1384564633315184e-10
0.000206231319145,4.940725759362461e-10,1.393205463295955e-10,3.547520296066506e-10
0.0002193362795524,5.585234110511625e-10,1.5755124672864748e-10,4.00972164322515e-10
0.0002332739941117,6.313579541066468e-10,1.7816448536787176e-10,4.53193468738775e-10
0.0002480973801501,7.136619819102748e-10,2.014710295185828e-10,5.12190952391692e-10
0.0002638627176241,8.066609381830874e-10,2.278220603112732e-10,5.788388778718142e-10
0.0002806298627977,9.117377099167577e-10,2.57614403737323e-10,6.541233061794348e-10
0.0002984624754985,1.0304526290369203e-09,2.9129643369259504e-10,7.391561953443252e-10
0.0003174282608152,1.164565970167303e-09,3.2937473236792103e-10,8.35191237799382e-10
0.0003375992261536,1.316063247568829e-09,3.724216039027024e-10,9.436416436661266e-10
0.0003590519546268,1.487183648859603e-09,4.2108354910677595e-10,1.0661000997528272e-09
0.0003818678958189,1.680451982239562e-09,4.760908223671943e-10,1.2043611598723676e-09
0.0004061336750239,1.8987145564710643e-09,5.38268206733503e-10,1.3604463497375613e-09
0.000431941422137,2.145179460034904e-09,6.085471598216339e-10,1.5366323002132701e-09
0.0004593891214431,2.423461758331526e-09,6.879795017317467e-10,1.7354822565997794e-09
0.0004885809836348,2.7376341840475372e-09,7.777563712069854e-10,1.959877812840552e-09
0.0005196278414683,3.0922839592326707e-09,8.792190579306051e-10,2.2130649013020655e-09
0.000552647570563,3.492576455775348e-09,9.938798876253808e-10,2.498696568149967e-09
0.0005877655369391,3.944326475732308e-09,1.123447858485051e-09,2.820878617247257e-09
0.0006251150729957,4.454078014715625e-09,1.2698516693099741e-09,3.1842263454056506e-09
0.0006648379837331,5.029193460225502e-09,1.43526763567228e-09,3.593925824553222e-09
0.0007070850851445,5.6779532711351186e-09,1.622151085440655e-09,4.055802185694464e-09
0.000752016776819,6.409667292324562e-09,1.8332747909804448e-09,4.576392501344117e-09
0.0007998036509307,7.2347989612303e-09,2.0717732873682402e-09,5.16302567386206e-09
0.0008506271399262,8.1651037969381e-09,2.3411643194321695e-09,5.823939477505931e-09
0.0009046802053693,9.213783670793564e-09,2.645421763584148e-09,6.568361907209416e-09
0.0009621680705579,1.0395658510943592e-08,2.989024977166031e-09,7.406633533777562e-09
0.0010233089996959,1.1727357225639204e-08,3.3770246874447535e-09,8.35033253819445e-09
0.0010883351265767,1.322752978235676e-08,3.815124834110263e-09,9.412404948246497e-09
0.0011574933359255,1.4917082544297274e-08,4.309732472859246e-09,1.0607350071438027e-08
0.0012310462007473,1.6819439097380566e-08,4.868072250255313e-09,1.1951366847125254e-08
0.0013092729792371,1.896082904523304e-08,5.498278945540211e-09,1.3462550099692828e-08
0.0013924706750403,2.1370607308582656e-08,6.209509603855494e-09,1.5161097704727164e-08
0.0014809551648862,2.4081606730386684e-08,7.012074646304754e-09,1.706953208408193e-08
0.0015750623978776,2.7130526949901788e-08,7.917573835936165e-09,1.9212953113965622e-08
