pore_id,x_m,y_m,z_m,volume_m3,inscribed_radius_m,component,inlet,outlet,wall,sobol_void_samples
0,7.47633308701678e-05,0.006708750347520508,0.034210643723421766,1.5500904390237452e-09,0.00023527040573178496,0,0,0,0,909
1,0.00012642769475397158,0.006376219476405879,0.034824382538397716,2.1346764979408915e-09,0.000331063758649721,0,0,0,0,1252
2,-0.0001523196515548184,0.005783779424971563,0.0349015657851175,6.791765145145272e-10,0.00035169546071455034,0,0,0,0,398
3,-0.0006491553494696242,0.00538319052193001,0.034108621712836074,1.1674677853010066e-10,0.0003721954023728824,0,0,0,0,68
4,-0.00033694368761200534,0.006328886248036551,0.033621592233921666,1.4912909666253734e-10,0.0001863027485116284,0,0,0,0,87
5,-0.0006729046099940437,0.0054553435801756095,0.03394108504480494,1.8832874492811858e-10,0.00035533314654025876,0,0,0,0,110
6,0.00647251078187023,0.0013514107701520755,0.0012598477133918466,1.447830487026577e-09,0.00028559569940938927,0,1,0,1,849
7,-0.005973730547472658,-0.0028844231720680145,0.008639655867708736,7.081501675803917e-10,0.0004532569865430522,0,0,0,0,415
8,-0.0013723216942088466,0.00491923822782673,0.032566479533289124,1.2356410866324523e-10,0.0003613415205465494,0,0,0,0,72
9,0.003970233966710563,0.004770365619917211,0.0011249478281820861,6.945155073141025e-10,0.0004831726976584123,0,0,0,0,407
10,-0.0069970086883235985,-0.0008033727553317619,0.019378035579013464,1.388178848361562e-09,0.00027824571738098707,0,0,0,0,814
11,-0.0002247504690014728,0.006580875715584918,0.0013107996661059222,1.388178848361562e-09,0.00030456939130596905,0,1,0,1,814
12,-0.005132174546334349,0.0005364082296061098,0.008454821218803477,2.837713667921425e-10,0.0005097427700359651,0,0,0,0,166
13,-0.00170689738394375,0.0004239298866167367,0.006660398489300587,1.968504075945493e-10,0.0004006648983251737,0,0,0,0,115
14,-0.002103701154632104,0.00014572181751655046,0.0067803781339715475,2.496847161264197e-10,0.0003217716223298581,0,0,0,0,146
15,-0.0009617243071059974,0.005559662824093601,0.006746937396187058,2.5309338119299195e-10,0.0002503231831281373,0,0,0,0,148
