time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0625088997808337,1.9769128761703804e-07,0.0,1.9769128761703804e-07,0.0,0.0,0.0,0.0,0.0
5e-05,0.06268851858273383,1.9825935188232458e-07,8.480728520089034e-11,1.9834415916752548e-07,6.528715504874798e-10,6.528715504874349e-10,-4.487454823100175e-23,6.873411499933679e-14,1.3359274687822499e-08
5.3177247874300556e-05,0.06269978832970988,1.9829499369970778e-07,9.020389241066535e-11,1.9838519759211845e-07,6.93909975080465e-10,6.93909975080407e-10,-5.790264287871194e-23,8.344402726304319e-14,1.4209375689486338e-08
5.655639382969606e-05,0.06271175567883713,1.9833284176080988e-07,9.594440555079644e-11,1.9842878616636066e-07,7.374985493226712e-10,7.374985493226197e-10,-5.149199313142597e-23,6.981978904055734e-14,1.5113650501566523e-08
6.0150267471166206e-05,0.06272446260151933,1.983730288048228e-07,1.0205080467750654e-10,1.984750796095003e-07,7.8379199246229e-10,7.837919924622559e-10,-3.412120026781239e-23,4.353348923688326e-14,1.6075561534256238e-08
6.397251366039366e-05,0.06273795344135957,1.9841569507328063e-07,1.0854648281324143e-10,1.9852424155609387e-07,8.329539390558607e-10,8.329539390558307e-10,-2.9985297205047253e-23,3.5998745907889076e-14,1.7098793775370992e-08
6.803764432121665e-05,0.0627522750290746,1.9846098867348847e-07,1.1545633779323628e-10,1.985764450112817e-07,8.851573942437018e-10,8.851573942436616e-10,-4.022165728539097e-23,4.54401189516778e-14,1.8187269258486684e-08
7.236109353705672e-05,0.0627674768004591,1.9850906595159765e-07,1.22806870207965e-10,1.9863187282180562e-07,9.405852047675728e-10,9.405852047675796e-10,6.824240053562478e-24,7.255312989160573e-15,1.9345162491332126e-08
7.695927614951026e-05,0.06278361091723524,1.9856009187480574e-07,1.3062628785728205e-10,1.9869071816266301e-07,9.99430545625014e-10,9.994305456249742e-10,-3.970466940254533e-23,3.97272922829422e-14,2.057691690993645e-08
8.184965008058509e-05,0.06280073239060027,1.9861424042208944e-07,1.3894461715894943e-10,1.987531850392484e-07,1.0618974222103791e-09,1.0618974222103589e-09,-2.0265925007549178e-23,1.9084635279898222e-14,2.1887262428266645e-08
8.705078261520076e-05,0.06281889920688451,1.9867169498161173e-07,1.4779382200305913e-10,1.988194888036148e-07,1.128201186576761e-09,1.1282011865767643e-09,3.308722450212111e-24,2.9327415088540866e-15,2.328123416078037e-08
9.258242089560769e-05,0.0628381724549622,1.98732648753673e-07,1.5720793056453355e-10,1.9888985668423754e-07,1.1985690671995367e-09,1.198569067199499e-09,-3.763671787116276e-23,3.1401375941647784e-14,2.4764192398575702e-08
9.846556689537107e-05,0.06285861645507465,1.9879730515812813e-07,1.6722317062037667e-10,1.989645283287485e-07,1.273240711710483e-09,1.2732407117104719e-09,-1.1166938269465874e-23,8.770484769108669e-15,2.63418439252524e-08
0.00010472255715757342,0.0628802988882558,1.9886587824370923e-07,1.778781139752231e-10,1.9904375635768444e-07,1.352468740646435e-09,1.3524687406464046e-09,-3.0398887511323767e-23,2.2476591582289815e-14,2.8020264767558622e-08
0.0001113771475999778,0.06290329092577145,1.9893859309739154e-07,1.8921383062971333e-10,1.9912780692802125e-07,1.4365193109832162e-09,1.4365193109832137e-09,-2.481541837659083e-24,1.7274684848897771e-15,2.9805924480777097e-08
