time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0163689254797428,2.0225141484968286e-06,1.0326274218163036e-06,9.89886726680525e-07
0.0174090881534448,2.234150683040277e-06,1.143446224273158e-06,1.0907044587671188e-06
0.0185153479200257,2.4658671192432296e-06,1.265588436651219e-06,1.2002786825920105e-06
0.0196919049164424,2.7193157046410347e-06,1.400148064157964e-06,1.3191676404830707e-06
0.0209432261771763,2.996259424196501e-06,1.5483179838862755e-06,1.4479414403102253e-06
0.0222740625942249,3.2985779438025546e-06,1.7113980408583674e-06,1.5871799029441872e-06
0.0236894669548157,3.6282736857654342e-06,1.8908037313662836e-06,1.7374699543991507e-06
0.0251948131253257,3.987478559094629e-06,2.0880755706596897e-06,1.8994029884349394e-06
0.0267958164542425,4.378461537360436e-06,2.3048889980978114e-06,2.073572539262624e-06
0.0284985554716303,4.803636962491898e-06,2.5430648819115343e-06,2.260572080580364e-06
0.0303094949674878,5.265573332988651e-06,2.804580576655391e-06,2.4609927563332603e-06
0.0322355105366193,5.7670031615067e-06,3.0915816747784296e-06,2.6754214867282705e-06
0.0342839146832086,6.310832875519085e-06,3.406394404362581e-06,2.904438471156504e-06
0.0364624845842072,6.9001547753518e-06,3.7515386990308933e-06,3.148616076320907e-06
0.038779491616945,7.538260478225741e-06,4.129741786582975e-06,3.4085186916427665e-06
0.0412437327630729,8.228655088866697e-06,4.543952145291826e-06,3.684702943574871e-06
0.0438645640080667,8.975072533635483e-06,4.9973542754623225e-06,3.977718258173161e-06
0.0466519358631018,9.781491178436892e-06,5.493384043764191e-06,4.288107134672701e-06
0.0496164311441627,1.065215221481333e-05,6.035744222043405e-06,4.616407992769926e-06
0.0527693051518261,1.1591579306760588e-05,6.628420398646769e-06,4.963158908113819e-06
0.0561225284042652,1.2604599521492248e-05,7.275697107016821e-06,5.328902414475427e-06
0.0596888320857217,1.3696364636136171e-05,7.982174484962146e-06,5.714190151174025e-06
0.0634817563829987,1.4872372579177213e-05,8.752784850122393e-06,6.11958772905482e-06
0.0675157018934936,1.6138491081923987e-05,9.592808940336368e-06,6.545682141587618e-06
0.0718059842999539,1.750098320556712e-05,1.0507892168952457e-05,6.993091036614664e-06
0.0763688925195356,1.896653224284734e-05,1.1504060757667693e-05,7.462471485179648e-06
0.0812217505479433,2.0542266455505573e-05,1.2587737456099144e-05,7.954528999406429e-06
0.0863829832334518,2.2235782586134564e-05,1.3765756214176095e-05,8.470026371958469e-06
0.0918721862305363,2.40551733598718e-05,1.5045376435350738e-05,9.009796924521062e-06
0.0977102003987026,2.600905471272992e-05,1.643429674027389e-05,9.57475797245603e-06
0.1039191909289878,2.8106590148616354e-05,1.7940667727680668e-05,1.0165922420935687e-05
0.110522731498551,3.0357515475812935e-05,1.957310357674878e-05,1.0784411899064153e-05
0.1175458937728643,3.277216565715785e-05,2.1340692866884362e-05,1.1431472790273487e-05
0.1250153425953162,3.536150161935062e-05,2.325300956630071e-05,1.210849205304991e-05
0.1329594372256346,3.81371374613453e-05,2.5320122798698766e-05,1.2817014662646537e-05
0.1414083390115016,4.111136645796216e-05,2.755260625147127e-05,1.3558760206490892e-05
0.1503941259021549,4.429718829153287e-05,2.9961548759212523e-05,1.4335639532320348e-05
0.1599509142387531,4.7708341440875e-05,3.255856568716459e-05,1.5149775753710415e-05
0.1701149882839033,5.135933413898573e-05,3.535581175060759e-05,1.6003522388378135e-05
0.1809249379821373,5.52654786353168e-05,3.83659962547869e-05,1.6899482380529898e-05
0.1924218054743714,5.944292715977692e-05,4.1602402833145556e-05,1.7840524326631367e-05
0.2046492409226218,6.390871532335712e-05,4.507891384796458e-05,1.8829801475392542e-05
0.2176536682365943,6.868080935436765e-05,4.8810040204709145e-05,1.9870769149658506e-05
0.2314844613313631,7.377815739052829e-05,5.281095895903478e-05,2.096719843149351e-05
0.2461941315853368,7.922074820250217e-05,5.709755994531442e-05,2.212318825718775e-05
0.2618385272102325,8.50296785003325e-05,6.168650285216738e-05,2.3343175648165117e-05
0.2784770452900065,9.1227229479266e-05,6.659528261023882e-05,2.4631946869027184e-05
0.2961728572937903,9.783695067077966e-05,7.184230817673536e-05,2.5994642494044304e-05
0.3149931489190346,0.0001048837531145,7.744699416886712e-05,2.7436758945632874e-05
0.3350093751754794,0.0001123940155235,8.342986086480073e-05,2.8964154658699275e-05
0.3562975316784205,0.0001203956997521,8.981264769421974e-05,3.0583052057880266e-05
0.3789384431812964,0.0001289184759727,9.661843788787437e-05,3.230003808482563e-05
0.4030180704430672,0.0001379938556405,0.00010387178941539856,3.412206622510145e-05
0.4286278365954661,0.0001476553388873,0.00011159887280110045,3.6056466086199565e-05
0.455864974249246,0.0001579385677394,0.00011982761776866823,3.811094997073177e-05
0.4848328946572759,0.0001688814849632,0.00012858786079910644,4.029362416409357e-05
0.5156415803360923,0.0001805245015217,0.00013791149073180955,4.261301078989046e-05
0.5484080026365689,0.0001929106717211,0.00014783260229045663,4.5078069430643354e-05
0.583256565849098,0.0002060858721012,0.0001583876456657139,4.76982264354861e-05
0.6203195795294159,0.0002200989828651,0.0001696155730945378,5.048340977056219e-05
0.6597377608383529,0.0002350020781825,0.00018155798834754413,5.3444089834955865e-05
0.7016607688027423,0.0002508506233904,0.00019425930234151972,5.6591321048880285e-05
0.7462477725259145,0.0002677036747126,0.00020776688452430188,5.993679018829814e-05
0.7936680555051042,0.0002856240878972,0.00022213122330503332,6.349286459216667e-05
0.8441016583501812,0.0003046787411467,0.00023740609847255057,6.727264267414944e-05
0.8977400623439151,0.000324938766819,0.0002536487598446623,7.129000697433767e-05
0.9547869164390482,0.0003464797931474,0.00027092011685523335,7.555967629216664e-05
1.0154588104523672,0.0003693822047168,0.00028928494956796045,8.009725514883956e-05
1.0799860973913584,0.0003937314216833,0.0003088121304534696,8.491929122983043e-05
1.1486137680355757,0.0004196181909904,0.0003295748616823912,9.00433293080088e-05
1.2216023810932433,0.000447138898232,0.0003516509331569178,9.548796507508219e-05
1.2992290524646235,0.000476395902709,0.0003751229981355839,0.00010127290457341613
1.3817885073680785,0.0005074978893864,0.00040007886450378345,0.00010741902488261657
1.469594199323442,0.000540560242087,0.0004266118062261893,0.00011394843586081071
1.5629795002411386,0.0005757054395068,0.0004548208951557746,0.00012088454435102544
1.662298966135469,0.0006130634747672,0.0004848113507934127,0.00012825212397378732
1.7679296832675877,0.000652772296007,0.0005166949109126853,0.0001360773850943147
1.880272699829084,0.0006949782715385,0.0005505902238984124,0.00014438804764008758
1.9997545486018304,0.0007398366799087,0.000586623263603065,0.00015321341630563496
2.1268288663751918,0.0007875122262805,0.0006249277668289997,0.0001625844594515003
2.261978116269024,0.0008381795846792,0.0006656456949042441,0.00017253388977495586
2.405715419501627,0.0008920239666711,0.0007089277212439544,0.00018309624542714562
2.5585865035572994,0.0009492417188746,0.0007549337451213458,0.00019430797375325425
2.7211717741501302,0.0010100409493456,0.0008038334329197165,0.00020620751642588353
2.8940885188506336,0.0010746421836809,0.0008558067879081574,0.0002188353957727425
3.0779932507417502,0.0011432790505443,0.0009110447499049314,0.00023223430063936854
3.273584201002371,0.0012161989978786,0.0009697498258009581,0.0002464491720776419
3.4816039698819448,0.0012936640401972,0.0010321367518413744,0.00026152728835582566
3.702842346131221,0.0013759515370627,0.0010984331888488998,0.00027751834821380006
3.938139305593531,0.0014633550027133,0.0011688804510807782,0.00029447455163252186
4.188388200341461,0.0015561849457637,0.0012437342830894072,0.00031245066267429275
4.45453915046707,0.00165476973981,0.001323265925928789,0.00033150381388121104
4.737602651403273,0.0017594565516147,0.001407762292046852,0.00035169425956784795
5.038653410472308,0.0018706121753443,0.001497526977335049,0.00037308519800925114
5.358834427227516,0.0019886259716425,0.0015928815131499325,0.00039574445849256744
5.699361333080262,0.0021139058645981,0.001694167422911276,0.00041973844168682385
6.061527006688263,0.0022468824080452,0.0018017442898044362,0.00044513811824076384
6.446706482628578,0.0023880100341178,0.0019159926656142265,0.0004720173685035735
6.856362171992004,0.0025377726434722,0.0020373162493690826,0.0005004563941031176
7.292049414719931,0.0026966742915847,0.0021661408027744676,0.0005305334888102324
7.755422384764201,0.002865244686814,0.002302915982718503,0.0005623287040954971
8.248240370490102,0.0030440455138287,0.0024481167823420997,0.0005959287314866004
8.772374454167297,0.0032336686824247,0.0026022446033997326,0.0006314240790249673
9.32981461590873,0.003434731270333,0.002765828395135244,0.0006689028751977557
9.922677289029014,0.003647882809571,0.002939425918435553,0.0007084568911354468
10.553213395507772,0.0038738048436338,0.003123625188222101,0.000750179655411699
11.223816892066118,0.0041132115167411,0.00331904521864262,0.0007941662980984797
11.937033859303233,0.0043668503772569,0.003526337675160636,0.0008405127020962634
12.695572168401734,0.0046355034432062,0.003746187999463974,0.000889315443742226
13.502311762103409,0.004919987856134,0.003979316680869809,0.0009406711752641909
14.360315588989138,0.0052211554320502,0.004226480432177554,0.0009946749998726466
15.272841232577155,0.0055398940328909,0.004488473095458203,0.0010514209374326974
16.243353279391872,0.0058771267123448,0.004766127316512598,0.0011109993958322026
17.27553647296109,0.0062338132239749,0.005060314385585654,0.0011734988383892454
18.37330970368344,0.0066109488125347,0.005371946962576724,0.0012390018499579764
19.54084088768132,0.0070095615802454,0.005701979120821765,0.0013075824594236353
