effective_diffusivity_m2_s,normalized_rmse
1.6336495955869183e-07,0.3846480485429066
9.181895579395011e-07,0.02223238835259907
2.6688110011613023e-06,0.4974050066984711
6.058596438732591e-07,0.1133609425582329
1.3801613110184576e-06,0.17270689477715687
8.694600326757418e-07,0.014306554054269897
8.314120349420256e-07,0.021621556770347255
8.728604588243555e-07,0.014234413917721593
8.742015589771472e-07,0.014238989387618263
8.715214160341953e-07,0.014248495954718469
