time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,8.894887212350979e-05,2.822553505454479e-10,8.107821741975144e-14,2.8233642876286764e-10,2.8233642876316217e-10,-2.945279968571624e-22,1.04318099562075e-12,1.2791211146076981e-11,0.008890539773341453,0.0
5.317724787430056e-05,9.459498350774495e-05,3.0017176825744636e-10,9.169995819280272e-14,3.002634682156392e-10,3.0026346821597367e-10,-3.3449116020113057e-22,1.113992195549202e-12,1.446693778747075e-11,0.009454581401933603,0.0
5.655639382969606e-05,0.00010059907234599985,3.192241312530614e-10,1.0371296029132381e-13,3.193278442133527e-10,3.19327844213731e-10,-3.7828003387815647e-22,1.184613370655419e-12,1.6362155161885e-11,0.010054346185885224,0.0
6.0150267471166206e-05,0.00010698378047563315,3.3948428732066944e-10,1.1729994059406237e-13,3.396015872612635e-10,3.3960158726169034e-10,-4.268251960773623e-22,1.2568409927614948e-12,1.8505689386252147e-11,0.01069208851183378,0.0
6.397251366039366e-05,0.00011377317497043508,3.610286068535885e-10,1.326672113745072e-13,3.61161274064963e-10,3.611612740654436e-10,-4.805919358933091e-22,1.3306851271275122e-12,2.0930089077650933e-11,0.011370204026246495,0.0
6.803764432121665e-05,0.00012099283659357326,3.839382635317397e-10,1.5004813310359607e-13,3.8408831166484334e-10,3.8408831166538375e-10,-5.404074339385499e-22,1.4069874493065823e-12,2.367217008072998e-11,0.012091238294426437,0.0
7.236109353705672e-05,0.0001286699539325321,4.0829953303358915e-10,1.6970666089878506e-13,4.0846923969448794e-10,4.084692396950948e-10,-6.068403768842149e-22,1.4856452283584338e-12,2.6773574969141214e-11,0.012857896023876212,0.0
7.695927614951026e-05,0.00013683342566741887,4.3420411755714386e-10,1.919386262095582e-13,4.3439605618335344e-10,4.3439605618403245e-10,-6.790118853294666e-22,1.5631170579546016e-12,3.028097524917107e-11,0.01367305123283271,0.0
8.184965008058509e-05,0.0001455139668939516,4.617494832073916e-10,2.1707578376127266e-13,4.6196655899115283e-10,4.6196655899190743e-10,-7.545955138014995e-22,1.6334418565884078e-12,3.4246709821153094e-11,0.014539757667475426,0.0
8.705078261520076e-05,0.0001547442094898506,4.91039178482082e-10,2.455043701467363e-13,4.912846828522287e-10,4.912846828530654e-10,-8.366931895973875e-22,1.7030720044810103e-12,3.873171285419177e-11,0.015461257792377895,0.0
9.258242089560768e-05,0.00016455883463562893,5.221832547908544e-10,2.776556813941982e-13,5.224609104722486e-10,5.224609104731751e-10,-9.265456836359601e-22,1.7734258488291863e-12,4.380402726708043e-11,0.016440996605847802,0.0
9.846556689537109e-05,0.00017499469460040512,5.552986529097989e-10,3.140175492707963e-13,5.556126704590697e-10,5.55612670460094e-10,-1.0242563934937865e-21,1.843471986781036e-12,4.9540615274034e-11,0.017482633184511997,0.0
0.0001047225571575,0.00018609095150653277,5.9050964331373e-10,3.551360149959654e-13,5.908647793287259e-10,5.908647793298548e-10,-1.1288947409817445e-21,1.9105805261605045e-12,5.6027622436148035e-11,0.018590054492652865,0.0
0.0001113771475999,0.00019788921248545838,6.279482550569941e-10,4.01630975078819e-13,6.283498860320728e-10,6.283498860333129e-10,-1.2400471357935576e-21,1.9734978287683093e-12,6.336284600882761e-11,0.019767388030538117,0.0
0.0001184546037091,0.00021043367793139236,6.677547462166668e-10,4.5420758996680623e-13,6.682089538066336e-10,6.682089538079917e-10,-1.3581271682355023e-21,2.032488730502341e-12,7.165753481404038e-11,0.021019016040667374,0.0
0.0001259817964658,0.00022377130631343265,7.100781268795531e-10,5.136602081095457e-13,7.105917870876626e-10,7.105917870891454e-10,-1.4827212480013021e-21,2.0866005981790095e-12,8.103700831570632e-11,0.022349591805422227,0.0
0.0001339873043662,0.00023795197599348717,7.55076672627893e-10,5.808925825012308e-13,7.556575652103943e-10,7.556575652115209e-10,-1.1266199942972237e-21,1.4909134059709498e-12,9.164384605911534e-11,0.023764054799930226,5.539963190408643e-269
0.0001425015219259,0.0002530286752090801,8.02918527398761e-10,6.569149058202574e-13,8.035754423045813e-10,8.035754423052547e-10,-6.734284161947337e-22,8.380400653644141e-13,1.0363741992316173e-10,0.025267649673442284,1.224252884285824e-268
0.0001515567750783,0.00026905767934998106,8.53782266023825e-10,7.428742442880888e-13,8.545251402681131e-10,8.54525140268228e-10,-1.1487470756830172e-22,1.344310449804245e-13,1.171986954828693e-10,0.02686594251143601,2.01797974744293e-268
0.0001611874439074,0.0002860987534845822,9.078575368923974e-10,8.400671124433028e-13,9.086976040048408e-10,9.086976040042707e-10,5.700308396256052e-22,6.27305318197547e-13,1.3253221585406708e-10,0.028564840366624166,2.957242656510218e-268
0.0001714300931778,0.00030421536303174436,9.65345730461945e-10,9.499587081015216e-13,9.662956891700466e-10,9.662956891686387e-10,1.4078614025652531e-21,1.4569674876377316e-12,1.498691362745839e-10,0.030370611295855682,4.0681078770613e-268
0.0001823236111606,0.00032347489629077817,1.0264606853972027e-09,1.07420476193239e-12,1.027534890159135e-09,1.0275348901567062e-09,2.4288090736088275e-21,2.3637241877331057e-12,1.6947067117747544e-10,0.03228990544445082,5.381386073137931e-268
0.0001939093572805,0.00034394889949120955,1.0914294344374614e-09,1.2146761973876809e-12,1.092644110634849e-09,1.0926441106311785e-09,3.67061396820406e-21,3.3593865856938147e-12,1.9163198463604479e-10,0.03432977723242687,6.933517905169333e-268
0.000206231319145,0.0003657133249528906,1.1604929918660147e-09,1.3734869583862043e-12,1.1618664788244009e-09,1.1618664788192227e-09,5.178150634581953e-21,4.456751897878409e-12,2.166865805663497e-10,0.03649770868263056,8.767628873479264e-268
0.0002193362795524,0.0003888487929592316,1.2339071844945102e-09,1.5530254067749136e-12,1.2354602099012852e-09,1.2354602098942802e-09,7.004979017405315e-21,5.6699349451044005e-12,2.4501125611132007e-10,0.038801633929647875,1.0934786360346056e-267
0.0002332739941117,0.00041344086795329517,1.311943528097059e-09,1.7559897415678938e-12,1.3136995178386267e-09,1.313699517829412e-09,9.214792023840728e-21,7.0143833492467355e-12,2.7703168951600934e-10,0.04124996494640899,1.3495498327275625e-267
0.0002480973801501,0.0004395803496773334,1.3948901512633426e-09,1.9854279480016294e-12,1.3968755792113443e-09,1.3968755791994587e-09,1.1885551426621316e-20,8.50866863413256e-12,3.1322874264406896e-10,0.04385161852352236,1.6521500924289967e-267
0.0002638627176241,0.0004673635798752441,1.4830527686364694e-09,2.2447828470993988e-12,1.4852975514835688e-09,1.4852975514684589e-09,1.5109901454353018e-20,1.0172979440557688e-11,3.5414556817014287e-10,0.04661604453294622,2.0097891623178665e-267
0.0002806298627977,0.000496892765180215,1.576755705510169e-09,2.5379428865738457e-12,1.579293648396743e-09,1.5792936483777443e-09,1.899868430911794e-20,1.2029861785618462e-11,4.003956225478358e-10,0.049553255504177295,2.4325675710431587e-267
0.0002984624754985,0.000528276316802438,1.6763429757365046e-09,2.869299392224867e-12,1.6792122751287295e-09,1.6792122751050442e-09,2.3685282864690256e-20,1.4104996262532995e-11,4.5267169821024836e-10,0.05267385753626307,2.9324807441853284e-267
0.0003174282608152,0.0005616292076229831,1.7821794148673479e-09,3.24381108647348e-12,1.7854232259538214e-09,1.7854232259244914e-09,2.932996336475212e-20,1.6427457052421428e-11,5.117561022618109e-10,0.055989082563449956,3.5237823321347845e-267
0.0003375992261536,0.0005970733472805411,1.8946518703913976e-09,3.667076778197245e-12,1.898318947169595e-09,1.8983189471334695e-09,3.612545889202838e-20,1.9030236697522118e-11,5.785321243060509e-10,0.059510821985206644,4.223418436161124e-267
0.0003590519546268,0.0006347379573817366,2.01417039236331e-09,4.145446368294762e-12,2.0183158387316048e-09,2.018315838688921e-09,4.268376037865506e-20,2.114820661838503e-11,6.540015491100182e-10,0.0632516588099966,-1.7855451196371325e-265
0.0003818678958189,0.000674760029140734,2.14116968560005e-09,4.686042062420039e-12,2.1458557276624704e-09,2.1458557276124806e-09,4.9989833139029675e-20,2.3295989797731995e-11,7.392880032067745e-10,0.06722491096445789,-4.6464188199293286e-265
0.0004061336750239,0.0007172847195853888,2.276110366934673e-09,5.2969191973545625e-12,2.2814072861320278e-09,2.2814072860737914e-09,5.823641025587708e-20,2.5526529440787834e-11,8.356623274818729e-10,0.07144466340467939,-8.696724337523596e-265
0.000431941422137,0.0007624658116418934,2.419480425171356e-09,5.9871707375233556e-12,2.4254675959088792e-09,2.4254675958413544e-09,6.752482135423503e-20,2.783991897815147e-11,9.445590629452873e-10,0.07592580832881013,-1.4276562193372405e-264
0.0004593891214431,0.0008104661878280806,2.57179672422384e-09,6.767057045465701e-12,2.5785637812693055e-09,2.578563781191345e-09,7.796053196220403e-20,3.0234090980610814e-11,1.0675969238195543e-09,0.08068408560606567,-2.1809205902549713e-264
0.0004885809836348,0.0008614583234148652,2.733606568030783e-09,7.648153897037409e-12,2.7412547219278207e-09,2.7412547218381642e-09,8.965645223339756e-20,3.2706355785260836e-11,1.206602148986873e-09,0.08573612422002742,-3.1819915498955038e-264
0.0005196278414683,0.0009156247864211211,2.9054892871551877e-09,8.643541796349799e-12,2.9141328289515376e-09,2.9141328288490404e-09,1.0249719047236449e-19,3.5172449743562816e-11,1.3636383690413742e-09,0.09109948266844463,7.25075185035698e-264
0.000552647570563,0.00097315878283203,3.088057968888359e-09,9.767975973043998e-12,3.097825944861403e-09,3.097825944745091e-09,1.163119338826126e-19,3.754631020362779e-11,1.5410334257123775e-09,0.09679269411081554,4.382660502960297e-263
0.0005877655369391,0.0010342647383821699,3.2819613033822506e-09,1.1038053595122776e-11,3.2929993569773734e-09,3.2929993568460668e-09,1.3130665043666761e-19,3.987448408043216e-11,1.7414057520033028e-09,0.10283531480624017,1.0234438368004329e-262
0.0006251150729957,0.0010991588382489596,3.487885296221625e-09,1.2472509534250665e-11,3.5003578057558757e-09,3.500357805608422e-09,1.47453629584009e-19,4.212530197385564e-11,1.967711033261979e-09,0.1092479636008508,1.904440349728891e-262
0.0006648379837331,0.0011680696351962674,3.706555198204425e-09,1.4092461792189684e-11,3.720647659996615e-09,3.7206476598319346e-09,1.6468049302103834e-19,4.42612437591546e-11,2.223280926598266e-09,0.11605236934917998,3.1781564796556065e-262
0.0007070850851445,0.0012412386267422677,3.93873733682892e-09,1.5921772959927595e-11,3.954659109788848e-09,3.9546591096058146e-09,1.8303356286205865e-19,4.62830190367107e-11,2.5118800860651345e-09,0.12327141082564545,2.8918817329019312e-263
0.000752016776819,0.0013189209624996944,4.185241360847977e-09,1.7987261948780356e-11,4.2032286227967574e-09,4.203228622594438e-09,2.0231927884373249e-19,4.813425511675181e-11,2.837739566171027e-09,0.13092917376962543,-7.042612308178118e-262
0.0007998036509307,0.0014013860539826594,4.446922175327182e-09,2.0319147451595594e-11,4.467241322778778e-09,4.467241322556498e-09,2.222799742052496e-19,4.975777177557621e-11,3.2056267840234424e-09,0.13905098988778902,-1.9925351408261939e-261
0.0008506271399262,0.0014889182319132144,4.724682027430638e-09,2.2951483787441087e-11,4.747633511218079e-09,4.7476335109753446e-09,2.4273449639246087e-19,5.112747136418783e-11,3.620914279861847e-09,0.14766347996458168,-5.599916054801802e-261
0.0009046802053693,0.0015818174034373262,5.019472591919307e-09,2.5922670470451202e-11,5.045395262389758e-09,5.0453952621256895e-09,2.64068311570816e-19,5.2338478521054404e-11,4.089660108597052e-09,0.15679459359785364,-2.0203515185233885e-260
0.0009621680705579,0.0016803998090247415,5.332297372969398e-09,2.927587106966837e-11,5.361573244039066e-09,5.361573243753072e-09,2.8599356088714655e-19,5.3341351105314255e-11,4.618673920749387e-09,0.1664736607781453,-4.964089319426527e-260
0.0010233089996959,0.0017849986709030522,5.664213761803677e-09,3.305968980571893e-11,5.697273451609396e-09,5.697273451302089e-09,3.0730669655018786e-19,5.393925693761079e-11,5.215623704940303e-09,0.17673142305289852,-1.2226312064458167e-259
0.0010883351265767,0.0018959649111208333,6.01633531527194e-09,3.7328810741762136e-11,6.053664126013702e-09,6.053664125689759e-09,3.2394295302985436e-19,5.351188078602053e-11,5.889136629112754e-09,0.18760007156688988,-3.1696232353642154e-259
0.0011574933359255,0.0020136678459313547,6.38983395929118e-09,4.2144759007375294e-11,6.431978718298555e-09,6.431978717963033e-09,3.355226544249842e-19,5.2164764393645206e-11,6.648919134136531e-09,0.19911327753573785,-6.664678059495646e-259
0.0012310462007473,0.0021384958936881,6.785942235161849e-09,4.7576717123356524e-11,6.8335189522852054e-09,6.833518951945903e-09,3.3930204264373897e-19,4.965260870905649e-11,7.50588572034611e-09,0.21130622048386563,-1.254014352654866e-258
0.0013092729792371,0.002270857264711714,7.20595548867529e-09,5.3702452866836374e-11,7.2596579415421265e-09,7.259657941204031e-09,3.380951861300241e-19,4.657177911859089e-11,8.472305331106242e-09,0.22421560936014612,5.420218725862217e-258
0.0013924706750403,0.002411180634875418,7.651234007556098e-09,6.060936119854556e-11,7.711843368754643e-09,7.711843368420055e-09,3.3458794033279927e-19,4.338624688468363e-11,9.561965731261613e-09,0.23787969683335858,2.8128894666543256e-257
0.0014809551648862,0.002559915797397685,8.123205089751087e-09,6.839562358440094e-11,8.191600713335488e-09,8.191600713006348e-09,3.2914012881852503e-19,4.018019680606533e-11,1.0790356406165262e-08,0.252338285562164,7.47539430420134e-257
0.0015750623978776,0.0027175342934037056,8.6233650443467e-09,7.717147712040751e-11,8.700536521467108e-09,8.700536521146094e-09,3.210139064808041e-19,3.689587483355266e-11,1.2174868783700096e-08,0.26763272617008244,6.192923701229089e-256
0.0016751496709886,0.0028845299888924495,9.153281022418986e-09,8.706066399656194e-11,9.240341686415549e-09,9.24034168610494e-09,3.10607974374887e-19,3.361433861601886e-11,1.3735024907274287e-08,0.2838059024888432,2.3351168034801136e-255
0.0017815969856142,0.003061419605513968,9.714592701312779e-09,9.820203533066661e-11,9.812794736643445e-09,9.81279473634167e-09,3.0177533979404577e-19,3.07532510251275e-11,1.549273046280695e-08,0.3009022046763259,7.381057915004021e-255
0.0018948084903223,0.003248743214302371,1.030901385137067e-08,1.1075128299291222e-10,1.0419765134363582e-08,1.0419765134072118e-08,2.9146370627795973e-19,2.7972195392076054e-11,1.7472547998029327e-08,0.3189674912261196,3.3766417854570042e-254
0.002015214015284,0.003447064607243604,1.0938333515003527e-08,1.2488297206059553e-10,1.1063216487064122e-08,1.1063216486782773e-08,2.813489417476613e-19,2.5431025604229472e-11,1.970201757035135e-08,0.3380490280041858,9.617203689007865e-254
0.0021432707042104,0.003656971640707639,1.1604417096480293e-08,1.4079266651425205e-10,1.1745209762994546e-08,1.1745209762722642e-08,2.7190419351353083e-19,2.3150220302596488e-11,2.221199210485209e-08,0.3581954170372981,-2.8621667072372844e-254
0.0022794647499905,0.003879076429372104,1.2309206977292527e-08,1.5869939374314044e-10,1.2467906371035666e-08,1.2467906370772959e-08,2.6270759946316627e-19,2.1070706792719045e-11,2.5037026204135565e-08,0.37945649824374794,8.373316110230235e-244
0.0024243132406195,0.0041140154417196,1.3054722819189491e-08,1.7884832673934043e-10,1.3233571145928831e-08,1.3233571145671037e-08,2.577941466246013e-19,1.9480315916381267e-11,2.8215799301578704e-08,0.4018832309420822,3.1026868713632495e-242
0.0025783661224274,0.004362449468380537,1.3843061463722638e-08,2.015137377894442e-10,1.4044575201512082e-08,1.4044575201252551e-08,2.5953122591096265e-19,1.8479108281112035e-11,3.179158164708297e-08,0.4255275513588229,1.1387830803633882e-241
0.0027422082880605,0.004625063415486546,1.467639627650818e-08,2.2700230327741242e-10,1.4903398579785594e-08,1.4903398579516592e-08,2.690024439246948e-19,1.8049738285169368e-11,3.581275568547258e-08,0.4504421993574163,2.460780371364108e-240
0.002916461797143,0.004902565930546977,1.555697596004667e-08,2.556567352232088e-10,1.5812632695269878e-08,1.5812632694989646e-08,2.802322479207147e-19,1.7722048777149056e-11,4.033338898198467e-08,0.47668051575524706,1.4335571171704452e-239
0.0031017882380521,0.005195688834541578,1.6487122751621644e-08,2.8785977934745343e-10,1.67749825309691e-08,1.6774982530676555e-08,2.92544004157954e-19,1.7439303058460688e-11,4.5413864972312735e-08,0.5042962068466772,1.5879268290335287e-238
0.0032988912397697,0.005505186317901648,1.7469229871961864e-08,3.2403865465623114e-10,1.7793268526618097e-08,1.7793268526312824e-08,3.0527265942391997e-19,1.715663757714008e-11,5.112158336856637e-08,0.5333430708552481,1.2505858641941826e-237
0.0035085191433519,0.005831833906627186,1.8505758244491768e-08,3.646699003032504e-10,1.887042814479502e-08,1.8870428144480376e-08,3.1464296140292067e-19,1.6673864471363773e-11,5.753172481887082e-08,0.5638746874371093,1.4181408791272857e-236
0.003731467843155,0.0061764271401326485,1.9599232299830198e-08,4.1028475362839453e-10,2.0009517053458592e-08,2.0009517053138394e-08,3.201983063968268e-19,1.6002300582336214e-11,6.47280993673955e-08,0.5959440637514198,1.0350110075669527e-235
0.0039685838086087,0.00653977996251555,2.0752234870913464e-08,4.614750232723698e-10,2.1213709894185833e-08,2.121370989386319e-08,3.2264345228753355e-19,1.5209195086426744e-11,7.280407301949001e-08,0.6296032375664025,1.5031015511006537e-234
0.0042207672980064,0.00692272278013917,2.1967401029255886e-08,5.188995662909007e-10,2.2486300595546787e-08,2.2486300595221285e-08,3.255021884845168e-19,1.4475577567836109e-11,8.186358959610964e-08,0.6649028331973726,1.1570261852102716e-233
