time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,2.964574744303039e-11,1.2791211146076981e-11,1.685453629695341e-11
5.317724787430056e-05,3.3529112408477617e-11,1.446693778747075e-11,1.9062174621006867e-11
5.655639382969606e-05,3.7920886449577953e-11,1.6362155161885e-11,2.1558731287692954e-11
6.0150267471166206e-05,4.288757291430081e-11,1.8505689386252147e-11,2.438188352804866e-11
6.397251366039366e-05,4.8504362265991886e-11,2.0930089077650933e-11,2.7574273188340954e-11
6.803764432121665e-05,5.4856264923269086e-11,2.367217008072998e-11,3.118409484253911e-11
7.236109353705672e-05,6.203939097947446e-11,2.6773574969141214e-11,3.5265816010333243e-11
7.695927614951026e-05,7.016239593708837e-11,3.028097524917107e-11,3.98814206879173e-11
8.184965008058509e-05,7.934811434100706e-11,3.4246709821153094e-11,4.510140451985396e-11
8.705078261520076e-05,8.973540513191797e-11,3.873171285419177e-11,5.1003692277726204e-11
9.258242089560768e-05,1.0148123626764483e-10,4.380402726708043e-11,5.76772090005644e-11
9.846556689537109e-05,1.1476303946757687e-10,4.9540615274034e-11,6.522242419354288e-11
0.0001047225571575,1.2978136960262075e-10,5.6027622436148035e-11,7.375374716647271e-11
0.0001113771475999,1.4676290805318186e-10,6.336284600882761e-11,8.340006204435425e-11
0.0001184546037091,1.6596385409680614e-10,7.165753481404038e-11,9.430631928276576e-11
0.0001259817964658,1.8767375436273037e-10,8.103700831570632e-11,1.0663674604702406e-10
0.0001339873043662,2.1221982567427717e-10,9.164384605911534e-11,1.205759796151618e-10
0.0001425015219259,2.3997183550634145e-10,1.0363741992316173e-10,1.363344155831797e-10
0.0001515567750783,2.7134760982994346e-10,1.171986954828693e-10,1.5414891434707417e-10
0.0001611874439074,3.0681924992441503e-10,1.3253221585406708e-10,1.7428703407034794e-10
0.0001714300931778,3.469201460326106e-10,1.498691362745839e-10,1.970510097580267e-10
0.0001823236111606,3.92252892117539e-10,1.6947067117747544e-10,2.2278222094006357e-10
0.0001939093572805,4.4349821196758444e-10,1.9163198463604479e-10,2.518662273315397e-10
0.000206231319145,5.014250288737646e-10,2.166865805663497e-10,2.8473844830741493e-10
0.0002193362795524,5.669018185476954e-10,2.4501125611132007e-10,3.2189056243637537e-10
0.0002332739941117,6.409094109294607e-10,2.7703168951600934e-10,3.638777214134514e-10
0.0002480973801501,7.245554192677026e-10,3.1322874264406896e-10,4.1132667662363363e-10
0.0002638627176241,8.190905020635571e-10,3.5414556817014287e-10,4.6494493389341423e-10
0.0002806298627977,9.259266877812343e-10,4.003956225478358e-10,5.255310652333986e-10
0.0002984624754985,1.0466580128797747e-09,4.5267169821024836e-10,5.939863146695264e-10
0.0003174282608152,1.1830837696689202e-09,5.117561022618109e-10,6.713276674071093e-10
0.0003375992261536,1.3372346765753456e-09,5.785321243060509e-10,7.587025522692947e-10
0.0003590519546268,1.5114023363043486e-09,6.540015491100182e-10,8.574007871943304e-10
0.0003818678958189,1.7081723866196243e-09,7.392880032067745e-10,9.688843834128497e-10
0.0004061336750239,1.9304617854358993e-09,8.356623274818729e-10,1.0947994579540263e-09
0.000431941422137,2.1815607462606183e-09,9.445590629452873e-10,1.237001683315331e-09
0.0004593891214431,2.465179879131581e-09,1.0675969238195543e-09,1.3975829553120267e-09
0.0004885809836348,2.7855031572758564e-09,1.206602148986873e-09,1.5789010082889835e-09
0.0005196278414683,3.14724741124993e-09,1.3636383690413742e-09,1.7836090422085558e-09
0.000552647570563,3.555729157206437e-09,1.5410334257123775e-09,2.0146957314940597e-09
0.0005877655369391,4.0169395516765655e-09,1.7414057520033028e-09,2.2755337996732627e-09
0.0006251150729957,4.537628520123211e-09,1.967711033261979e-09,2.569917486861232e-09
0.0006648379837331,5.125399060323304e-09,2.223280926598266e-09,2.9021181337250375e-09
0.0007070850851445,5.788812984152407e-09,2.5118800860651345e-09,3.2769328980872725e-09
0.000752016776819,6.537509223467153e-09,2.837739566171027e-09,3.699769657296126e-09
0.0007998036509307,7.382336488190328e-09,3.2056267840234424e-09,4.176709704166885e-09
0.0008506271399262,8.335501398132323e-09,3.620914279861847e-09,4.714587118270476e-09
0.0009046802053693,9.410734301960107e-09,4.089660108597052e-09,5.321074193363056e-09
0.0009621680705579,1.06234745338304e-08,4.618673920749387e-09,6.004800613081012e-09
0.0010233089996959,1.1991077106652791e-08,5.215623704940303e-09,6.775453401712488e-09
0.0010883351265767,1.3533043492221223e-08,5.889136629112754e-09,7.64390686310847e-09
0.0011574933359255,1.5271278730481913e-08,6.648919134136531e-09,8.622359596345382e-09
0.0012310462007473,1.7230377863974847e-08,7.50588572034611e-09,9.724492143628738e-09
0.0013092729792371,1.9437944726517226e-08,8.472305331106242e-09,1.0965639395410984e-08
0.0013924706750403,2.1924946330161547e-08,9.561965731261613e-09,1.2362980598899934e-08
0.0014809551648862,2.4726106494462573e-08,1.0790356406165262e-08,1.3935750088297311e-08
0.0015750623978776,2.7880342605956444e-08,1.2174868783700096e-08,1.570547382225635e-08
0.0016751496709886,3.143124975574544e-08,1.3735024907274287e-08,1.7696224848471157e-08
0.0017815969856142,3.5427636508456575e-08,1.549273046280695e-08,1.9934906045649626e-08
0.0018948084903223,3.992411769928736e-08,1.7472547998029327e-08,2.2451569701258034e-08
0.002015214015284,4.498176876061096e-08,1.970201757035135e-08,2.527975119025961e-08
0.0021432707042104,5.0668847548960276e-08,2.221199210485209e-08,2.8456855444108187e-08
0.0022794647499905,5.7061589503462576e-08,2.5037026204135565e-08,3.202456329932701e-08
0.0024243132406195,6.42450818265544e-08,2.8215799301578704e-08,3.6029282524975696e-08
0.0025783661224274,7.231422356131818e-08,3.179158164708297e-08,4.052264191423521e-08
0.0027422082880605,8.137477837029595e-08,3.581275568547258e-08,4.5562022684823373e-08
0.002916461797143,9.15445256052372e-08,4.033338898198467e-08,5.121113662325253e-08
