time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,3.143656378373985e-11,9.473369396715363e-12,2.1963194387024486e-11
5.317724787430056e-05,3.5553372583826006e-11,1.0714745474020215e-11,2.483862710980579e-11
5.655639382969606e-05,4.020891918239162e-11,1.2118879732475336e-11,2.8090039449916282e-11
6.0150267471166206e-05,4.5473626636872285e-11,1.3707112983263885e-11,3.17665136536084e-11
6.397251366039366e-05,5.1427107902541885e-11,1.5503584328721907e-11,3.5923523573819975e-11
6.803764432121665e-05,5.8159361913784415e-11,1.7535598090971036e-11,4.0623763822813375e-11
7.236109353705672e-05,6.577212473422784e-11,1.9832992742774598e-11,4.593913199145324e-11
7.695927614951026e-05,7.438039567750637e-11,2.2431058012261725e-11,5.194933766524465e-11
8.184965008058509e-05,8.411416094904233e-11,2.5369508851315425e-11,5.87446520977269e-11
8.705078261520076e-05,9.512034020550958e-11,2.8692960664721994e-11,6.642737954078759e-11
9.258242089560768e-05,1.0756498464979475e-10,3.2451877996580015e-11,7.511310665321474e-11
9.846556689537109e-05,1.2163575882891113e-10,3.6703341440282335e-11,8.493241738862879e-11
0.0001047225571575,1.375447425090458e-10,4.151162427135387e-11,9.603311823769193e-11
0.0001113771475999,1.5553159359299186e-10,4.694781514470725e-11,1.0858377844828461e-10
0.0001184546037091,1.7586711790450555e-10,5.3095737545505313e-11,1.2277138035900024e-10
0.0001259817964658,1.9885729798421983e-10,6.00486491233274e-11,1.3880864886089241e-10
0.0001339873043662,2.2484783902755647e-10,6.791203174498514e-11,1.5693580728257133e-10
0.0001425015219259,2.5422929760076185e-10,7.680425788988002e-11,1.7742503971088182e-10
0.0001515567750783,2.8744286706285763e-10,8.685879846965392e-11,2.0058406859320373e-10
0.0001611874439074,3.2498690251968177e-10,9.822832553466806e-11,2.267585769850137e-10
0.0001714300931778,3.6742427862830055e-10,1.1108455867503426e-10,2.563397199532663e-10
0.0001823236111606,4.1539068495628785e-10,1.2562243603351106e-10,2.897682489227768e-10
0.0001939093572805,4.696039765199077e-10,1.4206085893137075e-10,3.2754311758853693e-10
