time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,6.58755607988271e-05,2.110630145732916e-10,6.005695767273126e-14,2.1112307153096433e-10,2.1112307153114581e-10,-1.8148859627296273e-22,8.596341222052973e-13,9.473369396715363e-12,0.006585354941855811,0.0
5.317724787430056e-05,7.005793236352206e-05,2.2446318817038457e-10,6.792673107737525e-14,2.2453111490146196e-10,2.245311149016761e-10,-2.1413638107466504e-22,9.537047066658757e-13,1.0714745474020215e-11,0.007003303674070234,0.0
5.655639382969606e-05,7.45055887578578e-05,2.387133251709851e-10,7.68283191180685e-14,2.3879015349010316e-10,2.3879015349035436e-10,-2.512044122746976e-22,1.0519881519521897e-12,1.2118879732475336e-11,0.007447743074000686,0.0
6.0150267471166206e-05,7.923532405622425e-05,2.5386723320761626e-10,8.689701306661277e-14,2.539541302206829e-10,2.539541302209762e-10,-2.9333892472661744e-22,1.1550862530622001e-12,1.3707112983263885e-11,0.007920347590784188,0.0
6.397251366039366e-05,8.426499119315532e-05,2.699821124640186e-10,9.828584411883112e-14,2.7008039830813744e-10,2.700803983084786e-10,-3.4116030388983935e-22,1.2631805418924744e-12,1.5503584328721907e-11,0.008422896909421588,0.0
6.803764432121665e-05,8.961356815775141e-05,2.871187677597867e-10,1.1116790955925577e-13,2.8722993566934594e-10,2.872299356697414e-10,-3.954440315886318e-22,1.3767507577737844e-12,1.7535598090971036e-11,0.008957282484968292,0.0
7.236109353705672e-05,9.530123310828939e-05,3.053418492149775e-10,1.2573237206282548e-13,3.054675815870403e-10,3.0546758158749143e-10,-4.511236265711075e-22,1.4768297972133503e-12,1.9832992742774598e-11,0.009525515219109746,0.0
7.695927614951026e-05,0.0001013494275687434,3.247200547295731e-10,1.4220295284421899e-13,3.248622576824173e-10,3.2486225768292854e-10,-5.112493173460557e-22,1.5737418098135742e-12,2.2431058012261725e-11,0.010129731058789747,0.0
8.184965008058509e-05,0.0001077809427732862,3.4532640662827195e-10,1.6083142707279044e-13,3.454872380553447e-10,3.4548723805592287e-10,-5.781475493862818e-22,1.6734266441780954e-12,2.5369508851315425e-11,0.01077219989657235,0.0
8.705078261520076e-05,0.00011462000418438973,3.6723852245355505e-10,1.8190063661446893e-13,3.674204230901695e-10,3.6742042309082185e-10,-6.5233531057463145e-22,1.775446517335761e-12,2.8692960664721994e-11,0.011455333914255395,0.0
9.258242089560768e-05,0.00012189235927798046,3.9053889622628235e-10,2.0573050428256236e-13,3.907446267305649e-10,3.9074462673129984e-10,-7.349499742533651e-22,1.8808959201856463e-12,3.2451877996580015e-11,0.01218169613620999,0.0
9.846556689537109e-05,0.00012962537197907484,4.1531520101419683e-10,2.3268289570668683e-13,4.155478839099035e-10,4.1554788391073033e-10,-8.268187210350357e-22,1.9897074514104764e-12,3.6703341440282335e-11,0.012954009694789935,0.0
0.0001047225571575,0.0001378481241504785,4.4166061409820113e-10,2.631652749290475e-13,4.4192377937313016e-10,4.4192377937405836e-10,-9.282000448610662e-22,2.10036229816773e-12,4.151162427135387e-11,0.013775167850530541,0.0
0.0001113771475999,0.0001465915280676855,4.696741773380376e-10,2.9762831247248696e-13,4.699718056505101e-10,4.699718056515433e-10,-1.0332519826553007e-21,2.1985403597197844e-12,4.694781514470725e-11,0.01464824535195585,0.0
0.0001184546037091,0.00015588841659754893,4.994610861016252e-10,3.3660341203188817e-13,4.997976895136571e-10,4.997976895148048e-10,-1.1477130999173259e-21,2.296355353366092e-12,5.3095737545505313e-11,0.01557650599101347,0.0
0.0001259817964658,0.00016577368361077538,5.31133139141827e-10,3.8068178571763144e-13,5.315138209275446e-10,5.315138209288174e-10,-1.2728241675659713e-21,2.3947150900831107e-12,6.00486491233274e-11,0.016563417493806607,0.0
0.0001339873043662,0.0001762844039479956,5.648091229635845e-10,4.3053214175221504e-13,5.652396551053367e-10,5.652396551067461e-10,-1.40941236621379e-21,2.493477507248887e-12,6.791203174498514e-11,0.017612662844190635,0.0
0.0001425015219259,0.00018745997159592533,6.006152545355498e-10,4.869049091210743e-13,6.011021594446709e-10,6.011021594462275e-10,-1.556650515248229e-21,2.589660494120187e-12,7.680425788988002e-11,0.018728153964107774,0.0
