time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.00020276211356059994,6.53596650437041e-10,1.9311415295948034e-13,6.537897645900005e-10,6.537897645900007e-10,6.537897645900005e-10,-1.0339757656912846e-25,1.581511093768351e-16,3.042032308168713e-11
5.3177247874300556e-05,0.00021561596516394424,6.950305958898227e-10,2.1840302132925046e-13,6.952489989111519e-10,6.952489989111519e-10,6.952489989111519e-10,0.0,0.0,3.4403954184789564e-11
5.655639382969606e-05,0.00022928261804470426,7.390845781091431e-10,2.4700115676748005e-13,7.393315792659106e-10,7.393315792659106e-10,7.393315792659106e-10,0.0,0.0,3.890887785937559e-11
6.0150267471166206e-05,0.00024381320235860855,7.859234133811104e-10,2.793411236566253e-13,7.86202754504767e-10,7.862027545047671e-10,7.86202754504767e-10,-1.0339757656912846e-25,1.3151515429917198e-16,4.400323384593699e-11
6.397251366039366e-05,0.00025926203016022513,8.357221747325372e-10,3.1591193173616936e-13,8.360380866642734e-10,8.360380866642735e-10,8.360380866642734e-10,-1.0339757656912846e-25,1.2367567724297907e-16,4.9764053444547823e-11
6.803764432121665e-05,0.0002756867889748796,8.886668159033148e-10,3.572663818377549e-13,8.890240822851526e-10,8.890240822851527e-10,8.890240822851526e-10,-1.0339757656912846e-25,1.1630458457700576e-16,5.6278416652405e-11
7.236109353705672e-05,0.00029314874656194016,9.4495483139377e-10,4.0402936474258224e-13,9.453588607585124e-10,9.453588607585126e-10,9.453588607585124e-10,-2.0679515313825692e-25,2.1874778110434587e-16,6.364475944203338e-11
7.695927614951026e-05,0.0003117129674656659,1.004795954508824e-09,4.569072342058494e-13,1.00525286174303e-09,1.00525286174303e-09,1.00525286174303e-09,0.0,0.0,7.19743502477439e-11
8.184965008058509e-05,0.0003314485419359897,1.0684128952762086e-09,5.166983935632199e-13,1.0689295936697719e-09,1.068929593669772e-09,1.0689295936697719e-09,-2.0679515313825692e-25,1.934600317578473e-16,8.139295762170211e-11
8.705078261520076e-05,0.0003524288278141576,1.1360421201564464e-09,5.843052518399136e-13,1.1366264254082864e-09,1.1366264254082866e-09,1.1366264254082864e-09,-2.0679515313825692e-25,1.8193766088446713e-16,9.204273362101159e-11
9.258242089560769e-05,0.0003747317060499174,1.2079346756936578e-09,6.60747724477124e-13,1.2085954234181349e-09,1.208595423418135e-09,1.2085954234181349e-09,-2.0679515313825692e-25,1.7110370363094818e-16,1.040843405107712e-10
9.846556689537107e-05,0.00039843985051248195,1.2843570582418574e-09,7.471784759546603e-13,1.2851042367178122e-09,1.2851042367178122e-09,1.2851042367178122e-09,0.0,0.0,1.1769935185948027e-10
0.00010472255715757342,0.0004236410126212988,1.3655921314623815e-09,8.449001320664958e-13,1.366437031594448e-09,1.3664370315944482e-09,1.366437031594448e-09,-2.0679515313825692e-25,1.5133895551480686e-16,1.330929639041827e-10
0.0001113771475999778,0.00045042832167630143,1.4519400944280509e-09,9.553847062804746e-13,1.4528954791343314e-09,1.452895479134332e-09,1.4528954791343314e-09,-6.203854594147708e-25,4.269993735436567e-16,1.5049705568940302e-10
0.00011845460370913158,0.00047890060146251097,1.543719502187139e-09,1.0802955268893465e-12,1.5447997977140283e-09,1.5447997977140285e-09,1.5447997977140283e-09,-2.0679515313825692e-25,1.3386534193250756e-16,1.7017364314344548e-10
0.0001259817964658508,0.000509162703676858,1.6412683405531838e-09,1.2215119892111572e-12,1.642489852542395e-09,1.642489852542395e-09,1.642489852542395e-09,0.0,0.0,1.9241877817082872e-10
0.00013398730436628458,0.0005413258592762067,1.7449451586631748e-09,1.381157475756989e-12,1.7463263161389319e-09,1.7463263161389319e-09,1.7463263161389319e-09,0.0,0.0,2.1756694677904218e-10
0.0001425015219259054,0.0005755080478438028,1.8551302596175052e-09,1.561630871598571e-12,1.8566918904891037e-09,1.8566918904891037e-09,1.8566918904891037e-09,0.0,0.0,2.4599603353946244e-10
0.00015155677507837893,0.0006118343863303425,1.972226953573344e-09,1.7656421015238908e-12,1.973992595674868e-09,1.9739925956748675e-09,1.973992595674868e-09,4.1359030627651384e-25,2.0951968471549192e-16,2.7813291958076034e-10
0.0001611874439074515,0.0006504375371806531,2.0966628733268533e-09,1.996252226635523e-12,2.098659125553489e-09,2.0986591255534893e-09,2.098659125553489e-09,-4.1359030627651384e-25,1.9707359868050782e-16,3.1445979880890314e-10
0.0001714300931778293,0.0006914581369899355,2.2288913560717437e-09,2.2569186535404312e-12,2.231148274725284e-09,2.2311482747252846e-09,2.231148274725284e-09,-4.1359030627651384e-25,1.853710535340544e-16,3.55521299488556e-10
0.00018232361116063742,0.0007350452460568734,2.369392892518148e-09,2.5515461112684498e-12,2.3719444386294162e-09,2.371944438629417e-09,2.3719444386294162e-09,-8.271806125530277e-25,3.4873523978116376e-16,4.019325143864253e-10
0.00019390935728053616,0.0007813568194397321,2.518676645325642e-09,2.8845441190384694e-12,2.5215611894446804e-09,2.521561189444681e-09,2.5215611894446804e-09,-4.1359030627651384e-25,1.6402152285965273e-16,4.5438805338592913e-10
0.00020623131914506758,0.0008305602000650859,2.6772820386221496e-09,3.2608917565403443e-12,2.68054293037869e-09,2.680542930378691e-09,2.68054293037869e-09,-1.2407709188295415e-24,4.628804503624393e-16,5.136722464312668e-10
0.0002193362795524249,0.0008828326343055931,2.8457804199510415e-09,3.686210651326903e-12,2.8494666306023684e-09,2.8494666306023692e-09,2.8494666306023684e-09,-8.271806125530277e-25,2.902931389577859e-16,5.806706408724447e-10
0.00023327399411172362,0.0009383618104212368,3.024776795917827e-09,4.166847205698956e-12,3.028943643123526e-09,3.028943643123527e-09,3.028943643123526e-09,-8.271806125530277e-25,2.730921106541346e-16,6.563829542622073e-10
0.0002480973801501451,0.0009973464201202705,3.214911642362414e-09,4.70996521189582e-12,3.21962160757431e-09,3.2196216075743103e-09,3.21962160757431e-09,-4.1359030627651384e-25,1.2845929015494347e-16,7.419376635716643e-10
0.00026386271762417684,0.0010599967433509417,3.4168627894149744e-09,5.323650142938851e-12,3.4221864395579133e-09,3.4221864395579137e-09,3.4221864395579133e-09,-4.1359030627651384e-25,1.208555739382634e-16,8.386084336141322e-10
0.00028062986279774857,0.0011265352563706189,3.631347381585714e-09,6.017026558422857e-12,3.637364408144137e-09,3.6373644081441375e-09,3.637364408144137e-09,-4.1359030627651384e-25,1.137060409318561e-16,9.478326114022373e-10
0.00029846247549853664,0.0011971972628455306,3.859123912093025e-09,6.800390240612612e-12,3.865924302333637e-09,3.865924302333637e-09,3.865924302333637e-09,0.0,0.0,1.0712320408975605e-09
0.0003174282608152608,0.0012722315477660792,4.10099433073685e-09,7.685356858486141e-12,4.108679687595336e-09,4.108679687595337e-09,4.108679687595336e-09,-8.271806125530277e-25,2.0132516415197772e-16,1.2106364813264777e-09
0.000337599226153625,0.001351901053195439,4.3578062221508855e-09,8.685029191050004e-12,4.366491251341935e-09,4.366491251341936e-09,4.366491251341935e-09,-8.271806125530277e-25,1.8943828464074297e-16,1.3681099490468744e-09
0.0003590519546268674,0.0014364835755999866,4.630455053623072e-09,9.814185137269605e-12,4.640269238760341e-09,4.640269238760343e-09,4.640269238760341e-09,-1.6543612251060553e-24,3.5652268003914814e-16,1.5459803338281268e-09
0.0003818678958189009,0.0015262724825389736,4.919886485319929e-09,1.108948906722478e-11,4.930975974387153e-09,4.930975974387153e-09,4.930975974387153e-09,0.0,0.0,1.7468726919595468e-09
0.00040613367502398553,0.0016215774485018343,5.227098742232634e-09,1.2529729265122669e-11,5.2396284714977565e-09,5.239628471497757e-09,5.2396284714977565e-09,-8.271806125530277e-25,1.5787008889135542e-16,1.9737466494808254e-09
0.0004319414221370222,0.0017227252063665686,5.553145036477089e-09,1.4156084649515262e-11,5.567301121126604e-09,5.567301121126604e-09,5.567301121126604e-09,0.0,0.0,2.2299384173065885e-09
0.0004593891214431669,0.0018300603132849274,5.899136036098298e-09,1.599242419952234e-11,5.91512846029782e-09,5.9151284602978195e-09,5.91512846029782e-09,8.271806125530277e-25,1.3984152974952973e-16,2.519207958367188e-09
0.000488580983634809,0.0019439459273288885,6.266242368563371e-09,1.8065642981837816e-11,6.2843080115452096e-09,6.284308011545208e-09,6.2843080115452096e-09,1.6543612251060553e-24,2.6325272759812975e-16,2.8457919202909515e-09
0.0005196278414683565,0.0020647645909835075,6.655697146323604e-09,2.0406039088988567e-11,6.6761031854125925e-09,6.6761031854125925e-09,6.6761031854125925e-09,0.0,0.0,3.2144630126349037e-09
0.000552647570563011,0.00219291901891848,7.068798506168816e-09,2.3047736189520118e-11,7.091846242358336e-09,7.091846242358336e-09,7.091846242358336e-09,0.0,0.0,3.630596569138075e-09
0.0005877655369391849,0.0023288328812628967,7.506912134086402e-09,2.6029157124657677e-11,7.532941291211059e-09,7.53294129121106e-09,7.532941291211059e-09,-1.6543612251060553e-24,2.196169014401128e-16,4.100245151075103e-09
0.0006251150729957279,0.0024729515828486284,7.971473777125387e-09,2.9393554149339606e-11,8.000867331274727e-09,8.000867331274727e-09,8.000867331274727e-09,0.0,0.0,4.630222073519341e-09
0.0006648379837331062,0.0026257430208546126,8.463991685636553e-09,3.318960271290258e-11,8.497181288349455e-09,8.497181288349457e-09,8.497181288349455e-09,-1.6543612251060553e-24,1.9469529588292547e-16,5.2281949406949e-09
0.0007070850851445119,0.0027876983276145634,8.986049007687354e-09,3.74720653356439e-11,9.023521073022998e-09,9.023521073023e-09,9.023521073022998e-09,-1.6543612251060553e-24,1.8333876673175678e-16,5.902790223187606e-09
0.0007520167768190125,0.0029593325734628495,9.539306054661271e-09,4.230253409103782e-11,9.58160858875231e-09,9.58160858875231e-09,9.58160858875231e-09,0.0,0.0,6.663710217518164e-09
0.0007998036509307438,0.003141185432024503,1.0125502445797104e-08,4.775025984607438e-11,1.0173252705643177e-08,1.017325270564318e-08,1.0173252705643177e-08,-3.308722450212111e-24,3.2523741874383373e-16,7.521863672295826e-09
0.0008506271399262945,0.003333821790177856,1.0746459074382413e-08,5.389307801094034e-11,1.0800352152393354e-08,1.0800352152393357e-08,1.0800352152393354e-08,-3.308722450212111e-24,3.063532006666003e-16,8.489511617014243e-09
0.0009046802053693582,0.003537832286569802,1.1404079843638806e-08,6.081844134485813e-11,1.1464898284983664e-08,1.1464898284983665e-08,1.1464898284983664e-08,-1.6543612251060553e-24,1.4429794176829998e-16,9.580430054877534e-09
0.0009621680705579899,0.003753833784227549,1.2100353190169562e-08,6.862457040283058e-11,1.2168977760572392e-08,1.2168977760572392e-08,1.2168977760572392e-08,0.0,0.0,1.0810091187019897e-08
0.0010233089996959947,0.003982469713247697,1.2837353188605994e-08,7.742173599338359e-11,1.2914774924599377e-08,1.2914774924599378e-08,1.2914774924599377e-08,-1.6543612251060553e-24,1.2809833967411355e-16,1.2195865431768673e-08
0.0010883351265767295,0.004224410343251915,1.3617240429858897e-08,8.733368406506249e-11,1.3704574113923959e-08,1.3704574113923962e-08,1.3704574113923959e-08,-3.308722450212111e-24,2.414319790390583e-16,1.375724588000876e-08
0.0011574933359255802,0.004480352864282553,1.4442262281882748e-08,9.849922183630726e-11,1.4540761503719055e-08,1.4540761503719056e-08,1.4540761503719055e-08,-1.6543612251060553e-24,1.1377404303639279e-16,1.5516098150423734e-08
0.0012310462007473126,0.004751021344944311,1.531475275474683e-08,1.1107397748252446e-10,1.5425826732229353e-08,1.5425826732229357e-08,1.5425826732229353e-08,-3.308722450212111e-24,2.144923904337107e-16,1.749693758434891e-08
0.001309272979237116,0.005037166502332208,1.6237131759005992e-08,1.2523235227991087e-10,1.6362364111285903e-08,1.63623641112859e-08,1.6362364111285903e-08,3.308722450212111e-24,2.022154272884031e-16,1.9727236757390267e-08
0.0013924706750403219,0.005339565251936806,1.721190365483575e-08,1.4116968405275447e-10,1.7353073338888505e-08,1.7353073338888505e-08,1.7353073338888505e-08,0.0,0.0,2.2237766276641326e-08
0.0014809551648862765,0.005659020024566087,1.8241655050153603e-08,1.5910464128374922e-10,1.8400759691437352e-08,1.8400759691437352e-08,1.8400759691437352e-08,0.0,0.0,2.5062971913110538e-08
0.0015750623978776637,0.00599635783759786,1.9329051806833333e-08,1.7928186844094573e-10,1.9508333675274278e-08,1.9508333675274275e-08,1.9508333675274278e-08,3.308722450212111e-24,1.6960559037421692e-16,2.8241391307070222e-08
0.0016751496709886146,0.006352429031009401,2.0476834966340336e-08,2.0197490778654355e-10,2.067880987412688e-08,2.0678809874126882e-08,2.067880987412688e-08,-3.308722450212111e-24,1.6000545826150036e-16,3.1816114226230736e-08
0.0017815969856142919,0.006728105743488998,2.1687815837529955e-08,2.2748941708333827e-10,2.1915305254613292e-08,2.191530525461329e-08,2.1915305254613292e-08,3.308722450212111e-24,1.509777031061708e-16,3.583528943521742e-08
0.0018948084903223578,0.007124279877073677,2.2964869435727696e-08,2.5616671820962844e-10,2.3221036153937324e-08,2.3221036153937327e-08,2.3221036153937324e-08,-3.308722450212111e-24,1.4248814860275252e-16,4.035268369143033e-08
0.002015214015284025,0.007541860788129833,2.4310927039685255e-08,2.8838769174629813e-10,2.4599314731431553e-08,2.4599314731431557e-08,2.4599314731431553e-08,-3.308722450212111e-24,1.3450465943201336e-16,4.5428295240199856e-08
0.002143270704210462,0.007981772481170055,2.572896714594625e-08,3.245770534650194e-10,2.605354419941127e-08,2.6053544199411272e-08,2.605354419941127e-08,-3.308722450212111e-24,1.2699701909603829e-16,5.1129027468948164e-08
0.0022794647499905295,0.008444950302692706,2.7222004811552608e-08,3.6520804117739035e-10,2.7587212852729997e-08,2.7587212852729997e-08,2.7587212852729997e-08,0.0,0.0,5.7529427203491327e-08
0.0024243132406195386,0.00893233714590038,2.8793079420085984e-08,4.108075397773518e-10,2.9203886959863336e-08,2.920388695986334e-08,2.9203886959863336e-08,-3.308722450212111e-24,1.1329733109703812e-16,6.471249203077419e-08
0.0025783661224274813,0.009444879105327496,3.044524067451027e-08,4.619616759384192e-10,3.090720235044869e-08,3.0907202350448684e-08,3.090720235044869e-08,6.617444900424222e-24,2.141068876241448e-16,7.277055160401943e-08
0.002742208288060507,0.00998352044451475,3.2181532375644534e-08,5.193219205448425e-10,3.270085429618938e-08,3.270085429618937e-08,3.270085429618938e-08,6.617444900424222e-24,2.023630587900375e-16,8.180622892870583e-08
0.0029164617971430998,0.010549198029363717,3.400497447827432e-08,5.836117201418803e-10,3.45885861984162e-08,3.45885861984162e-08,3.45885861984162e-08,0.0,0.0,9.193348498232694e-08
0.003101788238052134,0.01114283491240976,3.591854241027763e-08,6.556337062325143e-10,3.6574176116510147e-08,3.657417611651014e-08,3.6574176116510147e-08,6.617444900424222e-24,1.8093216589059418e-16,1.0327875435945835e-07
0.003298891239769766,0.011765333315433356,3.792514445231558e-08,7.362775003837729e-10,3.866142195269935e-08,3.8661421952699344e-08,3.866142195269935e-08,6.617444900424222e-24,1.711640329349601e-16,1.1598217477178358e-07
0.003508519143351911,0.01241756689465806,4.002759680496587e-08,8.265281503600106e-10,4.085412495532588e-08,4.0854124955325874e-08,4.085412495532588e-08,6.617444900424222e-24,1.619773990425794e-16,1.301989159506938e-07
0.0037314678431550645,0.013100372185586876,4.22285960114492e-08,9.274752357935119e-10,4.3156071247242716e-08,4.315607124724272e-08,4.3156071247242716e-08,-6.617444900424222e-24,1.5333751912940906e-16,1.461006140188106e-07
