time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.00021825589616731393,6.895587588516476e-10,2.0445308838807125e-13,6.897632119400356e-10,6.897632119400359e-10,6.897632119400356e-10,-3.101927297073854e-25,4.497090078708804e-16,3.220648983256478e-11
5.3177247874300556e-05,0.00023208703092430675,7.332569144754964e-10,2.3122185661200013e-13,7.334881363321084e-10,7.334881363321087e-10,7.334881363321084e-10,-3.101927297073854e-25,4.229008137180508e-16,3.642324228385497e-11
5.655639382969606e-05,0.0002467921173520802,7.797162373346066e-10,2.614925713853225e-13,7.799777299059919e-10,7.799777299059921e-10,7.799777299059919e-10,-2.0679515313825692e-25,2.651295610237246e-16,4.119163915796331e-11
6.0150267471166206e-05,0.00026242604701569685,8.291101521113838e-10,2.957227967011509e-13,8.294058749080849e-10,8.294058749080853e-10,8.294058749080849e-10,-4.1359030627651384e-25,4.986585202598762e-16,4.65837582611392e-11
6.397251366039366e-05,0.0002790471161688393,8.816228402783152e-10,3.3442976677932104e-13,8.819572700450945e-10,8.819572700450947e-10,8.819572700450945e-10,-2.0679515313825692e-25,2.344729843064658e-16,5.2681076957082704e-11
6.803764432121665e-05,0.000296717231381627,9.374498897595117e-10,3.7819814361253336e-13,9.378280879031243e-10,9.378280879031247e-10,9.378280879031243e-10,-4.1359030627651384e-25,4.4100865778210375e-16,5.957569417504868e-11
7.236109353705672e-05,0.0003155021267630673,9.96798981224395e-10,4.276887852661914e-13,9.972266700096612e-10,9.972266700096614e-10,9.972266700096612e-10,-2.0679515313825692e-25,2.0737025929747088e-16,6.737171163701158e-11
7.695927614951026e-05,0.00033547159350853095,1.059890613321129e-09,4.83648643716012e-13,1.0603742619648452e-09,1.0603742619648454e-09,1.0603742619648452e-09,-2.0679515313825692e-25,1.9502090965040115e-16,7.618679301536195e-11
8.184965008058509e-05,0.00035669972240146404,1.1269588688377282e-09,5.469219347942068e-13,1.1275057907725224e-09,1.1275057907725226e-09,1.1275057907725224e-09,-2.0679515313825692e-25,1.8340939339794345e-16,8.61539234796122e-11
8.705078261520076e-05,0.0003792651594925944,1.1982522224962082e-09,6.184627688916153e-13,1.1988706852650999e-09,1.1988706852651e-09,1.1988706852650999e-09,-2.0679515313825692e-25,1.724916253937174e-16,9.742339934880538e-11
9.258242089560769e-05,0.00040325137613052774,1.2740343940885882e-09,6.993493900272972e-13,1.2747337434786155e-09,1.274733743478616e-09,1.2747337434786155e-09,-4.1359030627651384e-25,3.244523088781418e-16,1.1016507110214266e-10
9.846556689537107e-05,0.0004287469534152857,1.3545852471808075e-09,7.908002676487095e-13,1.3553760474484563e-09,1.3553760474484567e-09,1.3553760474484563e-09,-4.1359030627651384e-25,3.051480119153e-16,1.2457087824115083e-10
0.00010472255715757342,0.00045584588199526385,1.4402017362927183e-09,8.941922559175893e-13,1.441095928548636e-09,1.4410959285486363e-09,1.441095928548636e-09,-4.1359030627651384e-25,2.8699706805295813e-16,1.408577098327083e-10
0.0001113771475999778,0.0004846478780378866,1.5311989051773376e-09,1.0110810708456837e-12,1.5322099862481833e-09,1.532209986248184e-09,1.5322099862481833e-09,-6.203854594147708e-25,4.0489584651113356e-16,1.5927063017156225e-10
0.00011845460370913158,0.000515258715110026,1.6279109353654851e-09,1.1432244413889636e-12,1.6290541598068742e-09,1.6290541598068742e-09,1.6290541598068742e-09,0.0,0.0,1.8008652565837892e-10
0.0001259817964658508,0.0005477905740425086,1.7306922515294378e-09,1.2926081720667172e-12,1.7319848597015044e-09,1.7319848597015048e-09,1.7319848597015044e-09,-4.1359030627651384e-25,2.387955668087036e-16,2.0361821031599437e-10
0.00013398730436628458,0.0005823624096427242,1.839918680076563e-09,1.4614756084608507e-12,1.8413801556850237e-09,1.8413801556850243e-09,1.8413801556850237e-09,-6.203854594147708e-25,3.369132970719873e-16,2.302190673446537e-10
0.0001425015219259054,0.0006191003365814099,1.9559886683219322e-09,1.6523608131762487e-12,1.9576410291351083e-09,1.957641029135109e-09,1.9576410291351083e-09,-8.271806125530277e-25,4.2253947493043613e-16,2.6028827516793944e-10
0.00015155677507837893,0.0006581380333053415,2.079324560612079e-09,1.8681260403731733e-12,2.0811926866524523e-09,2.0811926866524527e-09,2.0811926866524523e-09,-4.1359030627651384e-25,1.9872754162987363e-16,2.9427671061161855e-10
0.0001611874439074515,0.0006996171661294506,2.2103739382037337e-09,2.112003934945286e-12,2.212485942138679e-09,2.21248594213868e-09,2.212485942138679e-09,-8.271806125530277e-25,3.738693190309905e-16,3.3269359633268703e-10
0.0001714300931778293,0.0007436878326019606,2.3496110200338285e-09,2.3876451475663073e-12,2.351998665181395e-09,2.3519986651813952e-09,2.351998665181395e-09,-4.1359030627651384e-25,1.7584631845214765e-16,3.7611400138357356e-10
0.00018232361116063742,0.0007905090251798626,2.497538127658091e-09,2.699171998165077e-12,2.500237299656256e-09,2.500237299656257e-09,2.500237299656256e-09,-8.271806125530277e-25,3.30840841654011e-16,4.251872945555323e-10
0.00019390935728053616,0.0008402491156781248,2.654687215822275e-09,3.0512389354799805e-12,2.657738454757755e-09,2.6577384547577554e-09,2.657738454757755e-09,-4.1359030627651384e-25,1.556173842223355e-16,4.806466682750061e-10
0.00020623131914506758,0.0008930863605469079,2.8216214688374987e-09,3.4491006541727953e-12,2.8250705694916714e-09,2.825070569491672e-09,2.8250705694916714e-09,-8.271806125530277e-25,2.927999822326088e-16,5.433198687576773e-10
