time_s,reference_loading,predicted_loading
0.0,0.0,0.0
5e-05,3.2518760879690596e-11,7.685916615995905e-12
5.317724787430056e-05,3.677717480585941e-11,8.69277460523578e-12
5.655639382969606e-05,4.159283413935031e-11,9.831638017431609e-12
6.0150267471166206e-05,4.7038583503808165e-11,1.1119815062740208e-11
6.397251366039366e-05,5.319676012948847e-11,1.2576883452430254e-11
6.803764432121665e-05,6.016044597090091e-11,1.4224987988169014e-11
7.236109353705672e-05,6.803486055078229e-11,1.608917717320604e-11
7.695927614951026e-05,7.693894824303809e-11,1.8197783962289827e-11
8.184965008058509e-05,8.700713861644625e-11,2.0582856438111897e-11
8.705078261520076e-05,9.839137491122532e-11,2.3280032861964464e-11
9.258242089560768e-05,1.11263388081708e-10,2.6329539669928537e-11
9.846556689537109e-05,1.2581725475632056e-10,2.977855499332086e-11
0.0001047225571575,1.4227229490782732e-10,3.3679442224764516e-11
0.0001113771475999,1.608763412341551e-10,3.8091429576236826e-11
0.0001184546037091,1.8190943265778618e-10,4.308151015388009e-11
0.0001259817964658,2.0568797418352927e-10,4.87254600520047e-11
0.0001339873043662,2.3256943568383468e-10,5.510680314857873e-11
0.0001425015219259,2.629576506182608e-10,6.23228720078165e-11
0.0001515567750783,2.9730879496158417e-10,7.048369952315252e-11
0.0001611874439074,3.3613812742632956e-10,7.971307653545339e-11
0.0001714300931778,3.8002758944050925e-10,9.01508809689956e-11
0.0001823236111606,4.296343730412705e-10,1.0195240584325665e-10
0.0001939093572805,4.857005780021364e-10,1.1529734255964085e-10
0.000206231319145,5.490640907395096e-10,1.3038722795610993e-10
0.0002193362795524,6.206708423855786e-10,1.474503449953146e-10
0.0002332739941117,7.015886129606998e-10,1.6674448849863333e-10
0.0002480973801501,7.930225724849436e-10,1.8856006923619432e-10
0.0002638627176241,8.963327775940978e-10,2.1322595502560483e-10
0.0002806298627977,1.013053854633687e-09,2.411137779838022e-10
0.0002984624754985,1.1449171492534291e-09,2.726434690510494e-10
0.0003174282608152,1.2938756207872584e-09,3.0828950340662126e-10
0.0003375992261536,1.4621318446366775e-09,3.485879469801234e-10
0.0003590519546268,1.652169455451966e-09,3.941444054792192e-10
0.0003818678958189,1.866788489080066e-09,4.45642989921264e-10
0.0004061336750239,2.109145037937553e-09,5.038564267103725e-10
0.000431941422137,2.3827957751385407e-09,5.696574560384543e-10
0.0004593891214431,2.6917478788010662e-09,6.440316799443422e-10
0.0004885809836348,3.0405150071111193e-09,7.280920409997555e-10
0.0005196278414683,3.434180047641054e-09,8.23098867562787e-10
0.000552647570563,3.878465313270637e-09,9.304713851970806e-10
0.0005877655369391,4.3798112148263294e-09,1.0518096926846943e-09
0.0006251150729957,4.945464121939145e-09,1.188921964332333e-09
0.0006648379837331,5.5835746867676114e-09,1.3438487784243696e-09
0.0007070850851445,6.303307583489262e-09,1.5188926379680367e-09
0.000752016776819,7.114964003114375e-09,1.71665116877195e-09
0.0007998036509307,8.030118212011984e-09,1.9400579355370102e-09
0.0008506271399262,9.061769966912436e-09,2.1924287760396722e-09
0.0009046802053693,1.0224513614525293e-08,2.477485060604209e-09
0.0009621680705579,1.1534726979397241e-08,2.799430486775551e-09
0.0010233089996959,1.3010780292855238e-08,3.1630032990728353e-09
0.0010883351265767,1.4673268826956382e-08,3.5735462393750697e-09
0.0011574933359255,1.6545270555201e-08,4.037092253938359e-09
0.0012310462007473,1.865263121398621e-08,4.560418060389655e-09
0.0013092729792371,2.1024279857285963e-08,5.15116473099007e-09
0.0013924706750403,2.3692578098587843e-08,5.817935429164346e-09
0.0014809551648862,2.6693703859656867e-08,6.570414194954416e-09
0.0015750623978776,3.0068074648439355e-08,7.419504148282376e-09
0.0016751496709886,3.386081461154871e-08,8.377471235354405e-09
0.0017815969856142,3.812226463359025e-08,9.458112515226994e-09
0.0018948084903223,4.290854332804772e-08,1.0676936907000719e-08
0.002015214015284,4.8282161815251083e-08,1.2051382191307813e-08
0.0021432707042104,5.43126930004067e-08,1.3601042832273887e-08
0.0022794647499905,6.107750271849172e-08,1.5347925661188696e-08
0.0024243132406195,6.866254552265783e-08,1.7316731883966243e-08
0.0025783661224274,7.716322835645148e-08,1.9535195236952827e-08
0.0027422082880605,8.66853465603017e-08,2.2034422407569874e-08
0.002916461797143,9.734609605246613e-08,2.4849286853912183e-08
0.0031017882380521,1.0927516519463665e-07,2.8018883671739896e-08
0.0032988912397697,1.2261590786595312e-07,3.1586998054718775e-08
0.0035085191433519,1.375266064522581e-07,3.5602658732681615e-08
0.003731467843155,1.5418181628853586e-07,4.0120721604933586e-08
0.0039685838086087,1.7277381142440036e-07,4.520254437274142e-08
0.0042207672980064,1.93514116479474e-07,5.0916719947547606e-08
0.0044889757765166,2.166351351971946e-07,5.733983423961141e-08
0.0047742275513911,2.423918734391297e-07,6.455743466765358e-08
0.0050776056381728,2.710637639782576e-07,7.266492541690945e-08
0.0054002618725812,3.029565667712022e-07,8.176868360238973e-08
0.0057434212836877,3.384043876215272e-07,9.198722659008983e-08
0.0061083867449839,3.7777177457286003e-07,1.0345249844506578e-07
0.006496543921002,4.2145589416108396e-07,1.1631128671203133e-07
0.0069093665282681,4.6988883319169757e-07,1.3072676932703e-07
0.0073484219305622,5.235399448649153e-07,1.4688022393238874e-07
0.007815377089729,5.829182979355533e-07,1.6497283895052497e-07
0.008312004894633,6.485751726829727e-07,1.8522775781139852e-07
0.008840190892286,7.211066585478642e-07,2.0789223170753425e-07
0.0094019404467045,8.011562860565692e-07,2.332400529060467e-07
0.0099993863526764,8.894177690612169e-07,2.6157408700176885e-07
0.0106347969333434,9.866378417707197e-07,2.932291299096168e-07
0.0113105846523451,1.093619098323386e-06,3.2857492804484755e-07
0.0120293152732203,1.2112229843637764e-06,3.680194642579039e-07
0.0127937176008429,1.3403726861796266e-06,4.12012542638357e-07
0.0136066938418765,1.482056297922453e-06,4.6104963158979815e-07
0.0144713306235837,1.6373300631917813e-06,5.156759526048193e-07
0.0153909107128253,1.807321784305814e-06,5.764910014241625e-07
0.0163689254797428,1.993234360489207e-06,6.44153377419401e-07
0.0174090881534448,2.19634955888774e-06,7.193858267347475e-07
0.0185153479200257,2.41803180127714e-06,8.029809571963981e-07
0.0196919049164424,2.6597323827733848e-06,8.958070831528066e-07
0.0209432261771763,2.9229941728972466e-06,9.988145836877945e-07
0.0222740625942249,3.2094568263932213e-06,1.1130427691913346e-06
0.0236894669548157,3.520862336983219e-06,1.2396268454095131e-06
0.0251948131253257,3.859061313813068e-06,1.3798057891370328e-06
0.0267958164542425,4.226019250286677e-06,1.5349304431661452e-06
0.0284985554716303,4.623824254277725e-06,1.706472132677082e-06
0.0303094949674878,5.054695930392522e-06,1.8960317845448104e-06
0.0322355105366193,5.520995147146643e-06,2.1053494551545923e-06
0.0342839146832086,6.025234387245002e-06,2.3363144888239594e-06
0.0364624845842072,6.570089312876277e-06,2.590975456660875e-06
0.038779491616945,7.158411028131385e-06,2.871551239481502e-06
0.0412437327630729,7.793240733672605e-06,3.1804423958404403e-06
0.0438645640080667,8.477825733572559e-06,3.520242797951622e-06
0.0466519358631018,9.215635798183554e-06,3.893751535397396e-06
0.0496164311441627,1.0010380516672874e-05,4.303985108462691e-06
0.0527693051518261,1.0866026692012848e-05,4.754189415550621e-06
0.0561225284042652,1.178681873980446e-05,5.247852161506803e-06
0.0596888320857217,1.2777299996761814e-05,5.788715537192349e-06
0.0634817563829987,1.384233319972657e-05,6.3807889675946056e-06
0.0675157018934936,1.4987120785222933e-05,7.02836141065116e-06
