time_s,reference_loading,predicted_loading
0.0,0.0,0.0
5e-05,2.6505237519686457e-11,1.1559283119878825e-11
5.317724787430056e-05,2.997632702967844e-11,1.3074296942405846e-11
5.655639382969606e-05,3.390166768353403e-11,1.478778587204363e-11
6.0150267471166206e-05,3.83406413152793e-11,1.672499049358808e-11
6.397251366039366e-05,4.336037969687697e-11,1.8915999439313253e-11
6.803764432121665e-05,4.9036772756431206e-11,2.1394079729076875e-11
7.236109353705672e-05,5.545560840817151e-11,2.419685973934826e-11
7.695927614951026e-05,6.271385987671287e-11,2.7366901042907008e-11
8.184965008058509e-05,7.092113925050789e-11,3.09523452291255e-11
8.705078261520076e-05,8.0201339413362e-11,3.5006731199700086e-11
9.258242089560768e-05,9.069448806494375e-11,3.959124349809045e-11
9.846556689537109e-05,1.0255884130665606e-10,4.4776042563511773e-11
0.0001047225571575,1.1597324685678419e-10,5.063978740302332e-11
0.0001113771475999,1.3113981246305092e-10,5.7271447897035487e-11
0.0001184546037091,1.482869171932493e-10,6.477009129076702e-11
0.0001259817964658,1.6767261035043744e-10,7.32494397999575e-11
0.0001339873043662,1.8958844677831472e-10,8.283781197779807e-11
0.0001425015219259,2.1436381390619122e-10,9.368027929007086e-11
0.0001515567750783,2.4237081332511464e-10,1.0594129175690084e-10
0.0001611874439074,2.7402976645691716e-10,1.198051156464362e-10
0.0001714300931778,3.0981542341874677e-10,1.3548090514810364e-10
0.0001823236111606,3.502639634220644e-10,1.532050326063849e-10
0.0001939093572805,3.9598088613022735e-10,1.7324461533920655e-10
0.000206231319145,4.476499054976282e-10,1.9590149634155484e-10
0.0002193362795524,5.060429713104538e-10,2.215167366504997e-10
0.0002332739941117,5.720315587222329e-10,2.5047568436747045e-10
0.0002480973801501,6.46599383099481e-10,2.832136934355128e-10
0.0002638627176241,7.308567164773192e-10,3.2022257433754977e-10
0.0002806298627977,8.260565028659232e-10,3.620578690442275e-10
0.0002984624754985,9.336124932308347e-10,4.0934705390356936e-10
0.0003174282608152,1.055119646988658e-09,4.627987868735349e-10
0.0003375992261536,1.192377075873366e-09,5.232133296870761e-10
0.0003590519546268,1.347413838221301e-09,5.914942913741823e-10
0.0003818678958189,1.522517927279023e-09,6.686618572197316e-10
0.0004061336750239,1.720268836789062e-09,7.558724253148169e-10
0.000431941422137,1.9435741300677152e-09,8.544250139548549e-10
0.0004593891214431,2.195710488655989e-09,9.657864654642815e-10
0.0004885809836348,2.480369766282906e-09,1.0916132330479786e-09
0.0005196278414683,2.8017106380431924e-09,1.2337742798419508e-09
0.000552647570563,3.164416490450607e-09,1.3943779914172944e-09
0.0005877655369391,3.5737602785010477e-09,1.5758062079983576e-09
0.0006251150729957,4.035677143220076e-09,1.7807469774510658e-09
0.0006648379837331,4.556845673344217e-09,2.012221997269635e-09
0.0007070850851445,5.14477878657394e-09,2.273642314962485e-09
0.000752016776819,5.807925293224182e-09,2.5688524230700824e-09
0.0007998036509307,6.555783341323083e-09,2.9021960824751503e-09
0.0008506271399262,7.399027010759305e-09,3.2785547280519985e-09
0.0009046802053693,8.34964752942943e-09,3.7034274443783216e-09
0.0009621680705579,9.42111057938165e-09,4.1830107995037126e-09
0.0010233089996959,1.0628531520755091e-08,4.724290971114284e-09
0.0010883351265767,1.1988870258645017e-08,5.335119539602801e-09
0.0011574933359255,1.35211478372953e-08,6.024336312043852e-09
0.0012310462007473,1.52466869662465e-08,6.801885292242201e-09
0.0013092729792371,1.71893787611796e-08,7.678952328274843e-09
0.0013924706750403,1.9375978337471403e-08,8.668113088420548e-09
0.0014809551648862,2.1836431896214016e-08,9.783500931966009e-09
0.0015750623978776,2.460423847526225e-08,1.1040995707951553e-08
0.0016751496709886,2.7716849193947418e-08,1.2458433033424554e-08
0.0017815969856142,3.1216107510862026e-08,1.4055833398748401e-08
0.0018948084903223,3.514873413164353e-08,1.5855665455956233e-08
0.002015214015284,3.956686011196288e-08,1.788313367888654e-08
0.0021432707042104,4.4528612014312345e-08,2.016649236726921e-08
0.0022794647499905,5.0098753748899364e-08,2.2737411555973215e-08
0.0024243132406195,5.634938800514338e-08,2.5631359884718063e-08
0.0025783661224274,6.336072419005091e-08,2.8888049495298287e-08
0.0027422082880605,7.122191462197794e-08,3.255191787636415e-08
0.002916461797143,8.003196511098767e-08,3.667265937139898e-08
0.0031017882380521,8.990072412982512e-08,4.130581963697391e-08
0.0032988912397697,1.0094995582467008e-07,4.651344707598792e-08
0.0035085191433519,1.133144982046973e-07,5.236481109436096e-08
0.003731467843155,1.2714351660707106e-07,5.8937197574671283e-08
0.0039685838086087,1.4260185246074184e-07,6.63167775966419e-08
0.0042207672980064,1.5987147236193433e-07,7.459956955605445e-08
0.0044889757765166,1.7915302169494904e-07,8.389249007373856e-08
0.0047742275513911,2.0066748532400775e-07,9.431451011886709e-08
0.0050776056381728,2.246579599683933e-07,1.0599792221461664e-07
0.0054002618725812,2.513915342135343e-07,1.1908973058645131e-07
0.0057434212836877,2.8116128806628485e-07,1.337531588205224e-07
0.0061083867449839,3.142884106308382e-07,1.5016931413734507e-07
0.006496543921002,3.51124432330116e-07,1.6853900306218737e-07
0.0069093665282681,3.920535736081575e-07,1.8908468620300452e-07
0.0073484219305622,4.374952183170211e-07,2.1205266011709673e-07
0.007815377089729,4.879064789321441e-07,2.37715383819647e-07
0.008312004894633,5.437849017580236e-07,2.663740324454221e-07
0.008840190892286,6.056712790596817e-07,2.9836129441870465e-07
0.0094019404467045,6.741525793484933e-07,3.340443617868038e-07
0.0099993863526764,7.498649896446832e-07,3.7382822811216996e-07
0.0106347969333434,8.334970711317394e-07,4.1815922234526685e-07
0.0113105846523451,9.257930120599746e-07,4.675288854007755e-07
0.0120293152732203,1.0275559898433173e-06,5.224780604712373e-07
0.0127937176008429,1.1396516699444034e-06,5.836015172363921e-07
0.0136066938418765,1.2630118615194152e-06,6.515527762995675e-07
0.0144713306235837,1.39863830314024e-06,7.270493915923308e-07
0.0153909107128253,1.5476065896692982e-06,8.108786191228311e-07
0.0163689254797428,1.711070249777309e-06,9.039035996712996e-07
0.0174090881534448,1.8902649666521456e-06,1.0070697791875875e-06
0.0185153479200257,2.0865131136688527e-06,1.1214120725513788e-06
0.0196919049164424,2.3012286293008526e-06,1.248062393717573e-06
0.0209432261771763,2.535922152144224e-06,1.3882577704359865e-06
0.0222740625942249,2.792206509953549e-06,1.5433490211679964e-06
