time_s,reference_loading,predicted_loading
0.0,0.0,0.0
5e-05,2.8528530444505557e-11,6.200681038001497e-12
5.317724787430056e-05,3.226329988144629e-11,7.012634232783536e-12
5.655639382969606e-05,3.648656270794028e-11,7.931034559369995e-12
6.0150267471166206e-05,4.126212223120327e-11,8.96983877013528e-12
6.397251366039366e-05,4.6662098681689546e-11,1.0144833645634052e-11
6.803764432121665e-05,5.276802086973466e-11,1.1473875956520233e-11
7.236109353705672e-05,5.967201385235245e-11,1.297716389079493e-11
7.695927614951026e-05,6.74782028268674e-11,1.4677544072341742e-11
8.184965008058509e-05,7.630426276507469e-11,1.660085883773443e-11
8.705078261520076e-05,8.628318550339103e-11,1.8776339050272356e-11
9.258242089560768e-05,9.756522790225605e-11,2.1237048422415517e-11
9.846556689537109e-05,1.1032017340344172e-10,2.40203861007763e-11
0.0001047225571575,1.2473986444865506e-10,2.716856923155413e-11
0.0001113771475999,1.4104102078424066e-10,3.0727319177902255e-11
0.0001184546037091,1.5946846858522515e-10,3.475226727044728e-11
0.0001259817964658,1.8029875703099762e-10,3.930451628494855e-11
0.0001339873043662,2.0384424664697932e-10,4.445317944459236e-11
0.0001425015219259,2.304577099118969e-10,5.0276430696628817e-11
0.0001515567750783,2.60537522179321e-10,5.686269270186538e-11
0.0001611874439074,2.94533510980501e-10,6.431053994285813e-11
0.0001714300931778,3.3295354641350504e-10,7.273148775005135e-11
0.0001823236111606,3.7637096325250767e-10,8.225484209491111e-11
0.0001939093572805,4.2543292060067057e-10,9.302504390566193e-11
0.000206231319145,4.80869813927993e-10,1.0520546701591226e-10
0.0002193362795524,5.435058635085512e-10,1.189782133288523e-10
0.0002332739941117,6.142710360137672e-10,1.345513323923556e-10
0.0002480973801501,6.942144441549574e-10,1.5216066540748484e-10
0.0002638627176241,7.84519420027524e-10,1.7207215704405115e-10
0.0002806298627977,8.86520450723182e-10,1.945876738493896e-10
0.0002984624754985,1.001722214216779e-09,2.200454598143097e-10
0.0003174282608152,1.1318209479212083e-09,2.4882923901615715e-10
0.0003375992261536,1.2787284373309742e-09,2.813726263588763e-10
0.0003590519546268,1.4445989437809584e-09,3.181655830278551e-10
0.0003818678958189,1.6318593775938076e-09,3.5976170084374064e-10
0.0004061336750239,1.843243151247384e-09,4.067864206311153e-10
0.000431941422137,2.0818280697426413e-09,4.599463027861831e-10
0.0004593891214431,2.3510787768999194e-09,5.200394828390018e-10
0.0004885809836348,2.6548942348235583e-09,5.87967461186013e-10
0.0005196278414683,2.9976608092248853e-09,6.647483944496341e-10
0.000552647570563,3.3843116441179513e-09,7.51532076378286e-10
0.0005877655369391,3.8203928008039525e-09,8.496168189971441e-10
0.0006251150729957,4.3121373027453015e-09,9.60468470168938e-10
0.0006648379837331,4.866547344712463e-09,1.0857482652328287e-09
0.0007070850851445,5.491486202732054e-09,1.2273242629253815e-09
0.000752016776819,6.195780222081122e-09,1.3873028288136736e-09
0.0007998036509307,6.9893323304998075e-09,1.568064110931658e-09
0.0008506271399262,7.883248129072004e-09,1.7722936701505025e-09
0.0009046802053693,8.889975658200075e-09,2.0030211697949812e-09
0.0009621680705579,1.0023460304465411e-08,2.2636638627438233e-09
0.0010233089996959,1.1299316227617321e-08,2.5580783381314866e-09
0.0010883351265767,1.273501586901844e-08,2.890631790008005e-09
0.0011574933359255,1.4350099041926603e-08,3.2662129612694493e-09
0.0012310462007473,1.6166403461108282e-08,3.690347041257786e-09
0.0013092729792371,1.8208318388583123e-08,4.169260027224623e-09
0.0013924706750403,2.0503063335144264e-08,4.709966271707832e-09
0.0014809551648862,2.3080993838868672e-08,5.320397510203525e-09
0.0015750623978776,2.5975936007021413e-08,6.00944694527775e-09
0.0016751496709886,2.9225552679442743e-08,6.787143171099831e-09
0.0017815969856142,3.287174205216342e-08,7.664774735001198e-09
0.0018948084903223,3.6961072489312536e-08,8.655039910079793e-09
0.002015214015284,4.154525424658663e-08,9.772233520894435e-09
0.0021432707042104,4.6681650672616186e-08,1.1032429378060826e-08
0.0022794647499905,5.243383128268148e-08,1.245369984745678e-08
0.0024243132406195,5.8872168017277374e-08,1.4056351324699704e-08
0.0025783661224274,6.607447643507006e-08,1.5863201646165737e-08
0.0027422082880605,7.41267033612002e-08,1.7899880287559175e-08
0.002916461797143,8.312366215734767e-08,2.0195156313951577e-08
0.0031017882380521,9.316981878592697e-08,2.278130030667502e-08
0.0032988912397697,1.04380125304528e-07,2.5694525251778042e-08
0.0035085191433519,1.1688090360460319e-07,2.8975421689801422e-08
0.003731467843155,1.308107808399966e-07,3.266946373614538e-08
0.0039685838086087,1.463216725280151e-07,3.6827596419254225e-08
0.0042207672980064,1.6357981220917586e-07,4.1506831780007936e-08
0.0044889757765166,1.8276683162009853e-07,4.677096240682824e-08
0.0047742275513911,2.0408088032958026e-07,5.26913009732e-08
0.0050776056381728,2.2773779567403499e-07,5.9347549225965165e-08
0.0054002618725812,2.539723121399732e-07,6.682872061717461e-08
0.0057434212836877,2.830393046469517e-07,7.523411516230899e-08
0.0061083867449839,3.1521507650997346e-07,8.4674543609312e-08
0.006496543921002,3.507986575502158e-07,9.527342910492352e-08
0.0069093665282681,3.901131592929146e-07,1.0716829746534921e-07
0.0073484219305622,4.335071463450555e-07,1.2051212410839416e-07
0.007815377089729,4.813560263741672e-07,1.354750872248039e-07
0.008312004894633,5.340635308377225e-07,1.5224621463523078e-07
0.008840190892286,5.920631691736409e-07,1.7103541422284324e-07
0.0094019404467045,6.558197732499343e-07,1.9207553515712748e-07
0.0099993863526764,7.258309936854878e-07,2.1562465316395293e-07
0.0106347969333434,8.026289590123023e-07,2.4196857490890257e-07
0.0113105846523451,8.86781977878115e-07,2.714235206358729e-07
0.0120293152732203,9.78896374004055e-07,3.0433907127199885e-07
0.0127937176008429,1.0796184430870677e-06,3.4110133174609093e-07
0.0136066938418765,1.1896365485488126e-06,3.8213633134389166e-07
0.0144713306235837,1.309683382158083e-06,4.279137524792023e-07
0.0153909107128253,1.440538369851075e-06,4.789508868604035e-07
0.0163689254797428,1.5830304413338745e-06,5.358169404913039e-07
0.0174090881534448,1.7380412302477086e-06,5.991375619555635e-07
0.0185153479200257,1.9065085937805928e-06,6.695999096109418e-07
0.0196919049164424,2.0894304508177925e-06,7.479577018200401e-07
0.0209432261771763,2.287869025831879e-06,8.350371242107795e-07
0.0222740625942249,2.5029554176999435e-06,9.317427528702069e-07
0.0236894669548157,2.7358950486754014e-06,1.0390639610379631e-06
0.0251948131253257,2.9879738328761344e-06,1.1580818224808512e-06
0.0267958164542425,3.260564672312426e-06,1.2899763622794003e-06
0.0284985554716303,3.5551345844948385e-06,1.4360341241952741e-06
0.0303094949674878,3.873251811207034e-06,1.5976563520737844e-06
0.0322355105366193,4.216594232037774e-06,1.7763672940998275e-06
0.0342839146832086,4.586958837091528e-06,1.973823343620329e-06
0.0364624845842072,4.986271136778508e-06,2.191822415006535e-06
0.038779491616945,5.416595217816732e-06,2.4323135634260793e-06
0.0412437327630729,5.880143712035601e-06,2.697407149135468e-06
0.0438645640080667,6.379288718185509e-06,2.9893849226084317e-06
0.0466519358631018,6.916574249741577e-06,3.3107107272764237e-06
0.0496164311441627,7.494728334802417e-06,3.664041291466352e-06
0.0527693051518261,8.116675077191976e-06,4.052237418541265e-06
0.0561225284042652,8.785546908497695e-06,4.478375228007556e-06
0.0596888320857217,9.50469793721308e-06,4.9457571876983956e-06
0.0634817563829987,1.0277718484390664e-05,5.457923131454829e-06
0.0675157018934936,1.1108448684989115e-05,6.018660675514838e-06
0.0718059842999539,1.2000992452682802e-05,6.632015938256965e-06
0.0763688925195356,1.2959731409272026e-05,7.302304286963795e-06
0.0812217505479433,1.3989339700826416e-05,8.034120398392775e-06
0.0863829832334518,1.5094800015193149e-05,8.83234752777075e-06
0.0918721862305363,1.6281418175208933e-05,9.702166016718059e-06
0.0977102003987026,1.7554837982920388e-05,1.0649061142409206e-05
0.1039191909289878,1.892105644425088e-05,1.167883126564732e-05
0.110522731498551,2.03864405940979e-05,1.2797595394015033e-05
0.1175458937728643,2.1957743680308e-05,1.4011799626212189e-05
0.1250153425953162,2.364212117430853e-05,1.532822296111404e-05
0.1329594372256346,2.544714781702799e-05,1.6753982236137004e-05
0.1414083390115016,2.7380835562303e-05,1.8296538599577175e-05
