time_s,reference_loading,predicted_loading
0.0,0.0,0.0
5e-05,2.6099823465023796e-11,9.275390996965609e-12
5.317724787430056e-05,2.951803060306988e-11,1.0490793625158009e-11
5.655639382969606e-05,3.338360913432324e-11,1.1865548493244297e-11
6.0150267471166206e-05,3.775504974924512e-11,1.34205497923338e-11
6.397251366039366e-05,4.269847810119632e-11,1.517943143995097e-11
6.803764432121665e-05,4.8288648934260006e-11,1.7168926329173236e-11
7.236109353705672e-05,5.4610069140891807e-11,1.9418718397971058e-11
7.695927614951026e-05,6.175826636241601e-11,2.1962495248179006e-11
8.184965008058509e-05,6.984122207560548e-11,2.4839537528056156e-11
8.705078261520076e-05,7.898098979818323e-11,2.8093526903662533e-11
9.258242089560768e-05,8.931552299133814e-11,3.17738717354813e-11
9.846556689537109e-05,1.0100073871534374e-10,3.5936457932099294e-11
0.0001047225571575,1.1421284792929312e-10,4.0644498256875485e-11
0.0001113771475999,1.2915098608116787e-10,4.596762180098158e-11
0.0001184546037091,1.460401826698744e-10,5.198720135976637e-11
0.0001259817964658,1.6513471278897372e-10,5.879493516843656e-11
0.0001339873043662,1.8672187946477028e-10,6.649409720952538e-11
0.0001425015219259,2.1112628129262175e-10,7.520130622139069e-11
0.0001515567750783,2.3871462733470107e-10,8.504630306144054e-11
0.0001611874439074,2.6990116792580507e-10,9.617894297105867e-11
0.0001714300931778,3.051538197899442e-10,1.0876738712234911e-10
0.0001823236111606,3.450010723684857e-10,1.2300217784570984e-10
0.0001939093572805,3.900397738789037e-10,1.3909835572615263e-10
0.000206231319145,4.409439070778191e-10,1.5729827161688964e-10
0.0002193362795524,4.984744785587813e-10,1.7787635967803143e-10
0.0002332739941117,5.634906601812443e-10,2.0114274958971535e-10
0.0002480973801501,6.369623377358523e-10,2.2744788818784705e-10
0.0002638627176241,7.199842418959563e-10,2.571877551332665e-10
0.0002806298627977,8.137918547326742e-10,2.908097480752786e-10
0.0002984624754985,9.197793118110203e-10,3.288193221691878e-10
0.0003174282608152,1.0395195417025612e-09,3.7178747934266687e-10
0.0003375992261536,1.1747869166950703e-09,4.203592144969249e-10
