time_s,reference_loading,predicted_loading
0.0,0.0,0.0
5e-05,3.143656378373985e-11,9.448261678145612e-12
5.317724787430056e-05,3.5553372583826006e-11,1.0686343823288067e-11
5.655639382969606e-05,4.020891918239162e-11,1.208675221160846e-11
6.0150267471166206e-05,4.5473626636872285e-11,1.3670771014441012e-11
6.397251366039366e-05,5.1427107902541885e-11,1.546247526716269e-11
6.803764432121665e-05,5.8159361913784415e-11,1.748909682392177e-11
7.236109353705672e-05,6.577212473422784e-11,1.9780455456649432e-11
7.695927614951026e-05,7.438039567750637e-11,2.2371635936708214e-11
8.184965008058509e-05,8.411416094904233e-11,2.530229902834132e-11
8.705078261520076e-05,9.512034020550958e-11,2.861694172255718e-11
9.258242089560768e-05,1.0756498464979475e-10,3.236589462164211e-11
9.846556689537109e-05,1.2163575882891113e-10,3.660608681294044e-11
0.0001047225571575,1.375447425090458e-10,4.1401709931194954e-11
0.0001113771475999,1.5553159359299186e-10,4.682351206095196e-11
0.0001184546037091,1.7586711790450555e-10,5.2955158318712955e-11
0.0001259817964658,1.9885729798421983e-10,5.988965882308622e-11
0.0001339873043662,2.2484783902755647e-10,6.773221544914102e-11
0.0001425015219259,2.5422929760076185e-10,7.660098604484583e-11
0.0001515567750783,2.8744286706285763e-10,8.66289553867199e-11
0.0001611874439074,3.2498690251968177e-10,9.796844417077134e-11
0.0001714300931778,3.6742427862830055e-10,1.1079072084321943e-10
0.0001823236111606,4.1539068495628785e-10,1.2529016531490143e-10
0.0001939093572805,4.696039765199077e-10,1.416851911840971e-10
0.000206231319145,5.308747114022304e-10,1.6022290067519585e-10
0.0002193362795524,6.00118023560754e-10,1.811827858155838e-10
0.0002332739941117,6.783669970170956e-10,2.0488068744007493e-10
0.0002480973801501,7.667877268416607e-10,2.3167350047329216e-10
0.0002638627176241,8.666962762679774e-10,2.6196448380430543e-10
0.0002806298627977,9.795777620269478e-10,2.96209251515909e-10
0.0002984624754985,1.1071078297689806e-09,3.3492253178335246e-10
0.0003174282608152,1.251176810445198e-09,3.7868579046308417e-10
0.0003375992261536,1.4139168838659303e-09,4.281558283719097e-10
0.0003590519546268,1.5977326128731284e-09,4.840744746603734e-10
0.0003818678958189,1.8053352537807322e-09,5.472795136684149e-10
0.0004061336750239,2.039781294737429e-09,6.187169993694323e-10
0.000431941422137,2.304515726053046e-09,6.994573590350403e-10
0.0004593891214431,2.603420600822725e-09,7.907092085768846e-10
0.0004885809836348,2.940869510259772e-09,8.938317567377379e-10
0.0005196278414683,3.3217886609732084e-09,1.0103622705629568e-09
0.000552647570563,3.751725323756029e-09,1.1420356729363703e-09
0.0005877655369391,4.236924498760538e-09,1.290809664293499e-09
0.0006251150729957,4.7844147368607115e-09,1.4588929768013626e-09
0.0006648379837331,5.402104154521806e-09,1.6487771389179004e-09
