time_s,reference_loading,predicted_loading
0.0,0.0,0.0
5e-05,3.1007063009982625e-11,1.0219026136362761e-11
5.317724787430056e-05,3.5068177606260965e-11,1.1558224966005919e-11
5.655639382969606e-05,3.966086259688313e-11,1.3073009656092254e-11
6.0150267471166206e-05,4.485462819055625e-11,1.4786403108902767e-11
6.397251366039366e-05,5.0728061193286105e-11,1.6724392639103113e-11
6.803764432121665e-05,5.7370005368544326e-11,1.8915250364987622e-11
7.236109353705672e-05,6.488089844979542e-11,2.1393136646439203e-11
7.695927614951026e-05,7.337428063941548e-11,2.419567279021585e-11
8.184965008058509e-05,8.297849830384162e-11,2.7365412279640677e-11
8.705078261520076e-05,9.383862996989164e-11,3.09504874552762e-11
9.258242089560768e-05,1.0611865980023324e-10,3.500534098932141e-11
9.846556689537109e-05,1.20003933833862e-10,3.959073671819664e-11
0.0001047225571575,1.3570393144044044e-10,4.477543647607939e-11
0.0001113771475999,1.534553971140724e-10,5.0638977126613664e-11
0.0001184546037091,1.7352587342930396e-10,5.727030895996005e-11
0.0001259817964658,1.9621769104518388e-10,6.477004201910172e-11
0.0001339873043662,2.2187247074815927e-10,7.32504589564629e-11
0.0001425015219259,2.5087620449833074e-10,8.283974552503966e-11
0.0001515567750783,2.8366498854103763e-10,9.368316771688858e-11
0.0001611874439074,3.2073149094864656e-10,1.0594459495270539e-10
0.0001714300931778,3.6263224722051046e-10,1.1981004601856453e-10
0.0001823236111606,4.0999588789954257e-10,1.354879488675138e-10
0.0001939093572805,4.635324157402159e-10,1.5321479318247935e-10
0.000206231319145,5.240436642270089e-10,1.7325783977062522e-10
0.0002193362795524,5.924350855020428e-10,1.9591910687475926e-10
0.0002332739941117,6.697290337046293e-10,2.2153986932144922e-10
0.0002480973801501,7.570797297292743e-10,2.5050573574964894e-10
0.0002638627176241,8.557901162453896e-10,2.8325237730719456e-10
0.0002806298627977,9.673308368061074e-10,3.2027199033928575e-10
0.0002984624754985,1.0933616007200212e-09,3.6212058582268267e-10
0.0003174282608152,1.2357552258427134e-09,4.0942620975557084e-10
0.0003375992261536,1.3966246878776271e-09,4.6289821152228024e-10
0.0003590519546268,1.5783535388294715e-09,5.233376915708717e-10
0.0003818678958189,1.7836301082032674e-09,5.916492757339942e-10
0.0004061336750239,2.015485934406604e-09,6.688543875698467e-10
0.000431941422137,2.2773389405135863e-09,7.561133243790095e-10
0.0004593891214431,2.5730419131262204e-09,8.547234567465293e-10
0.0004885809836348,2.906936924981676e-09,9.66154757910451e-10
0.0005196278414683,3.2839163682313606e-09,1.0920662008065172e-09
0.000552647570563,3.7094914247490076e-09,1.2343297788204657e-09
0.0005877655369391,4.189868763033273e-09,1.3950575215474565e-09
0.0006251150729957,4.732036474926711e-09,1.576631866881008e-09
0.0006648379837331,5.3438602732760955e-09,1.7817433329122776e-09
0.0007070850851445,6.034191087181695e-09,2.013431261031655e-09
0.000752016776819,6.812985381134026e-09,2.2751089970573944e-09
