time_s,reference_loading,predicted_loading
0.0,0.0,0.0
5e-05,3.3047439240384224e-11,1.2065505833247034e-11
5.317724787430056e-05,3.7375497598845194e-11,1.364691951469556e-11
5.655639382969606e-05,4.226999995891809e-11,1.5434776102159106e-11
6.0150267471166206e-05,4.780500353100952e-11,1.745676138818217e-11
6.397251366039366e-05,5.406423213232783e-11,1.974366929490682e-11
6.803764432121665e-05,6.11423349238975e-11,2.2330224836297034e-11
7.236109353705672e-05,6.914630808279609e-11,2.525570557139678e-11
7.695927614951026e-05,7.819710105764642e-11,2.8564538514471427e-11
8.184965008058509e-05,8.843143089483394e-11,3.2306577699010235e-11
8.705078261520076e-05,1.000038308141019e-10,3.6537529944523355e-11
9.258242089560768e-05,1.1308896456996203e-10,4.1322463860132935e-11
9.846556689537109e-05,1.2788423905773434e-10,4.673397015308215e-11
0.0001047225571575,1.4461275454442206e-10,5.285415490848086e-11
0.0001113771475999,1.635266352357357e-10,5.977498687572881e-11
0.0001184546037091,1.8491078863511367e-10,6.760068225100912e-11
0.0001259817964658,2.0908714888321918e-10,7.644996748126932e-11
0.0001339873043662,2.364194652570545e-10,8.645653127118717e-11
0.0001425015219259,2.673187052932394e-10,9.777253654127303e-11
0.0001515567750783,3.0224915039130875e-10,1.1056799486630908e-10
0.0001611874439074,3.4173527219218224e-10,1.2503590658327422e-10
0.0001714300931778,3.8636948679417937e-10,1.4139446891173438e-10
0.0001823236111606,4.3682089957295346e-10,1.5989026496403248e-10
0.0001939093572805,4.938451628638869e-10,1.8080194002166933e-10
0.000206231319145,5.582955877949808e-10,2.044443505510208e-10
0.0002193362795524,6.311356656393691e-10,2.311732460558894e-10
0.0002332739941117,7.13453175411649e-10,2.613905513576477e-10
0.0002480973801501,8.064760742463155e-10,2.955503252991949e-10
0.0002638627176241,9.115903906955791e-10,3.3416548127272565e-10
0.0002806298627977,1.03036036975109e-09,3.77815365504716e-10
0.0002984624754985,1.16455114346872e-09,4.271543008035473e-10
0.0003174282608152,1.3161542393276795e-09,4.829212166331675e-10
0.0003375992261536,1.4874162690719494e-09,5.459505010567583e-10
0.0003590519546268,1.6808711856810064e-09,6.171842264671393e-10
0.0003818678958189,1.89937653774452e-09,6.97688244230253e-10
0.0004061336750239,2.146154201709727e-09,7.886656294226574e-10
0.000431941422137,2.4248361261417637e-09,8.914695912583893e-10
0.0004593891214431,2.739515680837444e-09,1.007630018205605e-09
0.0004885809836348,3.094805275554094e-09,1.1388731673344836e-09
0.0005196278414683,3.495900975866959e-09,1.2871465525701897e-09
0.000552647570563,3.948654935451112e-09,1.4546474891235092e-09
0.0005877655369391,4.459656541742754e-09,1.6438634306264248e-09
0.0006251150729957,5.036323271690577e-09,1.8575843417851916e-09
0.0006648379837331,5.687002359258457e-09,2.098961782899665e-09
0.0007070850851445,6.421084488688874e-09,2.3715480730728825e-09
0.000752016776819,7.24913084472063e-09,2.679352419532859e-09
