time_s,reference_loading,predicted_loading
0.0,0.0,0.0
5e-05,3.2206489832564777e-11,9.75186650725506e-12
5.317724787430056e-05,3.642324228385497e-11,1.1029777477547797e-11
5.655639382969606e-05,4.1191639157963306e-11,1.2475237438077061e-11
6.0150267471166206e-05,4.6583758261139194e-11,1.4110215412851986e-11
6.397251366039366e-05,5.2681076957082704e-11,1.59595610935156e-11
6.803764432121665e-05,5.957569417504868e-11,1.8051083346209818e-11
7.236109353705672e-05,6.737171163701158e-11,2.0415713943331924e-11
7.695927614951026e-05,7.618679301536195e-11,2.3090138751138794e-11
8.184965008058509e-05,8.61539234796122e-11,2.6114962965874e-11
8.705078261520076e-05,9.742339934880538e-11,2.9536115147398424e-11
9.258242089560768e-05,1.1016507110214265e-10,3.340554519005169e-11
9.846556689537109e-05,1.2457087824115083e-10,3.778201381247047e-11
0.0001047225571575,1.4085770983270828e-10,4.2730652635151447e-11
0.0001113771475999,1.5927063017156222e-10,4.8326418331281095e-11
0.0001184546037091,1.8008652565837892e-10,5.465484388873333e-11
0.0001259817964658,2.036182103159944e-10,6.181193147549358e-11
0.0001339873043662,2.3021906734465369e-10,6.990626737429756e-11
0.0001425015219259,2.6028827516793944e-10,7.905845937633134e-11
0.0001515567750783,2.942767106116185e-10,8.940761043359095e-11
0.0001611874439074,3.3269359633268703e-10,1.0111017777325325e-10
0.0001714300931778,3.7611400138357356e-10,1.143431656446438e-10
0.0001823236111606,4.251872945555323e-10,1.293068330742257e-10
0.0001939093572805,4.806466682750061e-10,1.4622633894470655e-10
0.000206231319145,5.433198687576773e-10,1.6535684762312263e-10
0.0002193362795524,6.141412852258285e-10,1.869867174394995e-10
0.0002332739941117,6.941655613241687e-10,2.1144179942863497e-10
0.0002480973801501,7.845829141012598e-10,2.390902888089348e-10
0.0002638627176241,8.867363910366478e-10,2.703481994524323e-10
0.0002806298627977,1.002141263837178e-09,3.0568554036440376e-10
0.0002984624754985,1.1325068565697783e-09,3.4563328300740346e-10
0.0003174282608152,1.2797611057627654e-09,3.9079121930254613e-10
0.0003375992261536,1.4460781138751008e-09,4.4183682244339635e-10
0.0003590519546268,1.6339091692865967e-09,4.995352364169498e-10
0.0003818678958189,1.846017535997017e-09,5.64750535501723e-10
0.0004061336750239,2.0855175268668582e-09,6.384584121596594e-10
0.000431941422137,2.3559183647010664e-09,7.217653170639883e-10
0.0004593891214431,2.6611733440773997e-09,8.159133322279461e-10
0.0004885809836348,3.005734990786077e-09,9.22305913857268e-10
