time_s,reference_loading,predicted_loading
0.0,0.0,0.0
5e-05,3.0870709056593166e-11,1.0142708747486103e-11
5.317724787430056e-05,3.4914026966121187e-11,1.147189435931612e-11
5.655639382969606e-05,3.9486595826597046e-11,1.297535272453267e-11
6.0150267471166206e-05,4.4657622811864777e-11,1.4675934554435645e-11
6.397251366039366e-05,5.0505352910680153e-11,1.659948684266288e-11
6.803764432121665e-05,5.7118244234804426e-11,1.8774082066667724e-11
7.236109353705672e-05,6.459630103688502e-11,2.123346255762395e-11
7.695927614951026e-05,7.305257428012361e-11,2.4015064869337193e-11
8.184965008058509e-05,8.261485759493512e-11,2.7161124011180492e-11
8.705078261520076e-05,9.342759949601539e-11,3.0719412083233487e-11
9.258242089560768e-05,1.0565408519126174e-10,3.47439642735592e-11
9.846556689537109e-05,1.1947886836800583e-10,3.9295355594042545e-11
0.0001047225571575,1.3511052413112744e-10,4.4441368989641785e-11
0.0001113771475999,1.5278478942709983e-10,5.0261145117410744e-11
0.0001184546037091,1.7276806540687228e-10,5.6842968042324585e-11
0.0001259817964658,1.9536139259644242e-10,6.42866942000869e-11
0.0001339873043662,2.2090493945189962e-10,7.27040815004836e-11
0.0001425015219259,2.497830620953729e-10,8.222191667907578e-11
0.0001515567750783,2.8243001069761737e-10,9.29845578066214e-11
0.0001611874439074,3.193363783866492e-10,1.0515456266625577e-10
0.0001714300931778,3.6105635784262793e-10,1.1891667953489651e-10
0.0001823236111606,4.082159436589866e-10,1.344778100570948e-10
0.0001939093572805,4.6152217275450774e-10,1.5207265224754665e-10
0.000206231319145,5.217735393423272e-10,1.719664864635516e-10
0.0002193362795524,5.898717375667381e-10,1.9445909416912465e-10
0.0002332739941117,6.66834896795909e-10,2.1988922415357295e-10
0.0002480973801501,7.538124851631002e-10,2.4863963265107823e-10
0.0002638627176241,8.521021044846486e-10,2.811427702287268e-10
0.0002806298627977,9.631683963353386e-10,3.178871973846829e-10
0.0002984624754985,1.0886643293409731e-09,3.5942482095833537e-10
0.0003174282608152,1.23045515387586e-09,4.0637905483321436e-10
0.0003375992261536,1.390645353634408e-09,4.5945402113706953e-10
0.0003590519546268,1.571608956350746e-09,5.194449223674198e-10
0.0003818678958189,1.7760236143868295e-09,5.872497307583406e-10
0.0004061336750239,2.006908902487191e-09,6.638827343481703e-10
0.000431941422137,2.2676693466526467e-09,7.504947981002453e-10
0.0004593891214431,2.562142742509478e-09,8.483742591075466e-10
0.0004885809836348,2.8946543881595724e-09,9.5898031116159e-10
0.0005196278414683,3.270077929189468e-09,1.0839597767141852e-09
0.000552647570563,3.693903608808151e-09,1.225170956469032e-09
0.0005877655369391,4.172314717624036e-09,1.3847104532867798e-09
0.0006251150729957,4.712273290915325e-09,1.5649433293676294e-09
0.0006648379837331,5.321615984693649e-09,1.7685433157914898e-09
0.0007070850851445,6.009161382930589e-09,1.998526529880397e-09
0.000752016776819,6.784829984722964e-09,2.2582805413638638e-09
0.0007998036509307,7.659778213551405e-09,2.551631107168448e-09
0.0008506271399262,8.646548095366546e-09,2.882889834859603e-09
0.0009046802053693,9.759234271967355e-09,3.2569187678307764e-09
0.0009621680705579,1.1013670082743217e-08,3.6792077510724064e-09
0.0010233089996959,1.2427634803636274e-08,4.1559203451791785e-09
0.0010883351265767,1.4021084527848326e-08,4.694006287603862e-09
0.0011574933359255,1.5816408378490083e-08,5.3012892432895405e-09
