time_s,reference_loading,predicted_loading
0.0,0.0,0.0
5e-05,3.172788458105188e-11,8.251915861209506e-12
5.317724787430056e-05,3.5883128922078836e-11,9.333038867848137e-12
5.655639382969606e-05,4.0582200042139786e-11,1.0555905814168979e-11
6.0150267471166206e-05,4.589619890026865e-11,1.1939101920582722e-11
6.397251366039366e-05,5.190550682139976e-11,1.3503649361477144e-11
6.803764432121665e-05,5.870099325963739e-11,1.5273326812320177e-11
7.236109353705672e-05,6.638538238099011e-11,1.7275030897946652e-11
7.695927614951026e-05,7.507479451237257e-11,1.9539185036419867e-11
8.184965008058509e-05,8.490048781245096e-11,2.2099415146180943e-11
8.705078261520076e-05,9.601082566429844e-11,2.49943057961411e-11
9.258242089560768e-05,1.0857349824093208e-10,2.82684564920404e-11
9.846556689537109e-05,1.2277803057872218e-10,3.197157714111685e-11
0.0001047225571575,1.3883861555487998e-10,3.615989462892977e-11
0.0001113771475999,1.5699731109770423e-10,4.089700728964047e-11
0.0001184546037091,1.7752764935394618e-10,4.6254851415141817e-11
0.0001259817964658,2.0073871108810966e-10,5.231234843174477e-11
0.0001339873043662,2.2697972236750038e-10,5.916258278499526e-11
0.0001425015219259,2.5664524253292514e-10,6.690970870164237e-11
0.0001515567750783,2.9018101630224476e-10,7.567124692107527e-11
0.0001611874439074,3.2809057548006484e-10,8.557968736651765e-11
0.0001714300931778,3.7094268391787475e-10,9.67828735636951e-11
0.0001823236111606,4.1937973282629975e-10,1.0945123643634929e-10
0.0001939093572805,4.741272055204436e-10,1.2377610052774527e-10
0.000206231319145,5.360043453315005e-10,1.3997432551742964e-10
0.0002193362795524,6.059361776759285e-10,1.5829036299021462e-10
0.0002332739941117,6.8496705465749e-10,1.7900004889775331e-10
0.0002480973801501,7.74275911691627e-10,2.0241559114760165e-10
0.0002638627176241,8.751934471183247e-10,2.2888979712100484e-10
0.0002806298627977,9.892214630923518e-10,2.5882132834531413e-10
0.0002984624754985,1.1180546349871222e-09,2.9266063017646256e-10
0.0003174282608152,1.2636050060659801e-09,3.3091662215816454e-10
0.0003375992261536,1.4280295212745695e-09,3.741642453775543e-10
0.0003590519546268,1.613761024876069e-09,4.230529750720747e-10
0.0003818678958189,1.8235430489247887e-09,4.783164201048223e-10
0.0004061336750239,2.0604689463332648e-09,5.407831458583446e-10
0.000431941422137,2.328025809533225e-09,6.113888738047268e-10
0.0004593891214431,2.6301437979665797e-09,6.911902296318496e-10
0.0004885809836348,2.9712514630480166e-09,7.813842584814885e-10
0.0005196278414683,3.3563378335028932e-09,8.83317531805545e-10
0.000552647570563,3.7910219891924215e-09,9.985096121189843e-10
0.0005877655369391,4.2816310193347005e-09,1.1286772406275662e-09
0.0006251150729957,4.835287329578798e-09,1.2757578314859175e-09
0.0006648379837331,5.460006345094627e-09,1.441937506738181e-09
