time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,2.7913185558168876e-11,1.010254132763496e-11,1.7810644230533916e-11
5.317724787430056e-05,3.156942201415535e-11,1.1426458105378017e-11,2.0142963908777332e-11
5.655639382969606e-05,3.5704290963016515e-11,1.292395675189112e-11,2.2780334211125395e-11
6.0150267471166206e-05,4.038039211172397e-11,1.4617797384648722e-11,2.576259472707525e-11
6.397251366039366e-05,4.566850088385571e-11,1.653372452411312e-11,2.913477635974259e-11
6.803764432121665e-05,5.1648633879546745e-11,1.869978186207162e-11,3.2948852017475124e-11
7.236109353705672e-05,5.841125266433154e-11,2.114942744561341e-11,3.726182521871813e-11
7.695927614951026e-05,6.605862382430049e-11,2.3920018428714225e-11,4.2138605395586267e-11
8.184965008058509e-05,7.470635543869356e-11,2.7053622452480435e-11,4.765273298621313e-11
8.705078261520076e-05,8.448513269726111e-11,3.0597822302469376e-11,5.3887310394791734e-11
9.258242089560768e-05,9.554267833607204e-11,3.460643902822506e-11,6.093623930784698e-11
9.846556689537109e-05,1.0804596680359865e-10,3.913992995327388e-11,6.890603685032477e-11
0.0001047225571575,1.221837247527725e-10,4.426560167640009e-11,7.79181230763724e-11
0.0001113771475999,1.38169254613555e-10,5.006236913327926e-11,8.810688548027574e-11
0.0001184546037091,1.5624362265008934e-10,5.6618166694044305e-11,9.962545595604503e-11
0.0001259817964658,1.7667925812542726e-10,6.403245524627625e-11,1.1264680287915101e-10
0.0001339873043662,1.9978401612218566e-10,7.241669295449138e-11,1.2736732316769428e-10
0.0001425015219259,2.2590576316030374e-10,8.189697414841795e-11,1.440087890118858e-10
0.0001515567750783,2.554375521452681e-10,9.261716397939668e-11,1.6282038816587143e-10
0.0001611874439074,2.888234615873665e-10,1.0473918355428315e-10,1.8408427803308337e-10
0.0001714300931778,3.2656518340802995e-10,1.184469951873189e-10,2.0811818822071106e-10
0.0001823236111606,3.692294538399249e-10,1.339468151184054e-10,2.3528263872151953e-10
0.0001939093572805,4.174564343417691e-10,1.5147236337668354e-10,2.6598407096508556e-10
0.000206231319145,4.719691616087396e-10,1.7128788489418473e-10,3.006812767145549e-10
0.0002193362795524,5.335842017822643e-10,1.9369199225395028e-10,3.39892209528314e-10
0.0002332739941117,6.032236590101545e-10,2.190221148793225e-10,3.8420154413083204e-10
0.0002480973801501,6.819287082337097e-10,2.4765951998673475e-10,4.34269188246975e-10
0.0002638627176241,7.708748416288373e-10,2.800349779085509e-10,4.908398637202864e-10
0.0002806298627977,8.713890424896751e-10,3.166351534364754e-10,5.547538890531997e-10
0.0002984624754985,9.849691233828587e-10,3.5800981496274884e-10,6.269593084201098e-10
0.0003174282608152,1.1133054969331236e-09,4.04779964538436e-10,7.085255323946876e-10
0.0003375992261536,1.2583056780841552e-09,4.576470046511626e-10,8.006586734329926e-10
0.0003590519546268,1.4221218501744654e-09,5.174030717041091e-10,9.047187784703563e-10
0.0003818678958189,1.607181869933428e-09,5.849426820168711e-10,1.022239187916557e-09
0.0004061336750239,1.8162241288655286e-09,6.612758538242312e-10,1.1549482750412973e-09
0.000431941422137,2.052336731224882e-09,7.475496293156693e-10,1.3047871019092128e-09
0.0004593891214431,2.319001510485141e-09,8.45047244433365e-10,1.473954266051776e-09
