time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,7.025236701098954e-05,2.258251299548608e-10,6.402432852382103e-14,2.2588915428338463e-10,2.2588915428358698e-10,-2.023490573457844e-22,8.9578916698121e-13,1.010254132763496e-11,0.007022692847683738,0.0
5.317724787430056e-05,7.471245015270298e-05,2.401619971372771e-10,7.241458202217157e-14,2.4023441171929925e-10,2.402344117195365e-10,-2.3724573943786525e-22,9.87559349802224e-13,1.1426458105378017e-11,0.0074683678046376135,0.0
5.655639382969606e-05,7.94554112235117e-05,2.554081709782051e-10,8.190490155653146e-14,2.5549007587976163e-10,2.5549007588003863e-10,-2.7700210762869514e-22,1.0841990894345233e-12,1.292395675189112e-11,0.00794228684762266,0.0
6.0150267471166206e-05,8.449915516036029e-05,2.7162120661613176e-10,9.263952818379589e-14,2.7171384614431556e-10,2.7171384614463754e-10,-3.21980053436266e-22,1.1849968560853944e-12,1.4617797384648722e-11,0.008446234739495581,0.0
6.397251366039366e-05,8.986271542032772e-05,2.888622867997845e-10,1.0478161645907246e-13,2.8896706841624356e-10,2.8896706841661673e-10,-3.731618538379846e-22,1.2913646384783906e-12,1.653372452411312e-11,0.008982108343676338,0.0
6.803764432121665e-05,9.556632966063241e-05,3.071964651603188e-10,1.185088918157726e-13,3.073149740521346e-10,3.073149740525597e-10,-4.251191360639717e-22,1.3833336217169296e-12,1.869978186207162e-11,0.009551924384230935,0.0
7.236109353705672e-05,0.00010163150169697615,3.266928653754412e-10,1.340333928815181e-13,3.268268987683227e-10,3.2682689876880415e-10,-4.814708152941467e-22,1.4731676526868031e-12,2.114942744561341e-11,0.010157824808803706,0.0
7.695927614951026e-05,0.00010808109059966735,3.4742496756749735e-10,1.5159186867037284e-13,3.475765594361677e-10,3.4757655943671175e-10,-5.440263491184694e-22,1.565198614084124e-12,2.3920018428714225e-11,0.010802086116359149,0.0
8.184965008058509e-05,0.0001149393937504929,3.6947087528848186e-10,1.7145092066280283e-13,3.6964232620914464e-10,3.6964232620975826e-10,-6.136129181494928e-22,1.6600180083308163e-12,2.7053622452480435e-11,0.011487127454120996,0.0
