time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.049088856223142026,1.549593664036349e-07,0.0,1.549593664036349e-07,0.0,0.0,0.0,0.0,0.0
5e-05,0.04915825502749419,1.5517843842076842e-07,6.477727736911914e-11,1.5524321569813755e-07,2.8384929450264837e-10,2.83849294502648e-10,-3.618915179919496e-25,1.2749424606675324e-15,1.020404603040218e-08
5.3177247874300556e-05,0.04916265018901327,1.5519231267852545e-07,6.889659258259247e-11,1.5526120927110806e-07,3.0184286747318e-10,3.018428674731568e-10,-2.3161057151484775e-23,7.673216645923473e-14,1.085294150361724e-08
5.655639382969606e-05,0.049167322721871444,1.5520706251763174e-07,7.327806789310239e-11,1.5528034058552485e-07,3.209741818899878e-10,3.2097418188995424e-10,-3.3552513596682185e-23,1.0453337212082102e-13,1.1543133768024259e-08
6.0150267471166206e-05,0.04917229000372971,1.5522274279435293e-07,7.793841428673941e-11,1.5530068120863968e-07,3.413148050048278e-10,3.413148050047775e-10,-5.0302921000880995e-23,1.473798389734939e-13,1.2277255223103527e-08
6.397251366039366e-05,0.04917757048466631,1.5523941175026673e-07,8.289541142945195e-11,1.5532230716169618e-07,3.629407580613099e-10,3.629407580612769e-10,-3.298382692555198e-23,9.087936858273761e-14,1.3058106612219244e-08
6.803764432121665e-05,0.04918318375125772,1.552571312145481e-07,8.816797645680985e-11,1.5534529919100492e-07,3.859327873700448e-10,3.8593278737001683e-10,-2.796904446194925e-23,7.24712835427782e-14,1.388866785873278e-08
7.236109353705672e-05,0.04918915059433444,1.5527596681785478e-07,9.377623724947571e-11,1.5536974305510425e-07,4.1037665146939956e-10,4.1037665146934755e-10,-5.2008981014271615e-23,1.267347467943111e-13,1.4772109608727412e-08
7.695927614951026e-05,0.04919549308038581,1.552959882177317e-07,9.974161049272383e-11,1.5539572982822442e-07,4.363634245895632e-10,4.363634245895168e-10,-4.642551187953868e-23,1.0639184969089884e-13,1.5711805527340564e-08
8.184965008058509e-05,0.04920223462669246,1.5531726933578243e-07,1.06086884839939e-10,1.5542335622062235e-07,4.639898169874812e-10,4.639898169874543e-10,-2.68833699079734e-23,5.793956876579197e-14,1.6711345399100912e-08
8.705078261520076e-05,0.04920940008085852,1.5533988860872942e-07,1.1283630952603636e-10,1.5545272491825546e-07,4.93358514620571e-10,4.933585146205629e-10,-8.06501097239202e-24,1.634716080373034e-14,1.7774549086764742e-08
9.258242089560769e-05,0.04921701580433389,1.553639292520698e-07,1.200156887942794e-10,1.5548394494086408e-07,5.245785372292179e-10,5.245785372291819e-10,-3.5982356646056704e-23,6.859288760861748e-14,1.8905481405908357e-08
9.846556689537107e-05,0.049225109760351986,1.553894795376695e-07,1.2765248253093334e-10,1.5551713202020042e-07,5.577656165655489e-10,5.577656165655181e-10,-3.081247781760028e-23,5.5242698550205774e-14,2.0108467977410247e-08
0.00010472255715757342,0.049233711606519695,1.554166330860429e-07,1.3577591352891167e-10,1.5555240899957182e-07,5.930425959369518e-10,5.930425959369164e-10,-3.5361971186641933e-23,5.962804599351474e-14,2.1388112124165996e-08
0.0001113771475999778,0.04924285279214126,1.554454891735764e-07,1.444170818308191e-10,1.5558990625540723e-07,6.305398517723476e-10,6.30539851772331e-10,-1.6647009827629682e-23,2.6401201733463118e-14,2.274931288298564e-08
0.00011845460370913158,0.049252566660359806,1.5547615305495985e-07,1.5360908663393825e-10,1.556297621415938e-07,6.703957379588926e-10,6.703957379588956e-10,2.9985297205047253e-24,4.472775631948567e-15,2.4197284207686923e-08
0.0001259817964658508,0.04926288855540529,1.555087363017371e-07,1.6338715627597248e-10,1.5567212345801307e-07,7.127570543782354e-10,7.127570543781717e-10,-6.369290716658313e-23,8.93613143150787e-14,2.573757544511026e-08
0.00013398730436628458,0.04927385593505488,1.555433571573114e-07,1.737887868567201e-10,1.5571714594416813e-07,7.577795405332408e-10,7.577795405332332e-10,-7.651420666115506e-24,1.0097159209037616e-14,2.737609317150959e-08
0.0001425015219259054,0.049285508488302224,1.5558014090839302e-07,1.8485389009084793e-10,1.5576499479848387e-07,8.056283948490046e-10,8.056283948489757e-10,-2.895132143935597e-23,3.5936322036889214e-14,2.9119124483072843e-08
0.00015155677507837893,0.04929788825869571,1.5561922027434274e-07,1.9662495103307984e-10,1.5581584522537582e-07,8.564788217409628e-10,8.564788217409187e-10,-4.415076519501785e-23,5.1549161607140123e-14,3.097336184159548e-08
0.0001611874439074515,0.04931103977294361,1.5566073581314117e-07,2.0914719635970327e-10,1.5586988300950088e-07,9.105166058660361e-10,9.105166058659832e-10,-5.293955920339377e-23,5.814233245426689e-14,3.294592958303885e-08
0.0001714300931778293,0.049325010175435086,1.5570483634603283e-07,2.224687739468552e-10,1.559273051199797e-07,9.679387163447988e-10,9.67938716344789e-10,-9.926167350636332e-24,1.0254954350953387e-14,3.50444122056147e-08
0.00018232361116063742,0.04933984936818505,1.5575167939929168e-07,2.366409445347687e-10,1.5598832034382645e-07,1.028953940191561e-09,1.0289539401915535e-09,-7.444625512977249e-24,7.235139710521229e-15,3.727688456171162e-08
0.00019390935728053616,0.049355610156697496,1.5580143166466954e-07,2.517182863322038e-10,1.5605314995100175e-07,1.0937835473668672e-09,1.0937835473668552e-09,-1.1994118882018901e-23,1.0965715210192259e-14,3.965194408822513e-08
0.00020623131914506758,0.04937234840135646,1.558542694772939e-07,2.677589134743017e-10,1.561220283907682e-07,1.1626619871333687e-09,1.1626619871332916e-09,-7.713459212056983e-23,6.634309281130883e-14,4.2178745219149405e-08
0.0002193362795524249,0.04939012317441395,1.5591037931123333e-07,2.8482470931940556e-10,1.5619520402055273e-07,1.2358376169178796e-09,1.2358376169178286e-09,-5.107840282514946e-23,4.133099860848755e-14,4.486703613567846e-08
0.00023327399411172362,0.04940899692302611,1.559699582941558e-07,3.0298157564751094e-10,1.5627293986980331e-07,1.3135734661684361e-09,1.3135734661684146e-09,-2.150669592637872e-23,1.6372663181992878e-14,4.772719802121289e-08
0.0002480973801501451,0.04942903563665308,1.5603321473576168e-07,3.2229969889197215e-10,1.5635551443465364e-07,1.3961480310188033e-09,1.3961480310187458e-09,-5.748905257243542e-23,4.117690337641651e-14,5.077028699953166e-08
0.00026386271762417684,0.04945030902073649,1.561003686760336e-07,3.428538346447994e-10,1.564432225106784e-07,1.4838561070435363e-09,1.4838561070434932e-09,-4.301339185275744e-23,2.898757611912799e-14,5.4008078951512815e-08
0.00028062986279774857,0.04947289067434171,1.561716524460018e-07,3.6472361174643233e-10,1.5653637605774823e-07,1.5770096541133682e-09,1.5770096541133264e-09,-4.17726209339279e-23,2.6488500450819017e-14,5.7453117416900424e-08
0.00029846247549853664,0.04949685827273118,1.5624731124407538e-07,3.8799385739289354e-10,1.5663530510146827e-07,1.675938697833415e-09,1.675938697833369e-09,-4.5908523996693036e-23,2.739272269089657e-14,6.111876480683618e-08
0.0003174282608152608,0.049522293753506565,1.5632760372363953e-07,4.127549447908647e-10,1.567403586684304e-07,1.7809922647955442e-09,1.7809922647955012e-09,-4.301339185275744e-23,2.4151363654403812e-14,6.501925716825425e-08
0.000337599226153625,0.04954928350703539,1.564128025941776e-07,4.391031650241625e-10,1.5685190575920178e-07,1.8925393555669056e-09,1.8925393555668796e-09,-2.6056189295420372e-23,1.376784541826096e-14,6.916976276217901e-08
0.0003590519546268674,0.04957791856826803,1.565031952267818e-07,4.671411249039996e-10,1.5697033635168579e-07,2.0109699480509364e-09,2.010969948050888e-09,-4.839006583435212e-23,2.4063047725428484e-14,7.358644473512063e-08
0.0003818678958189009,0.049608294811985046,1.5659908427049296e-07,4.969781727458598e-10,1.5709606244323882e-07,2.1366960396039596e-09,2.1366960396039224e-09,-3.7223127564886245e-23,1.7420881058863954e-14,7.82865281896129e-08
0.00040613367502398553,0.04964051314788529,1.567007882681373e-07,5.287308541350788e-10,1.5722951912227237e-07,2.2701527186375237e-09,2.2701527186374716e-09,-5.2112378590840744e-23,2.295545060163045e-14,8.328837197872446e-08
0.0004319414221370222,0.04967467971640343,1.5680864227446595e-07,5.62523399934888e-10,1.5737116567440083e-07,2.4117992707659988e-09,2.4117992707659342e-09,-6.452008777913616e-23,2.6751848116549218e-14,8.861154557956665e-08
0.0004593891214431669,0.04971090608342615,1.569229984708179e-07,5.984882489530227e-10,1.5752148671977092e-07,2.562120316136046e-09,2.562120316136021e-09,-2.481541837659083e-23,9.68550080193547e-15,9.427691142639464e-08
0.000488580983634809,0.04974930943163566,1.570442267691362e-07,6.367666078734469e-10,1.5768099337700965e-07,2.721626973374783e-09,2.72162697337475e-09,-3.3087224502121107e-23,1.215714895017129e-14,1.0030671311389917e-07
0.0005196278414683565,0.049790012746388466,1.5717271539873374e-07,6.775090512691469e-10,1.578502244500029e-07,2.8908580463680347e-09,2.8908580463679966e-09,-3.8050308177439273e-23,1.3162288693228728e-14,1.0672466991427205e-07
0.000552647570563011,0.049833144999610314,1.573088714867965e-07,7.208761647695635e-10,1.5802974765156607e-07,3.0703812479312195e-09,3.0703812479311686e-09,-5.08716076720112e-23,1.656849868604682e-14,1.1355607809220955e-07
0.0005877655369391849,0.04987884131910958,1.5745312159285717e-07,7.6703923460482e-10,1.5822016082746198e-07,3.260794423827079e-09,3.2607944238270823e-09,3.308722450212111e-24,1.0146982667888573e-15,1.2082791952542465e-07
0.0006251150729957279,0.0499272431533108,1.576059122288113e-07,8.161809871429828e-10,1.5842209321595429e-07,3.462726812319407e-09,3.4627268123193877e-09,-1.943874439499615e-23,5.613710075492693e-15,1.2856897820031577e-07
0.0006648379837331062,0.04997849842061428,1.577677103304027e-07,8.684963821965072e-10,1.586362067125992e-07,3.6768403089643263e-09,3.6768403089643093e-09,-1.6957202557337067e-23,4.611895304779632e-15,1.3680996517763083e-07
0.0007070850851445119,0.05003276164255127,1.5793900367755572e-07,9.241934642363176e-10,1.5886319714179203e-07,3.9038307381571935e-09,3.903830738157131e-09,-6.28657265540301e-23,1.610359945669825e-14,1.455836526800366e-07
0.0007520167768190125,0.05009019406295017,1.5812030127054883e-07,9.834942759935333e-10,1.5910379554654236e-07,4.1444291429074905e-09,4.144429142907463e-09,-2.7296960214249913e-23,6.586422224388653e-15,1.5492501800730662e-07
0.0007998036509307438,0.050150963736161125,1.5831213360851408e-07,1.0466358391728538e-09,1.5935876944768693e-07,4.399403044052075e-09,4.399403044052031e-09,-4.3840572465310467e-23,9.965118455009992e-15,1.6487139802327944e-07
0.0008506271399262945,0.05021524560016886,1.5851505292023329e-07,1.1138712075593734e-09,1.5962892412779265e-07,4.6695577241578076e-09,4.669557724157751e-09,-5.624828165360588e-23,1.2045740726708912e-14,1.754626550465973e-07
0.0009046802053693582,0.05028322150975538,1.5872963326882312e-07,1.1854705979764456e-09,1.5991510386679956e-07,4.9557374631646875e-09,4.9557374631646635e-09,-2.3988237764037803e-23,4.840498097879289e-15,1.867413550049385e-07
0.0009621680705579899,0.05035508024096858,1.589564705658412e-07,1.261722605186473e-09,1.6021819317102768e-07,5.258826767392786e-09,5.258826767392777e-09,-9.098986738083304e-24,1.7302313121438657e-15,1.987529588123657e-07
0.0010233089996959947,0.0504310174585933,1.591961824686016e-07,1.3429355071715779e-09,1.6053911797577317e-07,5.579751572138291e-09,5.579751572138275e-09,-1.5716431638507526e-23,2.8166902119774167e-15,2.115460279837726e-07
0.0010883351265767295,0.05051123563881444,1.5944940813604465e-07,1.429438667729447e-09,1.608788468037741e-07,5.919480400139213e-09,5.919480400139194e-09,-1.9025154088719637e-23,3.2139905536763343e-15,2.2517244557891163e-07
0.0011574933359255802,0.05059594394060677,1.5971680782275152e-07,1.5215840438582374e-09,1.6123839186660975e-07,6.279025462974913e-09,6.2790254629748525e-09,-6.038418471637102e-23,9.616808384108998e-15,2.3968765365332727e-07
0.0012310462007473126,0.0506853580363297,1.5999906234418092e-07,1.6197478059875486e-09,1.6161881015016847e-07,6.65944374653361e-09,6.6594437465335725e-09,-3.7223127564886245e-23,5.589525038673346e-15,2.551509084853752e-07
0.001309272979237116,0.05077969985929199,1.602968722798035e-07,1.724332079571459e-09,1.6202120435937495e-07,7.061837955740096e-09,7.061837955740049e-09,-4.714929491552258e-23,6.676632232434344e-15,2.71625554920811e-07
0.0013924706750403219,0.0508791973079076,1.606109570392073e-07,1.835766817414592e-09,1.6244672385662192e-07,7.487357452987025e-09,7.487357452987017e-09,-8.271806125530277e-24,1.10476976389451e-15,2.891793213111102e-07
0.0014809551648862765,0.05098408386598916,1.6094205366347362e-07,1.9545118124815858e-09,1.6289656547595521e-07,7.937199072320327e-09,7.937199072320316e-09,-1.1580528575742387e-23,1.459019544580603e-15,3.0788463658144784e-07
0.0015750623978776637,0.05109459814743756,1.6129091538789333e-07,2.0810588619416404e-09,1.6337197424983496e-07,8.412607846200111e-09,8.412607846200063e-09,-4.7976475528075605e-23,5.702925466773788e-15,3.278189711219972e-07
0.0016751496709886146,0.05121098336739079,1.6165830997253632e-07,2.2159340936551734e-09,1.638742440661915e-07,8.91487766255666e-09,8.91487766255661e-09,-4.963083675318166e-23,5.567192128910072e-15,3.4906520326793415e-07
0.0017815969856142919,0.051333486718474194,1.6204501773325324e-07,2.3597004672370834e-09,1.6440471820049032e-07,9.445351796855474e-09,9.445351796855422e-09,-5.1285197978287716e-23,5.429675789880211e-15,3.717120132796368e-07
0.0018948084903223578,0.05146235864715566,1.624518292573376e-07,2.51296046271709e-09,1.6496478972005469e-07,1.0005423316419843e-08,1.0005423316419787e-08,-5.624828165360588e-23,5.621779296563809e-15,3.9585430687413037e-07
0.002015214015284025,0.05159785206057808,1.6287954289972442e-07,2.67635897004039e-09,1.655559018697648e-07,1.0596535466129933e-08,1.0596535466129913e-08,-1.9852334701272664e-23,1.8734740958238056e-15,4.215936703939193e-07
0.002143270704210462,0.05174022138570502,1.6332896181298448e-07,2.850586395027368e-09,1.6617954820801186e-07,1.1220181804376994e-08,1.1220181804376962e-08,-3.143286327701505e-23,2.8014575721716994e-15,4.490388600735507e-07
0.0022794647499905295,0.05188972155876311,1.6380089075728517e-07,3.0363819966911717e-09,1.6683727275397635e-07,1.1877906350341536e-08,1.1877906350341455e-08,-8.106370003019671e-23,6.824746520068818e-15,4.783063277508435e-07
0.0024243132406195386,0.052046606909406004,1.6429613257801788e-07,3.2345374722291872e-09,1.6753067005024707e-07,1.2571303646612193e-08,1.2571303646612168e-08,-2.481541837659083e-23,1.9739733502720913e-15,5.095207855929706e-07
0.0025783661224274813,0.052211129916227894,1.6481548427731297e-07,3.445900808934716e-09,1.682613850862477e-07,1.33020186826128e-08,1.3302018682612796e-08,-4.963083675318166e-24,3.7310755560774106e-16,5.428158128691677e-07
0.002742208288060507,0.05238353988928318,1.6535973285513418e-07,3.671380419773261e-09,1.6903111327490744e-07,1.4071746871272582e-08,1.4071746871272542e-08,-3.970466940254533e-23,2.821587807523902e-15,5.783345074077333e-07
0.0029164617971430998,0.05256408153924513,1.6592965079252506e-07,3.9119495838601174e-09,1.6984160037638518e-07,1.4882233972750274e-08,1.4882233972750277e-08,3.308722450212111e-24,2.2232700119286256e-16,6.162301850826321e-07
0.003101788238052134,0.05275299347348224,1.6652599130415562e-07,4.168651212226601e-09,1.7069464251638223e-07,1.5735276112747335e-08,1.5735276112747335e-08,0.0,0.0,6.566671305412186e-07
0.003298891239769766,0.052950506614716036,1.6714948334648093e-07,4.442602962122946e-09,1.7159208630860387e-07,1.663271990496906e-08,1.663271990496897e-08,-8.933550615572699e-23,5.3710701957433806e-15,6.998214028352278e-07
0.003508519143351911,0.05315684261513501,1.6780082661155605e-07,4.735002720950578e-09,1.7253582933250664e-07,1.7576462928871768e-08,1.7576462928871742e-08,-2.6469779601696886e-23,1.505978746054567e-15,7.458816992776657e-07
0.0037314678431550645,0.05337221212953911,1.6848068607585102e-07,5.0471344926888875e-09,1.735278205685399e-07,1.8568454164905046e-08,1.8568454164904997e-08,-4.963083675318166e-23,2.6728577571624395e-15,7.95050282702678e-07
0.003968583808608775,0.05359681317065196,1.6918968680844572e-07,5.380374705181388e-09,1.745700615136271e-07,1.9610695109992206e-08,1.9610695109992213e-08,6.617444900424222e-24,3.374406089793545e-16,8.475439750213293e-07
0.004220767298006492,0.05383082947797443,1.6992840882197092e-07,5.736198971731412e-09,1.7566460779370233e-07,2.07052413900675e-08,2.0705241390067434e-08,-6.617444900424221e-23,3.1960240287749904e-15,9.035952223425304e-07
0.004488975776516661,0.05407442893969305,1.7069738209102803e-07,6.1161893387025045e-09,1.7681357142973054e-07,2.1854205026095693e-08,2.1854205026095637e-08,-5.624828165360588e-23,2.5737967400983413e-15,9.634532366518956e-07
0.004774227551391146,0.054327762204927306,1.7149708217145397e-07,6.522042046434284e-09,1.7801912421788827e-07,2.3059757814253386e-08,2.305975781425337e-08,-1.6543612251060553e-23,7.174235039378791e-16,1.027385218350662e-06
0.00507760563817284,0.0545909613411098,1.7232792596205743e-07,6.955575850807299e-09,1.7928350181286472e-07,2.4324135409229853e-08,2.432413540922982e-08,-3.3087224502121107e-23,1.3602631273613975e-15,1.0956776671108897e-06
0.005400261872581263,0.05486413908425551,1.7319026933793502e-07,7.418740912204595e-09,1.806090102501396e-07,2.5649643846504743e-08,2.5649643846504713e-08,-2.9778502051908996e-23,1.1609713659227627e-15,1.1686377821098743e-06
0.005743421283687767,0.05514738768062703,1.7408440349394246e-07,7.913628360651215e-09,1.819980318545937e-07,2.703866545095882e-08,2.703866545095879e-08,-2.9778502051908996e-23,1.1013303192023118e-15,1.246594968779547e-06
0.006108386744983959,0.05544077854943002,1.750105538799213e-07,8.442480510699028e-09,1.8345303439062032e-07,2.8493667986985465e-08,2.8493667986985422e-08,-4.301339185275744e-23,1.50957721106331e-15,1.3299024479070605e-06
0.006496543921002078,0.05574436223522841,1.7596888005048752e-07,9.007701811088586e-09,1.8497658186157612e-07,3.001721545794128e-08,3.0017215457941225e-08,-5.293955920339377e-23,1.7636399111559903e-15,1.4189389804811874e-06
0.00690936652826816,0.05605816878043497,1.7695947684087673e-07,9.611870579196487e-09,1.8657134742007323e-07,3.1611981016438384e-08,3.161198101643833e-08,-5.293955920339377e-23,1.6746675627783321e-15,1.5141107161621223e-06
0.007348421930562229,0.05638220863738993,1.7798237724611358e-07,1.0257751568711981e-08,1.8824012881482556e-07,3.32807624111907e-08,3.3280762411190664e-08,-3.3087224502121107e-23,9.941846912435963e-16,1.6158531730057885e-06
0.007815377089729078,0.05671647404528813,1.7903755676757366e-07,1.0948309439247421e-08,1.8998586620682108e-07,3.502649980318623e-08,3.5026499803186177e-08,-5.293955920339377e-23,1.5114144861993335e-15,1.7246333592653512e-06
0.008312004894633058,0.05706094078554625,1.8012493895417184e-07,1.1686723211061425e-08,1.9181166216523327e-07,3.6852295761598395e-08,3.6852295761598375e-08,-1.9852334701272664e-23,5.387000807140925e-16,1.8409520503726902e-06
0.008840190892286033,0.05741557026833107,1.8124440198893037e-07,1.247640178833102e-08,1.9372080377726138e-07,3.8761437373626547e-08,3.876143737362648e-08,-6.617444900424221e-23,1.7072238154219637e-15,1.965346234243142e-06
