time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.00022239724318569046,7.125530623247007e-10,1.99565447439584e-13,7.127526277721403e-10,7.127526277721404e-10,7.127526277721403e-10,-1.0339757656912846e-25,1.4506796964371711e-16,3.143656378373985e-11
5.3177247874300556e-05,0.0002364939265352751,7.577183474041627e-10,2.256997538435606e-13,7.579440471580063e-10,7.579440471580063e-10,7.579440471580063e-10,0.0,0.0,3.555337258382601e-11
5.655639382969606e-05,0.00025148174408801176,8.057387955976212e-10,2.552540730245627e-13,8.059940496706458e-10,8.059940496706458e-10,8.059940496706458e-10,0.0,0.0,4.020891918239162e-11
6.0150267471166206e-05,0.0002674167189106513,8.567939028700542e-10,2.886754643070089e-13,8.570825783343612e-10,8.570825783343611e-10,8.570825783343612e-10,1.0339757656912846e-25,1.2063898996765218e-16,4.5473626636872285e-11
6.397251366039366e-05,0.0002843583556995496,9.110743202070754e-10,3.2646932628186856e-13,9.114007895333573e-10,9.114007895333572e-10,9.114007895333573e-10,1.0339757656912846e-25,1.1344907504641142e-16,5.1427107902541885e-11
6.803764432121665e-05,0.00030236985191419016,9.687825300794254e-10,3.6920698976420723e-13,9.691517370691897e-10,9.691517370691897e-10,9.691517370691897e-10,0.0,0.0,5.8159361913784415e-11
7.236109353705672e-05,0.00032151832104368585,1.0301335617811082e-09,4.1753429515815846e-13,1.0305510960762663e-09,1.0305510960762663e-09,1.0305510960762663e-09,0.0,0.0,6.577212473422784e-11
7.695927614951026e-05,0.00034187502858541176,1.0953557474967558e-09,4.721812805696212e-13,1.0958279287773253e-09,1.0958279287773253e-09,1.0958279287773253e-09,0.0,0.0,7.438039567750637e-11
8.184965008058509e-05,0.00036351564140271183,1.1646915212350811e-09,5.339731238209724e-13,1.1652254943589022e-09,1.165225494358902e-09,1.1652254943589022e-09,2.0679515313825692e-25,1.7747221815811194e-16,8.411416094904233e-11
8.705078261520076e-05,0.0003865204910720137,1.2383982625839105e-09,6.038424995907644e-13,1.2390021050835013e-09,1.2390021050835013e-09,1.2390021050835013e-09,0.0,0.0,9.512034020550958e-11
9.258242089560769e-05,0.0004109748518874867,1.3167491874274773e-09,6.828435333498953e-13,1.3174320309608272e-09,1.3174320309608274e-09,1.3174320309608272e-09,-2.0679515313825692e-25,1.569683659410022e-16,1.0756498464979475e-10
9.846556689537107e-05,0.00043696923420475216,1.4000342878095054e-09,7.721675562995387e-13,1.400806455365805e-09,1.400806455365805e-09,1.400806455365805e-09,0.0,0.0,1.2163575882891113e-10
0.00010472255715757342,0.0004645996937967997,1.4885613230988491e-09,8.731608922212363e-13,1.4894344839910704e-09,1.4894344839910706e-09,1.4894344839910704e-09,-2.0679515313825692e-25,1.388413893735904e-16,1.375447425090458e-10
0.0001113771475999778,0.0004939681579132027,1.5826568646719224e-09,9.873449362945746e-13,1.583644209608217e-09,1.5836442096082171e-09,1.583644209608217e-09,-2.0679515313825692e-25,1.3058182632411901e-16,1.5553159359299186e-10
0.00011845460370913158,0.0005251827687493525,1.6826673963762267e-09,1.1164388167855732e-12,1.6837838351930122e-09,1.6837838351930126e-09,1.6837838351930122e-09,-4.1359030627651384e-25,2.456314745586709e-16,1.7586711790450555e-10
0.0001259817964658508,0.0005583582450084449,1.788960472962428e-09,1.2623849706300942e-12,1.7902228579330582e-09,1.7902228579330584e-09,1.7902228579330582e-09,-2.0679515313825692e-25,1.155136368759233e-16,1.9885729798421983e-10
0.00013398730436628458,0.0005936162622579322,1.9019259387332548e-09,1.4273780019356713e-12,1.9033533167351905e-09,1.9033533167351905e-09,1.9033533167351905e-09,0.0,0.0,2.2484783902755652e-10
0.0001425015219259054,0.0006310858527611654,2.021977208590224e-09,1.6138972400727018e-12,2.0235911058302965e-09,2.0235911058302973e-09,2.0235911058302965e-09,-8.271806125530277e-25,4.0876865398834025e-16,2.5422929760076185e-10
0.00015155677507837893,0.0006709038254407515,2.1495526135816914e-09,1.824743466663066e-12,2.1513773570483544e-09,2.1513773570483548e-09,2.1513773570483544e-09,-4.1359030627651384e-25,1.9224442653981967e-16,2.8744286706285763e-10
0.0001611874439074515,0.0007132152066236142,2.2851168130347554e-09,2.063080337262903e-12,2.2871798933720184e-09,2.2871798933720184e-09,2.2871798933720184e-09,0.0,0.0,3.249869025196818e-10
0.0001714300931778293,0.0007581737021636211,2.429162275180145e-09,2.332481090142227e-12,2.4314947562702872e-09,2.431494756270288e-09,2.4314947562702872e-09,-8.271806125530277e-25,3.401942819000171e-16,3.6742427862830055e-10
0.00018232361116063742,0.0008059421815058286,2.582210828077289e-09,2.6369812068459776e-12,2.584847809284135e-09,2.5848478092841358e-09,2.584847809284135e-09,-8.271806125530277e-25,3.200113405446924e-16,4.153906849562879e-10
0.00019390935728053616,0.0008566931841938699,2.7448152824464414e-09,2.9811377712368495e-12,2.747796420217678e-09,2.747796420217678e-09,2.747796420217678e-09,0.0,0.0,4.696039765199077e-10
0.00020623131914506758,0.000910609449266064,2.9175611278354733e-09,3.3700963643534232e-12,2.9209312241998266e-09,2.920931224199827e-09,2.9209312241998266e-09,-4.1359030627651384e-25,1.4159535933264386e-16,5.308747114022305e-10
