time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,2.7840510895733343e-11,1.0942451581017733e-11,1.689805931471561e-11
5.317724787430056e-05,3.1486923860345844e-11,1.237654819079734e-11,1.9110375669548502e-11
5.655639382969606e-05,3.5610624987371523e-11,1.3998674607357829e-11,2.1611950380013693e-11
6.0150267471166206e-05,4.0274026410666596e-11,1.583328049030808e-11,2.4440745920358517e-11
6.397251366039366e-05,4.554769016661576e-11,1.790742141009071e-11,2.764026875652505e-11
6.803764432121665e-05,5.151138786619934e-11,2.025330392416742e-11,3.1258083942031916e-11
7.236109353705672e-05,5.825530107224709e-11,2.2906545927798378e-11,3.534875514444871e-11
7.695927614951026e-05,6.588137606840139e-11,2.5907434861854133e-11,3.9973941206547256e-11
8.184965008058509e-05,7.450485425448802e-11,2.930153995983468e-11,4.5203314294653344e-11
8.705078261520076e-05,8.425600084372533e-11,3.314040477369046e-11,5.1115596070034866e-11
9.258242089560768e-05,9.528205741937248e-11,3.748128711242737e-11,5.780077030694511e-11
9.846556689537109e-05,1.0774944669019147e-10,4.238977102075599e-11,6.535967566943548e-11
0.0001047225571575,1.2184626256944052e-10,4.794094774206322e-11,7.39053148273773e-11
0.0001113771475999,1.377850814801041e-10,5.421903209035432e-11,8.356604938974979e-11
0.0001184546037091,1.5580613621244903e-10,6.131927796826534e-11,9.448685824418369e-11
0.0001259817964658,1.7618089866908028e-10,6.934765910634372e-11,1.0683323956273656e-10
0.0001339873043662,1.9921612409162943e-10,7.842601531182548e-11,1.2079010877980393e-10
0.0001425015219259,2.2525841447887278e-10,8.869168380338591e-11,1.3656673067548687e-10
0.0001515567750783,2.5469936874572923e-10,1.0029995870723597e-10,1.5439941003849328e-10
0.0001611874439074,2.8798139241584205e-10,1.1342673180258186e-10,1.7455466061326019e-10
0.0001714300931778,3.2560425240204916e-10,1.2826939631437692e-10,1.9733485608767224e-10
0.0001823236111606,3.681324684251451e-10,1.4505184251205403e-10,2.2308062591309106e-10
0.0001939093572805,4.1620364979505824e-10,1.6402709239088743e-10,2.521765574041708e-10
0.000206231319145,4.70537892946748e-10,1.8548107360242983e-10,2.8505681934431817e-10
0.0002193362795524,5.31948376859838e-10,2.097368789004985e-10,3.2221149795933946e-10
0.0002332739941117,6.013533018136497e-10,2.371595728666777e-10,3.6419372894697197e-10
0.0002480973801501,6.797893438204736e-10,2.68161615397055e-10,4.116277284234186e-10
0.0002638627176241,7.684268091651666e-10,3.0320898007429714e-10,4.6521782909086944e-10
0.0002806298627977,8.685867025958171e-10,3.428280552392298e-10,5.257586473565873e-10
0.0002984624754985,9.817599475943322e-10,3.876134264173524e-10,5.941465211769799e-10
0.0003174282608152,1.1096290145707624e-09,4.382366508875043e-10,6.713923636832581e-10
0.0003375992261536,1.2540922685646158e-09,4.954561487329309e-10,7.586361198316848e-10
0.0003590519546268,1.4172913504414566e-09,5.601283498513031e-10,8.571630005901534e-10
0.0003818678958189,1.6016419744292376e-09,6.332202532886794e-10,9.68421721140558e-10
0.0004061336750239,1.8098685554879763e-09,7.158283502786222e-10,1.094040205209354e-09
0.000431941422137,2.045043113206885e-09,8.091851242294016e-10,1.2358579889774834e-09
0.0004593891214431,2.3106289854375e-09,9.146801346571631e-10,1.3959488507803367e-09
0.0004885809836348,2.610529930266913e-09,1.033884006703598e-09,1.576645923563315e-09
0.0005196278414683,2.949145202825305e-09,1.1685690454474179e-09,1.780576157377887e-09
0.000552647570563,3.331431397106045e-09,1.3207348142175437e-09,2.0106965828885012e-09
0.0005877655369391,3.762971772426514e-09,1.492636890801498e-09,2.2703348816250155e-09
0.0006251150729957,4.250053954285341e-09,1.6868191825196914e-09,2.5632347717656497e-09
0.0006648379837331,4.799757026251121e-09,1.906161909522583e-09,2.893595116728538e-09
0.0007070850851445,5.420048997110924e-09,2.153898543799854e-09,3.26615045331107e-09
0.000752016776819,6.119895958954839e-09,2.4336763428409e-09,3.686219616113939e-09
0.0007998036509307,6.9093840435647565e-09,2.7496074747550532e-09,4.159776568809703e-09
0.0008506271399262,7.799855962743535e-09,3.106334306283961e-09,4.693521656459574e-09
0.0009046802053693,8.804063164409835e-09,3.509081426003663e-09,5.2949817384061724e-09
0.0009621680705579,9.936335968412545e-09,3.963728600798049e-09,5.972607367614496e-09
0.0010233089996959,1.1212773305603677e-08,4.4769034884805074e-09,6.7358698171231695e-09
0.0010883351265767,1.26514538765662e-08,5.056073752062514e-09,7.595380124503685e-09
0.0011574933359255,1.4272671804061096e-08,5.7096299344045475e-09,8.563041869656547e-09
0.0012310462007473,1.6099198270824985e-08,6.447023570856627e-09,9.652174699968359e-09
0.0013092729792371,1.8156573162088534e-08,7.278888869457453e-09,1.0877684292631082e-08
0.0013924706750403,2.0473427569494083e-08,8.217177610627073e-09,1.225624995886701e-08
0.0014809551648862,2.3081842782876945e-08,9.275328010961646e-09,1.3806514771915299e-08
0.0015750623978776,2.6017747795352642e-08,1.046844220779384e-08,1.55493055875588e-08
0.0016751496709886,2.9321358579438097e-08,1.1813485412233482e-08,1.7507873167204614e-08
0.0017815969856142,3.3037666127542145e-08,1.3329508730875754e-08,1.970815739666639e-08
0.0018948084903223,3.7216971718153743e-08,1.5037897406582375e-08,2.217907431157137e-08
0.002015214015284,4.191548052586547e-08,1.6962647233825527e-08,2.4952833292039945e-08
0.0021432707042104,4.719595375619726e-08,1.913066767604329e-08,2.8065286080153972e-08
0.0022794647499905,5.3128424857095296e-08,2.157212575503956e-08,3.155629910205574e-08
0.0024243132406195,5.979098734304816e-08,2.432082772728797e-08,3.547015961576019e-08
0.0025783661224274,6.727066003183543e-08,2.7414622921499544e-08,3.9856037110335886e-08
0.0027422082880605,7.566432974667537e-08,3.089589112323335e-08,4.476843862344202e-08
0.002916461797143,8.507978418103274e-08,3.48120330176556e-08,5.026775116337714e-08
0.0031017882380521,9.56368377663496e-08,3.921605239527772e-08,5.642078537107187e-08
0.0032988912397697,1.0746855720533803e-07,4.416718435808174e-08,6.330137284725629e-08
0.0035085191433519,1.2072259204804124e-07,4.9731574865081335e-08,7.09910171829599e-08
0.003731467843155,1.3556261825047545e-07,5.598305203302648e-08,7.957956621744896e-08
0.0039685838086087,1.5216989521065917e-07,6.300397062086983e-08,8.916592458978934e-08
0.0042207672980064,1.7074495253619226e-07,7.08861182996772e-08,9.985883423651507e-08
0.0044889757765166,1.9150940181727766e-07,7.973175402629563e-08,1.1177764779098202e-07
0.0047742275513911,2.1470788188801694e-07,8.965469865679867e-08,1.2505318323121827e-07
0.0050776056381728,2.406101526193028e-07,1.0078157453458136e-07,1.3982857808472143e-07
0.0054002618725812,2.695133227568129e-07,1.132531300001763e-07,1.562601927566366e-07
0.0057434212836877,3.017442306126245e-07,1.2722571164063025e-07,1.7451851897199426e-07
0.0061083867449839,3.376619725570572e-07,1.4287285471779717e-07,1.9478911783926e-07
0.006496543921002,3.776605905165698e-07,1.6038703615063135e-07,2.1727355436593844e-07
0.0069093665282681,4.22171900541019e-07,1.7998159129478835e-07,2.4219030924623066e-07
0.0073484219305622,4.716685102785189e-07,2.018927434597871e-07,2.697757668187318e-07
0.007815377089729,5.266669747422105e-07,2.2638194441763457e-07,3.0028503032457595e-07
0.008312004894633,5.877311127625011e-07,2.537382285616157e-07,3.3399288420088537e-07
0.008840190892286,6.554754925986434e-07,2.84281006836316e-07,3.711944857623274e-07
0.0094019404467045,7.305690510944206e-07,3.183628643407648e-07,4.1220618675365576e-07
0.0099993863526764,8.137388959545378e-07,3.5637279872486977e-07,4.5736609722966806e-07
0.0106347969333434,9.057742557680922e-07,3.9873960497156725e-07,5.070346507965249e-07
0.0113105846523451,1.0075306051207749e-06,4.459355696566672e-07,5.615950354641077e-07
0.0120293152732203,1.1199339495088206e-06,4.984805148717989e-07,6.214534346370217e-07
0.0127937176008429,1.2439852604793215e-06,5.569460939136601e-07,6.870391665656614e-07
0.0136066938418765,1.3807651044560985e-06,6.219605230460612e-07,7.588045814100373e-07
0.0144713306235837,1.531438342476035e-06,6.94213521090748e-07,8.372248213852871e-07
0.0153909107128253,1.697259073503037e-06,7.744618980738574e-07,9.227971754291795e-07
0.0163689254797428,1.879575873602357e-06,8.635353705515606e-07,1.0160405030507963e-06
0.0174090881534448,2.079837172386804e-06,9.62342862871158e-07,1.117494309515646e-06
0.0185153479200257,2.299596838696945e-06,1.0718792768541142e-06,1.227717561842831e-06
0.0196919049164424,2.540520126039465e-06,1.1932327802058673e-06,1.3472873458335977e-06
0.0209432261771763,2.804389568746132e-06,1.327592390770431e-06,1.4767971779757009e-06
0.0222740625942249,3.09311153012182e-06,1.4762562492850458e-06,1.6168552808367742e-06
0.0236894669548157,3.408723245157388e-06,1.6406405418707797e-06,1.7680827032866083e-06
0.0251948131253257,3.753400181528638e-06,1.8222888111840866e-06,1.9311113703445514e-06
0.0267958164542425,4.129463847148431e-06,2.022881860440295e-06,2.1065819867081364e-06
0.0284985554716303,4.539390123567068e-06,2.244248229363622e-06,2.2951418942034463e-06
0.0303094949674878,4.985818007009956e-06,2.488375102991401e-06,2.4974429040185553e-06
0.0322355105366193,5.471559568791583e-06,2.757419805639133e-06,2.7141397631524497e-06
0.0342839146832086,5.999610901357803e-06,3.0537219442931573e-06,2.945888957064646e-06
0.0364624845842072,6.573163592542997e-06,3.3798162295299027e-06,3.1933473630130947e-06
0.038779491616945,7.195617419929339e-06,3.7384457247107952e-06,3.457171695218544e-06
0.0412437327630729,7.870593040022608e-06,4.1325754905676856e-06,3.7380175494549224e-06
0.0438645640080667,8.601946917528791e-06,4.56540658199542e-06,4.036540335533371e-06
0.0466519358631018,9.393787975891132e-06,5.040390409299441e-06,4.353397566591691e-06
0.0496164311441627,1.025049478348561e-05,5.561243819024669e-06,4.689250964460941e-06
0.0527693051518261,1.11767338724437e-05,6.131964593488881e-06,5.044769278954819e-06
0.0561225284042652,1.2177478272262472e-05,6.756846876443933e-06,5.4206313958185395e-06
0.0596888320857217,1.325802826296042e-05,7.440496792057699e-06,5.817531470902722e-06
0.0634817563829987,1.442403430389389e-05,8.187847530651044e-06,6.236186773242847e-06
0.0675157018934936,1.568151976376349e-05,9.004175163009054e-06,6.677344600754437e-06
0.0718059842999539,1.703690440334564e-05,9.895114129284729e-06,7.141790274060913e-06
0.0763688925195356,1.849702649828675e-05,1.0866672582312416e-05,7.630353915974333e-06
0.0812217505479433,2.006916884087984e-05,1.1925246824794939e-05,8.1439220160849e-06
