time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,8.816693701912414e-05,2.781870631479553e-10,8.034793239703262e-14,2.782674110803523e-10,2.7826741108064225e-10,-2.899268046998362e-22,1.0418999608107722e-12,1.2678725712795821e-11,0.008812442581951086,0.0
5.317724787430056e-05,9.376344269739571e-05,2.9584533200889487e-10,9.08749161173346e-14,2.959362069250122e-10,2.9593620692534276e-10,-3.305620522915037e-22,1.1170044237773722e-12,1.4339860420198758e-11,0.009371536205662882,0.0
5.655639382969606e-05,9.971478533139059e-05,3.1462319347389216e-10,1.0277977757469796e-13,3.1472597325146686e-10,3.1472597325184085e-10,-3.7398903445053764e-22,1.1883005097621067e-12,1.6218421181674172e-11,0.009966040635603558,0.0
6.0150267471166206e-05,0.00010604340783601511,3.3459146012640924e-10,1.1624443117058102e-13,3.347077045575798e-10,3.3470770455800213e-10,-4.223274014966052e-22,1.2617797431771376e-12,1.8343113686721337e-11,0.010598190535536811,0.0
6.397251366039366e-05,0.00011277316669911451,3.55825404699231e-10,1.3147332862041045e-13,3.559568780278514e-10,3.559568780283271e-10,-4.7573224979456e-22,1.3364884320530005e-12,2.0746199963049887e-11,0.01127036073851217,0.0
6.803764432121665e-05,0.00011992941892832334,3.784050344118725e-10,1.4869772584256112e-13,3.785537321377151e-10,3.7855373213825017e-10,-5.350824587452398e-22,1.413491436797734e-12,2.3464171682207103e-11,0.011985074711603066,0.0
7.236109353705672e-05,0.00012753911537695425,4.024153854353279e-10,1.6817919741145294e-13,4.0258356463273933e-10,4.0258356463334044e-10,-6.011018113846283e-22,1.4931106587326575e-12,2.6538304732489945e-11,0.01274501370258067,0.0
7.695927614951026e-05,0.00013563090081678488,4.279468386448412e-10,1.9021238683414868e-13,4.2813705103167535e-10,4.2813705103234883e-10,-6.734801149830182e-22,1.5730479605983272e-12,3.001509320649865e-11,0.013553026606292632,0.0
8.184965008058509e-05,0.00014423522421784702,4.550954675781284e-10,2.1512350377410335e-13,4.553105910819025e-10,4.553105910826513e-10,-7.488052495136283e-22,1.6446031877560688e-12,3.394601226637394e-11,0.014412141094618212,0.0
8.705078261520076e-05,0.00015338443153243347,4.839633311903635e-10,2.4329638735061374e-13,4.842066275777141e-10,4.842066275785447e-10,-8.305927325798089e-22,1.715368368114862e-12,3.839163087470414e-11,0.015325571437517043,0.0
9.258242089560768e-05,0.00016311290119947565,5.146589014018068e-10,2.751584426548022e-13,5.149340598444616e-10,5.149340598453815e-10,-9.199282387355359e-22,1.7864971662813708e-12,4.3419392607906576e-11,0.016296732871678665,0.0
9.846556689537109e-05,0.00017345716395247333,5.472974411195132e-10,3.1119310021763507e-13,5.476086342197308e-10,5.476086342207484e-10,-1.0175355510167932e-21,1.858143731544253e-12,4.910558173267557e-11,0.01732925289990642,0.0
0.0001047225571575,0.00018445603887759325,5.820014335320785e-10,3.519431760281875e-13,5.823533767081067e-10,5.82353376709229e-10,-1.1223806936578894e-21,1.927318941636871e-12,5.553585340942019e-11,0.018426984734614835,0.0
0.0001113771475999,0.0001961507724961522,6.189010209470172e-10,3.9802067191632923e-13,6.192990416189335e-10,6.192990416201667e-10,-1.2332228957399951e-21,1.991320529923192e-12,6.280678017093823e-11,0.019594020681946635,0.0
0.0001184546037091,0.00020858517936339058,6.581344484123891e-10,4.501253291474703e-13,6.585845737415365e-10,6.585845737428878e-10,-1.3513029281819398e-21,2.0518290012506276e-12,7.102877963855961e-11,0.020834705184915606,0.0
0.0001259817964658,0.00022180580910299114,6.99848590749309e-10,5.090444006004341e-13,7.003576351499095e-10,7.003576351513857e-10,-1.476207200677447e-21,2.1077905438388742e-12,8.032607857231954e-11,0.022153651580883664,0.0
0.0001339873043662,0.0002358621066768027,7.44199458239967e-10,5.75672791179401e-13,7.447751310311464e-10,7.447751310323251e-10,-1.1787323728880644e-21,1.5826688134098083e-12,9.083989098333995e-11,0.023555757105849888,1.7024062413476428e-268
0.0001425015219259,0.0002508065983055303,7.913527832503749e-10,6.510134415973447e-13,7.920037966919723e-10,7.920037966926713e-10,-6.989676176073084e-22,8.825306400374939e-13,1.0272847869400544e-10,0.02504622132772308,4.1482014499664406e-268
0.0001515567750783,0.0002666950711242747,8.414845870851151e-10,7.362022330507832e-13,8.422207893181659e-10,8.422207893182773e-10,-1.1135918996495135e-22,1.3222089905319168e-13,1.1617108124046003e-10,0.02663056290219685,7.040317529049604e-268
0.0001611874439074,0.00028358677133908457,8.947818052170593e-10,8.325241300211946e-13,8.956143293470805e-10,8.95614329346473e-10,6.075641599201988e-22,6.783769977900246e-13,1.3137046317090443e-10,0.028314638527033455,1.0458006921668467e-267
0.0001714300931778,0.00030154461383970525,9.514429486640364e-10,9.414312867975882e-13,9.52384379950834e-10,9.523843799493507e-10,1.4833416334607169e-21,1.5575031097604656e-12,1.4855577121474081e-10,0.03010466293601242,1.4494818801773715e-267
0.0001823236111606,0.0003206354028850677,1.0116788003025545e-09,1.06456470549359e-12,1.0127433650080482e-09,1.0127433650055005e-09,2.5477162866633252e-21,2.5156583342741314e-12,1.6798595186968333e-10,0.032007229824398895,1.926124714509897e-267
0.0001939093572805,0.00034093006521270045,1.0757131503818706e-09,1.2037786801647816e-12,1.0769169290620353e-09,1.0769169290581964e-09,3.8389452228586014e-21,3.5647552000154885e-12,1.899536086293155e-10,0.034029333869978806,2.488788180980027e-267
0.000206231319145,0.0003625038961591916,1.1437835730909305e-09,1.361168381428179e-12,1.1451447414723586e-09,1.145144741466956e-09,5.402523375736962e-21,4.717764645882861e-12,2.1478935477492745e-10,0.03617839388974267,3.1529160130638635e-267
