time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0701496036486763,2.2776846089225795e-07,0.0,2.2776846089225795e-07,0.0,0.0,0.0,0.0,0.0
5e-05,0.07024067101333772,2.2806414714574457e-07,9.634789944628696e-11,2.2816049504519084e-07,3.920341529329152e-10,3.9203415293289585e-10,-1.9335346818427022e-23,4.93205672867376e-14,1.517721091116988e-08
5.3177247874300556e-05,0.0702464112411725,2.280827850680006e-07,1.0247417177944386e-10,2.2818525923978006e-07,4.167983475220863e-10,4.1679834752211176e-10,2.54358038360056e-23,6.102664270917292e-14,1.6142252472365745e-08
5.655639382969606e-05,0.0702525102422178,2.2810258788952515e-07,1.089902391049842e-10,2.2821157812863014e-07,4.431172363721823e-10,4.43117236372194e-10,1.1683926152311516e-23,2.6367573168599704e-14,1.7168696522308337e-08
6.0150267471166206e-05,0.0702589900502446,2.2812362715167878e-07,1.1592093598707744e-10,2.2823954808766586e-07,4.710871954079248e-10,4.710871954079095e-10,-1.5302841332231012e-23,3.2484095261769833e-14,1.8260455127793643e-08
6.397251366039366e-05,0.07026587400244375,2.2814597862789108e-07,1.2329268350049346e-10,2.2826927131139157e-07,5.008104191336657e-10,5.008104191336187e-10,-4.694249976238432e-23,9.373307337253187e-14,1.942169027083255e-08
6.803764432121665e-05,0.07027318681037034,2.281697225540091e-07,1.3113359112015928e-10,2.2830085614512926e-07,5.323952528713175e-10,5.323952528713082e-10,-9.305781891221561e-24,1.747908502383062e-14,2.0656829898811776e-08
7.236109353705672e-05,0.07028095463378843,2.2819494386806358e-07,1.394735652219247e-10,2.283344174332855e-07,5.659565410275643e-10,5.659565410275571e-10,-7.134432783269864e-24,1.260597283727195e-14,2.1970585016086068e-08
7.695927614951026e-05,0.07028920515772413,2.2822173246045253e-07,1.4834442463020223e-10,2.2837007688508274e-07,6.016159928247991e-10,6.016159928247883e-10,-1.0856745539758488e-23,1.8045972296684205e-14,2.3367967885629804e-08
8.184965008058509e-05,0.0702979676726435,2.282501834342702e-07,1.5778002367964113e-10,2.2840796345794983e-07,6.395025656918741e-10,6.395025656918847e-10,1.0649950386620231e-23,1.6653491257064677e-14,2.4854311414337497e-08
8.705078261520076e-05,0.07030727315765226,2.282803973754482e-07,1.678163832897199e-10,2.284482137587379e-07,6.797528664799669e-10,6.79752866479954e-10,-1.2924697071141057e-23,1.9013817680637854e-14,2.643528980055993e-08
9.258242089560769e-05,0.0703171543666824,2.283124806325942e-07,1.7849183058524275e-10,2.2849097246317944e-07,7.225115709214767e-10,7.22511570921487e-10,1.0339757656912846e-23,1.4310854072171577e-14,2.811694052783453e-08
9.846556689537107e-05,0.07032764591825148,2.2834654560843112e-07,1.898471476293306e-10,2.2853639275606044e-07,7.67931863802506e-10,7.679318638024908e-10,-1.5199443755661884e-23,1.9792698378733796e-14,2.990568779406219e-08
0.00010472255715757342,0.07033878438736056,2.2838271105818015e-07,2.019257298834713e-10,2.2858463678806363e-07,8.161758958056862e-10,8.161758958056851e-10,-1.137373342260413e-24,1.3935394908197545e-15,3.1808367472939943e-08
0.0001113771475999778,0.07035060840112947,2.2842110240007855e-07,2.1477375503813747e-10,2.2863587615511668e-07,8.674152628587423e-10,8.67415262858729e-10,-1.3234889800848443e-23,1.5257847501126726e-14,3.383225370901812e-08
0.00011845460370913158,0.07036315873680764,2.2846185203361055e-07,2.28440362915179e-10,2.2869029239652573e-07,9.21831504267776e-10,9.218315042677862e-10,1.0236360080343717e-23,1.1104372147136034e-14,3.598508725683979e-08
0.0001259817964658508,0.07037647842237918,2.2850509966616156e-07,2.4297784718468795e-10,2.2874807751334624e-07,9.796166210883104e-10,9.796166210882945e-10,-1.5923226791645783e-23,1.6254549431751972e-14,3.8275105681155885e-08
0.00013398730436628458,0.07039061283998996,2.2855099264883525e-07,2.5844185969086544e-10,2.288094345085261e-07,1.040973616268198e-09,1.0409736162681618e-09,-3.618915179919496e-23,3.476471567927917e-14,4.0711075543374495e-08
0.0001425015219259054,0.0704056098308715,2.2859968631713043e-07,2.7489162824349333e-10,2.288745779453739e-07,1.1061170531159778e-09,1.1061170531159648e-09,-1.3028094647710186e-23,1.1778224204219165e-14,4.330232670918063e-08
0.00015155677507837893,0.07042151980291679,2.2865134434022834e-07,2.923901887807173e-10,2.2894373452900906e-07,1.1752736367510824e-09,1.1752736367511087e-09,2.626298444855863e-23,2.234627207427135e-14,4.605878891999801e-08
0.0001611874439074515,0.07043839583852034,2.2870613907113847e-07,3.1100463288792317e-10,2.290171437040264e-07,1.248682811768458e-09,1.248682811768449e-09,-8.892191584945048e-24,7.121257297000351e-15,4.899103078342074e-08
0.0001714300931778293,0.07045629380524508,2.2876425190602223e-07,3.3080637170498517e-10,2.2909505827772723e-07,1.3265973854692533e-09,1.3265973854692788e-09,2.54358038360056e-23,1.917371774934396e-14,5.2110301345224684e-08
0.00018232361116063742,0.07047527246539288,2.2882587363995693e-07,3.518714173555907e-10,2.2917774505731252e-07,1.4092841650545891e-09,1.409284165054568e-09,-2.1093105620102206e-23,1.4967248013664552e-14,5.5428574421545325e-08
0.00019390935728053616,0.07049539358736241,2.288912048285033e-07,3.74280683082332e-10,2.292654855115856e-07,1.4970246193276785e-09,1.4970246193276587e-09,-1.9852334701272664e-23,1.3261194535456905e-14,5.895859587768316e-08
0.00020623131914506758,0.07051672205565769,2.2896045614489183e-07,3.981203033818575e-10,2.293585764482737e-07,1.5901155560157063e-09,1.590115556015743e-09,3.680953725860973e-23,2.3148969972246028e-14,6.271393405742018e-08
0.0002193362795524249,0.07053932597980611,2.290338487336682e-07,4.2348197551120333e-10,2.294573307091794e-07,1.6888698169214625e-09,1.6888698169214395e-09,-2.2954261998346518e-23,1.3591492824585164e-14,6.67090335788333e-08
0.00023327399411172362,0.07056327680235938,2.2911161456136097e-07,4.504633238339677e-10,2.2956207788519495e-07,1.793616992936987e-09,1.793616992936999e-09,1.1994118882018901e-23,6.687112649606903e-15,7.095927272795588e-08
0.0002480973801501451,0.07058864940267187,2.291939967534394e-07,4.791682885963038e-10,2.2967316504203571e-07,1.904704149777773e-09,1.9047041497777667e-09,-6.2038545941477076e-24,3.2571224223308007e-15,7.548102470074851e-08
0.00026386271762417684,0.0706155221981921,2.29281249923196e-07,5.097075408114858e-10,2.297909574640075e-07,2.0224965717495443e-09,2.022496571749558e-09,1.3648480107124957e-23,6.748332876192891e-15,8.029172295782496e-08
0.00028062986279774857,0.07064397724060317,2.2937364048390467e-07,5.421989250757458e-10,2.299158394089804e-07,2.147378516722438e-09,2.1473785167224644e-09,2.6469779601696886e-23,1.2326555097560354e-14,8.540993097905384e-08
0.00029846247549853664,0.07067410030701446,2.2947144694491073e-07,5.767679322480055e-10,2.3004821487715874e-07,2.279753984900802e-09,2.2797539849007896e-09,-1.2407709188295415e-23,5.44256497432345e-15,9.085541672247292e-08
0.0003174282608152608,0.07070598098424657,2.2957496018529524e-07,6.135482040872913e-10,2.3018850838938254e-07,2.4200474971245553e-09,2.4200474971245926e-09,3.7223127564886245e-23,1.5381155786865065e-14,9.664923211733999e-08
0.000337599226153625,0.07073971274518376,2.296844837017833e-07,6.526820720708442e-10,2.3033716577385414e-07,2.5687048815961867e-09,2.5687048815961925e-09,5.790264287871194e-24,2.2541570771155014e-15,1.0281379794150077e-07
0.0003590519546268674,0.07077539301651448,2.298003338286909e-07,6.94321132784924e-10,2.3049465496147582e-07,2.726194069217882e-09,2.7261940692178745e-09,-7.444625512977249e-24,2.7307760650778023e-15,1.0937299445987337e-07
0.0003818678958189009,0.07081312323405418,2.2992283991755187e-07,7.3862686247407e-10,2.3066146678002594e-07,2.8930058877679766e-09,2.8930058877679956e-09,1.9025154088719637e-23,6.576258337102063e-15,1.1635225823137185e-07
0.00040613367502398553,0.07085300888890944,2.3005234448700832e-07,7.857712734358817e-10,2.308381157604442e-07,3.069654868186271e-09,3.0696548681862477e-09,-2.3161057151484775e-23,7.545166523938785e-15,1.2377868550754906e-07
0.0004319414221370222,0.07089515955223089,2.301892033031806e-07,8.359376154073553e-10,2.3102514091858796e-07,3.2566800263300208e-09,3.2566800263300104e-09,-1.0339757656912846e-23,3.1749381496851575e-15,1.3168114271853782e-07
0.0004593891214431669,0.07093968889274051,2.303337854365768e-07,8.893211247827396e-10,2.3122310656135956e-07,3.454645669101593e-09,3.454645669101616e-09,2.274746684520826e-23,6.584602018279855e-15,1.400903844936562e-07
0.000488580983634809,0.07098671468186883,2.3048647327877253e-07,9.461298251556887e-10,2.314326031039282e-07,3.664142211670239e-09,3.6641422116702624e-09,2.357464745776129e-23,6.433878953354003e-15,1.490391797668772e-07
0.0005196278414683565,0.07103635876218817,2.30647662439917e-07,1.006585383195476e-09,2.3165424782311249e-07,3.8857869308545366e-09,3.885786930854537e-09,8.271806125530277e-25,2.128733837629948e-16,1.585624465988007e-07
0.000552647570563011,0.07108874701622263,2.3081776164746238e-07,1.0709240230468118e-09,2.3188868567050918e-07,4.120224778251196e-09,4.12022477825123e-09,3.3914405114674135e-23,8.231202650324485e-15,1.686973962175612e-07
0.0005877655369391849,0.07114400930745637,2.3099719255462372e-07,1.1393975038869292e-09,2.3213659005851066e-07,4.368129166252729e-09,4.36812916625271e-09,-1.9025154088719637e-23,4.355446774720876e-15,1.7948368700858955e-07
0.0006251150729957279,0.07120227938851117,2.3118638944224106e-07,1.21227416519735e-09,2.323986636074384e-07,4.630202715180457e-09,4.630202715180464e-09,7.444625512977249e-24,1.607840081940579e-15,1.909635891711351e-07
0.0006648379837331062,0.071263694773221,2.3138579880341894e-07,1.2898400445681454e-09,2.326756388479871e-07,4.907177955729181e-09,4.907177955729151e-09,-3.0605682664462024e-23,6.23692128970574e-15,2.0318216080047528e-07
0.0007070850851445119,0.07132839660698313,2.315958789225699e-07,1.3724000724427963e-09,2.329682789950127e-07,5.1998181027547655e-09,5.199818102754753e-09,-1.2407709188295415e-23,2.3861813900224788e-15,2.1618743609019963e-07
0.0007520167768190125,0.07139652954034262,2.318170994649565e-07,1.4602793491555363e-09,2.3327737881411203e-07,5.508917921854112e-09,5.508917921854084e-09,-2.812414082680294e-23,5.105202369277145e-15,2.3003062649762386e-07
0.0007998036509307438,0.07146824147252122,2.3204994064395633e-07,1.5538245127504638e-09,2.3360376515670679e-07,5.835304264448824e-09,5.835304264448838e-09,1.406207041340147e-23,2.4098264248316238e-15,2.447663362096099e-07
0.0008506271399262945,0.07154368338178362,2.3229489267027894e-07,1.6534051995747143e-09,2.3394829786985365e-07,6.1798369775956674e-09,6.179836977595698e-09,3.0605682664462024e-23,4.952506477989545e-15,2.604527922226273e-07
0.0009046802053693582,0.07162300908872074,2.325524549833712e-07,1.7594156073123922e-09,2.3431187059068358e-07,6.54340969842566e-09,6.5434096984256314e-09,-2.895132143935597e-23,4.4245007990744696e-15,2.7715209055980405e-07
0.0009621680705579899,0.07170637494941833,2.3282313525516778e-07,1.8722761679084666e-09,2.3469541142307626e-07,6.926950530818323e-09,6.926950530818313e-09,-9.926167350636332e-24,1.4329779470019823e-15,2.9493045979840296e-07
0.0010233089996959947,0.07179393947773063,2.3310744816365315e-07,1.9924353381723342e-09,2.350998835018255e-07,7.331422609567534e-09,7.3314226095675485e-09,1.406207041340147e-23,1.918054811770145e-15,3.1385854313479766e-07
0.0010883351265767295,0.07188586304923857,2.3340591443164436e-07,2.120371513087397e-09,2.3552628594473175e-07,7.757825052473811e-09,7.757825052473806e-09,-4.963083675318166e-24,6.397519461637693e-16,3.340116997787234e-07
0.0011574933359255802,0.07198230771331701,2.3371906021659324e-07,2.2565950699245913e-09,2.3597565528651783e-07,8.207194394259866e-09,8.20719439425988e-09,1.4889251025954498e-23,1.8141706301447003e-15,3.5547032695243197e-07
0.0012310462007473126,0.07208343662325341,2.3404741526024084e-07,2.4016505636321313e-09,2.3644906582387297e-07,8.680604931615071e-09,8.680604931615027e-09,-4.4667753077863494e-23,5.145695885223615e-15,3.783202057196442e-07
0.001309272979237116,0.07218941378155833,2.3439151206166736e-07,2.5561190685855504e-09,2.369476311302529e-07,9.179170237994973e-09,9.179170237994964e-09,-9.926167350636332e-24,1.0813795902323877e-15,4.026528698699209e-07
0.0013924706750403219,0.0723004037878414,2.347518850586714e-07,2.7206206836004788e-09,2.3747250574227186e-07,9.70404485001393e-09,9.704044850013914e-09,-1.6543612251060553e-23,1.704816136648091e-15,4.285660005210101e-07
0.0014809551648862765,0.07241657118522478,2.351290685056426e-07,2.895817223361662e-09,2.3802488572900425e-07,1.0256424836746305e-08,1.02564248367463e-08,-4.963083675318166e-24,4.838999704396634e-16,4.56163850086428e-07
0.0015750623978776637,0.0725380804090789,2.3552359630711205e-07,3.082415083456056e-09,2.386060113905681e-07,1.083755049831016e-08,1.0837550498310134e-08,-2.6469779601696886e-23,2.4424134960962046e-15,4.855576935900367e-07
0.0016751496709886146,0.07266509485530118,2.3593599899255013e-07,3.281168331759738e-09,2.3921716732430984e-07,1.1448706432051897e-08,1.1448706432051897e-08,0.0,0.0,5.168663156370257e-07
0.0017815969856142919,0.0727977775789521,2.3636680598476516e-07,3.492881974211764e-09,2.3985968795897694e-07,1.2091227066718989e-08,1.2091227066718987e-08,-1.6543612251060553e-24,1.3682326996071988e-16,5.502165248552116e-07
0.0018948084903223578,0.07293629066126257,2.3681654354464222e-07,3.718415489011694e-09,2.4053495903365393e-07,1.2766498141395958e-08,1.276649814139598e-08,2.3161057151484775e-23,1.8142059705773143e-15,5.857437106197987e-07
0.002015214015284025,0.07308079512888607,2.3728573450896324e-07,3.958686597656307e-09,2.4124442110661954e-07,1.347596021436164e-08,1.3475960214361587e-08,-5.293955920339377e-23,3.9284443083302414e-15,6.235924370862525e-07
0.002143270704210462,0.07323145143069257,2.3777489983850724e-07,4.2146752867507966e-09,2.41989575125258e-07,1.4221114233000105e-08,1.4221114233000072e-08,-3.3087224502121107e-23,2.326626729805895e-15,6.639170767264443e-07
0.0022794647499905295,0.07338841812458144,2.3828455435426856e-07,4.487428183880703e-09,2.4277198253814924e-07,1.500352164589129e-08,1.5003521645891292e-08,3.308722450212111e-24,2.2052972150829688e-16,7.068824996382433e-07
0.0024243132406195386,0.07355185354254586,2.388152121437476e-07,4.778063144707927e-09,2.4359327528845553e-07,1.5824814396197628e-08,1.582481439619758e-08,-4.632211430296955e-23,2.9271821547619407e-15,7.526647961281993e-07
0.0025783661224274813,0.07372191600839784,2.393673872678814e-07,5.087774227413766e-09,2.444551614952952e-07,1.6686700603037218e-08,1.6686700603037238e-08,1.9852334701272664e-23,1.1897100076008574e-15,8.014520603110973e-07
0.002742208288060507,0.07389876440978037,2.399415956183076e-07,5.417837017354273e-09,2.453594326356619e-07,1.7590971743403994e-08,1.7590971743403935e-08,-5.955700410381799e-23,3.3856574254432424e-15,8.534452288767384e-07
0.0029164617971430998,0.07408255904580281,2.40538357669548e-07,5.769614333089557e-09,2.463079720026376e-07,1.85395111103796e-08,1.8539511110379648e-08,4.963083675318166e-23,2.6770305029993497e-15,9.088589799326818e-07
0.003101788238052134,0.07427346300904185,2.4115820296622214e-07,6.144562328995502e-09,2.4730276529521763e-07,1.953430440295971e-08,1.9534304402959684e-08,-2.6469779601696886e-23,1.3550408069655328e-15,9.679226943186657e-07
0.003298891239769766,0.07447164185858723,2.418016690614608e-07,6.544237135887228e-09,2.4834590619734803e-07,2.0577445305090133e-08,2.0577445305090083e-08,-4.963083675318166e-23,2.4119046858020195e-15,1.030881501671373e-06
0.003508519143351911,0.07467726622738007,2.424693099826617e-07,6.970301860952262e-09,2.49439611843614e-07,2.1671150951356074e-08,2.1671150951356064e-08,-9.926167350636332e-24,4.580360024678431e-16,1.09799738308949e-06
0.0037314678431550645,0.07489051341530689,2.4316170140410083e-07,7.4245341648793e-09,2.505862355689801e-07,2.2817774676722114e-08,2.2817774676722164e-08,4.963083675318166e-23,2.1750954006839754e-15,1.1695503647215452e-06
0.003968583808608775,0.07511156892770242,2.438794456422898e-07,7.908834408831778e-09,2.517882800511216e-07,2.4019819158863687e-08,2.4019819158863628e-08,-5.955700410381799e-23,2.4794942755362306e-15,1.2458398011186044e-06
0.004220767298006492,0.07534062868490378,2.446231788301692e-07,8.425234377040336e-09,2.530484132072096e-07,2.527995231495162e-08,2.5279952314951635e-08,1.6543612251060553e-23,6.54416275986247e-16,1.3271857492613768e-06
0.004488975776516661,0.07557789856498845,2.4539356943242597e-07,8.975906812064896e-09,2.5436947624449084e-07,2.6601015352232933e-08,2.6601015352232897e-08,-3.639594695233322e-23,1.3682164560413323e-15,1.4139304706031697e-06
0.004774227551391146,0.07582359720711994,2.4619132734766494e-07,9.563175490094485e-09,2.5575450283775944e-07,2.798604194550152e-08,2.7986041945501493e-08,-2.6469779601696886e-23,9.45820764981439e-16,1.5064400181823357e-06
0.00507760563817284,0.07607795798734635,2.470172103236212e-07,1.0189526108196913e-08,2.572067364318181e-07,2.9438275539560176e-08,2.9438275539560166e-08,-9.926167350636332e-24,3.371857613499542e-16,1.6051059516371884e-06
0.005400261872581263,0.07634123004723514,2.4787202729703026e-07,1.0857618044606541e-08,2.587296453416368e-07,3.0961184449378845e-08,3.096118444937884e-08,-6.617444900424222e-24,2.137335834565264e-16,1.7103471897463143e-06
0.005743421283687767,0.07661367924363836,2.487566414774165e-07,1.1570297004075071e-08,2.603269384814916e-07,3.255847758923366e-08,3.2558477589233655e-08,-6.617444900424222e-24,2.032479830264686e-16,1.8226120023885148e-06
0.006108386744983959,0.07689558718797872,2.4967196722775543e-07,1.2330608734930579e-08,2.62002575962686e-07,3.423411507042812e-08,3.4234115070428044e-08,-7.279189390466644e-23,2.1262969337725056e-15,1.9423801713236746e-06
0.006496543921002078,0.0771872532760073,2.5061897665488553e-07,1.3141813593463235e-08,2.6376079024834877e-07,3.599232935609083e-08,3.599232935609082e-08,-6.617444900424222e-24,1.838570889634399e-16,2.0701652844488397e-06
0.00690936652826816,0.07748899286644578,2.5159869369574913e-07,1.4007402433729231e-08,2.6560609612947834e-07,3.7837635237220415e-08,3.783763523722039e-08,-2.6469779601696886e-23,6.995622066692712e-16,2.2065172388409106e-06
0.007348421930562229,0.07780113567122253,2.526121888906565e-07,1.4931113665631716e-08,2.6754330255628824e-07,3.977484166403031e-08,3.977484166403029e-08,-1.9852334701272664e-23,4.991178813220967e-16,2.3520249278322645e-06
0.007815377089729078,0.07812402342802238,2.536605718262976e-07,1.5916951625640396e-08,2.69577523451938e-07,4.180906255968006e-08,4.180906255968005e-08,-6.617444900424222e-24,1.582777631279868e-16,2.507319134859897e-06
0.008312004894633058,0.07845800690676277,2.5474498141608115e-07,1.696920635362314e-08,2.717141877697043e-07,4.3945726877446334e-08,4.394572687744633e-08,-6.617444900424222e-24,1.505822151691477e-16,2.6730756488124728e-06
0.008840190892286033,0.07880344453985147,2.5586658145272456e-07,1.8092474739118508e-08,2.739590561918431e-07,4.61905952995851e-08,4.619059529958513e-08,3.3087224502121107e-23,7.163195080626789e-16,2.8500185950986718e-06
0.009401940446704572,0.07916069845051724,2.5702654771265677e-07,1.9291683386228363e-08,2.7631823109888513e-07,4.854977020662721e-08,4.854977020662718e-08,-2.6469779601696886e-23,5.452091634840255e-16,3.038924037441311e-06
0.009999386352676424,0.07953013166184257,2.582260588940381e-07,2.057211309492874e-08,2.7879817198896683e-07,5.10297110967089e-08,5.1029711096708886e-08,-1.3234889800848443e-23,2.59356549672922e-16,3.2406238342978822e-06
