target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_fdr,spearman_p_fdr,abs_spearman_rho
final_uptake_mol_kg,inlet_internal_conductance_cv,20,0.21510232374202182,0.36242593892526054,0.21954887218045113,0.352345677311515,0.670487987011732,0.6716575238537342,0.21954887218045113
final_uptake_mol_kg,network_minimum_throat_radius_m,20,-0.27671020896028714,0.2375862195904931,-0.20751879699248119,0.37999323699324683,0.5245565498668812,0.6716575238537342,0.20751879699248119
final_uptake_mol_kg,inlet_to_internal_throats_per_inlet_pore,20,-0.19642948756254525,0.40652302194884754,-0.20700050831175662,0.3812110270521194,0.6836978096412436,0.6716575238537342,0.20700050831175662
final_uptake_mol_kg,network_median_pore_volume_m3,20,-0.16538458501844783,0.4859151159782363,-0.19548872180451127,0.40881908952023194,0.7191543716477896,0.687559377829481,0.19548872180451127
final_uptake_mol_kg,network_degree_cv,20,0.27477812277863334,0.2410124688577562,0.15488721804511277,0.5143826800752827,0.5245565498668812,0.7991451895521596,0.15488721804511277
final_uptake_mol_kg,network_outlet_pores,20,-0.14006087087813882,0.5558915338869703,-0.14873665420249055,0.5314217078447496,0.7293981275537801,0.7991451895521596,0.14873665420249055
final_uptake_mol_kg,network_total_pore_volume_m3,20,-0.0009599942004533957,0.9967950955972719,0.13082706766917293,0.5824730901969897,0.9967950955972719,0.7991451895521596,0.13082706766917293
final_uptake_mol_kg,inlet_radial_std_over_R,20,-0.134550101492198,0.5716904242989087,-0.1263157894736842,0.5956535128148985,0.7293981275537801,0.7991451895521596,0.1263157894736842
final_uptake_mol_kg,inlet_min_pair_distance_over_D,20,-0.1360923025297623,0.5672494682166657,-0.12030075187969923,0.6134176645307821,0.7293981275537801,0.7991451895521596,0.12030075187969923
final_uptake_mol_kg,inlet_mean_pair_distance_over_D,20,0.19807019020249095,0.4025355414454037,0.11729323308270674,0.6223789817630219,0.6836978096412436,0.7991451895521596,0.11729323308270674
final_uptake_mol_kg,network_median_throat_radius_m,20,0.003724665739247783,0.987565773468084,0.11578947368421053,0.6268789936728247,0.9967950955972719,0.7991451895521596,0.11578947368421053
final_uptake_mol_kg,network_analytic_porosity,20,-0.005921079391588549,0.9802344993019761,0.10225563909774435,0.66793535735332,0.9967950955972719,0.7991451895521596,0.10225563909774435
final_uptake_mol_kg,network_mean_throat_length_m,20,-0.08041844011685961,0.7360931340237957,-0.09774436090225563,0.681832438507082,0.8511076862150138,0.7991451895521596,0.09774436090225563
final_uptake_mol_kg,network_pore_volume_cv,20,0.0593100645846141,0.8038388324148993,0.09473684210526315,0.6911525963694354,0.901273842404584,0.7991451895521596,0.09473684210526315
final_uptake_mol_kg,network_throat_radius_p10_m,20,-0.17759088973859544,0.45382290381790413,-0.08270676691729321,0.7288508763559796,0.6996436433859355,0.8171964371264013,0.08270676691729321
final_uptake_mol_kg,network_mean_pore_volume_m3,20,-0.08780530877514114,0.7127947483881972,-0.07218045112781954,0.7623392575365604,0.8511076862150138,0.8212104667009582,0.07218045112781954
final_uptake_mol_kg,network_mean_degree,20,0.023872448878001953,0.9204235073846929,0.06766917293233082,0.7768207117441497,0.9967950955972719,0.8212104667009582,0.06766917293233082
final_uptake_mol_kg,inlet_mean_pore_volume_m3,20,-0.14992935451788525,0.5280972389314775,-0.05864661654135337,0.8059928433862233,0.7293981275537801,0.8283815334802851,0.05864661654135337
final_uptake_mol_kg,network_mean_throat_radius_m,20,-0.08402596375857889,0.7246857730211647,-0.0015037593984962405,0.9949797739432688,0.8511076862150138,0.9949797739432688,0.0015037593984962405
t50_final_uptake_s,inlet_to_internal_unique_second_layer_pores,20,-0.8388556827426848,3.816836263978238e-06,-0.8137291926002233,1.2756852746561589e-05,7.091360946660249e-05,0.0004720035516227788,0.8137291926002233
t50_final_uptake_s,inlet_pore_volume_fraction,20,-0.8387735383808708,3.83316807927581e-06,-0.7774436090225564,5.4882854481497394e-05,7.091360946660249e-05,0.0006476878847337654,0.7774436090225564
t50_final_uptake_s,inlet_total_pore_volume_m3,20,-0.8251157357703346,7.558522638245356e-06,-0.7729323308270677,6.45802408374602e-05,7.840621835530443e-05,0.0006476878847337654,0.7729323308270677
t50_final_uptake_s,network_inlet_pores,20,-0.8226890137362334,8.476347930303182e-06,-0.7706517996791267,7.002031186310977e-05,7.840621835530443e-05,0.0006476878847337654,0.7706517996791267
t50_final_uptake_s,inlet_to_internal_throat_count,20,-0.7906386505065969,3.335749652115107e-05,-0.739908229027618,0.00019206594672632486,0.00024684547425651794,0.001421288005774804,0.739908229027618
t50_final_uptake_s,inlet_polar_cell_coverage,20,-0.5727427179341299,0.00830506777955944,-0.5446129158749342,0.013032113190095167,0.051214584640616546,0.08036469800558686,0.5446129158749342
t50_final_uptake_s,network_mean_throat_radius_m,20,0.44221943617992343,0.050897824858627996,0.5112781954887218,0.021220644133224758,0.20924661330769287,0.10664893631805565,0.5112781954887218
t50_final_uptake_s,network_median_throat_radius_m,20,0.47511903595442134,0.03425696349350673,0.5052631578947367,0.023059229474174193,0.15843845615746863,0.10664893631805565,0.5052631578947367
