time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.0002121442523239238,6.73182794524324e-10,1.8819699550653096e-13,6.733709915198305e-10,6.733709915198306e-10,6.733709915198305e-10,-1.0339757656912846e-25,1.5355216941519143e-16,2.964574744303039e-11
5.3177247874300556e-05,0.0002255993534354737,7.158789433365493e-10,2.128493548493651e-13,7.160917926913987e-10,7.160917926913988e-10,7.160917926913987e-10,-1.0339757656912846e-25,1.4439151184866024e-16,3.3529112408477617e-11
5.655639382969606e-05,0.00023990611270445437,7.612776005227617e-10,2.407291943125786e-13,7.615183297170743e-10,7.615183297170743e-10,7.615183297170743e-10,0.0,0.0,3.7920886449577953e-11
6.0150267471166206e-05,0.0002551182121477474,8.095491115424504e-10,2.722586901392572e-13,8.098213702325896e-10,8.098213702325898e-10,8.098213702325896e-10,-1.0339757656912846e-25,1.2767948632848688e-16,4.288757291430081e-11
6.397251366039366e-05,0.00027129268820642703,8.608744662191506e-10,3.079151660777598e-13,8.611823813852284e-10,8.611823813852285e-10,8.611823813852284e-10,-1.0339757656912846e-25,1.2006466783820108e-16,4.8504362265991886e-11
6.803764432121665e-05,0.000288490137519684,9.154459517087113e-10,3.4823828487065623e-13,9.15794189993582e-10,9.15794189993582e-10,9.15794189993582e-10,0.0,0.0,5.485626492326909e-11
7.236109353705672e-05,0.00030677493484142823,9.734678439990949e-10,3.9383817216377764e-13,9.738616821712586e-10,9.738616821712586e-10,9.738616821712586e-10,0.0,0.0,6.203939097947446e-11
7.695927614951026e-05,0.00032621546374518893,1.0351571399903994e-09,4.454045943106745e-13,1.0356025445847101e-09,1.0356025445847101e-09,1.0356025445847101e-09,0.0,0.0,7.016239593708837e-11
8.184965008058509e-05,0.00034688436077477555,1.1007443322413936e-09,5.037173289957621e-13,1.1012480495703894e-09,1.1012480495703892e-09,1.1012480495703894e-09,2.0679515313825692e-25,1.8778253747548546e-16,7.934811434100706e-11
8.705078261520076e-05,0.0003688587737482142,1.1704742286276687e-09,5.696578798980019e-13,1.1710438865075666e-09,1.1710438865075668e-09,1.1710438865075666e-09,-2.0679515313825692e-25,1.7659043825845608e-16,8.973540513191797e-11
9.258242089560769e-05,0.00039222063494449296,1.2446068192263853e-09,6.44222710274392e-13,1.2452510419366597e-09,1.2452510419366599e-09,1.2452510419366597e-09,-2.0679515313825692e-25,1.6606703883310272e-16,1.0148123626764484e-10
9.846556689537107e-05,0.0004170569499311086,1.3234181928329037e-09,7.285381913375582e-13,1.3241467310242412e-09,1.3241467310242412e-09,1.3241467310242412e-09,0.0,0.0,1.1476303946757688e-10
0.00010472255715757342,0.00044346010278482456,1.407201505496864e-09,8.238774845826314e-13,1.4080253829814466e-09,1.408025382981447e-09,1.4080253829814466e-09,-4.1359030627651384e-25,2.9373781984011546e-16,1.2978136960262077e-10
0.0001113771475999778,0.0004715281785268111,1.4962680036834853e-09,9.316796076903613e-13,1.4971996832911757e-09,1.4971996832911757e-09,1.4971996832911757e-09,0.0,0.0,1.4676290805318186e-10
0.00011845460370913158,0.0005013653035889794,1.5909481046520143e-09,1.053570963718311e-12,1.5920016756157326e-09,1.5920016756157328e-09,1.5920016756157326e-09,-2.0679515313825692e-25,1.2989631625750362e-16,1.6596385409680614e-10
0.0001259817964658508,0.0005330820051080378,1.6915925365788925e-09,1.1913896512263547e-12,1.692783926230119e-09,1.6927839262301191e-09,1.692783926230119e-09,-2.0679515313825692e-25,1.221627580070399e-16,1.876737543627304e-10
