time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.00020032127040340688,6.335381045256047e-10,1.767370012853443e-13,6.3371484152689e-10,6.337148415268899e-10,6.3371484152689e-10,1.0339757656912846e-25,1.6316104625228514e-16,2.7840510895733346e-11
5.3177247874300556e-05,0.0002130220261253732,6.737056448468766e-10,1.9988514304277092e-13,6.739055299899194e-10,6.739055299899194e-10,6.739055299899194e-10,0.0,0.0,3.1486923860345844e-11
5.655639382969606e-05,0.00022652611228152068,7.164138062392608e-10,2.260632032844458e-13,7.166398694425453e-10,7.166398694425452e-10,7.166398694425453e-10,1.0339757656912846e-25,1.4428108311858037e-16,3.5610624987371523e-11
6.0150267471166206e-05,0.00024088408994241608,7.618224936631498e-10,2.556673864271226e-13,7.620781610495769e-10,7.620781610495769e-10,7.620781610495769e-10,0.0,0.0,4.02740264106666e-11
6.397251366039366e-05,0.00025614966993380646,8.101015735269771e-10,2.891456340607355e-13,8.103907191610379e-10,8.103907191610379e-10,8.103907191610379e-10,0.0,0.0,4.554769016661576e-11
6.803764432121665e-05,0.0002723799050280591,8.614314815138373e-10,3.2700435195366894e-13,8.617584858657909e-10,8.61758485865791e-10,8.617584858657909e-10,-1.0339757656912846e-25,1.1998440196994062e-16,5.151138786619934e-11
7.236109353705672e-05,0.0002896353930467174,9.160038649157106e-10,3.6981603028203517e-13,9.163736809459927e-10,9.163736809459928e-10,9.163736809459927e-10,-1.0339757656912846e-25,1.1283342016369224e-16,5.825530107224709e-11
7.695927614951026e-05,0.000307980491809995,9.740222624349398e-10,4.182278439676818e-13,9.744404902789074e-10,9.744404902789074e-10,9.744404902789074e-10,0.0,0.0,6.58813760684014e-11
8.184965008058509e-05,0.00032748354642994664,1.0357028230239434e-09,4.729713679269387e-13,1.0361757943918703e-09,1.0361757943918703e-09,1.0361757943918703e-09,0.0,0.0,7.450485425448802e-11
8.705078261520076e-05,0.0003482171295674688,1.1012750657244692e-09,5.348735511781709e-13,1.1018099392756473e-09,1.1018099392756477e-09,1.1018099392756473e-09,-4.1359030627651384e-25,3.753735481351861e-16,8.425600084372533e-11
9.258242089560769e-05,0.0003702582952882923,1.170982682515161e-09,6.048691120527767e-13,1.1715875516272137e-09,1.1715875516272137e-09,1.1715875516272137e-09,0.0,0.0,9.528205741937248e-11
9.846556689537107e-05,0.00039368884717430873,1.2450843862431902e-09,6.840145344135176e-13,1.2457684007776038e-09,1.245768400777604e-09,1.2457684007776038e-09,-2.0679515313825692e-25,1.659980723617457e-16,1.0774944669019147e-10
0.00010472255715757342,0.00041859562138801706,1.3238548058467773e-09,7.735038751623585e-13,1.3246283097219396e-09,1.3246283097219398e-09,1.3246283097219396e-09,-2.0679515313825692e-25,1.5611560739002055e-16,1.2184626256944052e-10
0.0001113771475999778,0.00044507078535284715,1.4075854309646469e-09,8.746866109552039e-13,1.4084601175756021e-09,1.408460117575602e-09,1.4084601175756021e-09,2.0679515313825692e-25,1.4682357743591327e-16,1.377850814801041e-10
0.00011845460370913158,0.00047321215273994773,1.4965856081164744e-09,9.890877864696166e-13,1.497574695902944e-09,1.4975746959029441e-09,1.497574695902944e-09,-2.0679515313825692e-25,1.3808670359081644e-16,1.5580613621244903e-10
0.0001259817964658508,0.0005031235155535629,1.5911835909595042e-09,1.1184307583702539e-12,1.5923020217178745e-09,1.5923020217178747e-09,1.5923020217178745e-09,-2.0679515313825692e-25,1.29871814717131e-16,1.761808986690803e-10
0.00013398730436628458,0.0005349149938818179,1.6917276464139719e-09,1.2646628688498494e-12,1.6929923092828217e-09,1.6929923092828221e-09,1.6929923092828217e-09,-4.1359030627651384e-25,2.4429544305001426e-16,1.9921612409162943e-10
