time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,0.00022468872603195462,7.183325246167502e-10,1.9597329110259778e-13,7.185284979078528e-10,7.185284979078525e-10,7.185284979078528e-10,2.0679515313825692e-25,2.87803690097727e-16,3.0870709056593166e-11
5.3177247874300556e-05,0.0002389364700177345,7.638827312877464e-10,2.2164106297825063e-13,7.641043723507247e-10,7.641043723507247e-10,7.641043723507247e-10,0.0,0.0,3.491402696612119e-11
5.655639382969606e-05,0.0002540856491377776,8.123148367847719e-10,2.5066862326972137e-13,8.125655054080416e-10,8.125655054080415e-10,8.125655054080416e-10,1.0339757656912846e-25,1.2724829676003273e-16,3.948659582659705e-11
6.0150267471166206e-05,0.00027019303057361694,8.63810326461125e-10,2.834953126348893e-13,8.640938217737599e-10,8.640938217737599e-10,8.640938217737599e-10,0.0,0.0,4.4657622811864777e-11
6.397251366039366e-05,0.0002873189216505774,9.185620035518347e-10,3.2061784554606045e-13,9.188826213973807e-10,9.188826213973807e-10,9.188826213973807e-10,0.0,0.0,5.0505352910680153e-11
6.803764432121665e-05,0.00030552738609502904,9.767746805506668e-10,3.625977713753205e-13,9.77137278322042e-10,9.771372783220423e-10,9.77137278322042e-10,-2.0679515313825692e-25,2.1163367494623608e-16,5.7118244234804426e-11
7.236109353705672e-05,0.00032488647283491134,1.0386659106881176e-09,4.1006993665242195e-13,1.03907598062477e-09,1.03907598062477e-09,1.03907598062477e-09,0.0,0.0,6.459630103688502e-11
7.695927614951026e-05,0.0003454684581351231,1.104466762041128e-09,4.637520109741445e-13,1.104930514052102e-09,1.104930514052102e-09,1.104930514052102e-09,0.0,0.0,7.305257428012362e-11
8.184965008058509e-05,0.00036735010166981055,1.1744226361992308e-09,5.244552532684397e-13,1.1749470914524992e-09,1.1749470914524992e-09,1.1749470914524992e-09,0.0,0.0,8.261485759493512e-11
8.705078261520076e-05,0.000390612917291051,1.2487941339152448e-09,5.930966509218926e-13,1.2493872305661667e-09,1.2493872305661663e-09,1.2493872305661667e-09,4.1359030627651384e-25,3.3103452329114417e-16,9.34275994960154e-11
9.258242089560769e-05,0.0004153434588769204,1.3278579689649421e-09,6.70712770328924e-13,1.3285286817352711e-09,1.3285286817352707e-09,1.3285286817352711e-09,4.1359030627651384e-25,3.1131454816338528e-16,1.0565408519126174e-10
9.846556689537107e-05,0.00044163362270029815,1.4119079348237058e-09,7.584751943458007e-13,1.4126664100180515e-09,1.4126664100180513e-09,1.4126664100180515e-09,2.0679515313825692e-25,1.4638640210579822e-16,1.1947886836800583e-10
0.00010472255715757342,0.0004695809666003309,1.501255925061489e-09,8.577079984795164e-13,1.5021136330599685e-09,1.5021136330599683e-09,1.5021136330599685e-09,2.0679515313825692e-25,1.3766944696253955e-16,1.3511052413112744e-10
0.0001113771475999778,0.0004992890463826618,1.5962330088183422e-09,9.69907686913054e-13,1.5972029165052554e-09,1.5972029165052552e-09,1.5972029165052554e-09,2.0679515313825692e-25,1.294733130031675e-16,1.5278478942709985e-10
0.00011845460370913158,0.0005308677711995244,1.6971905669587913e-09,1.0967654261890848e-12,1.6982873323849805e-09,1.6982873323849801e-09,1.6982873323849805e-09,4.1359030627651384e-25,2.4353376392185093e-16,1.727680654068723e-10
