time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.05616549753390219,1.7947470592561693e-07,0.0,1.7947470592561693e-07,0.0,0.0,0.0,0.0,0.0
5e-05,0.056286232391342325,1.798605095592616e-07,7.494004386210417e-11,1.7993544960312369e-07,4.607436775067799e-10,4.6074367750675486e-10,-2.5022213529729087e-23,5.4308316643934596e-14,1.1804936671417065e-08
5.3177247874300556e-05,0.056293775697935415,1.798846139078732e-07,7.970700672044334e-11,1.7996432091459365e-07,4.896149889767115e-10,4.896149889767193e-10,7.754818242684634e-24,1.5838604653203068e-14,1.2555852894007478e-08
5.655639382969606e-05,0.056301781905389627,1.7991019743853733e-07,8.47775204729072e-11,1.7999497495901023e-07,5.202690333933277e-10,5.202690333932983e-10,-2.946830932220161e-23,5.664052140486194e-14,1.3354585996559795e-08
6.0150267471166206e-05,0.05631027836194781,1.7993734754152126e-07,9.017095581229241e-11,1.8002751849733354e-07,5.528125717166111e-10,5.528125717166119e-10,8.271806125530277e-25,1.496312954650143e-15,1.4204187349075436e-08
6.397251366039366e-05,0.05631929390003454,1.7996615634973844e-07,9.590792471639108e-11,1.8006206427445483e-07,5.873583488378903e-10,5.873583488378987e-10,8.478601278668534e-24,1.4435142184398386e-14,1.5107903855078454e-08
6.803764432121665e-05,0.05632885890066304,1.799967209445583e-07,1.0201036062328344e-10,1.8009873130518158e-07,6.240253795646632e-10,6.240253795646528e-10,-1.0339757656912846e-23,1.6569450531204577e-14,1.6069190581235214e-08
7.236109353705672e-05,0.05633900535860913,1.8002914356406705e-07,1.0850160386046199e-10,1.8013764516792752e-07,6.629392423105838e-10,6.62939242310584e-10,2.0679515313825692e-25,3.1193681100774893e-16,1.7091724214584296e-08
7.695927614951026e-05,0.05634976694816654,1.800635318131864e-07,1.1540649267848981e-10,1.801789383058649e-07,7.042323802479496e-10,7.042323802479648e-10,1.5199443755661884e-23,2.158299473578602e-14,1.8179417402621158e-08
8.184965008058509e-05,0.056361179089113526,1.800999988744673e-07,1.2275146026733222e-10,1.8022275033473464e-07,7.480444091176993e-10,7.480444091177095e-10,1.0236360080343717e-23,1.3684160934264748e-14,1.9336434035803856e-08
8.705078261520076e-05,0.056373279012483034,1.8013866371825606e-07,1.305646381591921e-10,1.8026922835641526e-07,7.945224307983323e-10,7.945224307983246e-10,-7.754818242684634e-24,9.76035155469762e-15,2.0567205536093344e-08
9.258242089560769e-05,0.056386105826042296,1.801796513119317e-07,1.388759664441491e-10,1.8031852727837586e-07,8.438213527589454e-10,8.438213527589312e-10,-1.4268865566539727e-23,1.6909818079249192e-14,2.1876448218681223e-08
9.846556689537107e-05,0.05639970057854615,1.8022309282522532e-07,1.477173112679047e-10,1.803708101364932e-07,8.961042108763272e-10,8.961042108762806e-10,-4.6632307032676935e-23,5.203893304671987e-14,2.3269181800831885e-08
