time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,7.25888737877462e-05,2.352927783461705e-10,6.618419632033497e-14,2.3535896254249085e-10,2.3535896254270447e-10,-2.136193931918194e-22,9.07632285951547e-13,1.0438461592313681e-11,0.0072561430167463106,0.0
5.317724787430056e-05,7.719720969420137e-05,2.5023044168770174e-10,7.485779349322038e-14,2.5030529948119494e-10,2.503052994814449e-10,-2.4996364135586805e-22,9.986350343908632e-13,1.180644694214178e-11,0.0077166169615720944,0.0
5.655639382969606e-05,8.209781533984899e-05,2.661154810577162e-10,8.466861207249689e-14,2.662001496697887e-10,2.662001496700797e-10,-2.9101247925381205e-22,1.0932092998989068e-12,1.3353792964646399e-11,0.00820627072645323,0.0
6.0150267471166206e-05,8.730918867348539e-05,2.830078565236302e-10,9.576576529079765e-14,2.8310362228892097e-10,2.8310362228925877e-10,-3.377998826513427e-22,1.193202262548935e-12,1.5104017551383006e-11,0.008726947923447347,0.0
6.397251366039366e-05,9.285099563671955e-05,3.0097131413629865e-10,1.083149553014504e-13,3.010796290916001e-10,3.010796290919882e-10,-3.8810280365222367e-22,1.2890370724272664e-12,1.7083254970945015e-11,0.009280608284706338,0.0
6.803764432121665e-05,9.874414061908247e-05,3.200736143063151e-10,1.2250407169486868e-13,3.2019611837801e-10,3.201961183784499e-10,-4.39904989513357e-22,1.3738610940730376e-12,1.9321138857676718e-11,0.009869334466989604,0.0
7.236109353705672e-05,0.00010501083901864308,3.403867670051937e-10,1.385521752155214e-13,3.4052531918040923e-10,3.4052531918090683e-10,-4.976008372389307e-22,1.4612741232747402e-12,2.185221910860269e-11,0.010495338917460968,0.0
7.695927614951026e-05,0.0001116747068168212,3.619873221171205e-10,1.56702929125928e-13,3.621440250462464e-10,3.6214402504680787e-10,-5.614488407703675e-22,1.5503468287176604e-12,2.4714925889059636e-11,0.011160973132291266,0.0
8.184965008058509e-05,0.00011876084474548867,3.849566422619084e-10,1.7723194126772295e-13,3.8513387420317613e-10,3.8513387420380866e-10,-6.3253467466164335e-22,1.6423761113438514e-12,2.7952727610381248e-11,0.011868735758333585,0.0
8.705078261520076e-05,0.0001262959305470206,4.093812018507985e-10,2.00450952475532e-13,4.09581652803274e-10,4.0958165280398543e-10,-7.114270255838884e-22,1.7369601902660368e-12,3.16147915195829e-11,0.012621281645485698,0.0
9.258242089560768e-05,0.00013430831682316558,4.3535290425810503e-10,2.2671257418255216e-13,4.3557961683228757e-10,4.3557961683308683e-10,-7.99263266879363e-22,1.8349418475787835e-12,3.575673090665037e-11,0.013421431435166208,0.0
9.846556689537109e-05,0.00014282814254817287,4.6296944328478637e-10,2.5640560350669115e-13,4.6322584888829307e-10,4.632258488891844e-10,-8.913388088141719e-22,1.9241992020773504e-12,4.0439866207701644e-11,0.01427218293603967,0.0
0.0001047225571575,0.00015188742563736372,4.923346032142965e-10,2.8998365674697705e-13,4.926245868710434e-10,4.926245868720338e-10,-9.903419883791124e-22,2.0103381251581093e-12,4.573574103251533e-11,0.015176719125951858,0.0
0.0001113771475999,0.00016152019013264702,5.235586710773271e-10,3.279583101799956e-13,5.238866293875071e-10,5.238866293886054e-10,-1.0982890583172825e-21,2.0964250597481855e-12,5.172504034232949e-11,0.016138421196070556,0.0
0.0001184546037091,0.000171762590669251,5.56758840103764e-10,3.709056727816413e-13,5.571297457765456e-10,5.571297457777618e-10,-1.216162295606089e-21,2.182906773193931e-12,5.849862708860697e-11,0.017160880728622444,0.0
0.0001259817964658,0.0001826530423866452,5.920596308216808e-10,4.194764379858161e-13,5.924791072596666e-10,5.924791072610112e-10,-1.3445820857049465e-21,2.269416877703678e-12,6.615912755973362e-11,0.018247912267497036,0.0
0.0001339873043662,0.00019423236826812744,6.295933686503782e-10,4.743945562125676e-13,6.300677632065908e-10,6.300677632080703e-10,-1.4795159231276591e-21,2.3481854008757965e-12,7.482072201435954e-11,0.01940356814202688,0.0
0.0001425015219259,0.0002065439246608743,6.695005907666136e-10,5.36495990823327e-13,6.700370867574369e-10,6.700370867590608e-10,-1.6239623375947316e-21,2.4236902250437572e-12,8.461525720633287e-11,0.02063214932711362,0.0
0.0001515567750783,0.00021963377403449232,7.119306060917913e-10,6.067189557705118e-13,7.125373250475618e-10,7.125373250493385e-10,-1.7766805581873343e-21,2.4934561260553067e-12,9.569070668299832e-11,0.021938223193254006,0.0
0.0001611874439074,0.0002335508430831783,7.570420077712812e-10,6.861269634437031e-13,7.577281347347249e-10,7.577281347364637e-10,-1.738733647586464e-21,2.294666870448452e-12,1.0821480585324208e-10,0.023326638367083534,4.2369282919641565e-274
0.0001714300931778,0.00024834709993478066,8.050032475876895e-10,7.759201254902112e-13,8.057791677131797e-10,8.057791677145902e-10,-1.4105497395560504e-21,1.7505413344908812e-12,1.2237683433415436e-10,0.024802541949673018,1.4787905112336335e-273
0.0001823236111606,0.0002640777403892348,8.559932396423396e-10,8.774500826386233e-13,8.568706897249783e-10,8.568706897259703e-10,-9.919963496042184e-22,1.1576966764045362e-12,1.3838997065801915e-10,0.02637139749970365,2.7379163708942448e-273
0.0001939093572805,0.0002808013776550053,9.10201975375349e-10,9.922481170479643e-13,9.111942234923969e-10,9.111942234928595e-10,-4.626007575702807e-22,5.076862271986361e-13,1.5649572610536345e-10,0.028039002903873282,4.238472588742007e-273
0.000206231319145,0.00029858025041488344,9.678311979992843e-10,1.1220447267885812e-12,9.68953242726073e-10,9.689532427258716e-10,2.0141847915666224e-22,2.0787223807620206e-13,1.769670319595931e-10,0.029811510348770255,6.0247569366245595e-273
