time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,2.6505237519686457e-11,1.0295141238799933e-11,1.6210096280886524e-11
5.317724787430056e-05,2.997632702967844e-11,1.1644324997463186e-11,1.8332002032215255e-11
5.655639382969606e-05,3.390166768353403e-11,1.3170403942910626e-11,2.0731263740623404e-11
6.0150267471166206e-05,3.83406413152793e-11,1.489657266811852e-11,2.3444068647160777e-11
6.397251366039366e-05,4.336037969687697e-11,1.6848872895014315e-11,2.6511506801862654e-11
6.803764432121665e-05,4.9036772756431206e-11,1.9056041800900987e-11,2.998073095553022e-11
7.236109353705672e-05,5.545560840817151e-11,2.1552378447809662e-11,3.390322996036185e-11
7.695927614951026e-05,6.271385987671287e-11,2.4375784670635822e-11,3.8338075206077045e-11
8.184965008058509e-05,7.092113925050789e-11,2.7569131267252e-11,4.3352007983255893e-11
8.705078261520076e-05,8.0201339413362e-11,3.118090950299217e-11,4.902042991036983e-11
9.258242089560768e-05,9.069448806494375e-11,3.526596804140023e-11,5.542852002354352e-11
9.846556689537109e-05,1.0255884130665606e-10,3.988527231542234e-11,6.267356899123371e-11
0.0001047225571575,1.1597324685678419e-10,4.5108531383737854e-11,7.086471547304633e-11
0.0001113771475999,1.3113981246305092e-10,5.10156888782759e-11,8.012412358477501e-11
0.0001184546037091,1.482869171932493e-10,5.7696358357544835e-11,9.059055883570447e-11
0.0001259817964658,1.6767261035043744e-10,6.525190011122778e-11,1.0242071023920966e-10
0.0001339873043662,1.8958844677831472e-10,7.379512223497817e-11,1.1579332454333655e-10
0.0001425015219259,2.1436381390619122e-10,8.34555977516997e-11,1.309082161544915e-10
0.0001515567750783,2.4237081332511464e-10,9.437949600441795e-11,1.4799131732069668e-10
0.0001611874439074,2.7402976645691716e-10,1.0673202120138295e-10,1.672977452555342e-10
0.0001714300931778,3.0981542341874677e-10,1.2070032920421105e-10,1.8911509421453572e-10
0.0001823236111606,3.502639634220644e-10,1.3649449394734957e-10,2.1376946947471482e-10
0.0001939093572805,3.9598088613022735e-10,1.5435274616547062e-10,2.4162813996475674e-10
0.000206231319145,4.476499054976282e-10,1.7454431262701868e-10,2.731055928706095e-10
0.0002193362795524,5.060429713104538e-10,1.9737343124926988e-10,3.086695400611839e-10
0.0002332739941117,5.720315587222329e-10,2.231838826873436e-10,3.4884767603488926e-10
0.0002480973801501,6.46599383099481e-10,2.5236410408956157e-10,3.942352790099194e-10
0.0002638627176241,7.308567164773192e-10,2.853529589081508e-10,4.455037575691684e-10
0.0002806298627977,8.260565028659232e-10,3.226462458499099e-10,5.034102570160133e-10
0.0002984624754985,9.336124932308347e-10,3.6480404034622986e-10,5.688084528846048e-10
0.0003174282608152,1.055119646988658e-09,4.1245897345011104e-10,6.42660673538547e-10
0.0003375992261536,1.192377075873366e-09,4.663255659564691e-10,7.260515099168968e-10
0.0003590519546268,1.347413838221301e-09,5.272107499482353e-10,8.202030882730658e-10
0.0003818678958189,1.522517927279023e-09,5.960257260590896e-10,9.264922012199334e-10
0.0004061336750239,1.720268836789062e-09,6.737997606933487e-10,1.0464690760957133e-09
0.000431941422137,1.9435741300677152e-09,7.617008847059351e-10,1.1818732453617801e-09
0.0004593891214431,2.195710488655989e-09,8.610361344800882e-10,1.3346743541759008e-09
0.0004885809836348,2.480369766282906e-09,9.732860979579236e-10,1.5070836683249826e-09
0.0005196278414683,2.8017106380431924e-09,1.100121701916284e-09,1.7015889361269083e-09
0.000552647570563,3.164416490450607e-09,1.2434283976085075e-09,1.9209880928420995e-09
0.0005877655369391,3.5737602785010477e-09,1.4053333608608829e-09,2.1684269176401646e-09
0.0006251150729957,4.035677143220076e-09,1.5882360700550714e-09,2.4474410731650048e-09
0.0006648379837331,4.556845673344217e-09,1.7948469460411313e-09,2.7619987273030853e-09
0.0007070850851445,5.14477878657394e-09,2.0282260040323534e-09,3.116552782541587e-09
0.000752016776819,5.807925293224182e-09,2.2918112116702046e-09,3.5161140815539776e-09
0.0007998036509307,6.555783341323083e-09,2.589483672046436e-09,3.966299669276646e-09
0.0008506271399262,7.399027010759305e-09,2.9256182320821284e-09,4.473408778677176e-09
0.0009046802053693,8.34964752942943e-09,3.3051575165777006e-09,5.04449001285173e-09
0.0009621680705579,9.42111057938165e-09,3.733650586087121e-09,5.68745999329453e-09
0.0010233089996959,1.0628531520755091e-08,4.217353834536607e-09,6.411177686218484e-09
0.0010883351265767,1.1988870258645017e-08,4.76332165188573e-09,7.225548606759287e-09
0.0011574933359255,1.35211478372953e-08,5.3794895642684845e-09,8.141658273026816e-09
0.0012310462007473,1.52466869662465e-08,6.07478242200921e-09,9.171904544237289e-09
0.0013092729792371,1.71893787611796e-08,6.859257290786485e-09,1.0330121470393116e-08
0.0013924706750403,1.9375978337471403e-08,7.744217675163212e-09,1.1631760662308191e-08
0.0014809551648862,2.1836431896214016e-08,8.742374744635088e-09,1.3094057151578928e-08
0.0015750623978776,2.460423847526225e-08,9.86801826592661e-09,1.473622020933564e-08
0.0016751496709886,2.7716849193947418e-08,1.113720676965478e-08,1.657964242429264e-08
0.0017815969856142,3.1216107510862026e-08,1.256797899903899e-08,1.8648128511823037e-08
0.0018948084903223,3.514873413164353e-08,1.4180590153944471e-08,2.096814397769906e-08
0.002015214015284,3.956686011196288e-08,1.599777655052387e-08,2.356908356143901e-08
0.0021432707042104,4.4528612014312345e-08,1.8045048491951014e-08,2.648356352236133e-08
0.0022794647499905,5.0098753748899364e-08,2.035100874660073e-08,2.9747745002298633e-08
0.0024243132406195,5.634938800514338e-08,2.294772799550387e-08,3.340166000963951e-08
0.0025783661224274,6.336072419005091e-08,2.5871134240515045e-08,3.7489589949535863e-08
0.0027422082880605,7.122191462197794e-08,2.9161457841049797e-08,4.206045678092815e-08
0.002916461797143,8.003196511098767e-08,3.286373471626803e-08,4.716823039471964e-08
0.0031017882380521,8.990072412982512e-08,3.7028334629534963e-08,5.287238950029016e-08
0.0032988912397697,1.0094995582467008e-07,4.171157906379213e-08,5.9238376760877955e-08
0.0035085191433519,1.133144982046973e-07,4.697640003358655e-08,6.633809817111075e-08
0.003731467843155,1.2714351660707106e-07,5.289306794473371e-08,7.425044866233735e-08
0.0039685838086087,1.4260185246074184e-07,5.9540010393502965e-08,8.306184206723887e-08
0.0042207672980064,1.5987147236193433e-07,6.7004693622688e-08,9.286677873924633e-08
0.0044889757765166,1.7915302169494904e-07,7.538460251571627e-08,1.0376841917923277e-07
0.0047742275513911,2.0066748532400775e-07,8.478832177810222e-08,1.1587916354590553e-07
0.0050776056381728,2.246579599683933e-07,9.533670393494301e-08,1.2932125603345028e-07
0.0054002618725812,2.513915342135343e-07,1.0716417246798527e-07,1.44227361745549e-07
0.0057434212836877,2.8116128806628485e-07,1.204201285438851e-07,1.6074115952239975e-07
0.0061083867449839,3.142884106308382e-07,1.352705017582264e-07,1.790179088726118e-07
0.006496543921002,3.51124432330116e-07,1.5189944167304586e-07,1.9922499065707017e-07
0.0069093665282681,3.920535736081575e-07,1.7051116501527862e-07,2.2154240859287887e-07
