time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,7.159202066689723e-05,2.3155967825893274e-10,6.527957455643579e-14,2.3162495783348917e-10,2.3162495783369808e-10,-2.0891480345792405e-22,9.019529044358015e-13,1.0295141238799933e-11,0.007156543559876497,0.0
5.317724787430056e-05,7.613710786268332e-05,2.462604636105838e-10,7.383449767221197e-14,2.4633429810825597e-10,2.463342981085006e-10,-2.4463866616255793e-22,9.931165413872013e-13,1.1644324997463186e-11,0.0076107038901065144,0.0
5.655639382969606e-05,8.097045828473199e-05,2.618936173924796e-10,8.351108024525063e-14,2.6197712847272483e-10,2.6197712847300995e-10,-2.8511881738937173e-22,1.0883347681961707e-12,1.3170403942910626e-11,0.008093644865057724,0.0
6.0150267471166206e-05,8.611031694346488e-05,2.7851815188984007e-10,9.445639487284594e-14,2.786126082847129e-10,2.7861260828504405e-10,-3.311307389626339e-22,1.188498758189218e-12,1.489657266811852e-11,0.00860718499648465,0.0
6.397251366039366e-05,9.157607964272826e-05,2.9619680155346544e-10,1.0683556726708948e-13,2.9630363712073254e-10,2.963036371211148e-10,-3.822608405760679e-22,1.2900983743909222e-12,1.6848872895014315e-11,0.009153257143866677,0.0
6.803764432121665e-05,9.738836747076117e-05,3.1499626393586927e-10,1.2083081452095533e-13,3.151170947503902e-10,3.1511709475082397e-10,-4.337528337074939e-22,1.3764814443039978e-12,1.9056041800900987e-11,0.00973391601277035,0.0
7.236109353705672e-05,0.00010356909128850388,3.3498740827446716e-10,1.366596206033509e-13,3.351240678950705e-10,3.351240678955614e-10,-4.908799947619374e-22,1.4647709364608095e-12,2.1552378447809662e-11,0.01035134381919714,0.0
7.695927614951026e-05,0.00011014154459674299,3.562455758642445e-10,1.545623139954009e-13,3.564001381782399e-10,3.5640013817879405e-10,-5.54159311622244e-22,1.5548796205691726e-12,2.4375784670635822e-11,0.011007860127486366,0.0
8.184965008058509e-05,0.00011713048550954144,3.788508451954201e-10,1.74810730447689e-13,3.7902565592586777e-10,3.7902565592649234e-10,-6.245730612658205e-22,1.6478384813796067e-12,2.7569131267252e-11,0.01170592968040504,0.0
8.705078261520076e-05,0.0001245622277812034,4.0288832637417186e-10,1.977123440489412e-13,4.030860387182208e-10,4.0308603871892356e-10,-7.027416291520816e-22,1.7434035457678336e-12,3.118090950299217e-11,0.012448171333638383,0.0
9.258242089560768e-05,0.00013246473734980323,4.284484733863267e-10,2.2361493996675088e-13,4.2867208832629343e-10,4.286720883270832e-10,-7.897506898350032e-22,1.8423188990844948e-12,3.526596804140023e-11,0.013237367519881468,0.0
9.846556689537109e-05,0.00014086773993310814,4.55627432109289e-10,2.5290508866509346e-13,4.558803371979541e-10,4.5588033719883686e-10,-8.827568099589342e-22,1.9363783386294874e-12,3.988527231542234e-11,0.014076475090838113,0.0
