time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,5.76339480548927e-05,1.844295759891651e-10,5.255537298961238e-14,1.844821313621547e-10,1.8448213136229657e-10,-1.4186147505284425e-22,7.689713578506341e-13,8.288906728312473e-12,0.005761756968780476,0.0
5.317724787430056e-05,6.129333260901777e-05,1.9613966638685548e-10,5.944094878422268e-14,1.961991073356397e-10,1.9619910733580998e-10,-1.7029580860935457e-22,8.679744312897412e-13,9.374883143008104e-12,0.006127480852150797,0.0
5.655639382969606e-05,6.518486398475478e-05,2.0859263040889567e-10,6.722927977165468e-14,2.0865985968866734e-10,2.086598596888699e-10,-2.0255585249892265e-22,9.707466150938237e-13,1.0603239930368539e-11,0.006516391285912164,0.0
6.0150267471166206e-05,6.9323242983845e-05,2.218355108611898e-10,7.603873369781879e-14,2.219115495948876e-10,2.2191154959512695e-10,-2.393395403633901e-22,1.0785357535471235e-12,1.1992645765919796e-11,0.00692995466167211,0.0
6.397251366039366e-05,7.372409788781487e-05,2.359183185001174e-10,8.600319907168968e-14,2.360043216991891e-10,2.360043216994701e-10,-2.809829143266066e-22,1.1905837668702213e-12,1.35642172225212e-11,0.007369729635361385,0.0
6.803764432121665e-05,7.840404251843833e-05,2.508942178269618e-10,9.72741203351807e-14,2.50991491947297e-10,2.5099149194762534e-10,-3.283390043952674e-22,1.308167865960103e-12,1.5341839752451604e-11,0.007837372869860674,0.0
7.236109353705672e-05,8.338073787275418e-05,2.668197243209734e-10,1.1002279989830807e-13,2.6692974712087173e-10,2.6692974712125394e-10,-3.8220914178778335e-22,1.431871666270913e-12,1.7352530758845804e-11,0.00833464512676683,0.0
7.695927614951026e-05,8.86729575447181e-05,2.8375491378972553e-10,1.244430020329849e-13,2.838793567917585e-10,2.838793567922017e-10,-4.432137119635691e-22,1.5612748914603165e-12,1.962685027554628e-11,0.00886341772741612,0.0
8.184965008058509e-05,9.430066105999047e-05,3.017636570416344e-10,1.40748166718541e-13,3.0190440520835293e-10,3.0190440520886077e-10,-5.078371973192744e-22,1.6821125778802304e-12,2.2198461541535432e-11,0.009425679988821562,0.0
8.705078261520076e-05,0.0001002850603243346,3.2091383252192e-10,1.5918535740980539e-13,3.2107301787932984e-10,3.210730178799061e-10,-5.762863930080375e-22,1.794876432823113e-12,2.5106330809292453e-11,0.010023545404911715,0.0
9.258242089560768e-05,0.0001066486984835621,3.4127757866572015e-10,1.8003801829414697e-13,3.414576166840143e-10,3.414576166846668e-10,-6.524904069394851e-22,1.9108972096588328e-12,2.8395162212726703e-11,0.010659259449362905,0.0
9.846556689537109e-05,0.00011341553794944219,3.629315755824396e-10,2.0362274762536405e-13,3.6313519833006495e-10,3.631351983308021e-10,-7.3717302214960135e-22,2.0300235987536116e-12,3.21148888651775e-11,0.011335208499171363,0.0
0.0001047225571575,0.00012061104595035955,3.859573188192536e-10,2.30297649793818e-13,3.861876164690474e-10,3.861876164698789e-10,-8.315233107689311e-22,2.153158918895025e-12,3.63219901277806e-11,0.012053928119821368,0.0
0.0001113771475999,0.0001282622878114154,4.104414178589564e-10,2.604677773851756e-13,4.107018856363416e-10,4.1070188563727826e-10,-9.366786461397347e-22,2.280677734620839e-12,4.1080349917853395e-11,0.01281811222374299,0.0
0.0001184546037091,0.00013639802585389057,4.3647591259986e-10,2.9459128680656814e-13,4.3677050388666655e-10,4.3677050388772043e-10,-1.0538797991808418e-21,2.4128914150570942e-12,4.646222755941289e-11,0.013630622768474302,0.0
0.0001259817964658,0.00014504883576940008,4.641586457549911e-10,3.331694709664107e-13,4.644918152259575e-10,4.6449181522713236e-10,-1.1748549637667221e-21,2.5293340490665667e-12,5.254668576146579e-11,0.01449450175191577,0.0
0.0001339873043662,0.00015424718848492855,4.935935248215431e-10,3.7679754382500324e-13,4.93970322365368e-10,4.939703223666747e-10,-1.3066351751040763e-21,2.645169387593613e-12,5.942760023489881e-11,0.015412977696720054,0.0
0.0001425015219259,0.00016402759222907453,5.248909766951797e-10,4.261378235695218e-13,5.253171145187493e-10,5.253171145201998e-10,-1.450461204111734e-21,2.7611154558261784e-12,6.72094302074878e-11,0.016389480792225696,0.0
0.0001515567750783,0.0001744267111096912,5.581683271204251e-10,4.819387901151137e-13,5.586502659105402e-10,5.58650265912148e-10,-1.6077289180733784e-21,2.8778808785642037e-12,7.601022412702702e-11,0.017427654133377657,0.0
0.0001611874439074,0.00018548349942637811,5.935502304928319e-10,5.450431728089798e-13,5.940952736656409e-10,5.940952736674191e-10,-1.778128124259302e-21,2.9930016330254755e-12,8.596289523451923e-11,0.01853136690949761,0.0
0.0001714300931778,0.00019723934616040187,6.3116913222909e-10,6.163939668554974e-13,6.317855261959455e-10,6.317855261979036e-10,-1.9581433050661548e-21,3.0993798114532562e-12,9.721617046024187e-11,0.019704728685486908,0.0
0.0001823236111606,0.00020973820447771534,6.711656831788054e-10,6.970760706080655e-13,6.718627592494135e-10,6.718627592515631e-10,-2.1496356168721807e-21,3.1995159536254342e-12,1.099411573570383e-10,0.020952100977527612,0.0
0.0001939093572805,0.00022302676519521866,7.136892947193714e-10,7.883079579200835e-13,7.144776026772915e-10,7.14477602679644e-10,-2.3525016621008107e-21,3.292617785746911e-12,1.2433003068359044e-10,0.02227811493013429,0.0
0.000206231319145,0.00023715461528729266,7.588986459794661e-10,8.914712172377272e-13,7.597901171967039e-10,7.597901171990699e-10,-2.3660467446313665e-21,3.1140793899158432e-12,1.4060069123891887e-10,0.023687686247157277,1.812198075700611e-282
0.0002193362795524,0.0002521744188685444,8.069622629867978e-10,1.0081217140858112e-12,8.079703847008836e-10,8.079703847031023e-10,-2.2187051980203585e-21,2.7460229236442204e-12,1.5899852638274302e-10,0.02518603290228602,5.15944302578262e-282
0.0002332739941117,0.00026814210033269796,8.580591047155484e-10,1.1400165838848997e-12,8.591991212994333e-10,8.591991213014324e-10,-1.9990887453875296e-21,2.32668853566738e-12,1.798006672775217e-10,0.0267786926300883,9.218357432976032e-282
0.0002480973801501,0.0002851170380379853,9.12379182882792e-10,1.2891441366286533e-12,9.136683270194207e-10,9.136683270211087e-10,-1.6879654374910221e-21,1.847459726435307e-12,2.0332070538207078e-10,0.02847154138097747,1.412684117093627e-281
