time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,inventory_change_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg
0.0,0.0441357862594124,1.421338262958493e-07,0.0,1.421338262958493e-07,0.0,0.0,0.0,0.0,0.0
5e-05,0.04424123134941506,1.4247339913178112e-07,6.457916394212885e-11,1.4253797829572324e-07,4.041519998739156e-10,4.0415199987392807e-10,1.245940797657998e-23,3.082851991445444e-14,1.0172838196261045e-08
5.3177247874300556e-05,0.04424719708763854,1.4249261105190866e-07,6.868805244054989e-11,1.4256129910434922e-07,4.2747280849989956e-10,4.274728084999091e-10,9.512577044359818e-24,2.2253057633633888e-14,1.0820091200316232e-08
5.655639382969606e-05,0.04425345919182432,1.42512777381865e-07,7.305866495751073e-11,1.425858360468225e-07,4.5200975097317556e-10,4.5200975097317995e-10,4.3943970041879595e-24,9.721907535682126e-15,1.1508572302261732e-08
6.0150267471166206e-05,0.04426002817773719,1.4253393198636646e-07,7.770770389683192e-11,1.426116396902633e-07,4.778133944139773e-10,4.778133944139793e-10,1.9645539548134407e-24,4.111550613232378e-15,1.2240912549655037e-08
6.397251366039366e-05,0.04426691448933551,1.4255610849888583e-07,8.265294087343579e-11,1.4263876143975927e-07,5.049351439099344e-10,5.04935143909964e-10,2.967510447533987e-23,5.877013084403429e-14,1.3019911417621799e-08
6.803764432121665e-05,0.04427412846670704,1.4257934021839345e-07,8.791328539816084e-11,1.4266725350379162e-07,5.334272079422876e-10,5.334272079423097e-10,2.212708138579349e-23,4.148097632880125e-14,1.3848547628436944e-08
7.236109353705672e-05,0.04428168037565729,1.426036602046429e-07,9.350885771790023e-11,1.4269716906236082e-07,5.633427665115048e-10,5.633427665115068e-10,1.9645539548134407e-24,3.4873154881865567e-15,1.4729990625673576e-08
7.695927614951026e-05,0.04428958053889152,1.426291017006263e-07,9.946106592403408e-11,1.4272856276655032e-07,5.947364707009807e-10,5.94736470701008e-10,2.7296960214249913e-23,4.589757238542198e-14,1.5667612720715222e-08
8.184965008058509e-05,0.04429783910589638,1.4265569739150677e-07,1.0579268974300274e-10,1.4276149008124978e-07,6.276637854004524e-10,6.276637854004668e-10,1.4372263143108856e-23,2.2898028335247918e-14,1.666500229187289e-08
8.705078261520076e-05,0.04430646597184536,1.426834791434634e-07,1.1252796903037462e-10,1.4279600711249376e-07,6.621808166444476e-10,6.621808166444498e-10,2.274746684520826e-24,3.4352349499460422e-15,1.7725977724420493e-08
9.258242089560769e-05,0.04431547113690221,1.427124791607834e-07,1.1969269601146052e-10,1.4283217185679487e-07,6.983455609455477e-10,6.983455609455624e-10,1.468245587281624e-23,2.102462834149922e-14,1.8854601940805322e-08
9.846556689537107e-05,0.044324864662252834,1.4274272984426833e-07,1.2731431546315444e-10,1.428700441597315e-07,7.362178638821738e-10,7.362178638821867e-10,1.2821299494571929e-23,1.7415088825695295e-14,2.0055198181800915e-08
0.00010472255715757342,0.044334656197548124,1.4277426226942215e-07,1.354220333529156e-10,1.4290968430277507e-07,7.758580069257655e-10,7.758580069257591e-10,-6.4106497472859645e-24,8.262658489131682e-15,2.1332367119871755e-08
0.0001113771475999778,0.044344855955054364,1.4280710932358203e-07,1.4404692593893839e-10,1.4295115624952098e-07,8.173299536716645e-10,8.173299536716712e-10,6.72084247699335e-24,8.222924471079855e-15,2.2691004045186662e-08
0.00011845460370913158,0.04435547397581976,1.428413033426985e-07,1.5322206396318565e-10,1.429945254066617e-07,8.606991108123417e-10,8.606991108123874e-10,4.570172884355478e-23,5.309838045541644e-14,2.413631842913675e-08
0.0001259817964658508,0.0443665206301824,1.4287687772315932e-07,1.6298263925776465e-10,1.4303986036241709e-07,9.060340665677682e-10,9.060340665677759e-10,7.754818242684634e-24,8.559080203309922e-15,2.5673853868015368e-08
0.00013398730436628458,0.04437800694942384,1.4291386798983876e-07,1.7336610057200875e-10,1.4308723409041075e-07,9.534077945614422e-10,9.534077945614426e-10,4.1359030627651384e-25,4.3380210297815003e-16,2.730950947919049e-08
0.0001425015219259054,0.044389944342540844,1.42952310883996e-07,1.844123011866296e-10,1.4313672318518263e-07,1.002896889333326e-09,1.002896889333315e-09,-1.0960143116327617e-23,1.0928484506132383e-14,2.904956315403639e-08
0.00015155677507837893,0.04440234510463776,1.4299224600048988e-07,1.9616365265386269e-10,1.4318840965314374e-07,1.0545833572944167e-09,1.0545833572944332e-09,1.6543612251060553e-23,1.5687344330469723e-14,3.09006957758629e-08
0.0001611874439074515,0.044415222753785844,1.430337168725925e-07,2.0866528958689026e-10,1.4324238216217938e-07,1.1085558663300657e-09,1.1085558663300657e-09,0.0,0.0,3.287001717838303e-08
0.0001714300931778293,0.0444285920984881,1.4307677118925135e-07,2.2196524677092547e-10,1.4329873643602227e-07,1.1649101401729743e-09,1.1649101401729565e-09,-1.7784383169890095e-23,1.5266742520800224e-14,3.496509404515131e-08
0.00018232361116063742,0.0444424699188517,1.4312146298872063e-07,2.3611464513484444e-10,1.4335757763385549e-07,1.2237513380061546e-09,1.2237513380061765e-09,2.1920286232655233e-23,1.791236957368262e-14,3.719397920476063e-08
0.00019390935728053616,0.04445687486632377,1.4316785233567283e-07,2.51167893999516e-10,1.4341902022967234e-07,1.2851939338230351e-09,1.2851939338230267e-09,-8.478601278668534e-24,6.597137642447039e-15,3.9565243490027346e-08
0.00020623131914506758,0.04447182844447021,1.4321600847967524e-07,2.671829017698414e-10,1.4348319138144508e-07,1.3493650855957595e-09,1.3493650855957712e-09,1.1787323728880644e-23,8.735459257622862e-15,4.208800892727239e-08
0.0002193362795524249,0.04448735487009626,1.4326600940794596e-07,2.8422130614091264e-10,1.4355023071408686e-07,1.41640441823757e-09,1.4164044182375532e-09,-1.675040740419881e-23,1.1826006180523865e-14,4.4771984999565595e-08
0.00023327399411172362,0.04450348202756488,1.433179449186179e-07,3.02348714728489e-10,1.4362029363334638e-07,1.4864673374970742e-09,1.486467337497066e-09,-8.271806125530277e-24,5.564741260617547e-15,4.762750655206169e-08
0.0002480973801501451,0.04452024158849579,1.4337191700621475e-07,3.2163496591304987e-10,1.436935519721278e-07,1.559725676278465e-09,1.5597256762784939e-09,2.895132143935597e-23,1.8561803450228398e-14,5.066557488148141e-08
