time_s,mean_gas_concentration_mol_m3,gas_inventory_mol,adsorbed_inventory_mol,total_inventory_mol,cumulative_reservoir_input_mol,mass_balance_residual_mol,relative_mass_balance_error,mean_loading_mol_kg,inlet_cell_concentration_mol_m3,top_cell_concentration_mol_m3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e-05,6.223437611840701e-05,1.950081414870192e-10,5.675378717146858e-14,1.9506489527419066e-10,1.95064895274355e-10,-1.6435044795662969e-22,8.425424150535848e-13,8.950011983788954e-12,0.006221506486548181,0.0
5.317724787430056e-05,6.61856723078331e-05,2.073893200963894e-10,6.419019043140424e-14,2.074535102868208e-10,2.0745351028701597e-10,-1.9516292577422997e-22,9.407549937536283e-13,1.0122724882958626e-11,0.006616383081696264,0.0
5.655639382969606e-05,7.038760945055418e-05,2.2055586893891824e-10,7.260157920925295e-14,2.206284705181275e-10,2.206284705183577e-10,-2.3018885483702223e-22,1.0433325050760803e-12,1.1449191963201334e-11,0.007036290598650092,0.0
6.0150267471166206e-05,7.485605629516012e-05,2.345575119029651e-10,8.211579275471081e-14,2.3463962769571985e-10,2.346396276959897e-10,-2.698676748454253e-22,1.150136818300269e-12,1.2949573338472497e-11,0.007482811562609409,0.0
6.397251366039366e-05,7.960788233491284e-05,2.494471086576392e-10,9.287743306473098e-14,2.4953998609070395e-10,2.49539986091019e-10,-3.150524158061344e-22,1.2625327938073217e-12,1.4646672590173667e-11,0.007957628002899583,0.0
6.803764432121665e-05,8.466102039895714e-05,2.652808507790636e-10,1.0505006291253032e-13,2.6538590084197617e-10,2.6538590084234246e-10,-3.6628591499613757e-22,1.3802011102833104e-12,1.6566283393993303e-11,0.00846252763730625,0.0
7.236109353705672e-05,9.003453308961875e-05,2.821184699281516e-10,1.1881869209728205e-13,2.822372886202489e-10,2.8223728862067346e-10,-4.245504493928415e-22,1.5042323127027934e-12,1.8737581598843755e-11,0.008999410431212228,0.0
7.695927614951026e-05,9.574868884914678e-05,3.0002347620173956e-10,1.3438483473336095e-13,3.0015786103647293e-10,3.0015786103695683e-10,-4.839006583435212e-22,1.612153873537702e-12,2.1192345766622713e-11,0.00957029639415582,0.0
8.184965008058509e-05,0.00010182502318581855,3.1906334998136364e-10,1.5198866832448735e-13,3.192153386496881e-10,3.1921533865023675e-10,-5.486275412757956e-22,1.7186753731684713e-12,2.3968451634680346e-11,0.010177330895360985,0.0
8.705078261520076e-05,0.00010828642793943126,3.39309821641979e-10,1.718988453169605e-13,3.39481720487296e-10,3.3948172048791653e-10,-6.2054055577962445e-22,1.827905652439133e-12,2.7108265408580833e-11,0.010822793975539969,0.0
9.258242089560768e-05,0.00011515723471027927,3.608391329722682e-10,1.944176639035815e-13,3.610335506361718e-10,3.6103355063687235e-10,-7.005702800441299e-22,1.9404575525136268e-12,3.0659459192391404e-11,0.011509108510776009,0.0
9.846556689537109e-05,0.00012246330319508656,3.837323139706354e-10,2.1988705388130253e-13,3.8395220102451673e-10,3.839522010253062e-10,-7.8949219589358035e-22,2.0562252118501205e-12,3.4675954952078675e-11,0.012238848838582176,0.0
0.0001047225571575,0.0001302321159223452,4.080754796934026e-10,2.486937729432476e-13,4.0832417346634586e-10,4.0832417346723456e-10,-8.887021706116591e-22,2.1764623021589777e-12,3.921874396524364e-11,0.0130147500546659,0.0
0.0001113771475999,0.00013849288073684436,4.3396015138468645e-10,2.812724402210624e-13,4.342414238249075e-10,4.3424142382590514e-10,-9.97631517527236e-22,2.297412137095432e-12,4.435636520752964e-11,0.013839718166350459,0.0
0.0001184546037091,0.0001472766417368174,4.6148360409210866e-10,3.1810596279941473e-13,4.6180171005490806e-10,4.618017100560189e-10,-1.1108518638704316e-21,2.405473690722539e-12,5.0164972613506275e-11,0.014716841189641682,0.0
0.0001259817964658,0.000156616371498202,4.907491556466606e-10,3.597618163703635e-13,4.91108917463031e-10,4.911089174642653e-10,-1.2343602690822555e-21,2.513414489510001e-12,5.673405649734575e-11,0.01564939705488225,0.0
0.0001339873043662,0.00016654711121221626,5.218666057764205e-10,4.0687186188338116e-13,5.222734776383039e-10,5.222734776396731e-10,-1.369190708928399e-21,2.6215972427246845e-12,6.416326065995917e-11,0.016640868389473835,0.0
0.0001425015219259,0.00017710609101992977,5.549526131685981e-10,4.601507843032485e-13,5.554127639529014e-10,5.554127639544181e-10,-1.5167390506925454e-21,2.7308321830663253e-12,7.2565290161541e-11,0.017694953898766595,0.0
0.0001515567750783,0.00018833286947921504,5.901311324818847e-10,5.20399538846254e-13,5.906515320207309e-10,5.906515320224062e-10,-1.6752475355730193e-21,2.836270533044972e-12,8.206645478935884e-11,0.018815582217398184,0.0
0.0001611874439074,0.000200269471319173,6.27533845992694e-10,5.88523582954283e-13,6.281223695756483e-10,6.281223695774914e-10,-1.8430618023447148e-21,2.9342400328529242e-12,9.280954422071122e-11,0.020006925047090795,0.0
0.0001714300931778,0.00021296053055013014,6.673006120228052e-10,6.655568054713934e-13,6.679661688282767e-10,6.679661688302981e-10,-2.0214226219264614e-21,3.026235034427349e-12,1.0495760162866902e-10,0.021273410624182986,0.0
0.0001823236111606,0.0002264534600550459,7.0957999634511e-10,7.526625335084275e-13,7.103326588786184e-10,7.10332658880828e-10,-2.209606211282275e-21,3.110663973642495e-12,1.186940824635557e-10,0.022619740687893963,0.0
0.0001939093572805,0.0002407986130427684,7.545297780888902e-10,8.511614829934125e-13,7.553809395718837e-10,7.553809395740135e-10,-2.129886679747477e-21,2.8196193048617254e-12,1.3422726222507165e-10,0.024050905691910242,3.491081647414805e-281
0.000206231319145,0.0002560494707986796,8.023175380465819e-10,9.625360021206312e-13,8.032800740487026e-10,8.032800740506591e-10,-1.956592341417618e-21,2.4357536115034078e-12,1.5179090564970736e-10,0.02557220335815299,8.246842178092308e-281
0.0002193362795524,0.00027226282298752167,8.531212236431896e-10,1.0884651338590296e-12,8.542096887770487e-10,8.542096887787577e-10,-1.7090585431111243e-21,2.0007482536922787e-12,1.716497960310951e-10,0.027189255581350543,1.3999877284690493e-280
0.0002332739941117,0.0002894989681983687,9.07129777333399e-10,1.230847170965485e-12,9.083606245043645e-10,9.083606245057326e-10,-1.3681567331627078e-21,1.5061823424008108e-12,1.9410329212165539e-10,0.028908027705595574,2.0942264689072223e-280
0.0002480973801501,0.0003078219245486299,9.645437965181336e-10,1.3918272414557158e-12,9.659356237595892e-10,9.659356237605004e-10,-9.1113944472716e-22,9.432713964725594e-13,2.1948967833207317e-10,0.03073484864529305,2.930279009187016e-280
0.0002638627176241,0.00032729965154525235,1.0255762287349557e-09,1.5738292520101526e-12,1.0271500579869658e-09,1.0271500579872758e-09,-3.099859345542471e-22,3.0179225726927545e-13,2.481912021724908e-10,0.03267643198778432,3.93540407393101e-280
0.0002806298627977,0.00034800428418600384,1.0904531052021118e-09,1.779591934030121e-12,1.092232697136142e-09,1.0922326971356717e-09,4.702521782363962e-22,4.3054211750793375e-13,2.8063975867729926e-10,0.034739898181088025,5.1420888299655775e-280
0.0002984624754985,0.0003700123798429709,1.1594143144149783e-09,2.012209512845273e-12,1.1614265239278235e-09,1.1614265239263538e-09,1.469693153353592e-21,1.265420690052129e-12,3.173233038959735e-10,0.03693279784340609,6.589063619790657e-280
0.0003174282608152,0.00039340517847724453,1.2327144175150806e-09,2.275177585293831e-12,1.2349895951003745e-09,1.2349895950976345e-09,2.740035779081904e-21,2.218671145046535e-12,3.5879308973877044e-10,0.03926313622955378,8.322516149651243e-280
0.0003375992261536,0.0004182688767345447,1.3106235071543044e-09,2.572444863355362e-12,1.3131959520176597e-09,1.3131959520133164e-09,4.34331860136281e-21,3.307441356858829e-12,4.056718238926833e-10,0.041739398887121346,1.039754473788809e-279
0.0003590519546268,0.0004446949164705056,1.3934281115736884e-09,2.908471522626344e-12,1.3963365830963147e-09,1.3963365830899607e-09,6.353987875326082e-21,4.550470103158362e-12,4.5866287131409253e-10,0.04437057853235478,1.2879898151700253e-279
0.0003818678958189,0.0004727802882505612,1.4814321456043395e-09,3.288294985157076e-12,1.4847204405894966e-09,1.484720440580633e-09,8.863653853811968e-21,5.969914343128949e-12,5.185606281123073e-10,0.047166203172329654,1.5848059075858163e-279
0.0004061336750239,0.0005026278503541764,1.5749579102503972e-09,3.717604067458395e-12,1.5786755143178555e-09,1.5786755143058736e-09,1.1981917967983744e-20,7.589854824068214e-12,5.862622146115051e-10,0.050136365495088604,1.93957396857933e-279
0.000431941422137,0.0005343466638030684,1.6743471424823318e-09,4.202822537696905e-12,1.6785499650200286e-09,1.6785499650041852e-09,1.5843403862534416e-20,9.438744268983002e-12,6.6278065223171e-10,0.05329175354462576,2.3634871527708704e-279
0.0004593891214431,0.0005680523268749174,1.7799620634180439e-09,4.751234603462977e-12,1.7847132980215068e-09,1.7847132980016033e-09,1.9903413104097814e-20,1.1152162717766653e-11,7.492646527765814e-10,0.05664368028150135,1.8312925345784073e-278
0.0004885809836348,0.0006038673846111338,1.8921866614938992e-09,5.371015459766063e-12,1.8975576769536653e-09,1.8975576769290178e-09,2.4647500712242566e-20,1.2989065371552556e-11,8.470034358198429e-10,0.060204122648069056,4.351083380041599e-278
0.0005196278414683,0.0006419216837953176,2.011427804771044e-09,6.071407631165396e-12,2.017499212402209e-09,2.0174992123718975e-09,3.031161995669942e-20,1.5024352807854525e-11,9.574545376720788e-10,0.06398575174812357,7.800403296108291e-278
0.000552647570563,0.0006823527809225006,2.138116519285548e-09,6.8628474543818545e-12,2.14497936673993e-09,2.1449793667028585e-09,3.7071339922482765e-20,1.7282842202266048e-11,1.0822637575543443e-09,0.06800196928150012,1.2427347237605802e-277
0.0005877655369391,0.0007253063659929347,2.2727093169839324e-09,7.757112532779297e-12,2.2804664295167116e-09,2.2804664294715765e-09,4.5135110123955955e-20,1.9792051985400733e-11,1.2232884110133246e-09,0.07226694490178526,1.853845449322747e-277
0.0006251150729957,0.0007709367024361115,2.4156895742019277e-09,8.76749208548691e-12,2.4244570662874146e-09,2.4244570662326606e-09,5.475397987702884e-20,2.2584017113932206e-11,1.3826241937970775e-09,0.07679565446220758,2.6511651187619037e-277
0.0006648379837331,0.0008194070854577538,2.5675689678706434e-09,9.908978511652113e-12,2.5774779463822957e-09,2.5774779463160707e-09,6.622490702160795e-20,2.5693685222238313e-11,1.56263539133434e-09,0.08160391939217618,3.6811962711113464e-277
0.0007070850851445,0.0008708902992946868,2.7288889083006343e-09,1.1198519385004144e-11,2.7400874276856385e-09,2.7400874276062486e-09,7.938990006069566e-20,2.897349159685419e-11,1.7659946180096741e-09,0.08670844436529945,1.598757547043319e-276
0.000752016776819,0.0009255691291998316,2.9002221434599312e-09,1.2655227885021174e-11,2.9128773713449523e-09,2.9128773712508613e-09,9.409096749729434e-20,3.230172626657814e-11,1.9957160019351144e-09,0.09212686104270756,5.2169242533311785e-276
0.0007998036509307,0.0009836369084002584,3.082174472838302e-09,1.4300591431952026e-11,3.096475064270254e-09,3.0964750641591964e-09,1.1105768263167577e-19,3.58658411020819e-11,2.255188086471593e-09,0.09787777500981708,1.074788838058298e-275
0.0008506271399262,0.0010452979986821402,3.275386253334911e-09,1.6158871303126733e-11,3.2915451246380377e-09,3.2915451245074263e-09,1.306114051318168e-19,3.968087940042437e-11,2.5482368492968614e-09,0.10398080151140628,1.881819159924252e-275
0.0009046802053693,0.0011107683552842428,3.4805341693223306e-09,1.8257413496728756e-11,3.4987915828190593e-09,3.4987915826659474e-09,1.5311195856417798e-19,4.3761383020366146e-11,2.8791747252923326e-09,0.11045661113630066,3.021812637175465e-275
0.0009621680705579,0.001180276072171642,3.6983329412330304e-09,2.0627068785571568e-11,3.718960010018602e-09,3.7189600098401296e-09,1.7847248896444125e-19,4.798989192775658e-11,3.2528668485777022e-09,0.11732697068461867,1.05174345996315e-274
0.0010233089996959,0.0012540619540732422,3.9295371180088295e-09,2.3302637321002743e-11,3.9528397553298325e-09,3.952839755123859e-09,2.0597376278999176e-19,5.210779478532261e-11,3.674801166074598e-09,0.12461478564627232,3.856700608456772e-274
0.0010883351265767,0.0013323801701692836,4.17494312539629e-09,2.6323236771743026e-11,4.201266362168032e-09,4.20126636193213e-09,2.3590198453277286e-19,5.6150209055309075e-11,4.151146492610669e-09,0.13234415191340512,9.017402412369637e-274
0.0011574933359255,0.001415498793722116,4.4353909568513395e-09,2.97329666673387e-11,4.465123923518678e-09,4.465123923250866e-09,2.67812131023231e-19,5.997865582467091e-11,4.6888572771767144e-09,0.14054038901151197,1.7797251398143895e-273
0.0012310462007473,0.0015037004374302116,4.711766164387624e-09,3.3581475143540665e-11,4.7453476395311646e-09,4.745347639231865e-09,2.9929958822067456e-19,6.3072215347798e-11,5.295762978071277e-09,0.149230084291247,7.048988107837511e-264
0.0013092729792371,0.001597282864580964,5.005001773591634e-09,3.7924656898231326e-11,5.0429264304898656e-09,5.0429264301625634e-09,3.273021334974322e-19,6.490321403828974e-11,5.9806781298093185e-09,0.15844113108512717,2.886717926783796e-263
0.0013924706750403,0.0016965596027894774,5.316080206740891e-09,4.28254343876819e-11,5.358905641128573e-09,5.358905640779119e-09,3.494540303016023e-19,6.520996145549003e-11,6.7535255369426395e-09,0.1682027644525233,6.693371891897426e-263
0.0014809551648862,0.0018018605750276518,5.646035260100365e-09,4.8354597110467894e-11,5.6943898572108334e-09,5.694389856849869e-09,3.6096424852527766e-19,6.338945129796248e-11,7.625468628242308e-09,0.1785455964177931,1.2914333180090765e-262
0.0015750623978776,0.0019135327111852885,5.995954020217013e-09,5.459176973274971e-11,6.050545789949763e-09,6.050545789594099e-09,3.5566367516003786e-19,5.878208140343499e-11,8.609064129027601e-09,0.18950164545517315,3.16631565436424e-262
0.0016751496709886,0.002031940570840938,6.36697881533944e-09,6.162645114693234e-11,6.428605266486372e-09,6.428605266134144e-09,3.5222839407610514e-19,5.479079512197513e-11,9.718425919613511e-09,0.20110436424208264,4.488807925145669e-261
0.0017815969856142,0.0021574668963960167,6.76030894863454e-09,6.955928771962436e-11,6.829868236354164e-09,6.8298682360143586e-09,3.3980579563678377e-19,4.975290648040008e-11,1.0969425825162117e-08,0.21338865473543744,1.2998367773152281e-260
0.0018948084903223,0.002290513207228949,7.177202559938223e-09,7.850335803588379e-11,7.2557059179741064e-09,7.2557059176550885e-09,3.1901791966271363e-19,4.39678679468569e-11,1.2379896218486207e-08,0.22639088511538005,2.8441129436540487e-260
0.002015214015284,0.0024315003428333985,7.61897832765047e-09,8.858565320843333e-11,7.707563980858904e-09,7.707563980568552e-09,2.9035197553468846e-19,3.767104317988842e-11,1.3969863463240929e-08,0.24014889616654092,2.3850121692513587e-259
0.0021432707042104,0.0025808689608214264,8.087017029202019e-09,9.994874327087055e-11,8.18696577247289e-09,8.18696577221773e-09,2.5516040355423245e-19,3.116666304043442e-11,1.576181070236391e-08,0.2547019977517209,1.0147655253544905e-258
0.0022794647499905,0.002739079965106399,8.582762882742955e-09,1.1275267922798273e-10,8.695515561970937e-09,8.69551556175074e-09,2.2019713342284107e-19,2.532306817848198e-11,1.778097780939056e-08,0.2700909519485378,2.614925677355981e-258
0.0024243132406195,0.002906614938508911,9.10772490269061e-09,1.2717696783070487e-10,9.234901870521314e-09,9.234901870335225e-09,1.8608916804482953e-19,2.0150638377527742e-11,2.005567280836842e-08,0.2863579523925999,2.311894997246485e-257
0.0025783661224274,0.0030839764539201124,9.663477874743463e-09,1.4342288811545158e-10,9.806900762858915e-09,9.806900762706092e-09,1.5282327253039697e-19,1.5583238397718404e-11,2.2617637189650446e-08,0.30354658325838524,9.357533092014412e-257
0.0027422082880605,0.003271688302859919,1.0251663072056256e-08,1.6171606021382517e-10,1.0413379132270081e-08,1.0413379132142168e-08,1.279135555639751e-19,1.2283578071942375e-11,2.5502451008458736e-08,0.32170176279169244,4.31383444452525e-256
0.002916461797143,0.0034702956750078833,1.0873988817790534e-08,1.8230917950612171e-10,1.1056297997296655e-08,1.1056297997188986e-08,1.076691372523523e-19,9.738262959145835e-12,2.8749964057989743e-08,0.3408696754252079,3.1478289737204066e-255
0.0031017882380521,0.003680365154121266,1.153223047232414e-08,2.0548522388615923e-10,1.17377156962103e-08,1.1737715696117303e-08,9.299660754688669e-20,7.922888060486254e-12,3.2404801651672624e-08,0.3610976755146529,4.642632025360005e-246
0.0032988912397697,0.0039024846759091094,1.222823030125183e-08,2.3156077331471012e-10,1.245979107456654e-08,1.245979107448885e-08,7.769045749220547e-20,6.235293756312701e-12,3.651688811322131e-08,0.38243418050081446,2.14824871859506e-244
0.0035085191433519,0.00413726320358571,1.296389645874917e-08,2.6089001620413093e-10,1.3224786474953301e-08,1.322478647490319e-08,5.0110601508462417e-20,3.789142577338994e-12,4.114207857923724e-08,0.4049285233492209,7.137930191039372e-244
0.003731467843155,0.004385330376142891,1.3741201885452203e-08,2.9386881929903775e-10,1.403507070475124e-08,1.4035070704755004e-08,-3.763671787116276e-21,2.681619399210554e-13,4.6342800815070975e-08,0.4286307956705419,1.1252397212977408e-242
0.0039685838086087,0.004647335937462575,1.4562182519611771e-08,3.309393067546224e-10,1.4893121826366394e-08,1.4893121826452335e-08,-8.594075692180936e-20,5.77049982691783e-12,5.218877733061133e-08,0.45359165796238426,7.3974603507686736e-242
0.0042207672980064,0.004923948779617171,1.5428934299325615e-08,3.7259531341626423e-10,1.580152961274188e-08,1.580152961296806e-08,-2.2618095797404968e-19,1.4313864765878525e-11,5.875788535669056e-08,0.47986209594862894,3.177209514604562e-241
0.0044889757765166,0.005215856128738321,1.634361061150096e-08,4.193874883647067e-10,1.6762998099865666e-08,1.6762998100275365e-08,-4.096992486750644e-19,2.4440690515161144e-11,6.613696166874054e-08,0.5074931903229846,5.136360931885164e-240
0.0047742275513911,0.005523761947122328,1.730841728493599e-08,4.719301487933914e-10,1.778034743372938e-08,1.7780347434374386e-08,-6.450056631667991e-19,3.627632505762079e-11,7.44228834359718e-08,0.5365357826183361,2.18029928961377e-239
0.0050776056381728,0.005848385637172575,1.8325608529191648e-08,5.309074125750608e-10,1.885651594176671e-08,1.8856515942682087e-08,-9.153779181858817e-19,4.854438226915006e-11,8.372353532061614e-08,0.5670401766666087,3.477766540850204e-238
0.0054002618725812,0.006190459833998923,1.9397480017818025e-08,5.970813339090354e-10,1.999456135172706e-08,1.9994561352918065e-08,-1.1910044244559012e-18,5.956641925940939e-11,9.415909246086495e-08,0.5990557209185208,2.6596146303421366e-237
0.0057434212836877,0.006550728413488327,2.052636264674853e-08,6.712995098570081e-10,2.119766215660554e-08,2.119766215806825e-08,-1.4627100946224193e-18,6.900336856560774e-11,1.0586322001348842e-07,0.6326304181997455,2.368881097723745e-236
0.0061083867449839,0.006929943666300687,2.1714613679164625e-08,7.545044973151363e-10,2.246911817647976e-08,2.246911817815171e-08,-1.671950393651383e-18,7.441103742456332e-11,1.1898455820033679e-07,0.6678104287397781,5.730653609936229e-228
0.006496543921002,0.0073288633592136785,2.2964607537374544e-08,8.477434330907781e-10,2.3812350970465322e-08,2.3812350972193832e-08,-1.7285096952153088e-18,7.258878794595816e-11,1.3368823938422862e-07,0.7046395619242597,3.244940004777703e-227
0.0069093665282681,0.007748247294760408,2.4278725022619013e-08,9.521787290420798e-10,2.5230903751661092e-08,2.523090375326763e-08,-1.6065369508106895e-18,6.367338112502722e-11,1.5015757468110883e-07,0.7431587086965238,8.671301947769815e-226
0.0073484219305622,0.008188853385154304,2.565934101292155e-08,1.0690998362230686e-09,2.672844084914462e-08,2.6728440850536518e-08,-1.3918968167429797e-18,5.20754960802377e-11,1.6859590915324067e-07,0.7834052202471398,5.849063291536446e-225
0.007815377089729,0.008651433311951418,2.710881086286878e-08,1.199935903881515e-09,2.8308746766750295e-08,2.8308746767895556e-08,-1.1452613365817187e-18,4.045609457641336e-11,1.892286181197288e-07,0.8254122440640617,1.2112902574952217e-223
0.008312004894633,0.009136727618819862,2.862945502706176e-08,1.3462697657442506e-09,2.997572479280601e-08,2.997572479363089e-08,-8.2487774172768e-19,2.751819171701718e-11,2.1230531277886534e-07,0.8692080041163913,7.343322160616597e-223
0.008840190892286,0.009645460360753729,3.0223542293709494e-08,1.5098529675713548e-09,3.173339526128085e-08,3.173339526179109e-08,-5.102380890472096e-19,1.6078899999130154e-11,2.3810221003747106e-07,0.9148150433901705,1.61667258626361e-221
0.0094019404467045,0.010178333218113445,3.189327134128423e-08,1.6926221381736614e-09,3.358589347945789e-08,3.358589347967058e-08,-2.126912965445349e-19,6.33275683653544e-12,2.6692471420297563e-07,0.9622494237576462,2.2811455313380914e-220
0.0099993863526764,0.010736019036538126,3.364075049617687e-08,1.896716875094588e-09,3.553746737127146e-08,3.55374673712369e-08,3.4556297270015284e-20,9.723905451391464e-13,2.9911023753645365e-07,1.0115198845275188,1.913403863459268e-219
0.0106347969333434,0.011319154911113733,3.5467976062301936e-08,2.124498957067703e-09,3.759247501936964e-08,3.759247501912388e-08,2.4575866871195473e-19,6.537443160774246e-12,3.3503123003678586e-07,1.062626980808058,3.82820238331628e-218
0.0113105846523451,0.011928334694720483,3.737680884639859e-08,2.3785733095518233e-09,3.975538215595041e-08,3.9755382155395146e-08,5.55263184149696e-19,1.3966994002762634e-11,3.750984856832861e-07,1.1155621953417838,7.235764339659945e-210
0.0120293152732203,0.01256410113925287,3.936894953295721e-08,2.661810379859278e-09,4.2030759912816484e-08,4.203075991149628e-08,1.3202067274142339e-18,3.141048913111994e-11,4.197646709696732e-07,1.1703070581246138,4.350128699038516e-209
0.0127937176008429,0.013226937292939745,4.1445911728174764e-08,2.977371001576996e-09,4.442328272975176e-08,4.4423282726888336e-08,2.863421347972764e-18,6.445767111341898e-11,4.695282459968794e-07,1.226832236879809,2.613140695061451e-207
0.0136066938418765,0.013917258058169657,4.3608995506844894e-08,3.3287318426331085e-09,4.6937727349478e-08,4.693772734388537e-08,5.592627678475124e-18,1.1914994598768789e-10,5.249374776061362e-07,1.2850967211744715,6.614874704329429e-206
0.0144713306235837,0.014635400545336307,4.585925718664044e-08,3.7197149107136897e-09,4.957897209735413e-08,4.9578972088094174e-08,9.259956085286124e-18,1.8677184486808466e-10,5.8659509235187e-07,1.3450469420291746,6.891179953949231e-205
0.0153909107128253,0.015381614816991232,4.819748032540308e-08,4.154517653416318e-09,5.2351997978819396e-08,5.235199796547069e-08,1.3348703235690839e-17,2.549798240955668e-10,6.551630232639619e-07,1.406616036251479,1.7061176376981848e-203
0.0163689254797428,0.01615605427141439,5.0624145588568044e-08,4.637745789935463e-09,5.5261891378503505e-08,5.526189136163576e-08,1.6867747937173133e-17,3.0523291035483037e-10,7.313675873696782e-07,1.4697231759737022,4.189889249628527e-202
0.0174090881534448,0.016958765693450777,5.31393995739843e-08,5.174449134930078e-09,5.831384870891438e-08,5.831384868945237e-08,1.9462011331266042e-17,3.337459585014649e-10,8.160051350795559e-07,1.534272976236819,9.2405435034943e-201
0.0185153479200257,0.017789679604138006,5.574302457298068e-08,5.7701593753304095e-09,6.15131839483111e-08,6.151318392657918e-08,2.1731914046119757e-17,3.532887204209892e-10,9.099480075497317e-07,1.6001550727521663,4.289999342325769e-195
0.0196919049164424,0.01864860081394162,5.843440896942592e-08,6.4309305134312195e-09,6.486533948285714e-08,6.48653394560946e-08,2.6762548598981454e-17,4.1258627199591485e-10,1.014150914514805e-06,1.66724387069145,6.703121198510279e-194
0.0209432261771763,0.019535199063601724,6.121251791331432e-08,7.163382606689948e-09,6.837590052000427e-08,6.837590048257967e-08,3.742460229232456e-17,5.473361521779958e-10,1.1296578320075728e-06,1.7353984546982648,3.442004875397587e-192
0.0222740625942249,0.02044900094101451,6.40758679927395e-08,7.97474680449853e-09,7.205061479723803e-08,7.205061474150895e-08,5.57290769267186e-17,7.734712199687559e-10,1.2576091046101306e-06,1.8044628290289564,1.470315620809024e-190
0.0236894669548157,0.02138938104803461,6.70224995555345e-08,8.872916401307176e-09,7.589541595684168e-08,7.589541587908993e-08,7.77517482668732e-17,1.0244590834193087e-09,1.3992494964772917e-06,1.874266215079312,4.807979184765082e-189
0.0251948131253257,0.02235555508478201,7.004995503931165e-08,9.866498743021812e-09,7.991645378233346e-08,7.991645368519125e-08,9.714221178387585e-17,1.2155470768067334e-09,1.5559363769203572e-06,1.9446237667562687,1.416829097040086e-187
0.0267958164542425,0.023346573807780296,7.315526003960674e-08,1.0964870675518436e-08,8.412013071512518e-08,8.412013060445664e-08,1.1066853385813898e-16,1.3156010685827463e-09,1.7291484645789622e-06,2.015337559515025,4.126786999568347e-186
0.0284985554716303,0.024361318043821426,7.633490768608678e-08,1.2178237464484677e-08,8.851314515057147e-08,8.851314502797096e-08,1.226005016976531e-16,1.3851106690322093e-09,1.9204951190175364e-06,2.086197863421016,7.513810251391235e-180
