time_s,reference_loading_mol_kg,homogeneous_loading_mol_kg,residual_mol_kg
0.0,0.0,0.0,0.0
5e-05,3.591077823511322e-11,8.950011983788954e-12,2.696076625132427e-11
5.317724787430056e-05,4.061410310624559e-11,1.0122724882958626e-11,3.0491378223286967e-11
5.655639382969606e-05,4.5933050599261315e-11,1.1449191963201334e-11,3.448385863605998e-11
6.0150267471166206e-05,5.194811182453368e-11,1.2949573338472497e-11,3.899853848606118e-11
6.397251366039366e-05,5.87502925363799e-11,1.4646672590173667e-11,4.4103619946206226e-11
6.803764432121665e-05,6.644247619902599e-11,1.6566283393993303e-11,4.987619280503268e-11
7.236109353705672e-05,7.514097018025898e-11,1.8737581598843755e-11,5.640338858141523e-11
7.695927614951026e-05,8.497726639100825e-11,2.1192345766622713e-11,6.378492062438553e-11
8.184965008058509e-05,9.609999258890782e-11,2.3968451634680346e-11,7.213154095422747e-11
8.705078261520076e-05,1.086771424590764e-10,2.7108265408580833e-11,8.156887705049556e-11
9.258242089560768e-05,1.2289860491182195e-10,3.0659459192391404e-11,9.223914571943054e-11
9.846556689537109e-05,1.389790110756184e-10,3.4675954952078675e-11,1.0430305612353972e-10
0.0001047225571575,1.5716094040352094e-10,3.921874396524364e-11,1.179421964382773e-10
0.0001113771475999,1.7771851974201607e-10,4.435636520752964e-11,1.3336215453448643e-10
0.0001184546037091,2.009615418672356e-10,5.0164972613506275e-11,1.5079656925372932e-10
0.0001259817964658,2.2724009504422469e-10,5.673405649734575e-11,1.7050603854687895e-10
0.0001339873043662,2.5694973580934084e-10,6.416326065995917e-11,1.9278647514938166e-10
0.0001425015219259,2.9053739431984773e-10,7.2565290161541e-11,2.1797210415830673e-10
0.0001515567750783,3.285080036082389e-10,8.206645478935884e-11,2.4644154881888003e-10
0.0001611874439074,3.7143199797310506e-10,9.280954422071122e-11,2.786224537523938e-10
0.0001714300931778,4.19953742504154e-10,1.0495760162866902e-10,3.14996140875485e-10
0.0001823236111606,4.748010595879579e-10,1.186940824635557e-10,3.5610697712440215e-10
0.0001939093572805,5.367959650385482e-10,1.3422726222507165e-10,4.025687028134766e-10
0.000206231319145,6.068667648319491e-10,1.5179090564970736e-10,4.5507585918224176e-10
0.0002193362795524,6.860616919256786e-10,1.716497960310951e-10,5.144118958945836e-10
0.0002332739941117,7.755643004512105e-10,1.9410329212165539e-10,5.814610083295551e-10
0.0002480973801501,8.767107546295161e-10,2.1948967833207317e-10,6.572210762974429e-10
0.0002638627176241,9.910093352359395e-10,2.481912021724908e-10,7.428181330634488e-10
