effective_diffusivity_m2_s,normalized_rmse
1.6336495955869183e-07,0.36527747773653707
9.181895579395011e-07,0.040347807533167974
2.6688110011613023e-06,0.5159990602710031
5.862943934636697e-07,0.10419138204560327
1.3801613110184576e-06,0.19172851689826065
8.260841168331396e-07,0.018302243880874407
7.865463995379061e-07,0.023839198532113838
8.282784019725628e-07,0.018348339092380806
8.243334245397751e-07,0.018294869041194498
8.230688256830109e-07,0.018305856345291437
